,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000568.SZ,X002475.SZ,X000338.SZ,X600703.SH,X600741.SH,X601877.SH,X300003.SZ,X600271.SH,X002236.SZ,X002007.SZ,X300124.SZ,X002008.SZ,X000661.SZ,X600809.SH,X600487.SH,X000100.SZ,X600498.SH,X600867.SH,X002179.SZ,X300146.SZ,X000625.SZ,X300142.SZ,X000596.SZ,X000157.SZ,X600177.SH,X002456.SZ,X600566.SH,X600066.SH,X600089.SH,X002180.SZ,X002506.SZ,X600372.SH,X300136.SZ,X600522.SH,X002294.SZ,X002241.SZ,X600699.SH,X000977.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0418379839453277,0,0.629771322850821,0.213907580978158,0,0,0.0770065587355501,0,0,-0.0384004069182401,0,0,0,0,0,0,-0.0882845810206828,0,0,0,0,0,0.0961826359056587,0,0,0,0,0,0,0,0.0337360950574746,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0164609750809454,-0.046683228945033,0,0,0,0,-0.0124720601345154,0,0,0.0075753277956054,0.00852334858847318,0,0,0,0,0,0
X600104.SH,0,0,0,0.298844512926709,0,0,0,0,0,0,0,0,0,0,0,0.122425126448678,0,0.0305981862371683,0,0.0263657872381545,0,0,0,0.0382346877254507,0,0,0,0.185011846973173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21605630451663,0,0,-0.0257702419858893,0.0627050420039194,0,0,0,0,0,0
X002415.SZ,0,0.0167833792887615,0,0,0,0,0,0,0,0.0583427266995673,0,0,0,0,0,0,0,-0.0120713922984387,0,0.664653644329725,0,0,0.219197264580839,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0833829550463123,-0.0828888494146642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352257428312157,0,0.0767290518460874,0,0,0,0.0662079723271263,0,0,0.16195519257736,0
X600276.SH,0,0.111858740749014,0.124129715104411,0,0,0,0,0,0,0.0230792810519202,0,0,0,0,0,0,0,0.381606601264297,0,0,0,0,0.00366980748621628,0,0,0,0,0,0.0803426360208508,0,0,0,0.0110461937229521,0,0,0,0,0.109431965461802,0,0,0,0,0,0,0,0.0378407656137847,0,0,0,0,0,-0.00578803724680425,0.0164382569413821,0,0,0,0,0,0
X000651.SZ,1.38777878078145e-17,0.0831807070606686,0,0,0,0.0888374980043068,0.0574208735582659,0,0,0,0,0.218891166355634,0,0,0,0.097114285396828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113449682424168,0,0.11145394485482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160806703025465,0.000455137774193688,0,0,0,0,0,0
X000858.SZ,0.188106238777266,0,0,0,0,0,0.152981150643038,0,0.0392575309137029,0,0,0,0,0.0228496180165281,0,0.139837414939804,0,0,-0.0327589136028968,0,0,-0.005075013710168,0,-0.0328710208768104,0.145925557315819,0,0,0,-0.0274898785386147,0,0,0,0,0.277633325452159,0,0,0,0,0.0402567019853839,0,0,0,0,0.0316127449829616,0,0,0,0,0,0,0,0,0.0318644513169184,0,0,0,-0.0211705707925617,0,0
X002304.SZ,0.0855634926694078,0,0,-0.104674426141824,0,0.258407695220815,0,0,0,0,0,0.289212368384713,0,0,0,0,0,0.0889639771442889,0,0,0,0,0,0,0.0799483640430349,0,0,0.0345871187997577,0,0,0.205121619317642,0,0,0.257054877922846,0,0,0,0,0,0,-0.0355842983130146,0,0,-0.0758855311267566,0,0,-0.0290625252662933,0,0,0,0.191252963258233,0.00193077446950259,0.0516242739327105,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0524684195562556,0,0,0.0293556140649463,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.232392726666972,0,0,0,0,0,0.0569685592316093,0,0,0.0325511238924562,0,0.268688715674331,0,0,0,0.138211879580748,0,0,0,1.73472347597681e-18,0,0,0.0538664456543101,0,0,0,-0.0143018548379898,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0943188082773045,0.140393100102562,0,0,0,0,0,0.0325994130728088,0,0,0,0.127742327176142,0,0,0,0,0,0.118826462000855,0,0,0,0,0,-0.000939895239885472,0,0,0,0.0235308116182243,0,0,0,0,-0.108163289020816,0,0.1289544313466,0,0,0,0,0,0,0,0,0,0.384922484555242,0,-0.0657744868159555,-0.00358542161274426,-0.0652113168552096,0,0,0,0,0,0
X000063.SZ,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.371014902203108,0,0,0,0,0,0.0131601291646013,0,0,0.0593751623679645,0,0,0,0.192658523413952,0,0.353936109888464,0,0,0,0,0.0180875984698791,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.128104049553153,0,0,-0.000684668050868231,0,0,0,0,0,0.0292317322767314,-0.113046018003579,0,0,0,0.0737009137486391,0,0
