,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600066.SH,X600271.SH,X600741.SH,X002241.SZ,X000100.SZ,X002236.SZ,X002292.SZ,X600031.SH,X600177.SH,X600118.SH,X002475.SZ,X002506.SZ,X000568.SZ,X000559.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X300124.SZ,X002074.SZ,X002007.SZ,X600867.SH,X000869.SZ,X600089.SH,X002294.SZ,X002426.SZ,X002180.SZ,X002456.SZ,X000050.SZ,X002508.SZ,X000981.SZ,X002465.SZ,X600498.SH,X601877.SH,X002179.SZ,X600060.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.35400699674335,0.289324486688889,0.049167914050156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295044370830057,0,0,0,0,0.0326647125694112,-0.0799006496978446,0,0,-0.10812936847559,5.42101086242752e-20,0,0.0586437710417243,0.0398292231515883,0,0,0,0,-0.0452681453580867,0,0,-0.13020188877899,0,-0.0505600616456987,0,0,0,0,0,0,0,-0.0546451810585936,0.0835498302699657,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0829440200376868,0,0.125870830444221,0,0,0,0.135869935685349,0,0,0,0,0.00929731382924673,0.0247043368285673,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.000576064589184016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530171258596413,0,0,-0.0162611468696273,-0.0372515844529304,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.234064023099513,0,0,0,0,0.1151267359024,0,0,0.0200594781277013,0,0,0,0,0.0251126997973724,0,0,0,0,0,0,0,0,0,0,0,0.101464731660113,0,0,-0.109909671829845,0,0.224003997022459,0.00479698795567262,0.122512078624268,0,0,0.0655267520411641,0,0,0,0,0,0,-0.0200440577748395,0,0,0,0,0,0
X000651.SZ,0.00387317152765498,0,0,0,0,0,0,0,0,0,0.0239264852891732,0,0,-0.00748283254440744,0,0,0,0,0.0178150034986586,0,0,-0.0300991254432582,0,0,0,0.0172314907649845,0,0,0,0,0.0165949992826007,0,0,0,0,0.0202921068356912,0,0,0,0,0,-0.0055719138462804,0,0,0,-0.0216020500186203,0,0,0.00718656650376453,-0.018618376209452,0,0.0234634754566916,-0.0329215226949028,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.126977670359312,0,0,0,0,0,0,0,0.0198007447903319,0,0,0,0,0.0781042764314736,0,0,0,0,0.0110281808112148,0,0.0314731433447927,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0694577028277132,0,0,0,0,0.0260744057185064,0.0991735889237674,0,0,0,0,0,0,0,0,0,0.00979704987929728,0.000360635802083567,0,0,0,0,0,0
X002304.SZ,0.109237230112462,0,0,0,0.701231313447336,0,0,0,0,0,0,3.46944695195361e-18,0.0554213275263517,0,0,0,0,0,0.0269577053460288,0.000201210364181761,0,0,0,-0.0480671329843658,0,0,0.0809829612359051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114827672097031,0,0,0,0,0.0119809534812348,0,0,0,-0.0133494863242365,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484039668406459,0,0,0,0,0,-1.38777878078145e-17,0,-0.0822407357135307,-0.0159703253179879,0,0,0,0,0,0,-0.0332793523831609,0,0.191028791575668,0.150405803852968,0,0,0,0,1.73472347597681e-18,-0.0202827143944413,0,0,0,0,0,0.0995899209583441,0,0,0,0,0,-0.0123263478673243,-0.0226961078271426,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081820825450705,0,0,0,0,0,0,0,0.120512775452012,0,0.136244852677642,0.0379707529840045,0,0.11737374329149,0,0,0,0,0,0,0,0,0,0,0,0.0908695644431341,0.0799417650583543,0,0,0,0.0254595797582349,0,0.0012565986872282,0,0,0,0,-0.0117196817955356,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.234616757768508,0,0,0,0,0,0,0,0,0,0.38170106417667,0.0457452494073979,0,0,0,0,0,0,0,0.0417934394109394,0,0,-0.120091599839573,0,0,0,0,-0.125171379888909,0,0,0,0,0,0,0.0934349650119383,0,0,0.108975723315076,0,0,0,-0.0452120454095406,0,0,0.211586269344288,0,0,0,0.103340683840279,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.302197451868624,0,0,0,0.26290625340699,0,0,0,0,0,0,0,0,0,0.041072546624352,0.0433517267202609,0.267869978951319,0,0.118370529937421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452781759665891,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0654908064614741,0,0,0,0,0,0,0
