,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300014.SZ,X300124.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000625.SZ,X002371.SZ,X000063.SZ,X002129.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002241.SZ,X000733.SZ,X600741.SH,X002074.SZ,X000100.SZ,X600702.SH,X600460.SH,X600522.SH,X000157.SZ,X000799.SZ,X600584.SH,X300003.SZ,X600884.SH,X002007.SZ,X300146.SZ,X000800.SZ,X600779.SH,X601799.SH,X002414.SZ,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.417235839548173,0.0165738606281436,0.229505439801234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112861929458534,0.134618499610621,0,0,0,0,0,0,0,0,-0.0853199962285304,0,0.101392222714077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00890650652695858,0.0139589157094748,0,0,0,0,0,0
X000858.SZ,0,0,0,0.58887965058849,0,0,0,0,0,0.0785673425525868,-0.0696645280116993,0,0,0,0.0217908315674375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621954175181367,0,0,0,6.93889390390723e-18,0,-0.0010866209000039,0,0,0,0.0417157984119946,0,0,0,0.0285546223824721,0,0,0,0,0,-0.0118770031689493,-0.0164323212488607,0,0,0,0,0,0
X600809.SH,0.352782488460246,0,0,0.371736389596858,0,0,0,0,0,0,0.0112358514533692,0,0,0,0,0,0,0,0,0,0,-0.0907088011860056,0,0,0,0,0,0,0,0,0,-0.0717601640413267,0,0,0,0.0133603327434087,-0.0351768030557491,0,0,0.106619327329997,0,0,0,0,0,-0.0307929113497335,0.150245786715447,0,0,0,0,0.00939827494322719,0,0,0,0,0,0,0
X000568.SZ,0.521325111639861,0.13222218229415,0.440409868341096,0,0,0.0411171647234787,0,0.0146646564059067,0,0,0,0,0,0.216221857203467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345014895737315,0,0,0,0,0,0,0,0.0951633389079072,0,0,0,-0.121743526542751,0,0,0,0,0,0,0,0,0,-0.000894397672799468,0.0538422973196726,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0434646306992669,0,0,0.105406430728187,0.0318312683159608,0,0,0,0,0,0,0,0,0,0.0488428824622298,0,0,0,0,0,0,0,0,0,0.0437430579142161,0,0,0.203800932042973,0,0,0,0,0,0.141633906176192,0.0246921033559285,0,-6.93889390390723e-18,0,0,0,0.0615258694425568,0.0135888009047093,0,0,0.0214668782515834,0.039667493800255,0,0,0,-0.0100394455271746,0,0,0,0,0,0
X002304.SZ,0.137431027945999,0,0,0.318050192798038,0.103961808901968,0,0,0,0.112668786267483,0,0,0,0,0.0314705969045693,0,0,0,0.0015712640441008,0,0,0,0,0,0,0,0,-0.0849738655134542,0,0,0,0,0,0,0,0,0,0,-0.0394069873629219,0,0,0.0239499987475827,0,0,0,0,0,0,0.064676195916239,0,0,0,-0.00902079458674145,0.00556746992672215,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173166023636491,0,0,0,0,0,0.172825527632119,0,-0.177980666021529,0,0.0121477864051695,0.116144832349319,0,0,0,0.0476040203027752,-0.201079141427981,0,0,0,0,0,0,0,0,0.112643154055051,0,0,0,0,0.0138953655134272,-0.00174429214965282,0,0,0,0,0,0
X600690.SH,0.121387086696286,0,0,0.315808943207322,-6.93889390390723e-18,0,0,0,0.0482130697052673,0.188844707446357,-0.103702259206486,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.155573491572286,0,0,0,-0.00370632424520505,0,0.0519358406466066,0,0,0,0,0,0,-0.103564411733547,0.0177349745872111,0.0122047608759674,0,0,0,0,0,0,0,0,0,0.0492880607160824,0,0,0,-0.0173529512053947,-0.0179048605663084,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0649206127104157,0,0,0,0.195489320697887,0,0,0,0,0,0,0,0.0388091098524444,0,0.0790647952233828,0,0,0,0,0,0,0,0,0.0203769136406584,0.210735420777527,0,0,0,0,0,0,0,0,0,0,0.026530873821488,0,0,0,-0.0318773684862614,0,0,0.0714132033022832,0,0,-0.0125752438843036,-0.00499815134416039,0,0,0,0,0,0
X000651.SZ,0,0.196804970338404,-0.0627258167240468,0,0,0,0,0.210724203972234,0,0,-0.103672827039105,0,0,0,0.15566479579237,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.145573190054629,0,0,0,-0.0990740466684737,0,0,0,0.0233811089186175,0,0,0,0,0,0,0,0.0276148364989865,0,0,0,0,-0.138023613040879,0,0,-0.022661371784597,0.0263158470065061,0,0,0,0,0,0
X300014.SZ,0,0,0,-0.0213058361384356,0,0,-0.0681146177330548,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0282131786243789,-0.103116865526226,0,0,0,0.142420361458387,0,0,0,0,0,-0.0831556414437325,0,0.528846958489483,0,0,-0.0255801657303084,0.228001704867954,0,0,0,0,0,0,-0.19135000440064,0,0,0,0.248391001276784,0,0,-0.0159423415357722,0.0735113079591152,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0967491835912302,0,0,0,0,0.0658901210746758,0,0.153235100480431,0,0,0,0.308613154175892,0,0,0,0,0,0,0,0.0336645216732407,0,0,0,0,0,0,0,0,0,0.0279740881269129,0,0,0,0.00715074771483491,0,0,0,0,0,0,0
X600104.SH,0.0422320889955101,0,0,0,-3.46944695195361e-18,0,0,0.0699448649571257,0.00837967659299258,0,0,0,0,0,0.0819323606311048,0,0,0,0,0,0.00706180076557078,0,0.0226729367357837,0,0,0,0,0,0,0,0,0,0,0,0.147928379867389,0,0,0.00211661813883896,0,0,0,0,0,1.0842021724855e-19,0,0,3.46944695195361e-18,0,0,0,0,-0.00219997928753687,0,0,0,0,0,0,0
X000596.SZ,0,0,0.680422529382046,0,-0.164771361408742,0.1330731113846,0,0,0,0,0.128903699642205,-0.47687827553103,0,0,0,0,0,0.0185281532665808,-0.113802812635088,0,0,-0.173303668897493,0,0,0,0,-0.00997083448134666,1.73472347597681e-18,0,0,0,0,0,0.0379021185521143,-0.0731854518114765,0,1.73472347597681e-18,0,0,0,0,-0.0888231242364074,0,0,0,0,0,0.148887628831176,0,0,0,-0.0129707455516135,-0.00947368883259998,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0826199955370535,0,-0.0148158017888117,0,0,0,0,0.335071958332246,0,0,0.0722203927300455,0,0.0291066093219467,0,0,0.0433535591242226,0,0,0,0,0,-0.102407843200459,0,0,0,0.403952902984713,-0.0460458152636024,0,0,0,0,0,0,0,0.120207313184752,0,0,0,0,0,0,0,0.00202697937451874,0.0301624904628601,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183724888002512,0,-0.144824888846036,0,0,0,0,0.0217159008603005,0,0,0,0,0,0,0,0,0,0,0.0509856586081076,0,0,0,0,0,0,0,0.0132398438346059,0,0,0.0645596878246739,0.105235100567618,-0.079532099968595,0,0,0,-0.00247374496820632,0,0,0,0,0,0,0
