,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X600104.SH,X000651.SZ,X600276.SH,X300124.SZ,X000725.SZ,X300014.SZ,X600031.SH,X003816.SZ,X002129.SZ,X002371.SZ,X002241.SZ,X000063.SZ,X002049.SZ,X000625.SZ,X000596.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X300142.SZ,X601877.SH,X600741.SH,X600460.SH,X600522.SH,X000100.SZ,X000661.SZ,X000733.SZ,X002180.SZ,X002074.SZ,X000157.SZ,X600702.SH,X002236.SZ,X600884.SH,X000799.SZ,X601799.SH,X600584.SH,X000800.SZ,X600372.SH,X002414.SZ,X002176.SZ,X002056.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.239375207921284,0,0,0.0425262652384493,0.128233964539413,0.021218386858479,0,0,0.030325537199976,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0.15119170325063,0,0,0,0,-0.00424372518225879,0,0.0460279995990864,0,0,0,0,0,0,0,0,0,0,0,0,0.0245716798395361,0,0,0,0,-0.0229174411658125,0,0,0,0,-0.0505467061319444,0,0,0,0,0,0
X000858.SZ,0.169982840781277,0,0,0,0.375384867552728,0,0,0,0,0,0,0,0,0,0.107736667112585,0,0,0,0,0,0,0,0.0144595029658996,0.118029496686463,0,0,0,0,0,0,-0.160923021785262,0,0.0878892254116241,0,0,0,0,0,0,0,0,0.153245521489353,0,0,0,0,0,0,0,0,0,0,-0.0106125684992562,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0427312980543949,0,0,0,0,0,0,0,0.149328693758867,0,0,0,0,0,0.0340912710242284,0,0,0,-0.377547664650656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136119630996719,0.419125111383813,0.287677545909338,0,0,0,0,0,0,0,0.111853434954641,0,0,-0.0468531620742912,0.139299514631307,0,0,0,0,0,0
X600809.SH,0,0,0.10309366586244,0,0.333765622910662,0,0,0,0,0,0,0,0,0,0,0,0.0424548858547472,0.0103668141273428,0,0.00302530186724746,0,0,0.223645312958331,0,0,0.152113038688567,0,0,0,-0.106127427857685,0,0.00786646411414843,0,0,0.0717743572932331,0,0,0,0.172195793736134,0,0,0,0,0,0,0,0,0.0313483557905641,0,0,0,0,0.0129993509721982,0,0,0,0,0,0
X000568.SZ,0,0.418089618778431,0,0.209646293182564,0,0,0.0747001886842154,0,0,0,0,0,0,0,0,0,0,0.0614656674873426,0,0,0,0,0.223505255220725,0,0,0,0,0.0540301907091806,0,0,0,0,0,-0.0763662671361071,0,0,0,0,0,0,0,0,0,0,0,-0.148674144395294,0,-0.00995161947616704,0.0493125774549737,0,0,0,0.074398685423487,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.246301859148705,0,0,0,0,0.0595038806544282,0,0,0,0,0.14968646347144,0.0730863605842116,-0.130233990220405,0,0,0.013214689587899,0,-0.0147279001310472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397204076207416,0,0,0,0,0,0.149877754648582,0,0.1214558794772,-0.0309093819979487,-0.0532463806600377,0,0,0,0,0,0
X002304.SZ,0,0,0.00707667471462806,0,0.184626190883019,0,0,0,0,0,0,0.157040136265053,0,0,0,0.34540581759316,0,-0.0220415747045884,0,0.083792932828617,0,0,0.0810204807001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139587162321033,0,0,0.0847942625172367,-0.0110175317794144,0,0,0,0,-0.0372020222954686,0,0,0,0.00198768414648339,-0.0698275081748003,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154743240135587,0.51224447429289,0,0,0,0.12244602819302,0,0,0.0254123345110375,0,0,0,-0.00281342745278054,0,0.125923746972718,0,0,0,1.73472347597681e-18,0,0,0,0.194294259912975,0,0,-0.0269556027278297,0,0,0,0,-0.175890206856776,0,0,0,0.0229370346363597,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961938596973903,0,0,0,0,0,0.16399123683102,0,0,0,0,0,0.0106192748536717,0,0.161377802854434,0,0.0373663812814914,0,0,0,0.0561811191277395,0,0,0,0,0,0,0,0,0,0.0159357408804982,0,0,0,0,0.0770372899691623,-0.0117033750912755,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.123378130023557,0,0,0,0,0,0,0,0.175058361370135,0.163647279675593,0,0,0,0.00489771396652274,0,0,0.0788195274999798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241520943659357,0,0,0.00286119519592375,0.0824109902467677,0,0,0,0,0,0,-0.0406152822085504,-0.00755817622246944,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.20844016169175,0,0.0316611360641369,0,0,0,-0.00583486475939557,0,0,-0.00767154911895789,0,0,0,0,0,0,0.0477996475087877,0,0,0,0.0790366700767845,0,0,0,0,0,0,0,0,-0.0136743821880375,0,0,0,0.129836668052446,0,0.01965462010135,0,0,0,0.316228234343665,0.272221361956557,0,0,0,0,0,0,0.0159991297453159,0,0.237623894861447,0,0,0,0
X300124.SZ,0,0,0.141595611297302,0,0,0,0.202687658706511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669312159260616,0,0,0,0.0265231610731079,0,0.100219864948797,0,0,0,0.108515521844165,0,0,0,0,0,0.0759038989053917,0,0,0,0,0,0,0.00499931594726979,0,-0.104504964145189,0,-0.0837052519526211,0,0,0,0,0,0
X000725.SZ,0,0,0.00701815633252798,0,0,0,0.035574012404003,0,0,0,0,0,0,0,0.0616122219052501,0.076961430917244,0,0,0,0,0,0,0,0.194442372034363,0,0,0,0.0167094645969514,0,0,0,0,0.00889474270230001,0,0,0,0,0.000551148216857639,0,0,-6.93889390390723e-18,0,0,0,0.167411263808461,0,0.00977449483317678,0,0.0306236704892814,0,0,0,-0.0442808229337345,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706736133497306,0,0,0,0,0,0.053644525449237,0,0,0.216704478529795,0,0.170358124725346,0.0913933182311225,0,0,0,0,0.303536865134961,0,0,0,0,0.0682352623422925,0.0506251009528467,0,0,0,0,0,0,0,0,0.0200983821542492,-0.150427936730384,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.184097786380302,0,0,0,0,0,0,0,0.0890040224337358,0,-0.0707590305667956,0.0159855188509959,0,0.129340647824981,0.0211914410553722,0,0,0,0,0.0218126876219438,0,0,0,0,0,0,0,0.500523627531049,0,0,0,0,0.00369916894101153,0,0,0.0280664820040054,0,0,0.0197834858093378,0,0,0.00838064673992107,0,0,0,0,0,0,0
X003816.SZ,0.294880001018345,0,0,0,0,-1.73472347597681e-18,0,0,0,0.235765858803506,0,0,0,0,0,0,0,0,0,0.0116771502883709,0,0,0,0,0,0,0,0,-0.0109145747863226,0,0,0,0,0,0,0.036338891908872,0,0,-0.0856617979482551,0,0,0,0,0,0.282842586810097,0.0323975740286806,0,0,0,0,0.0478251022068835,0,0,0,0,0,0,0,0
X002129.SZ,0,0,-0.0773783020349317,0,0,0,-0.00772079654597763,0,0,0,0,0.298354963470279,0,0.0421141417885234,0,0,0,0,-0.005766816617721,0,0.185781989950349,0,-0.165472015083655,0,0.148436821221135,0,0.0341177242637793,-0.0944900214435747,0,-0.0719904208670493,0,0.0354031450073929,0,0.0563414036376249,0,0,0,0,0,0,0.330273120668714,0,0,0,0,0,0,0,0,0,0,0.0537256927998665,0,0,0,0,0,0,0
X002371.SZ,0,0,-0.0369240231480086,0,0,0,0,0.086140294273663,0,0,0,0,0,0,0,0,0,0,0.137890895081364,0,0,0,0,0,0,0.0265858351241882,0,0,0,0.0385744012192586,0.11492720948491,0,0,0,0,0,0,0,0,0,0.291689631483039,0,0,0,0,0,0,0,0,0.325110470105421,0,8.67361737988404e-19,0.226526513072935,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.60974489013124,0,0,0,0,0,0,0.0654599195130771,0,0,0.0626058110261853,0,0,-0.0632849015211983,0,0,0.0498680782484587,0,0.0902630415405282,0,0,0,0,0.110787104107466,0,0,0.0205599410716292,0,0.0189588588126268,0,0,0,0,0,-0.0508382820175983,0,0,0,0.0630653559037057,0,0.042282066638027,0.0113622022333748,0,0,0.0459261951648396,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.290135625872931,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0707837960095603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100349914503396,0,0,0.258381673435377,0,0,0,0,0.178087912828431,0,0,0,0,0,8.67361737988404e-19,-0.0559630026824142,0.113368742699982,0.0190925965249557,0,0.0107323391256842,0.00434705591557772,0,0,0,0,0,0
X002049.SZ,0,0,0.0568829254559934,0,0,0,0,0,0,0,0,0,0,-0.124213254890573,0,0,0,0,0,0,0,0.0352066647435382,0,0,0.455342735717532,0,0,0.137878126281209,0,0,0,0.234706120353014,0,0,0.0579341731253166,0,0,0,0,0,0,0,0,0,0,0,0,0.135923719657237,0,0.0703187646187483,0,0,0,-0.0650733515973289,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0332694612130033,0,0,0,0,0,0.136160761079514,0,0,0,0,0,0,0.254878148097225,0,0,0,0.0647786674899815,0,0,0,0,0.235969993005497,0,0,0.0586545030425569,6.93889390390723e-18,0,0,0,0.0845580536130213,0,0,0,0,0,0,0.0323231849789125,0,0,0,-0.111819014814706,4.33680868994202e-19,0,0,0,0,0,0
X000596.SZ,0,0.337087451056714,0,0,0.126193856781925,0,0.107758175220878,0,0,0,0,0,0,-0.0342152203425155,0,0,0,0,0.0357949325920114,0.202637612562344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297673802587752,0,0,0,0,0,0,0,0.00917546788037135,0,0,0.122712079709871,0,0,0,0
X000338.SZ,0,0,0,0,0,-1.73472347597681e-18,0.100551832725857,0,0,0,0.259891646166277,0,0,0.00433521406486869,0.256802779737181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276086794919876,0,0.0427277406780262,0,0,0,0,0.131058264795468,0,0.0450876606768188,0,0,0,0,0,0,0,0.106324017622878,0,0,0.0659101937222555,0.00753501746586687,-0.0134873821977774,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.060231634624099,0,0,0,0,0,0,0,0,0,0,0,0.097415710175634,0,0,0,0.0231278579063611,0.0496057088649668,0,0,0,-0.118071868426664,0,-0.0311609773725022,0.0103104804990004,0,0,0,0,0,0,0,0,0,0,0,0.0837073645381805,0,0.0934503045456009,0,0,0.181841708423493,0,0.00900923441620321,0,0.132947249797103,0,0.0709738840243984,0,0,0,0,0,0,0
X600703.SH,0,0,0.118892758741942,-0.03118157320069,-0.0509471201659113,0,0,0,0,0,0.060711025089049,0,0,0,0,0,0,0.154529004100298,0,0,0,0,0,0,0,0,0,0,0.246651284171113,0,0,0.137877904389496,0,0,0,0.0659903849185207,0.257572050879895,0,0,0,0,0,0,0,0,0.0134414796595694,0,0,0.0199880415149342,0,0,0,0,0.193374856092875,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.127205229674847,0.00731986844313927,0.0123907432727615,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.00173296079487862,0,0,0,0,0,0,0,0,0.076493685315961,0,0.0064360536957061,0,0.228895166940556,0,0,0,0,0.0835974825827318,0,0.0123858941627096,-0.00219238582757149,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,-0.0550404854079647,0,0,0,-0.0655080290186501,0,0,0,0,0,-0.231144851043995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12787198784804,0.254920176903126,0.00391656982766092,-0.859807628633596,-0.0276115952152313,-0.0307121069318332,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094612366494134,0,0,0,0,0.122535914953038,0,0,0.0288720091869211,0,0,0,0,0,0,0,0,0,0.0117996723684509,0,0.101574379259036,0,0,0,0,0,0,0,0,0,0,0,0.004982303341679,0,0,0,0.267806273487025,0,0.0242439199851961,0.0252056250777505,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.159042539415406,0,0,0,0,0,0,0,0,0,0,0.0523822783859608,0,0,0,0.177514656708528,0.0172716602001577,0,-0.0197014637639977,0,0,0,-0.00168849146604726,0,0.0194889239795126,0.02266569874659,0,0,0,0.128288750738068,0,0,0,0,0,0,0.166497424958159,0,0,0,0,0,-1.73472347597681e-18,4.33680868994202e-19,0,0,-0.0425162928992057,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407511544975882,0.0708147302382337,0,0,-1.73472347597681e-18,0,0,0,0.091240267039692,0,-0.0893144243564712,0,0.022955747503243,0,0,0,0,0,0.0841979105126118,0,-0.0492783242235909,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0275169619047644,0.0886019674041192,0.195531735598589,0,0.0566083325853255,0.0561023724008184,0,0,0,0,0,0
