,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000063.SZ,X000338.SZ,X600703.SH,X002241.SZ,X002129.SZ,X000625.SZ,X000596.SZ,X601877.SH,X002049.SZ,X000661.SZ,X300142.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000799.SZ,X600460.SH,X600741.SH,X600702.SH,X002236.SZ,X000157.SZ,X600779.SH,X002074.SZ,X600884.SH,X002414.SZ,X600584.SH,X601799.SH,X002007.SZ,X000800.SZ,X600183.SH,X300003.SZ,X300146.SZ,X000733.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0.28551817589424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216413533884294,0,0,0,0,0,0,0,0,0.131219682344696,0,0.0267003657837119,-0.443208688330997,0,-0.0660757491427139,0,0,0,0,0,0,0,0.199761649070892,-0.0123511823545391,0,0,-0.00517753109947414,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.122849374945455,0,-0.0282543685331843,0,0.0633225021110578,0,0,0,0,0,0,-0.0658324536648077,0.027273767602627,0.1494692130904,0,0,0.149818672108845,0.0126241574070045,0,0,0,0,0,0.0710116202797526,0,0,0,0.0453959549618886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651409522413548,0,0,0,0,0,0
X600703.SH,0,0,0,0.000644095749867931,0,0,0,0,0,0,0,0,0,0.0749611295304183,0.0319353163033504,0.0392859760944573,0,0,0,0,0,0.309689476414506,0,0,0.0698914971189471,0,0.092753215696105,0,0,0,0,0,0.160364051958623,0,0,0,-0.0561900276843897,0,0.0384107040268708,0,0,0,0,0,0,0,0,0.0263069744810978,0,0,0,0,0.00371337991603039,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.220676878099174,0.557325759441192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.377684342523064,-0.132759233646819,0.234444056450761,0,-0.0300370518453633,0,0,0,0.325390497034058,0.0316163709086029,0.0256780423708807,0,0,0,0,0,-0.0491993362819471,-0.162774029186037,0,0,0,0,0,-0.0640903914317045,0,0,0.196706585350368,-0.19995303745957,0,0,0.0902348348599027,0,0,0,-0.033596604676942,0,0
X002129.SZ,0,0,0.0942794726377381,0,0,0,0,0,0,0,0,0,0,0.112651060318247,0.235967717995509,0,0,0,0,0.0878819339923363,0,0,0,0,0.1894165758918,0,0,0,0,0,0.0353812957372633,0,0,0,-0.0269181407413942,0,0,0,0.20945258942472,0.00980333540181871,0,0,0,0,0,-0.108672731570971,0,0,0,0,0,0.0150935004465033,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179641274785631,0,0,0,0,0,0,0,0,0.0475990888061561,0,-1.73472347597681e-18,0,0.10434064071017,0.107953853015703,0,0,-0.0721646511733229,-0.00956247762514524,0,0,0,0,0,0.0828589753452476,0,0.272746374637241,0,0,0,0,0,0,0,0,0.170981271072917,0,0,-0.0299740318690466,0,0,0,0.00852268995135734,0,0
X000596.SZ,0,0,0,0,0,0.145596312492368,0.184905202683613,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103322154553556,0,0,0.0447447298690812,0,0,0,0.226254493479956,0.0383700781882244,0,0,0,0.131198336037948,0,0,0,0,0,0.126530774178863,0,0.128377647780835,0,0,0,0,0,0,0,0,0,0,0,-0.0136855942941865,0,0,0,0,0,0,0
X601877.SH,0,0,0,-0.0195862767297699,0,0,0,-0.143855198190499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413116851006666,0,0,0,0,0,-0.13026824370882,0,0,0,0,0,0.288726902942347,0,0,0,0,0.131760593451236,0.00226720494657081,0,0,0,0,0,0,0,0,0.205440823890896,0.149685966202957,0,-0.0557722925273115,0.0969070835352836,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.236843796387102,0,0,-0.0362502852512129,0,0,0,0,0,0,0.318973053568213,0,0.136096226341849,0,-0.0722679460640075,0,0,0,0,0.18250037692573,0,0,0,-0.0579225979875828,0.0756908301996569,0,0,0.0267511492098445,0,0,0,0,0,0,0.111919810462699,0,0,0,0,0,0,-0.298798551866216,0,0,0,0.246962952697377,-0.11813626687277,0,-0.0821715462067516,0.132626987104711,0,0,0,0,0,0
X000661.SZ,0,0,0.0840792314399997,0,0.138660878318347,0.121825403956452,0,0,0.0965610269034808,0,0,0,0,1.73472347597681e-18,0.32187036975546,0,0,0,0,0,0,0,0,0.171972230075898,-0.0522535966361666,-0.11011575548665,0,0,0,0,0,0,0,0,0.173983133408591,0.152695165259917,0,0,-0.355894069234251,0.0358526100469199,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564562797038529,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.33930066444537,0.0173385915376125,0,0,0,0,0.0113097722724089,0.0284618737865446,0,0.475786056450287,0,0,0.124906188372716,0,0,0,0,0,-0.192396635383186,0,0,0,0,0,-0.165942967384651,0,0.433779785124884,0,0,0,0,-0.156942540122365,0,0,0.0557566134621749,-0.208914603389239,0,0,0,0,0,0,0,-0.0451981443137038,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0244627490567748,0,0,0,0,0.623710038645224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171113206449291,0,0,0.0168163533485367,0,0,0,0,0,0,0,0,0.0976575045456725,-0.00165037479915849,0.13461617161268,0,-0.0639813892403952,0,0,0,0.06186362019612,0,-0.00113044672406256,0,0,0.0007674175697878,0,0,0,-0.0393692545182737,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846451976090399,0,0.131438880959553,0,0,0,0,0,0.153283646226351,0,0,0,0,0,0.0463059662673118,-0.0167714234626777,0,0.00465509439268458,0,0,0.0798481070708513,0.0417556280640567,0,0,0,0,0,0,0,0.201131517609104,0.0907975629635039,0,-0.0392168089213847,0,0,0,0,0,0,0
X600089.SH,0,0,0,-0.0151907606863342,0,0,0,0,0,0,0,0.0548778322821987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00891895349980264,0,0,0.136712579610103,0,0,0,0,0,0,0.202043631800525,0,0.202646219222521,0.0158969981186121,0,0,0,0,0,0,0,0,0,0,0,0.0254721135659863,0,0,0,0,-0.143164537559683,0,0
X000799.SZ,0,0,0,0.523422562660586,0.134427061965304,0.131474674646887,0,0,0,0,0,0,0,0,0,0.0337686431680116,0,0,0,0,0.187169476294873,0,0,0,0.0081003854526943,0,0,0,0,0,0,0,0,0,0,0,0,0.158527110634976,0.0165623801409648,0,0,0,0,0,0,0,0,0,-0.0296071633540686,0,0,-0.0252032754654066,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,-0.42576416910451,0,0,0,0,0.152070819772017,0,0,0,0,0.156927136362816,0.257264822779886,0,0,0,0,0,0.0233833002004389,-0.163569993170443,0.204111889027178,0,0,0,0,0,0,0.247371777541896,0,0,0,0,0.181571896277865,0,0.130547047944962,0,0,0.101476328017209,0,0,0,0,0,0,-0.0564825739101132,0,0,0,0,0.0154576743300699,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.199979535623741,0,0.24151756611216,0.0175036830552303,0,-0.113729701289518,0,0,0,0,0,0.0377700920456438,0,-0.0602374870399364,0,0,0.103472559473945,0,0,0.0411891832822211,0,0.132225228718987,0,0,0,0,0,0,0,0,0,-0.0042713702823242,0,0,0,0,0.226456400389299,0,0,0,0,0,0,-0.036488906589783,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.146543922511343,0,0.155879030795771,0,0,0,0,0,0,0,0.0432039347941039,0,0,0,0,0,0,0.0817615719549416,0,0,0,0.111441713284075,0,0,-0.0473407102765131,0,0,0,0.420312274119976,0.0522312054402823,0,0,0,0,0.352756663913583,0,0.0113008081565501,0,0,0,0,0,0,0,0,0,0,0,-0.0465255241704376,0,0,0,0,0,0,0
X002236.SZ,0,0,0.254405623988096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894228691456998,-0.0414719042200312,0,0.0436675764348847,0.042560754441734,0,0.0875125061166734,0,0,0.00836467031229118,0,0,0,0.0346126903674137,0,0,0.001463179619558,0,0,0,0,0.0939162149929617,0,0,0,0,0,0,-1.73472347597681e-18,0.0228723583408449,0,0,0,-0.0373967808551304,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.481143969567525,0,0,0,0,0.0562624520290753,-0.0764468142092392,0.0412800763510041,0,0,0,-0.0770840533265781,0,0,0,-0.0269872200181019,0,0,0,0,0,0.0296148639937275,0.159773949311619,0,0.0974762992899943,0,0.0578087298767638,0,0.0119007562835703,-0.0224969964849688,0,0,0,0,0,0,0,-0.146058904965826,0,0,0.0356691437008025,-0.0249955262173006,0,0,0,-0.0845920099368788,0,0
X600779.SH,0,0.545986500481781,0,0.0394637963917016,0,0.0580285565527849,0,0,0,0,0,0,0,0,0.0428982087565079,0,0,-0.0471584077971025,0,0,0.0570935875223734,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.127188496659018,0,0,0.00654667885231438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907021066857718,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,-0.0393276451599832,0,0,0,0,0,0,0.121804333178095,0.190046368582168,0,0,0,0,0,0.0563561907713408,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.188048793919532,0.0534208982368031,0,0,0,0,0,0,0.155378220665597,0,0,0,0,0,0,0,0,0,0.0356524638423258,0,0.0304470812131826,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,-0.34098169104583,0,0,0,0,0,0,0,0,0.152682426338335,0,0,-0.187482765998674,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.136026738775849,0,0,0.111222762152164,0,0,0.148520700878608,0,0,0,0.116793910410928,0,0.131321492585211,0,0,0,0,0,0,0,0,0,0.0162341860720456,0.0542945059737887,0,0,-0.0689628414769813,0,0,0,-0.00224562118555251,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386228509491057,0,0,0,0.0146593435552562,0,0,0.0533107637794941,0,0.0891568452726677,0.0160887457458872,0,0,0,0.103824191264184,0,0,0.0699567590806662,0,0,0,0,0,0,0,0,0,0,0,0,0.136006033404007,0,0.166373277954,0.173327150486506,0.0280980379662806,0,-0.0107027821077171,0,0,0,0,0.0527198006720808,0,0
X600584.SH,0,0,0,0,0,0,0,0.206468187309919,0,0,0,-0.0397943740273382,0,0,0,0,0,0,0,0,0.00399470899177822,0,0.0797834782098599,-0.0690134812500482,0.0523997064475551,0.0852906920840804,0,0,0.0880519903386047,0,-0.0375906757931592,0,0.268702187213567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798049759083913,0,-0.0652683791698609,0,-0.0313644884449303,0,0,0,0,0,0
X601799.SH,0,0,0.256931156624395,0,0,0,0,0.21479428557845,0.0738246478172493,0,0,0,0,0,0.0964890751003195,0,0,0,0,0.0378211581517202,0,0,0,0,-0.0031082102887453,0,0,0.0541001414285818,0,0,0,0,0,0,-0.00457526422380756,0,0,-0.0731319955097133,0,0.0313701322278164,-4.33680868994202e-19,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00455887154743052,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0.123804868293114,0,0,0,0,0,0,0.174863568946921,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.305557620809088,0,0,0,-0.150911392338848,0.096524455328074,0.116881383755261,0,0,0,-0.088777785952339,0,0,0,0,0,0.0753272226315479,0,0,0,0,0,0,0,0,0,0,0,-0.0817088836603783,0,0,0.0198532166016859,0.0772276510537658,0,0,0,0.186157335607878,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00314297656722345,0.124451383303636,0,0,0,0,0,0,0,0,0,0,0.541887474667335,0,0,-0.0397249022742894,-0.0434981162443384,0,0,0,0,0,0,0,0,0,0,0,-0.016901411048632,0,0.0128835865390473,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852261980152835,0,0,0,0,0,0,0.0587220601360952,-0.0029465561742925,0,0.0177253346723224,0,-0.0577585666084737,0,0,0.0334421546957007,0,0,0,0,0,0,-0.095323029227499,0,0.012368833036697,0,0,0.0366306858907329,0,-0.0626287253118404,0,0,0.298933014740098,0,0,0,0.0138843774784129,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.180090130513257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425947570219256,0,0,0,0,-0.0779528216628299,0,0.0251674853377942,0,0,0.111840036378386,0.0213829875729071,-0.00513152698702578,0,0.155545539424948,0,0,0,0,-0.0296026815259408,0,0,0,0.0241849617628227,0,0,0,0.0460210660874523,0,0.0674622428182527,0,-0.0106871374565862,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0.164514435750624,0,8.67361737988404e-19,0.0738955788013719,0,0,0,0,0.0348912299616995,0,0,0,0,0,0,0.210677543147746,-0.0374867999970663,0,0,0,0,0,0,0,0,0,0,0,0,0.0807870127834474,-0.149995223931371,0,0.00587424817125997,0,0.426944395523364,0,0,-0.0428239068536854,-0.0567438360058186,0,-0.123670323184974,0.102212870466315,0,0,0,0,0,0
X000733.SZ,0,0,0,-0.0165166182110398,0,0,0,0,0,0,0,-0.125700761521947,0,-0.0661822339915043,0,0,0,0,0,0.249530054164713,0,0,0,0,0.131732435674943,0,0,-0.0220143840640563,0,0.440178971880113,0,0,0,0,0,0,0,0,0,0.0945643980263096,0,0.180607605869939,0,0,0,0,0,0,0,0,0,0,0.0104339745540557,0,0,0,0,0,0
X002176.SZ,-0.48175624652448,-0.0225137574220479,0,0,0,0,0,0,0,0,0,0,0,0,0.0103693769531727,0,0,0,0,0,0,0,0.0524777792338692,0,0.321621006258384,-0.0373270055623198,0,0.43852633052661,0.00879913466546185,0,0,0,0,0,-0.143625448826839,0,0,0,0.395098004632523,0.0117787508939493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0.148870423195138,0.0961913567124522,0,0,0.0660410725795337,0,0.0518252871936255,0,0,0,0,0,0,-0.0524235422120626,0,0,0,0,0,0,0,0,0.0541664092489611,0.0206043857290433,0,0,0,0,0,0,0,0,-0.104618248528737,0,-0.000762039636988888,0,0,-0.0537233899913256,0,0,0,0,0,0,0,-0.0314050978897268,0.0336008442210661,0,0,-0.0166895414509792,-3.46944695195361e-18,-0.168026874543993,0,0,-0.0995936215676671,0,0
Slope,0,0,0,0,0,0,0,-0.115272180065124,0,0,0,0,0,0.198969967221814,0,0,0,0,0,0,0,0.0865089519782815,0,0,0.0680316257241837,0,0,0.246704468603183,0,0,-0.0624386853622053,0,0,-0.0151539262122251,0,0,0,0,-0.0170136375853971,0,-0.305657085840297,0,0,0,0,0,0,-0.508160515700115,0,0,0,0,0.847072288410773,0,0,0,0,0,0
TED,0,0,0,-0.193715413244599,0,0,0,0,0,0,0,0,0,0,0,-0.0115158171058296,0,0,0,0,0,0,0,0,0.118947128062275,0,0,0.0498258872677346,0,0,0,-0.16531120222375,0.0603905019053044,0,0,0,0,0,0,-0.0853620725114812,0,0,0,0.252238453344206,0,0,0,0.536594923618189,0.0229062926859673,0,0,0.680297235499866,0,0,0,0,-0.136841512313618,0,0
RealEstate_excess,0,0,-0.0698819316471038,0,0,0.0114267049176005,0,0,0,0,0,0,0,0,0,0,0,0.108232185845509,0,0,0,0,-0.030193434592442,0.0980036811148593,0,0,0,-0.0465716306069077,0,0,0,0,0,0.0906522835155023,0,-0.0617753134474393,0.104937457713316,0,0,0,0,0,0,0,0,0,0,0,-0.00946993208695724,0,0,0.00395716116696901,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0709873569192601,0,0,0,0,0,0,0,0,0.0469801807614681,0,0,-0.0845996345069724,0.00446342782131905,0,0,0,0,-0.0548678783072712,0,0,0,0,0,0,0,0,0.131923344392383,0,0,0,0,-0.0540671256750808,0.042383278946085,0,0,0.0298310750567453,0,0,-6.7762635780344e-21,0,0,0,-0.00114547023257401,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000400548100411985,0,0,0,0,0,0,0,-0.000458198940535021,0,0,0,0.000683911669190674,0,0,0.00173331268530354,0,0,0,0,0,0,0.00151740834506224,0,0,0,0,-4.66719799848347e-05,0.00118593083041537,0,0,0,0,-0.0019806792378555,0,0,0,0,-0.000849254204532326,0,-0.00469346278016346,-0.000630317339350257,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0155899969880787,0,0,0,0,0,-0.0239988495379894,0,0,-0.0791127540089644,0,0.0592676567644467,0,0,0,-0.0522216743599967,0.0889444316503832,0,0,0,0,0,-0.127199261876578,0,0,0,0.0757702265058406,0,0,0,0,0,0,0,-0.0234203236775091,0,0,0,0,0,0,0,0,-0.174016565823764,0.120354566785221,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,4.0014961085251e-05,0,0,-0.000657310973460202,0,0,0,-0.0030544757481699,0,0,0,-0.00061899889642549,0,-0.00250876933564744,0.00234158460914811,0,0,0,0,0,0,0.00299872882801617,0,0,0,0,0,0,0,0,0,0,0.00352875915921231,0,0,0,0,0,0,0,0,6.7762635780344e-21,-0.0197397320087771,-0.011969135115178,0.00103307052889637,0,0,0,0.00928904066425224,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330039078841546,0,0,0,0,-0.0022161778426752,0,0,0.00336327586646306,-0.00256995260004833,0,0,0,0.00562878679473074,0.00313556154114416,0,0,0,0,0,0,-0.00955421401543242,0,0,0.000374645898864888,0.000699691206770358,0,0,0,0,0,0,0,0,-0.00173908140246212,0.000761870297066755,0.0083163384964133,0.012558562355894,0,0,0,0,-0.0198958830218354,0,0
