,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600809.SH,X600690.SH,X000651.SZ,X002371.SZ,X000568.SZ,X003816.SZ,X000725.SZ,X300124.SZ,X600031.SH,X600104.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X600584.SH,X002463.SZ,X600089.SH,X600703.SH,X000977.SZ,X000066.SZ,X000157.SZ,X600372.SH,X002028.SZ,X600839.SH,X002049.SZ,X600522.SH,X002236.SZ,X600066.SH,X600183.SH,X002456.SZ,X002156.SZ,X600741.SH,X601877.SH,X600460.SH,X002129.SZ,X600487.SH,X002085.SZ,X000661.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.498793397020846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702576900790446,0,0,0,0,0,0,0.0178967700932549,0,0,0,0,0,0,0,0,0,-0.00151653422473796,0,0,0,-0.0165507402263473,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123585268675782,-0.057274918896749,0,0,-0.0795428765345813,0,0
X000858.SZ,0.547279549200269,0,0,0,0,0.348118714816322,0,0,0,0,0,0,0,0,0,0,0,0,0.00655753647307928,0.106141083666363,0,0,0.0317989911077418,-0.0713422985828106,0,0,0,0,0,0,0,0,0,0.121922791750939,0.0362046170927101,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0178296625604786,0,-0.0326968120537532,0,0,0,0,0.00698220781413322,0,0,0,0,0,0
X600276.SH,0,0.128131615909475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33434712041384,0,-0.116347993892347,0,0,-0.0548021485542357,-0.185847897214323,0,0,0,0,0,0.0163221319562356,0,0,-0.0129980383693642,0,0.0726735039415807,0,0,0,0,0,0,0,0,0,0,0.144925527528439,0.213094467387266,0,0,0.114007388445954,-0.233045056715442,0,0,0,-0.0958147075327021,0,0
X002475.SZ,0,0,0,0,0,-0.049660442249013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370353007818565,0,0,0,0.70001802067528,0,0.165324107969654,0,0,0,0,-0.0383490539394114,0,0,0,0,0,0.0973287002096653,0.0619022345829817,0.0168087272818311,0.0329240048528008,-0.036029347067525,0,0,-0.0174296625331011,0,0,-0.0258202783473588,0,0,0,0,-0.0422327532601453,0,0,0,0,0,0
X002415.SZ,0.138920173879474,0,0,0,0,1.0842021724855e-19,0.210464340584367,0,0,0,0,0,0,0.0497828098745562,0,0,0,0,0,0.0270366390573042,0.0758691374052634,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653592697614676,0.0675541837541932,0,0,0,0.159332914071267,0.139025254826526,0,0,0,0.01183548595544,0,0,0,0.132197920127448,0,0,-0.0530318724388043,0,0.00787255041361881,0,0,-0.0123624824250098,0,0
X600809.SH,0,0.0288379359087792,0,0,0,0,0,0,0,0.556286183476169,0,0,0,0,0,0,0,0,0,0.379498035784449,0.00514262991865663,0,0,0,0,0,0.0704180902172225,0,0,0,-0.000753420050577811,0,0,0,-0.0224748907906027,0,0,0,0,0,-0.00643535215879823,0,0,0,0,0,-0.125473098310494,0.0132880641446598,0,0,0,0.0119006271273755,0,0,-0.0967932399625361,0,-0.0153249855286809,0,0
X600690.SH,0,0,0,0,0,0,0,0.294452701971521,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.07181061125993,0,0,0,0,0.0824107796188915,0,0,0.126391451450569,0.0350053142301328,0,-0.0311420169572058,0,0,0,0.0353592458590508,0,0,0,0,0,0.0708069715213957,0,0,0,0.0126841973544126,-0.0706543155069193,0,0,0,0,0,0,0,0,0,0,0.0221029868908866,0,0
X000651.SZ,0,0,0.0148115992067503,0,0.125097407285972,0,0.427414232569242,0,0,0,0.0901901530080387,0,0,0,0,0,0,0.113093470595898,0,0,0,0,0.0330209275919984,0,0,0,0,0,0,-0.0389885839613221,0.00176499112806988,0,0.0905149921005399,0,-0.0103427108350188,-0.0262821876507051,0,0,0.068960035169378,0,0,0,0.0223008958142001,-0.153687084725151,-0.0624995948358311,0,0,0,0,0,0,0,-0.0280942079490835,0,0,0,0.0217688686291009,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0272131965039201,0,0.196979890721059,0,0,0,0,0,0,0,0,0,0,0,0,0.0207768570617214,0.0896447068429175,0,0,0.0885508228161198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229646493553838,0,0,0.033565400203384,0,0,0,0.0447057290536481,-0.0871286550773737,0,0,0,-0.0333018292040845,0,0
X000568.SZ,0.140960282640484,0.257052985045404,0,0,0,0.370494836112207,0,0,0,0,0,0,0,0,0.149700146268359,0,0,0.0977119473271322,0,0.0486699463858544,0,0,0,0,0,0.015778178820509,0,0,0,0.020819851289463,0,0,0,0,0.00917181664677055,0,0,0,0.0314244153813122,0,0,0,0,0,0,0,-0.0439661897374183,0,0,0,0,0,0,-0.0174562117551778,0,0,-0.0122624211421765,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.061139371260109,0,0,0,0,0,0.262413069555289,0,-0.0289353549233432,0,0,-0.148580820228015,0.156294409132899,0,0,0,0,0,0,0,0,-0.125330216850535,-0.0378656856429311,0,-0.268479126355692,0,0,0,0,0,0,0,0,0,0,0,0,0.237498977290439,0,0,0,0.418461919569732,0,0,-0.0348644147411395,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0903415466949133,0,0,0.0421226626505989,0,0,0,0.0166653305685347,0.0417378936814733,0.46045751371838,0,0,0,0,0,0,0.0579599393731562,0,-0.0227340241777486,0,0,0,0.0848847687600687,0,0,0,-0.00331096455036089,0,0,-0.0538064799970943,0,0,0.0093943680109925,0,0,0,0,0,0.13530781899738,0,0,0,0,0,0.0304292952930533,0,0
X300124.SZ,0,0,0.293196192538796,0,0,0,0,0,0,0,0,0,0,0,0,0.000624330727564541,0,0,0,0.138279508675353,0.349976011312984,0,0,-0.010655590198832,-0.176325608553123,0,0,0,0,0,0,0,0,0,0,0.0358435549244444,0,0,0,0.229374788036414,0.111478039659627,0,0.0584724022907259,0,-0.05396387838118,0,0,0,0,0,0,-0.0836882487224784,0.0769773643951459,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.376628320442578,0.496693847269483,0,0.0922169934141437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117646897617745,0,0.114328189016825,0,0,0,0,0,0,0.111291168482202,0,0,0,-0.121445723748963,0,0,0,0,0,0,0,0,0,0,0,-0.0562322413681801,0,0
X600104.SH,0,0,0,0,0,0,0.0441735715619099,0,0,0.210220994024414,0.216978410646812,0,0,0,0,0,0,0,0,0,0.119700506054519,0,0,0,0,0,-0.153724316466371,0.0458273601846863,0,0,0,0,0,0,0,0,0,0,0.210737707758592,0,0,0,0,0,0,0,0.0745122250102345,0,0,0,0,0,0,0,0.0210249461270328,0,-0.000800704938723976,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.14846254236828,0.0824732244722544,0,0,0,0,0,0.0579031876314037,0.0297330939413803,0,0,0,0,0.191265838006509,0,0,0,0,0.287665659116054,0,0,0,0,0.116766429592066,0,0,0,0,0.01361547561524,0,0,0,0,0,0,0,0,0,0,0.142322340427431,0,0,0,0,0.12642912907012,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166591117458701,0,0,0.0545971816535314,0,0,0,0,0.0120146498472061,0,0,0,0,0,0,0,0.0124924869163163,0.202682553933729,0,0,0,0,0,0,7.33798435535969e-05,0,0.0383306782209941,0,0.0467076519196586,0,0,0.107108806047468,0,0.0879994502939123,0,0.18680084824953,0,0,0.0511469052729817,0.21293099351825,0,0,0,0,0
X002304.SZ,0.0585085040745258,0.439179325651588,0,0,0,0,0,0,0,0.0199568496471377,0,0,0.0822896095487599,0,0.0460936328052714,0,0.195621723704535,0,0.0401630650342444,0,-1.38777878078145e-17,0,0,-0.123308956360447,0,0,0,0,0,0,0,0,0,0,0.0254523130686754,0,0,0,0,0,0,0,0,-0.205631429308013,-0.0113859921132907,0,0,0,0,0,0,-0.0667319891565727,0,0,0,0,0.0258646714417103,0,0
X000338.SZ,0,0.15893440549693,0,0,0,3.46944695195361e-18,0,0,0,0.13026568119863,0.114632206631694,0,0,0,0,0,0,0.129622380081548,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.204116906086059,0,0,0,0,0,0,0.0949479627850375,0,0,0.0684021682935547,0,0,0,0,0,0,0.0331513017495273,0.0354897928028158,0,0,0,0,-0.00502112371125341,0,-0.0377469145297085,0,0
X000596.SZ,0,0,0,0,0,0.150253828366983,0,0,0,0.65838892724984,0.035829390785321,0,-3.46944695195361e-18,0,0,0.139198626355654,0,0,0.0158040745525986,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.17047284613654,0.0204322456112516,0.0730850235823002,0,0,-0.109270369269725,0,0,0,0,0,0,0,0,0,0,0,0,0.0563512608590062,0,0.185844008071364,0,0,0,0,0
X300014.SZ,0,0,0.315720959331229,4.33680868994202e-19,0,0.102390475310534,0,0,0,0,0,0.35178058293069,0.30044880029167,0,0,0,0,0,0,0,0,0,0.0537065661010594,0,0,0,0.145654966827952,0.165980329871561,0,0,0,0,0,0,-0.0265642847671755,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.246372878621841,0,0.0551417980174072,0,0,0,0.116894984416498,0.0819844281200895,0,0,0,0,0,0
X000100.SZ,0,3.46944695195361e-18,0,0.0440244335485822,0,0,0,0,0,0,0,0.449638879806628,0,0,0,0,0,0,0.0615484010831037,0,0.0684022378981274,0,0,0,0,0,0,0.0933705467511551,0,0,0.0333016886231047,0.126815759256523,0,0,0.0528667668502391,0,0,0,0,0.0557863629096264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408709553525832,0,0
