,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X000568.SZ,X600690.SH,X002236.SZ,X002475.SZ,X002241.SZ,X000625.SZ,X600741.SH,X600031.SH,X002456.SZ,X000338.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X300003.SZ,X600809.SH,X600487.SH,X002008.SZ,X300136.SZ,X002085.SZ,X002508.SZ,X600089.SH,X600177.SH,X600271.SH,X000157.SZ,X600522.SH,X002294.SZ,X600118.SH,X600867.SH,X300115.SZ,X600372.SH,X000050.SZ,X000981.SZ,X600699.SH,X000559.SZ,X600566.SH,X002074.SZ,X600498.SH,X002179.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0213386405103103,0,0.165274896185988,0,0.00187490774552546,0,0,0,0.167854009315956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675828449208539,0.153311225120196,-0.00506402755048315,0,0,0.0490283194164288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14729506923855,0,0.104472334878355,0,0,0.00104332491701754,-0.00870736329740184,0,0,0,0,0,0
X600104.SH,0,0,0,0.0649745352940087,0,0,0,0.00715182983191155,0,0,0,0,0.110973258139458,0,-0.0791953950853307,0,0.369573267486869,0.0211954834970077,0,0,0.231313040539997,0,0,0.104192400137957,0.206297176411784,0,0,0,-0.0169463410454377,0.161398757581381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.334298775742429,0,0,0,0.01081368968375,-8.67361737988404e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0829859204668024,0,0,0,0,0,0,0.109552385630754,0.231774765002056,0,0,0,0.160923071099316,0,0.0263365770552949,0,0,0,0,0,0.05287505319118,0,0,0,0,0.00816446700151532,0.1472365276985,0,0,0,0,0,0.0483795501198018,-0.0725399185879501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372922980555837,0.035552171535854,0,0,0,0,0,0
X000651.SZ,0,0.0963488407323038,0,0,0.186512811090194,0,0,0,0,0,0,0.131310818590829,0.0848740142507518,0,0,0,0,0.0953501006781488,0,0,0,0,0,0,0,-0.0666017664573537,0,0,0,0,0.0562423931460426,-0.0666256666154517,0,0,0,0,0,0,0,0,0,-0.0420543827912239,0,0,0,0,0,0,0,0,0.0773164315548192,-0.00784333697981727,0,0,0,0,0,0,0
X000858.SZ,0.0237568477533774,0,0.195302553876528,0.0770887722197741,0,0,0,0.159632319688261,0,0,0.264983415525849,0,0,0,0,0,0,0.00285082952736895,0,0,0.0531392959231625,0,0,0,0,0.043989358889442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189418625371087,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.389060929906734,0,0,0,-0.042171416441425,0,0,0,0,0,-0.0823402113630919,0,0.0121769112468245,0,0,0,0,0,0,-0.109663951931439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333744669498051,-0.0229134544983536,0,0,0,0,0,0.147203436109193,0,-0.015631645712195,0,-0.1290212245584,0.0193363903041392,-0.0121028270255173,0,0,0,0,0,0
X000725.SZ,0,0,0.220343688003855,0,0,0,0,0,0,0,0,0,-0.0343683744188578,0,0,0,0,0,0,0.297451548318223,-0.0263309113588444,0,0,0,0,0.0216339371449414,0,0,0,0.269710599044073,0,0,0,0,0,0,0,0,0,-0.0324996125056729,0,0.138978797859218,0,0,0,0,-0.0429246281860365,0.138070981390551,0.207039570692542,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.0382165918123552,0,0,0.377007701271541,0,0,0,0,0.0811695236243802,0.232411446270445,0,0,0,-0.0314799621431967,0,0.0143077361543507,0.0407251134989679,-0.144205161696952,0.0445085415757781,0,0,0,0,0,0.0958689536406745,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580758691039074,0,0,0,0,0,0,0,0,-0.0159703516383265,0,0,0,-0.0109619481130892,0.00310537824204395,0,0,0,0,0,0
X000063.SZ,0,0,0.140757854033273,0,0,0,0,0,0,0.0240582579266492,0,0,0.201499522587396,0,0.150008930950765,0,0.153715076644528,-0.00801306631123989,0,0,0,0,0,0,0,0.0681698331377575,0.173878104372295,0.00977591377631917,0,0,0,0,0,0,0,0,0.0428778521910402,0,-0.100388105249911,0,0.12076000507748,0,0,0,0.0319422316545443,0,0,0,0,0,0,-0.0263595096969561,0,0,0,0,-0.0585314955619889,0,0
X600703.SH,0,0,0,0,0,0,0,0.12712995162134,0.125700179908225,0,0,0.044087393155194,0.0346100775410818,0,0.298260234836287,0,0.23765164276139,0.304122912260904,-0.0936551500517999,0,0,0,0.190822396960136,0,-0.207282910833979,0,0,0.111345697999877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230453905524199,0,0.0150754969859918,0.0173890405098635,0,0,0,0,0,0
