,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X600031.SH,X000100.SZ,X600271.SH,X600372.SH,X000559.SZ,X000157.SZ,X600066.SH,X000338.SZ,X002241.SZ,X002236.SZ,X002292.SZ,X600089.SH,X002475.SZ,X600741.SH,X002129.SZ,X600839.SH,X000547.SZ,X601877.SH,X600177.SH,X300124.SZ,X002465.SZ,X600435.SH,X000568.SZ,X000016.SZ,X300003.SZ,X600582.SH,X002294.SZ,X002456.SZ,X000800.SZ,X000977.SZ,X600252.SH,X300032.SZ,X002074.SZ,X002008.SZ,X002179.SZ,X600498.SH,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0582084089796218,0,0,0,0.218549733837517,0,0,0.104808373378892,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0132026109517742,0,0,0.0336698763879296,0.0380879364883572,0,0,0,0,0,0,0,0,0,0.0416023497537807,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0382574062515214,0,0.0156803983274637,0,0,0,0,0,0,0
X600104.SH,0.150775734076497,0,0,0,0,0.326567672663713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741274399096262,0,0,0,0.0973637025656875,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027112233727459,0.00724144156959195,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.164712637879375,0,0,0.159238824200599,0,0,0,0,0,0.132775042384615,0.0937505360498508,0,0,0.0134258901528167,0,0,0.0886759488746673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240112694179427,0,0,0,0,0,0,0,0,0,0,0,0.0313263892304144,0,0,0,-0.000147505733081072,0.000851057492354681,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0989066686170868,0.180606720292182,0,0,0,6.93889390390723e-18,0.0681229899114265,0.114263664965217,0,0.0889288147263481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136445218754211,0,0,0.0281586892166028,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.0117808254309985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649996141950928,0,0,0,0,0,0,0,0,0,0.267405433531725,0,0.097026430584827,0,0,0,0,0,0,0,0,0.0257805824619006,-4.33680868994202e-19,0.080881717256644,0.170345328780921,0,0,0,0,0,-0.0362279743977802,0,0,0,0,0,0,0
X002304.SZ,0,0.232314000750348,0,0,0,0,0.38597268945003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683420893993629,0.0107241157807657,0,0,0,0,0,0.0517478694852532,0,0,0,0,0,0.0232094548325873,0,0,0,0,-0.0764398950340795,0.0121376972499187,0.021078124346343,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0755906245114382,0.257322542487054,0,0,0,0,0,0,0,0.112606368224353,0,0,0,0,0,0.026451610057904,0.172328499462758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376281379780464,0,-0.0231682689254609,-0.0593433873869249,0,0,0,0,0,0,0,0,0,0,0,0,0.0104166598981513,0,0,0,0,-0.0849843687793087,0,0
X600276.SH,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.182653681340119,0,0.123647305937101,0,0,0,0,0.0414121474612285,0,0,0,0,0.0221457249323657,0,0,0.0225704674133062,0,0.162922039175716,0,0,0,0,0.113415490297845,0,0,0,0.0393733506404552,0,0,0,0,0,0,0,0.0388574558466377,0,0,0.0610503088480946,0,0,0,0,0,0.0170543637348168,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.21377093037389,0,0,0,0.0032696551089414,0,0,0,0,0,0.0620205515644586,0,0,0.260762439301505,0,0.130879281462137,0,0,0,0,0,0.0199502874983576,0,0,0,0,0.0171222762180593,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-3.46944695195361e-18,0,0,-0.00456138668701566,-0.0267665812711885,0,0,0,0,0,0
X000625.SZ,0,0.0227539049783785,0.0683048383074393,0,0,0,0.0446641142100499,0.0658064780140108,0,0,0,0,0,0,0.0780312258896807,0,0,0.0152257680803056,0.0241673477583682,0,0,0,0,0,0.0706049237239323,0,0.181563049211608,0,0,0,0,0,0,0,0,0.0732266222092393,0,0,0,0,0,0.0783014948919089,0,0,0,0,0.00691284089071017,0,0,0,0,0,0,0,0,0,0,0,0
