,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X600741.SH,X002475.SZ,X000568.SZ,X601877.SH,X600271.SH,X600703.SH,X300124.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X000625.SZ,X600487.SH,X600498.SH,X000661.SZ,X600809.SH,X002008.SZ,X000596.SZ,X002007.SZ,X300142.SZ,X000157.SZ,X002179.SZ,X600566.SH,X600089.SH,X600177.SH,X600066.SH,X300146.SZ,X600522.SH,X002456.SZ,X002180.SZ,X002506.SZ,X600867.SH,X600372.SH,X002508.SZ,X002241.SZ,X002294.SZ,X600118.SH,X002223.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.195504371879224,0,0.214511102342214,0,0,0,0,0,0,0,0,0,0,-0.0385619671381274,0,0,0,0,0,0.0694081216195056,0,0,0.0691285826945965,0,0.0597434298391939,0,0,0,0,0,0,0,0.11570465037745,0.0421219949624099,0,0,0,0,0,0,0,0,0.0503356465528164,0,0,0,0,-0.0411377821418882,0.029282596821924,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063773943811377,0,0,0,0.160100580291005,0,0,0,0,0.0115916500802169,0,0,0,0.274229399816589,0,0,0,0,0,-0.0426039138039702,0,0,0,0,0,0,0,0,0,0,0.087195343811955,0,-0.0315129316323441,0,0,0,-0.00632852115131903,0,0
X002415.SZ,0,0,0,0,0,0,0.0226513147031748,0,0,0,0,0,0,0,0,0.0379079753446719,0,-0.0349722424106816,0,0,0.714473699735244,0,0,0,0,0,0,0,0,-0.1749524045032,0,0,0,0,0,0,0,0,0,0,-0.112477708505842,0,0,0,0,0,0.116104077504279,0,0,0,0,-0.0118781113122308,-0.00209994952147014,0,0,0,0,0,0
X000651.SZ,0.114298502794851,0,0,0,0,0,0,0.244302857292246,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275418282793426,0,0.0800655865768184,0,0,0,-0.0466761787610629,0.146006413195202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124616376192203,0,-0.0026438353157936,1.73472347597681e-18,0,0,0,0,0,0
X000858.SZ,0.261468915519705,0,0,0,0,0,0.332026063039973,0.0592809132463278,0,0,0,0,0.0477202760830991,0,0.0959213620719845,0,-0.00968850933248687,0,0,0,0,0.0105185380577944,0,0,0.0477785470867265,0,0.149285200133755,0,0,0,0,0,0,-0.0209223333102567,0,0,0.0453480064440838,0,0,0,0,0,-0.0868147986047095,0,0,0,0,0.0486280219576024,0,0,0,-0.00764505046120508,0.0158477355473471,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.109064090679696,0.306313951608359,0,0,0,0,0.0209405261060522,0,0,0,0,0,0,-0.0527601917795784,0,0.301486134232989,0,0,0,0,0,0,0,0,0.118898860245024,0,0,0.0804731483668659,0,0.139074799018799,0,0,0,0,0,0,0.0202429547182937,0,0,-0.298585485852239,0.0976959326022935,0,0.0786106826668097,0,0,0.0140072790621094,0.0619850207778647,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.118038281257822,0,0,0,0,-0.0678057894979294,0,0,0.228043315975645,0,0,0,0,-0.0104034773469241,0,0,0,0.218536308533735,0,-0.0222648396818699,0,0.0445255283516388,0.189285638206442,0,0.345016781422106,0,-0.0977167507115319,0,0.0214556044269851,0,0,0,0,0.0412286580730069,0,0,0,0,0.00961290225854435,0,0,-0.177221432792485,0,0,0,0,0,-0.0122130786044728,0.0320335619421665,0,0,0,-0.0080415332004285,0,0
X600690.SH,0,0,0,0,0.0514667652753805,0,0,0,0,0,0,0,0,0,0,0,0.0871734572864402,0,0,0,0,0,0,0,0,0,0,0.0360452065463675,0.265108367846838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391885696588619,0,0.147125908662897,0,0,0,0,0,0,-0.00569487397230128,0.00775253648926806,0,0,0,0,0,0
X000725.SZ,0,0,0.027849630705966,0,0,0,0,0,0,0.118817103812628,0,0,0,0,0,0,0,0,0,0.037456034059971,0.0638591717194103,0,0.0264585268338847,0.06784166054656,0,0,0,0,0,0,0,0,0,0.0533070684113677,0,0,0,-0.0124478412425931,0,0.0562882630914379,0,0,0,0.0894420554415208,0,0,0.00128433683019621,0,0.0514807966245684,0,0,-0.000556649102739643,0.0213576037388939,0,0,0,-1.0842021724855e-19,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664023369970963,0,0,0,0,0,0,0.0729411916450221,0.344614852451212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197220916312057,0,0,0,0,0,0.017490394763086,0,0,0,0,0,0,0.0319301602045451,-0.0450469392845051,0,0,0,0.124115636177782,0,0
X600031.SH,0,0,0,0,0,0,0,0.041684289065373,0,0,0,0,0.0650950217837459,0,0,0.146331723175613,0,0,0,0,0,0.0356124883168566,0,0,0,-0.0139179046429986,0,0,0.0461574896546383,0.0620873468541036,0,0,0,0.0807734419299544,0,0,0.0600907621811591,0,0,0.0813309889148679,0,0,0,0,0.0137561110334706,0,0,0,0,0,0,0.0118247269360092,0.0214849240492345,0,0,0,0,0,0
X000338.SZ,0,0.0229977338794268,0.0122240361697012,0,0,-0.00863502935274816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199221911593016,0,0,0,0,0,0.111132079785104,0.105366237654274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954391947009977,0,0.104467580038673,0,0,-0.00915204600724753,0,0,0,-0.00234206937803149,0.000313358534661587,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420198336697833,0,0,0,0,0,0,0.0983699631023325,-0.0419759908863689,0,0,0.471194789274342,-0.132574493948855,0,0,0,0,0,0,0,0,0,0,-0.0834694511884971,0,0.146833401591721,0,0.176974329370275,0,0,0,0,0,0.038941536873272,0.00990041792264918,0,0,0,0,0.0227243599784719,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289166482327144,0,-0.0800241679303501,0,0,0,-0.0680872046774108,0,0,0,0,0.192982109959463,-0.110161785250967,0.349860766210914,0,0,0,0,0,-0.0374738931609664,0,0,0,0.137581550772233,0,0.025012183197461,0,0,0,0,0.0645431628360899,0,0,0,0,0,0,-0.082233407621016,0,0,0,0,-0.243047079604848,0,0
X000568.SZ,0,0,0,0,0.321097791460924,0.119546777700729,0,0,0,0,0,0,0,0,0,0,0,0.014655520738331,0,0,0,0.0572854483339795,0,0,0,0.0773078784754502,0.135550951954213,0.0139235903075671,0.0282380041754556,0,0,0,0,0,0,0,0,0.0672406614308733,0,0,0,0,0.0869065695049924,0,0,0,0,0,0,0,0,-0.0152367637143124,0.0221398401786389,0,0,0,-0.0428893405389852,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0764593654486878,0,0,0,0,0,0,0,0,0,0.0240502747451901,0,0,0.0519371280940475,0,0,0,0,0.0426028668684146,0,0,0.0702890761334962,0,0,0.0461721604854908,0,0,0,0,0,0.107970906816071,0,0,0.0943804086133286,0,0.0270555434108907,0,0,0,0.0989746454960848,0,0,0.00885156912562572,0,0,0,0,0,0,0
X600271.SH,0,0.737259872932256,0.209990985681111,0,0,0,0,0,0,0.0542394311952823,0,0,0,0,0,0,0,-0.0285811509299946,0,0,0,-0.0552692640248956,0,0,0,0,0.0810859648751237,0,0,-0.0144617078898236,0.133197101636261,0,0.448707548491462,-0.292772420690167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332215190133705,-0.0219150740655316,0,0,0,0.00769447934641362,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.157984075167169,0,0,-0.165412425857627,0,0,0,0.0949378597289373,0,0.183779317876639,0,0,-0.339211127483859,0,0,0.0635195590670866,0,0,0,0.261871572718942,0,0,0,0,0,0,0,0,0,0.0504667625209834,0.393689910199446,0.0328133268234474,0,0,0.1320278670983,0,0,0,0,0,0,0,0.0389568523828975,0.0319702047458035,0,0,0,-0.241679398351076,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0773171742667405,0,0,0,0,0,0,0.0819993381002663,0,0,0,0.0499263379068214,0,0.0431496899328931,0,0,0,0,0,0.0181405660640191,0,0.177894308093422,0,0,-0.0286151237903278,0,0,0,0,0,0.170404057424044,0,0,0,0,0,0,-0.0689635508006404,0,0,0,-0.147833177275163,0.0224416831262329,0.0270332482762868,0,0,0,0.229843639585126,0,0
X000100.SZ,0,0,0,0,0,-0.0594270220744383,0,0,0,0,0,0,0,-0.10352175182111,0,0,0,0.0519680986532678,0,0,0,0.213700780625268,0.230430011745484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221828802941076,0.171006086294922,0,0,0,0,0,-0.0851265540585651,0.0230896471099728,-0.0741343514654082,0,0,0,0,0,0
X002236.SZ,0,0,0.565147780279121,0,0,0.152982297436796,0.00183862712871464,0,0,0,0,0,-0.0856625227542835,0,0,-0.107613853181648,0.246377662620772,0.166078443070094,0,0,0,0,0,0,0,0,0,0.0490168759983597,0,0,0,0,0,0,0,0,0,-0.0850818517674044,0.0613017165952718,0,0,0,0.00412218590806843,0,0,0,0,0,0,0.285533235078424,0,0.0517991951096619,0,0,0,0,0.149083295782203,0,0
