,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X002304.SZ,X600031.SH,X600690.SH,X000338.SZ,X000568.SZ,X600703.SH,X000661.SZ,X600741.SH,X000100.SZ,X002241.SZ,X600809.SH,X300014.SZ,X002371.SZ,X600183.SH,X300003.SZ,X002236.SZ,X000596.SZ,X000977.SZ,X601877.SH,X002007.SZ,X300124.SZ,X000625.SZ,X000157.SZ,X600584.SH,X002456.SZ,X002180.SZ,X002129.SZ,X300142.SZ,X600118.SH,X002008.SZ,X600271.SH,X300136.SZ,X002463.SZ,X000066.SZ,X002179.SZ,X002414.SZ,X600699.SH,X002049.SZ,X600177.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0381751082439834,0,0,0,0,0,0,0.251855966301743,0,0,0,0.144652421425764,0,0.165064380368054,0,0,0,0,0,0,0,0,0,0,0.0742816146319667,0,0,0,0,-0.111428575994844,0,0,-0.116244430999229,0.089439815773569,0,0,0,0,0,-0.0642768767167652,0,0,0,-0.0707379328692278,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.101272672087619,0,0,0,0,0,0.441206916091481,0,0,0,0,0,0,0,0.0490405381013478,0,0,0,0.10829369128488,0,0,0,0,0.0786405802074767,0,0,0,0,0,0,0,0,0,0,0,0.0373739798934077,0,0,0.054949563750024,0,0,0,0,0,0,0,0,0,0.00754701562605803,0,0
X600276.SH,0.248486517028617,0,0,0,0,0,0.0851845590813728,0,0,0,0,0,0.078657166557808,0,0,0,0.162080259577617,0,-1.73472347597681e-18,0,0,0,0.0563703734462241,0,0.109827721539337,0,0,-0.084416276289309,0,0.154379719712052,0,0,0,0,-0.0526237090529612,0,0,8.67361737988404e-19,0.00282396152494907,0,0,0,0,-0.0333784831757461,0,0,0,0,0,0,0,0.0403408981499772,-0.0311446172682979,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0510718690500437,0,0,0.126951724180775,0,0,0,0,0.0327608515449981,0,0,0.139565992288828,0.0192342039105475,0,0,0,0,0,0,0,0,0,0,0.026376655125122,0,0,0.0964855838795734,0,0,0,0,0.0890468496648743,0,0,0,0,0.0218320333704355,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0591876767548901,0,0,0,0,0,0,0,0.130380231258161,0,0,0,0,0,0,0,0,0,0,0.246848989288831,0,0,0,0,0.28495843215943,0,0,0,0,0,-1.38777878078145e-17,0,0,0.149734918671296,0,0,0,0,0,0.0515820678365569,0,0,0,0,0,0,0.032266570683604,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.188250240436455,0,0,0.0194044016924446,0.013609060603531,0,0,0,0,0,0.236969864971964,0,0.002920978754619,0,0,0,0,0,0,0,0,0.156585898276868,0.109328486597732,0,1.73472347597681e-18,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0251545394011249,0,0,0,0,0,0,0,0,0,0.0102034200999915,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.179291217577851,0.0810074493641776,0,0.210248397760509,0,0.0629293219207159,0,0,0,0,0,0,0,0,0,0,0,0,0.0101367958203122,0.00939335207526859,0,0.0127599731376993,0,0.239989375349615,0,0.0443607623422796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308805393357402,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193676607597062,0,0,0,0,0.101606208472265,0,0,0,0,0,0,0,0.0134880171765325,0,-3.46944695195361e-18,0,0.095662313337732,0,0,0.0777885930652445,0,0,0,0,0.319849490541348,0,0,0,0.0191684293763071,0.145535950095907,0,0,0,0,-0.0148644541274047,0.0251468885805048,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384207963806275,0,0,0.0344980654515565,0.0515752575836052,8.67361737988404e-19,0,0.109414978147244,0,0,0,0,0,0,0,0,0,0.147398079865645,0,0,0,0,0,0.0368885598112834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546287002161674,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.134177786519583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129216985465133,0,0,0,0,0,0,0,0.201204077013806,0,0,0,0,0,0,0.030516274548878,0.0683824974104504,0.130787097945662,0,0,0.0397830899146106,0,0,0.0885504553599485,0,0,0.02119301676249,0,0,0,0,0,0
X002304.SZ,0,0.184319631529689,0,0,0,0.0716790072761872,0,0,0,0,0,0,0,0.038125379506349,0,0,0,0,0.154039133483543,0,0.0134094743708674,0,0.01292832983224,0,0,0,0.196168415477953,0,0,0,0,0.111504759123444,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705860635154461,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.157257074359583,0,0,0,0,0,0,0,0,0.178176531890022,0,0,0,0,0,0,0.0629994909142796,0,0,0,0,0,0.438499270762556,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0106115716635382,0,0,0,0,0.000570192071927923,0,0,0,0,-1.73472347597681e-18,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.177908094861147,0,0,0,0,0,0,0,0,0,0.0864758362740423,0.0352656596071864,0,0,0,0.0531259256364919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253875461073364,0,0,0,0,0,-0.0147108052124628,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.200607112697078,0,0,0,0,0.0792411828211462,0.21362724180529,0,0,0,0,0,0,0.0989261017025353,0,0,-0.00522562159942457,0.114489391812766,0,0,0,0,0,0,0.203684904267222,0,0,0.0842102597449556,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682666753428005,0,0,0,0,0,-0.0502735118924511,0,0,0,0,0,0,0
X000568.SZ,0,0.253341609633152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312359227266495,0,0,0.0765266027372403,0,0,0,0,0,0,0,0.033743186816311,0,0,0,0.0425532422218919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075038443758954,0,0,0,0,0,0,0.0243520050180229,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790012178398116,0.259050571977721,0,0.0695126944886627,0.0785053582570061,0,0,0.0910029937294301,0,0.017940694274817,0,0,0,0,0,0.0867338071923503,0.0454379462838778,0.125441301233757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0.251419219828596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123980772081374,0,0.308355618966943,0,0,0,0,0.00827642663258767,0,0,0.0372661374214268,0.0275781979668622,0,0,0,0,0,0,0,0,0,0,0.177948323150337,0,0,0,0,0,0.000904622208420079,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.252439305368714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.0344865829835809,0,0,0,0,0,0,0,0,0.2096790843022,0,0,-0.00565457500451232,0,-0.0391644650836517,0,-0.0190903389873243,0.00800244929921039,0,0,0,0,0,-0.0216237784169312,0,-0.0146172229613667,0,0,0,0.0116927635567142,1.0842021724855e-19,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.51087995620101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146601156809596,0,-0.0920800314148091,-0.0986747716948585,0,0,0,0.0779538573389419,0,0,0,0.396046200594725,0,0,0.0392232173602649,0,0.0684544042455293,0,0,0,0.0571401208573669,0,0,0.00729952478131208,0,0,0,-0.0287528238561131,0,0
X002241.SZ,0,0,0,0,0,0,0.467331422426475,0,0,0,0,0,0,0,0,0.15256556786249,0,0,0.0403840514181909,0,0,0.0571582131601965,0,0,0.0227719932101923,0,0,0.203039508426327,-0.0887181902770877,0.0236973562236506,0,0,0,0,0,0,0,0,0,0.194218527106992,0,0.124785076896501,0,0,0,0,-0.109025230264441,0,0,0,0,0.040318931255987,-0.0426810476937861,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504074674621505,0,0.0584854020071017,0,0,0,0,0,0,0.0676172359019548,0,0,0.139361798654666,0,0,0,0,0,0,0,0.0554062996679066,0.00968124280291614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.142573382616162,0,0,0,0,0,0.290326648263757,0,0,0,-0.228437664574796,0,0.398006338986797,0.235304749197231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339922108232048,0.12696940977126,-0.026390072184835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722620354714399,-0.0860846004232316,0,0,0,-0.0536738726262628,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623904948316728,0,0,0,0,0,0.095260140144513,0,0,0,0,0,0,0,0,0,0.0202310518741551,0,0,0,0,0.197273635807191,0,0,0,0,0,0,0.0503342320387743,0,0.445374442322166,0,0.173348957410311,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0205099567974386,0,0,0,0,0,0,-0.198612328286946,0,0,0,0,0,0.00191416091918817,0,0,0,0.169926785012533,0,0,0,0,0,0,0,0,0,0,0,0,0.123236648354795,0,0,0,0.0584441239587586,0,0,0.511213880446801,0,0,0,0.0347144656370218,0.050537634057528,0,0,0,0.0362183749992781,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0861161246255925,0,0,0.0938329406990062,0,0,0,0,0,0,0,0,0.0689015997723236,0,0,0,0,0,0.00362353487303752,0,0,0,0,0,0.120748331123736,0,0.0292046334988592,0,0,0,0,0,0,0,0,0,-0.201904928182908,0,0,-0.188289908887457,0,0.279104682473659,0,0,0,0,0,0,0.147658314491984,0.132317729516045,0,0,0,0,0.176221137745299,0,0
X002236.SZ,0,0,0,0,0,0,0.0376407405618558,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-3.46944695195361e-18,0.103171109106496,0,0,0,0.0271951673674295,0.0346740267670409,0,0,0,0,0,0.0110713839441715,0,0.119616444505475,0.205401598634902,0.103514737167371,0,0,0,0,0.0737345345841622,0,0.172720049933476,0,0,0,0,0,0,0,0,0,0,0,0.0106518775286915,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0.328419713078119,0,0,0.189383197607691,0,0.0781563128341879,0,0,0,0.154189004506751,0.0728727797193144,-0.0317776201882593,0,0,0,0,0,0,0,0,0,0,0,0.00357643444625809,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.111663588527031,0,0,0,0,0,0,-0.0140494443673062,0,0,0,0.0146952307030167,0,0
X000977.SZ,0,0,0,0,0,0,0,0.221947590178993,0,0,0,0,0,0,0,0.151383819265074,0,0,0,0,0,0,0.187963012594912,0.0883988312538293,0,0,-0.0465799162018834,0,0,0,0,0,0,0.153295006508659,0,0.0897419112317805,0,0,0.00388754894877182,0.0175116131333454,0.0631825146303114,0,0,0,0,0.226588248844897,0,-0.124379781806489,0,0,0,0,0.0389187744677815,0,0,0,0.0321523011285256,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.10947827832323,0,0,0,0,0,0,0,0.00734144352201977,0,0,0,0.00623757437480013,0,0,0,0,0,0,0,0,0.143569258770809,0,0,0,0.0197468083768593,0.160951921892055,0,0,0,0,0,0.00771215632043735,0,0,0,0.150322243071016,0,0,0,0,0,0,0,0,0,0.0399500950712828,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911688363878798,0,0,0,-0.0300913112690102,0,0,0,-0.103307252414051,0.139491384953484,0,0,0,0,0,0,0,0,0,0,-0.0995195071406387,0,0.171034266188855,0,0.379321657099052,0,0,0,0,0,0,0,0,-0.165396612645894,0,0,0,0,-1.73472347597681e-18,-0.0893494552899599,0,0,0,-0.0977212749129082,0,0
X300124.SZ,0,0,0,0,0.0478337518285717,0,0,0,0.0310676103424276,0,0.0637014610326135,0,0,0,0,0,0.129262658207351,0,0,0,0,0.056703146124353,0,0,0,0.115321762850395,0.0694921395545619,0,0,0,0,0.0961621545090619,0,0,0,0,0.0340283466947543,0.0356438431166359,0,0,0,0,0,0,0,0,0.102292550726485,0,0,0,0,0,0,0,0,0,0.0527004018658231,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0755950498827157,0,0,0,0,0.166082299214984,0,0,0,0,0,0,0,0,0,-0.268221516838075,0,0,0,0,0.10316797174226,0,0,0,0,0.123926806499959,-0.0252346782543683,0,0,0,0,0,0,0,0,0.18957201324356,0,0,0,0.186624064713777,0,0,0.193402518497431,0,0.0485183634558864,0,0,0,0,0.116425106239299,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.302814281566773,0,0.191959764962556,0.0287057349118315,0,0,0,0,0,0,0.0663317353619712,0,0,0,0,0,0,0,0,0,0.107160091207293,0,0.0194457619956584,0,0,0,0,0,0,0,0,0,0,0,0,0.097138187097261,0,0,0.0214541550743573,0,0,0,0,0,0,0.009041940535173,0,0
X600584.SH,0,0,0,0,0,-0.165356095447753,0,0,-0.0691823287645566,0,0,0,0,0,0,0.577325954363534,0,0,0,0,0,0,0.141294540901577,0.0120302922002873,0,0.0433022114619696,0,0,0,0,0,-0.0272837254671464,0,0,0.196991570873278,0.0816068152767171,0,0,0,0,0,0,0.084507462322587,0,0,0,0,0,0,0,0,0.0552048484963919,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158522223608905,0.0987152247505207,0,0,0,0,0,0,0,0,0,0,0.107555843615354,0,0,0.0134902849388698,0,0,0.12579374842069,0,0,0,0.177942621693025,0,0,-0.00964976989058793,0,0,0.0646777176680037,0,0,-0.0271317352681494,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325516530124237,0,0.298346946575549,0,0,0,0,0,0.0885381709737244,0.0884332787343935,0.0957750065513775,0,0,0,0,0,0,0,0.0130555836150376,0,0,0,0,0.0712433561290868,0,0,0,0,0,0.0133992360471296,0,0,0,0,0.0518298262261924,0,0,0,0,0,0,0,0,0.0124435704770686,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118084722081049,0,0,0.199100702960191,0,0,0,0.128189089411428,0,0,0,0,0,0.0498348645196469,0,0,0,0,0,0.00668397587729296,0,0,0,0.166764694115565,0,0,0,0,0.0415916746642842,0.0577027496036519,0,0.0669453075190757,0,0,-0.0369357394072881,0,0,0,-0.0854690989880748,0,0
X300142.SZ,0.181645938594593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23234874486068,0,0.112446656014605,0,0,0,0,0.0936988138895403,0,-0.123790920761701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116947092676542,0.00648666357795854,1.38777878078145e-17,0.0746651975593527,0,0,0,0,0,0,0,-0.029598415394169,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759399481389076,0,0,0,0,0.277936866965062,0,0,0,0,-0.0591899944774451,0.115979519092592,0.000387082309884626,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731087633118067,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582823099000858,0,0,0,0,0,0.489202978933281,-0.0529824180312007,0,0.063775233862233,0,0,0,0,0,0,0,0,0.102783185930003,0,0,0.0205418667002725,0,0,0,0,0,0,0,0,0,0,0.067480556658983,-1.73472347597681e-18,0,0,0.15025503354887,0,-0.0266084342374139,0,0,0,0,-0.0248961766954063,0,0
