,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X600271.SH,X000100.SZ,X000568.SZ,X600031.SH,X002292.SZ,X002236.SZ,X600118.SH,X002074.SZ,X000559.SZ,X002475.SZ,X600177.SH,X002506.SZ,X300003.SZ,X600372.SH,X000157.SZ,X000338.SZ,X002456.SZ,X300124.SZ,X000050.SZ,X002426.SZ,X002085.SZ,X002249.SZ,X002294.SZ,X000869.SZ,X002007.SZ,X600699.SH,X600867.SH,X600089.SH,X002049.SZ,X002465.SZ,X002508.SZ,X002179.SZ,X002180.SZ,X601877.SH,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.347140106186345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199636123511029,0,0,0.0715107648040581,0,0.146543351318562,0,-0.0444243631810368,0,-0.0590691901187348,0,0,0,0,0,-0.167274269233838,0,-0.0809322134904497,0,0,0,0,-0.0287742898632922,0,0,0,0,0,0.178630898463384,0,0,0,-0.0187407620913977,0.0649079058746698,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0480673809417771,0,0,0.129322134500075,0,0,0,0,0,0.0315062626522545,0,0,0,0,0,0.0251354536605433,0,0,0,0.065407749150553,0,0,0,0,0,0,0,0,0.051414897565674,0,0,-3.46944695195361e-18,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.142262670596286,-0.00581855914137063,-0.0134804715558877,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.17053216716086,0,0,0,0.0601479861339316,0,0,0,0,0.0238226209157816,0,0,0.0510087555564465,0,0,0,0.00647687676041142,0,0,0,0,0,0,0,0,-0.0235835756305004,0.162418298286802,0,0,0,0,0,0,0.0634632586202079,0,0,0,0,0,0,0,0.00370358559671771,0,0,0,0,0,0,0
X000858.SZ,0.163822178821823,0,0,0,0.237289381030991,0,0,0,0,0.1490710342416,0,0,0,0,0.0398085533209123,0,0,0,0,0,0,-0.0437600876922132,0,0,0,0.0448835028871891,0,0,0,0,-0.000224114728377793,0,0,0.0808899305547053,0,0,0,0,0.0398545478470779,0,0,0,-0.0146398692357883,0,0,0,-0.0482029006442673,0,0.0663040578651005,0,0,-0.00729647694488593,0,0,0,0,0,0
X002304.SZ,0,0,0,0.796278361185299,0,0,0,0,0,0,0,0,0,0,-0.0211598581848233,0,0.0655398147414441,0,0,0,0.0753289411642304,0,0,0,0,-0.163527122688463,0,0,0,0,0,0.22963612033385,0,0,0,0,0,0,0.00713060720956637,-0.050412588242487,0,0,0.00884649372841953,0,-0.0223787033813746,0,-0.093550109508128,0,0,0,0.056398920504272,-0.0896109248013216,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.15371353637198,0,0.0637171231838833,0,0,0.0591726668124899,0,-0.0407180755077177,0,0.115435622540262,0,0,0,0,0,0,0,0,0,0,-0.0450874275316304,0,-0.0364105500998695,0,0,0,0,0,0,0,0.0829572066765986,0,0,0,-0.0661069445747186,0,-0.0213960175916189,0,-0.00843554686851678,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0704664142647953,0,0,0,0,0.151880645358554,0,0.0110154380098232,0.105363443700304,0,0,0,0.162721258515478,0,0,0,0,0,0,0,0.0664190317858717,0,0.0373076581671428,0,0,0,0,0,0.00837393581342744,0,0,0,0.00261690708820933,0.0155237552848263,0,0,0,0,0,0,0.00309544263474379,0,0,0,0,0,0,0
X000625.SZ,0,0,-0.137679455038401,0.194339941233142,0,0,0,0,0,0,0,0,0,0.183705675449516,0,0,0,0,0,0,0,0,-0.335065326527487,0.126765111903246,0,0.147580136781196,0,-0.0640222411586844,0,0,0,-0.300887927655553,0.0792109515303281,0.172007463814626,0,0,0.0718475851754281,0,0,0.121317413515475,0,0,0.0866465378066821,0,0,0,0,0.117720725435145,0,0,0.0371326803534842,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.218648706457099,0,0,0,0.185754751304804,0,0,-0.0530710429839328,0,0,0,0,0,0,0.242957588277241,0.0332644334965066,0,0,0,0,0.283275086789277,0.199266150724506,0,-0.0216024542188582,0,0,0,0,0,0.0339314624404475,0,0,0,0,0,0,0,0,0,0.00205363188659801,0,0,0,0.0644005458637742,0,0,0,-0.0766377187159425,0,0,0.10942079352846,0,0,0,0
X600690.SH,0,0,0.101723616677796,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836009967442297,0,0,0,0,0,0,0,0,0,0,0,0,0.0948711233717941,0,0,0.0768453968200937,0.0624903562553192,0,0,0,0.0674378421948296,0,0,0,0,0,0,0.082942030388857,0.109737255995949,0,0.0141523910150495,0,0,0.00087459662619732,0,0,0,0,0,0,0
