,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600104.SH,X002304.SZ,X300124.SZ,X000625.SZ,X000725.SZ,X002371.SZ,X000338.SZ,X000063.SZ,X000596.SZ,X600031.SH,X300014.SZ,X000100.SZ,X600089.SH,X002179.SZ,X002129.SZ,X600703.SH,X002241.SZ,X000157.SZ,X600372.SH,X002236.SZ,X600741.SH,X000661.SZ,X002049.SZ,X000977.SZ,X600584.SH,X601877.SH,X002463.SZ,X600522.SH,X600183.SH,X601799.SH,X002028.SZ,X000800.SZ,X002074.SZ,X002007.SZ,X600460.SH,X600066.SH,X002223.SZ,X000921.SZ,X002156.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,-0.0710919987055687,0,0.320903693663907,0.131558719475602,0.109524624471514,0,0,0,0,0.047393334492416,0,0.0223758501611682,0,0,0,0,0,0,0,0,0.151888079880096,0,0.0407868610526518,0,0.031176890796881,0,0,0,0,-0.0183890932301694,0,0,0,0,-0.0623866589020793,0,0.00556486904766936,0.0274207423123387,0,0.0214750394784048,0,0,0,0,0,0,0,-0.0465051707423793,0,0,-0.00216475657592206,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.398261747960592,0,0.162044655704751,0,0,0,0,0,0,0,0,0,0,0.019622121411792,0.0318201975025043,0.0509702717705184,0,0,0,0.0583687695835764,0,0,0,0,0,0,0,0,0.0387975796395498,0,0,0,0.012664500787594,0,0,-0.0865325782752448,0,0,0,0,-0.0502213778302356,0,0.0307048614775386,0,0,0.0291805347684298,-0.00260647140330423,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.159201457368801,0,0,0,0,0.0597167407674592,-0.00495399963150192,0,0,0,0,0.399807275934287,0,0.123803687504104,0,0,0.187556088245625,0,0,0.176974948858835,0,0,0,0,0,-0.00681711883341469,0,0,0,0.0994357017061734,0,0,0,0,0,0,0,0,-0.0428997464408699,0,0,1.38777878078145e-17,0,0,-0.00451664764941321,0.0112544342720576,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172006311892809,0,0,0,0,0,0,0,0.0166036649360563,0,0,0,0,0,0,0.351934620522859,0,-0.037598813960075,0,0,0,0.0362043316094565,0,0,0,0,0,0.196984175072347,0,0.170380408469474,0.0770720452300188,0,0.00681488004799808,0,0,-0.0272336403678593,0,0.0227684170654111,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.42841109329679,0,0,0,0,0,0,0,0,0,0,0,0,0.418437126078843,0,0.0760053095577315,0.0754241733414727,0,0,0.0766445585782318,0,0,0,3.46944695195361e-18,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.161588085768719,0.0411330064516185,0,-0.0527359538888161,0,0,0,0,0,0,0,0,0,-0.0203561979657258,0,0.0632851943415213,0,0,-0.0408945985018519,0,0
X000568.SZ,0.15959303597801,0.788499760521231,0,0,0.154894370428994,0,0,0,0,0,0.0832225722248339,0,0,0,0,0,0,0,0,0,0,0.0799911813378417,0,-0.0859083913341582,0.0100935016260021,0,0,0,0,0,0,0,0,0,0.000292108804733102,0,0,0,0,0,0,0,0,-0.0572548140127328,0,0,0,-0.103862257106655,0,0,0,0.0102424704366397,0,0,0,0,0,0,0
X002475.SZ,0.0818088860380679,0.268903433273801,0,0,0,0,0,0,0,0,0,0,0,0.0439055306290005,0,0,0,0,0,0,0,0.166125004435479,0,0,0,0,0.25444219730602,0,0.0307643600675408,0,0,0,0,-0.0727716169063661,0.0977164106278487,0,0,-3.46944695195361e-18,0.187085087604512,0,0,0,0,0,0,0,0,0,0,0,0,-0.0710665347158902,0.0463443538851905,0,0,0,0,0,0
X600690.SH,0,0.0581821784089032,0,0.0409032661183147,0,0.273901636364268,0,0,0.0887426296637489,0,-0.0241675460120821,0,0,0,0,0,0.063206638166254,0,3.46944695195361e-18,0,0,0,0,0,0.00807785856892573,0,-0.0425390320788347,0,0,0,0,0.0273855545899469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506335601137952,0,0,0.0174303597051246,0,0.0262112524387627,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.355935764372451,0,0,0,0,0,0,0,-0.00313194379128469,0,0,0,0,0,0,0,0,0,0,0,-0.291492837710704,0,0.217867425584173,0.209504220017312,0,0,0.16927971525861,0,0,0,0,0.0226938182326164,0,0,0.0601321254324603,0,0,0,0,0,0.437090220205421,0,0,0,0.0772904729347498,-0.0446854690614612,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756715641350854,0,0,0.00676041809751437,-0.00198003692986335,0,0,0,0,0,0,0,-0.0398297357860878,0,0,0,0,0,0,0,-0.0704864412925091,0,0,0,0,0,0,0,0.0044601810887516,0,0,-0.00194374930845759,0,0.153023346602783,0,0,0,0.0960787192269736,-0.0134784275642484,0.00983619350460622,0,0,0,1.0842021724855e-19,0,0
