,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600690.SH,X600703.SH,X000625.SZ,X600031.SH,X002236.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X600809.SH,X600089.SH,X600177.SH,X300003.SZ,X002508.SZ,X000157.SZ,X002008.SZ,X002085.SZ,X600487.SH,X300136.SZ,X600271.SH,X600522.SH,X002294.SZ,X600118.SH,X000050.SZ,X600867.SH,X000981.SZ,X600699.SH,X600372.SH,X300115.SZ,X002074.SZ,X000559.SZ,X600566.SH,X000596.SZ,X002007.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.142909640274962,0,0,0.0660688270453609,0,0.21459259096259,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.147491031724142,0,0,0.0634838599393292,0,0,0,0.0296003782443647,-0.0255109664805404,0,0,0,0,0,0,0,0,0,0,0,-0.0843572260794758,0,0,0,0,-0.0509748263095777,0,-0.00301265465866438,-0.00933401372232987,0,0,0,0,0,0
X600104.SH,0,0,0,0.202527682190418,0,0,0,0,0,0,0,0,0,0.00650041492056873,0,0.288897329556339,0,0,0,0,0.21236537562159,0,0,0,0,0,0,0.237379687585083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928774443072794,0,-0.325494519414151,0,0.00355778806684558,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0947142845121596,0,0.260197914003685,0.212771873483971,0,0,0,0.164518987397098,0,0.112854475623214,0.134081117867062,0,0,0,0,0,0,0,0,0,0.0312403318804908,0.126889801453085,0,0.0125960655809317,0,0,0,0,0,0,-0.123368950559648,0,0,0,-0.124807645497922,0,0,0,0,0,0,0,0,0,-0.00131891921929512,0.0559013778675018,0,0,0,0,0,0
X000651.SZ,0,0.0939107170948126,0,0,0.217322791056512,0,0,0,0.127337328138478,0,0.28998532891879,0,0,0.0782195078267154,0.00984041343716557,0,0,0,0,0,0,0,0,0,-0.0683393909632903,-0.0674920481174039,0,0,0,0,0,0,0,-0.0462046450114112,0,0,0,0,-0.0108720005381194,0,0,0,0,0,0,0,0.0241928626010017,0,0,0,0.0489307180443654,-0.010546060166199,0,0,0,0,0,0,0
X000858.SZ,0.149697541039512,0,0.172025565392906,0.135324443821124,0,0,0.0838334739143012,0,0,0.204515873059227,0.0213185011098245,0,0,0,0,0,0,0,0,0,0.0345875069880086,0,0,0,0.0489133746452836,0,0,0,0,0,-0.00569632064224479,0,0,-0.0510980090606935,0,0,0.00673407293044301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792963697084447,2.16840434497101e-19,0,0,0,0,0,0
X600276.SH,0,0.0336861759329804,0.0549774523391796,0,0.360007694076616,0,0.0419668591357287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230651897946333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034374007276389,0,0,0,0.0636507622674197,0,0,0.0275314828886895,0,0,-0.156791428794493,0.0256711084460117,0,0,0,0,0,0,0
X002304.SZ,0,0.013618502296587,0,0,0.240699397599707,0.0697393507060743,0,0,0,0.271495625926697,0,0.080483899925434,0,0,0,0.0510061385986756,0,0,0,-0.171895119403006,0.165374568587781,0,0,0,0,0,0,0,0,0,-0.0152251955654065,-0.0151398920123473,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.029432237182531,0,-0.0369281842519701,-0.003226032460083,-0.00834007704359106,0,0,0,0,0,0,0
X000725.SZ,0,0,0.102373866387187,0,0,0,0,0,0.0107718861391283,0,0,0,0,0,0,0,0,0,0.233252961753088,0,0,0,0,0,0,0,0,0,0,0,0,0.249109207255177,0,0,0,0,0.145595022057269,0,0.212887620276818,0,0,0.0121011295590728,0,-0.192740000746297,0,0.0828390205722076,0,0,0,0,0,0,-0.0222327449622302,0,0,0,0,0,0
X000063.SZ,0,0,0.0952550264160854,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.231549850906975,0.186732998252196,0,0.290974928192921,0.0272685113721961,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0305869192836223,0,0,0.017156062748808,0,0.167834898542143,0,0,0,0,0,0,0,0,0,0.0547679949588382,0,0,0,0,0,0,0,0,-0.020917349517095,0.0150316211762171,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.526800560470125,0,0,0,0,0,0,0,0,0,0,0,0,0.0272604654170261,0,0,0,0,0,0,0,0,0,0,0.0859650619283253,0,0,0.00703918300540286,0,0.107449659977889,0,0,0,0,0.0437521497030391,0,0,-0.054930001310908,0,0,0,0,0,0.107218903463174,0,0,0,0.0126841418595814,-0.0125132207324109,0,0,0,0,0,0
X600690.SH,0,0.109820879000881,0.0986834898063071,0.293578788331478,0,0,0,0,0,0,0,0,0,0,0.0694040932043368,0.122145171414013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399112760807974,0.048572862539179,0,0.0351188613023151,0,0,0,0,0,0,0,0,0,0,-0.00356462356992201,0,0.175095501094062,0,0,0,0,0.0176182044101533,4.33680868994202e-19,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.15108004661975,0,0.237837486423532,0,0,0,0,0.3802817541003,0,0.104318663597731,0,0.2625849454508,0,-0.0648139010700371,0,0,0,0.28371657196623,0,0,0,-0.172194972325495,0,0,0.0301715138591676,0,0,0,0,0,0,0,0,-0.0514829362732976,0,0,0,0,0,0,0,0,-0.0267940870727228,0,0,0.0147736077006155,0.0313164797278848,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0731555984685533,0.058204189277955,0,0,0,0,0,0,0,0,0,0.0698424776153195,0,0,0,0.00360001471762904,0,0,0,0,-0.0612914135907466,0,0.0332375940645695,0,0,0,0,0,0,0,-0.00619785840589968,0,0,0.0209787808302178,0,0.178737224882529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,-0.130438202491126,-1.73472347597681e-18,0.199608840057435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12430393360857,0.0256099466005159,0,0,0,0,-0.0677862287263847,0,0,0,0,0,0,0,0,0,0.152295605776638,0,0,0,0,0.288841975115171,0,0,0,0,0,0,0.122626288224706,0,0,0,0.099188337713841,-0.0215448138270034,0.021905762344084,0,0,0,-0.0665798291704957,0,0
X002236.SZ,0,0,0.04330861707439,0,-0.140595747425487,0,0,-0.00216487302833259,1.73472347597681e-18,0,0.237004715721403,0,0,0,0,0,0,0,0,0.0133242865229248,0,0,0,-0.133744986869459,0,0,0,0,0.13915015986542,0,0.135583014761832,0,0,0,0,0,0,0.0377672004252874,0,0,0,0,0,0.404870201872121,0,0,0.0864977809531392,0,0,0,0,0.00718057863123864,-0.00727105469264268,0,0,0,0,0,0
X600741.SH,0,0.563957629149545,0.0731482117014747,0.0118701129011101,0,0,0,0,0,0,0,0.103888596532155,0,-0.200333551066992,0,0,0,0.0932863316111072,0,0,0,-0.184031616556121,0,0.0771614214789936,0,0,0,0,0.0257633030588781,0,0,-0.025440635221558,0,0.0173961712726418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534146470323465,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0358860672770447,0,0,0.205432836624015,0.0284936254288735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236359509356516,0,0,0.108529649555725,0,0,0,0,0,0,0,0,0,0,0.136602721463176,0,0,0,0,0,0,0.0108308568950313,-0.085085110986524,0,0,0,0,0,0
X002241.SZ,0,0.0995283653754248,0,0,0,0,0,0,0.172141813637165,0,0,0.196010999352729,0,0,0,0,0,0,0,0.302093902396759,0,0,0,0,0.037489883447715,0,0,0.00402430906787702,0,0,0.027124295281321,0.0445110843962012,0,0,0,0,0.203107725966663,0,0,0,0,0.07668192128478,0,0,0,-0.198720016882402,0,0,0,0,0,-0.00232412602639432,-0.0641912011234823,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.29942059218442,0,0,0,0,0.167938384084067,0,0,0,0,0.378712606970842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526591320768052,0,0.325485881174948,0,0,0,0,0,0,0,0,0.116418779547684,0,0,0.0995803311190638,0,-0.0305501355470333,0,0,0,0,0.00421016374918909,0.0492893015639961,0,0,0,0,0,0
X002456.SZ,-0.221421276412241,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0185696161862155,0.212846145031693,0.0334351069336225,0,0.147449783602979,0,0,0,0,0,0.0689884315034155,0.0215751155971054,0,0,-0.101938158071279,0,0,0,0,0.226448065706869,0,0,0,0,0,0.129468863371302,0.0537353615165399,0,0,0,0.102901424703144,0,0,0,0,0,0,0,-0.00849518359723377,0.0285198953974695,0,0,0,0,0,0
