,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X002475.SZ,X600066.SH,X002241.SZ,X000338.SZ,X000100.SZ,X002456.SZ,X002236.SZ,X601877.SH,X600118.SH,X600271.SH,X002085.SZ,X600177.SH,X000157.SZ,X002007.SZ,X600372.SH,X300124.SZ,X300003.SZ,X600867.SH,X000559.SZ,X002294.SZ,X002292.SZ,X600089.SH,X002180.SZ,X002506.SZ,X002426.SZ,X002074.SZ,X600522.SH,X000623.SZ,X002508.SZ,X300136.SZ,X600498.SH,X000536.SZ,X000981.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0176174308431021,0,0.379073741441908,0,0,0.0667569117156575,0,0,0.119122349169283,0,0,0,3.46944695195361e-18,0.0416621670073856,0,0.000747500437739276,0,0,0.0530452918405736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415706737141315,0,0.0142900227621516,0.00207497463171462,0,0,-0.000897326593175271,0,-4.33680868994202e-19,0.00244168511554162,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.164897826428213,0,0,0,0,0,0.723673359003046,0,0,0,0,0,0,0,0.178728005529418,0,0,0,0,-0.0614070776452172,0,0,0,0,-0.138661896469027,0,0,0,0,0,0,0,0,0,0,0,-0.00701985638240677,0,-0.11595079002474,0.0127857763384671,0,0,0,-0.0537000207705554,-0.00151046088350686,0,0.271681766676118,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.610507407311636,0.0832983843940089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350228828687837,0,0,0,0,0.427356909461766,0,-0.140361710913738,-3.46944695195361e-18,-0.0639597630621156,0,-0.167509444409627,-0.280242615362214,0,0.00518590487026037,0,0,0,0,0,0.326829799188807
X002415.SZ,0,0,0.0712406765643825,0,0,0,0,0,0,0,0,0.0923442593983132,0,0.0033477313000448,-0.0309312075961746,0,0,1.73472347597681e-18,0,0,0,0,0,0.107797953115224,0,0,0,0,0,0,0,0.173467070142753,0,0,-0.108183835835241,0,0,0,0,0.0116264093589852,0,0,0.0265713345999822,0.283200325958412,0,0,0,0,-0.0570808210789885,0,0,0.0119558394317536,0,0,0,0,0,0
X000858.SZ,0.0782727620379878,0,0,0.0511390797461983,0,0,0,0,0.206613392023987,0,0.0149229771253943,0.0629837774687529,0,0,0.436482068156457,0,-3.46944695195361e-18,0,0,0,0.0312710888853296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469310095299822,0,0,0.0333368042951372,0,0,-0.0182905002139596,0,0,0,0.00789049418360898,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0658479151812889,0,0,-0.062190191733244,0.0567811296637699,0,0,-0.04518291715365,0,0,0,0,0,0.100467451108787,0,0,0,0,0,0,0.0725794633740452,0,0,0,0.0451303176396905,-0.0840671450160631,0,0,0,0,0,0,0,0,0.0633379095861576,0,-0.0722673177101328,0.103254120951414,0.0455122435244157,0,0.020403859536601,0,0.0904328798345876,0,0,0,0,0
X002304.SZ,0,0.332437498914887,0,0,0,0,0,0,0,0,0,0,0.0954331250492551,0,0.0454177260864711,0,0.0448061963785805,0.0342896316294705,0.0199636969533085,0,-3.46944695195361e-18,0,0,0,0,0.0173312116380231,0,0,0,0,0.00399953441958895,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119524241433235,-0.00769876021940164,0,0.00606249614554868,0,0,0,0,0,0
X000725.SZ,0,0,0.114553021948063,0,0,0,0,0,0,0.0713653720231932,0,0,0,0,0,0,0,0.0877785862559065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775662214234535,0,0.0830335212967187,-0.0078717505238985,0.0375268045346796,0,0.0683517242378168,0,0,0.299480024531894,0,0.0312141933595033,-0.00278455413800255,-0.00481361189114001,0.0981265520011223,0,0,0,0,0
X000625.SZ,0,0.0501060364993106,0.132890080854403,0,0.175229087585067,0,0,0,0,0,0,0,0.177993070802642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290390587392195,0,0,0,0,4.33680868994202e-19,0.0135178179677463,-0.0254487710719484,0.084300606082937,0,0,0,0,0
X000063.SZ,0,0,0.165172121167653,0,0,0,0,0,0,0,0,0,0,0.054445537359091,0,0,0,0,0.309271307664035,0,0.0215798281003048,0,0,0,0,0.0455245584264662,0,0,0,0,-0.0311141695089599,0,0,0,0.114772152505117,0,0,0,0,0,0,0,0.0685603446800661,0,-0.131372813310588,0,0,0,0.00359823835468411,0,0.00618331757369769,0,0,0,0,0,0,0
X600690.SH,0,0,0.11175008970882,0,0.197343623098938,0,0,0,0,0,0,0,0,0.0857535147291139,0,0,0,0.337365058996859,0,0,-0.153743186950466,0,0,0,0,0.029094897750873,0,0,0,0,0,-0.0102286253253533,0,0,0,0,0,0,0.125391026581972,0,0,0.0642302609206784,0,0,0,0,0,0,0,0,0.00216662078542813,-0.0174345466747279,0,0,0,0,0,0.035606606678165
X600703.SH,0,0,0,0.176358032112393,0,0,0,0,0.239379538267937,0,0,0,0,0.0236508190086884,0,0,0,0,0,0,-0.0635628730825942,0,0,0.162297434679811,0,0.0669567833111695,0,0.170084275906185,0,0,0,0,0,0,0,0,0.0319220267712182,0,0,0,0,0,-0.0876387815398198,0,0,0,0,-0.0172363363822263,0,0.190947715061915,0.0356874212466548,0,0.0338525761476355,0,0,0,0,0
X600741.SH,0,0.489567396945472,0,0,1.73472347597681e-18,0,0.117813924675842,-0.000494287960664104,0,0,0,0,0,0,0,-0.00198031435883949,0.0153897443911204,0,0,0,0,0,0.129011941449789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649032713938575,0,0.01260141269516,0.0418682139882288,0,0,0.104397806844273,0,0,0.000995931879736526,0,0,0,0,0,0
X600031.SH,0.0259420475792083,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.127567887711414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154994897160816,0,0.444100573855763,0,0,0,0,0,0,0,0,0,-0.0243489034735693,0,0,0,0,0,0,0,0,0.263145564624001,-0.136905914155134,0.0142298156558597,-0.0443844173165665,0,0.00122955477458267,0,0,0,0,0,0
X000568.SZ,0.0830526469006413,0,0,0,0.447907667599552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327047727746198,0,0.108581680216716,0,0,0,0,0.0960161106925286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424858790423397,0,0,0,0,0,0,0,0,-0.00296165040052547,0,0,0,0,0,0
X002475.SZ,0,0.0132261655192461,-0.157391763819284,0,0,0,0,0,0,0,0,0,0,0.103107807731032,0,0,0,0.14218449863463,-0.0379989661820835,0,0,0,0,0,0,0,0,0,0,0,0.0497471052120246,0,0,0,0,0,0,0.162348018931607,0,0,0,0,0.204175322725898,0,0,0.13029027636554,0,-0.0516805773822692,0,0,-0.0522974862784982,0.0197391278101856,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.157224587448743,0,0,0,0,0.225056631515895,-0.0791745864844285,0,0,0,0.0153056864631025,0.189611360214293,0,0,0,0,0,0,0.0525929756830621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818875969804815,0,0.352608901622064,0.108102177022559,0,0.118594875460262,0,0.00564932636041391,0,0,0,-0.0142944109754765,0,0,0,0,0,0,0
X002241.SZ,0.0145105041960546,0,0,0.17949989422226,0,0,0,0,0,0,0,0.133925605268062,0,0,0,0,0,0,0.158151088630185,0,0.19892438582657,0,-0.245406319626042,0,0,0,0,0,0,0,0.00509437319964365,0,0,0,0,0,0,0.132765481657101,0,0,0.06549542786809,0,0,0,0.273143759221902,0,0,0,0.100504269127651,0,0.00296056640320763,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871660031216403,0,0,0,0,0,-0.0571100425344501,0,0,0.0190008972556713,0,0.168470019958593,0,-1.73472347597681e-18,0,0.336153698585345,0,0.020919671250793,0,0,0.340756991637503,0,0.267994187278009,0,0.0520242837092631,0,0,0,0,0,0,0,-0.230553407174921,0.0155080169518137,-0.0158866346849766,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0114190494937332,0,0,0,0,0,0.022020519892895,0,0,0,0,0,0,0,0,0,0,0,0.0186249837879323,0,0,0,0.0122380451073224,0,0.0629110750394841,0,0,0,0,0,-0.00938374273885018,-0.167986515924795,0,0.0749446510012774,0,0,0,0,0,0,0.0127754939853433,-0.0404655770398896,0,0.0324672040495335,0.00952601732020486,0,0,0,0,0,0
X002456.SZ,0,0.1114779652628,0.0131867172423712,0,0,0,0,0,0,0,0,0,0,0,0.0920973174773,0.302947838632019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121410973380727,0,0,0.0398346193247568,0,0,0,0,0,0,0,0.252905213386032,0,0,0.0210674988304362,0.0541618959601232,0,0,0.0267021596397882,0,0,-0.0235520302264669,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077768674731087,0,0,0,0,-0.00311454258823417,0,-0.201867446225556,0,0,0,0,0.305348543813156,0,0,0.46112454843989,0,0,0,0,-0.583386888817611,0,0,-0.0466941013299016,0.174808475408997,0,0,0,0.193622362560516,-0.124249716320148,0,-0.00431403176015538,0,0,0,0.385656605782103,0,0
X601877.SH,0,0,0.106224493602638,0,0,0,0,0,0.171934351754381,0.113296192482448,0.0253034192113158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851523469963872,0,0,0,0,0,0,0,0,0,0,0,0,0.0290779362542693,0.15488428458734,0,0.0173258633472429,0,0,0,0,0,0,0,0.0669694913735206,-0.0450534313744335,0,0,0,0,0,0
X600118.SH,0,0,0,0.104490527096797,0,0,0,0,0,0,0,0.204434480442988,0,0.0159760302579858,0,0.0932881928570722,0,0,0.150866802018576,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0972790163186059,0,0,0,0,0,0,0,0,0,0.222593483349541,0,0,0,0,0,0,0,0,0,0,0.0087107630599995,0,0,0,0,0,0
X600271.SH,0,0,0,0.00444028388889862,0,0,-0.135026583652461,0,0,0,0,0,0,1.35525271560688e-20,-0.0441464027782211,0.0246651326217109,0,0,0,-0.282073858088342,0,0,0,0,0,-0.026907230283203,0,0,0,0,0,0,0.20767808816169,0,0,0,0,-0.0258622623695705,0.13983224544595,0,0,0.0626426279301045,0,0,0.0425774317952051,0,0,-0.0105542251270849,0,0,-0.00442672754117349,0.0293839751181685,0.116479520298417,0,0,0,0,0
X002085.SZ,0,0,-0.0193174912714683,0,0,0,-0.0457014973254856,0,0,0,0,0.00711622222656212,0,0.0902800224410839,0,0,0,0,0,0,0.18360178150418,0.27064763364995,0.166196890030636,0,0,0,0,0,0,0,0,0,-0.292197460327855,0,0,0,0,0,0,0,0,0,-0.0600412003387124,0.367238275981337,0,4.33680868994202e-19,0,0.0308797963049316,0.124185145446513,0,-0.0105311461412816,0,0,0,0,0,0,0
X600177.SH,0,0.0688821216057404,0,0,0.089030014777289,0,0,0,0,0.104489189522369,0.238448755754912,0,0,0.0761288221063676,0,0,0,0.0261255143302487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438366378956626,0,0,0,0,0,0,0,0,0,0,0,-0.00226755839614935,0.0351495202473407,0,0,0,0,0
X000157.SZ,0,-0.0611970422505626,0.11332502391763,0,0,-0.0356260284401559,0,0,0,0,0,0.0551759655431201,0,0.461138239031277,0,0,0,0,0.0460360010097449,0,0,0,0,0,0,0,0,0,0,0,0.025302331460995,0,0.0595824443158521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000342564973898091,0,-0.0575249642726928,0,0.151510897543667,0,0
X002007.SZ,0,0,0.148248411480597,0,0,0,0,-0.0682658944828899,0,0,0,0.0789077816273217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795183997601198,0,0,0,-0.215626130503016,0,0.0874347383069821,0,0,0.0456629711415151,0,0,0,0,0,0,0,0,0,0.164763227835001,0,0.131079363162565,0,0,0,0.0502528652568137,-0.0505811255564895,0,0,0,0,0,0
X600372.SH,0,0.0484133814759885,0,0,0,0,0,-0.0316126391364226,0,0,0,0,0,0,0,0,0,0.0207094858227187,0.0286747314389708,0,0.0248592404404758,0,0,0.246132335465028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206896105118802,0,0,0,0.0900829258332787,0.0213205067659022,0,-0.0077890219575207,0,0.00360345141977271,0.0165785387304595,0,0,0,0,0,0
X300124.SZ,-0.0750317495774811,0,0,0,0,0,0,0,0,0,0,0,0,0.000923255467784625,0,0,0,0.100092513639457,0,0,0.0623882599372588,0,0,0.0814273187802378,0,-0.0234649389993304,0,0,0,0,0,0,0,0.0820578285211754,0,0.0206827998233332,0,0,0,0,0,0,0.107288123882181,0,0.198193631319049,0,0,0.0882693009060317,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.185216445687538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974291629472614,0,0.0124063255797904,0,0,0,0,0.15655498961919,0,0,0,0,0,0,0,0.137955220501758,0,0.408860313738145,0,0,0,0,0,0,0.0448177707859373,0,0,0,-0.0494370181577767,0,0,0,-0.00273151231122153,0.00631272609483693,0,0,0,0,0,0
X600867.SH,0,0,-2.16840434497101e-19,0,0.116256064870721,0,0,0,0,0,0,0,0,0,0,0.0160040481412943,0,0.0574076105641063,0.112114402321895,0,0.0511321208820128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130474727351352,0.0960999243214202,0,0,0.0184330528360078,0,0,0,0.0319356598297472,0,-0.00576930498070482,0,0,0,0,0,0,0
X000559.SZ,0,0,0.0478964724698873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722479406718392,0,0.102084126504561,0,0,0.09070474461594,0,0,0,0,0,0,0.0752994369122477,0.322716856208469,0,0,0,0.0781046806242725,0,0,0.0952114006761033,0,0,0,0,0,0.0192767777650695,0,0,0,0,0,0,0.013000202129063,0,0,0,0,0,0
