,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X000100.SZ,X600703.SH,X601877.SH,X600118.SH,X000623.SZ,X000581.SZ,X000559.SZ,X002236.SZ,X000568.SZ,X600066.SH,X000550.SZ,X600271.SH,X000050.SZ,X600177.SH,X002475.SZ,X600839.SH,X002294.SZ,X000869.SZ,X300124.SZ,X000400.SZ,X002456.SZ,X000800.SZ,X002129.SZ,X002465.SZ,X002292.SZ,X600435.SH,X002007.SZ,X600252.SH,X300003.SZ,X002038.SZ,X600809.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0.0128472720060306,0,0.204536366370064,0,0,0.014516658833318,0,0,0,0,0,0,0.532963365155211,0,0,0,0,0,0,0.069580689048211,0,0,0,0,0,0.044236667032457,-0.239947442310928,0,0,0.044257544720122,0.00794365655211838,0,0.132344365421012,0,0,0,0,0,0,0,0.053158476140292,0,0,0,0,0.109515031353319,0,0,-0.0138404423371262,0.00465292029182043,0,0,0,-0.0501065081997664,0,0
X600519.SH,0,0,-1.73472347597681e-18,0.0694678971425949,0,0,0.151027349353084,0.303018113836984,0.0193143729397486,0,0.135871088724461,0,0,0,0,0.120593937319511,0,0,0,0.044747885800223,0,0,0,0,0,0,0,0,0.0653668479837998,0,0,0.0112405794505859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128850901597516,-0.0569358840968748,-0.0746248838271904,0,0,0,0,0
X000651.SZ,0.056206847608883,0,0,0.062997971791076,0,0,0,-0.0359585156449193,0,0,0.266525514430894,0,0.206441016793384,0,0,0,0.420871435537492,0,0,0,0.117729412586918,0,0,0,0,0,0,0,0,0,0,0.138146695221089,0,0,0,0,0,-0.106031581142155,0,0,0,0,0,0.0612959841929395,0.0180828102515463,0,0,0.00830837436778297,0,0,0,-0.0148531894686292,0,0,0,0,0,0,0
X000725.SZ,0,0,0.042442615554166,0,0,0,0,0,0,-0.136910494611908,0,0,0,0,0,0,0,0,0.503003740217885,-0.0502415526986957,0,0,0,0,0,0,0,0,0,0.220184879647432,-0.00675934638518274,0.346230966764718,0,0,0,0,0,0,0,0,0,0.0750385327518326,0,0,0,0,-0.0410396855706475,0,0,0,0,-0.00580555630680211,-0.00944152341480286,0,0,0,-0.0953392040278276,0,0
X002415.SZ,0.00894859124025173,0,0.0350583305385801,0,0,0,0,0,0,0,0,0,0,0.198215958332453,0,0,0,0.0882147847618936,0,0.185424286915911,0,0,0,0,0,0.157003205408922,0,0,0,0,0.100406094612422,0,0,0,0,0,0,0,0,0,0.106087829883297,0,0,-0.0166476077306529,0,0,0,0,0,0,0,-0.00258393751771318,0.0102150745043859,0,0,0,0,0,0
X000625.SZ,0.121304228936162,0,0.0744994629257188,0,0,0,0,0,0,0,0,0,0,0,0,0.134421075714447,0,0,4.33680868994202e-19,0,0,0.0457380786587867,0,0,0,0.123377625031015,0,0,0.0455211520541189,0.219968077199618,0,0,0,0,0,0,0,0,0,0.00573566725348996,0,1.73472347597681e-18,0,0,0.014934555293887,0,0,0,0,0,0,0,0.0135077016155924,0,0,0,0,0,0
X000858.SZ,0,0.0946600413475608,0,0,0,0,0,0.179839271775737,0.0747867315469031,0,0.0371048727695453,0,0,0,0,0.00300461006301215,0,0,0.00429785170567135,0,0,0,0,0,0,0,0.0659327370937083,0,0,0,0,0,0,0,0,0.111478511182151,0.0676183664317499,0,0,0,0,0,0,0,0,0,0,0,0.169610212334879,0,0,0,0.00302057011538371,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.0612607042151582,0,0.0260280517075632,0,0,0,0,0,0,0,0,0,0.29758118955584,-0.0049229630679178,0,0,-0.182943366008727,0,0,-0.0161422572481784,0,0,0,0,0,0,0,0,0,0.0465921317258794,-0.0954852831418691,0,0,0,0,0,0,0,0,0,0,0.236184286492896,0.443737571526933,0,0,0.00749011952717162,0,0,0,0,0.0264667515562062,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375227737722938,0.0347641937521179,0,0,0.0423274311596468,0,0,0,0.0288542889792526,0,1.73472347597681e-18,0.0409980022788587,0,0,0.0920602957839383,0,0,0,0,0,0,0,0.0383951371993227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264849994964371,-0.0191156803898229,0,0,0,0,0,0
X000063.SZ,0.177265605576254,0,0,0,0,0.0131798609404545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066039914183613,0,0.00995039672054657,0,0,0,0.0452202599070005,0,0,0,0.0163741537635787,0,0,0,0,0,0,0.0397078509398138,0,0,0,0.0310252131317717,0,0,0,0.0861625390898177,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.0842700653115692,0.235519673657129,0.0422248982013503,0,0,0,0,0.138955072653527,0.108189706847021,0,0,0,0,0,0,0.0349671199367239,0,0.0642308176962522,0.238994045879344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747152752003262,0,0,-0.0211406370514393,0,0,0,0,0,0,0,0,-0.0931529862512071,0,0,0.0962326154082448,-0.0485682167493774,0,-0.0221155666268232,0.0940228384365049,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.096770478626735,0,0,0,0,0,0.0193356261391663,0,-0.168811063002431,0,0,0,0,0.0202562763534513,0,-0.0333294566776344,0,0,0,0,0,0,0,0,0,0,0,0.0586909832306557,0,0,0,0,0,0.00466728697967156,0,-3.46944695195361e-18,0,0.217728076429749,0,0.039983472405308,0,0,0,0,0.00759418450553103,0.0127993947106718,0,0,0,-0.0499291163527978,0,0
X000338.SZ,0,0,0.112229887393207,0,0,0,0,0,0,0,0.0879367494388233,0,0,0,0,0,0,0,0.0190496149658622,0,0,0,0,0,-0.0232041155543037,0,0.0495055251095344,0,0,0,0,0,-0.0113593951676299,0.0673692770477543,0.022125947653856,0,0,0,0,0,0,0,0,-0.110553548878384,0,0,-0.0619428357277913,0,0,-0.0254267076869755,0,0.00122621919633726,-0.021947706516564,0,0,0,-0.0475871351777265,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422607574126619,0,0,-0.183109762426437,0,0,0.477443900280422,0.0470133914531227,0,0,0,0,0,0,0.0560858702162828,0,0,0,0,0.0864339182217429,0,0,0,0,0,0.102519384685438,0,0,0.10867249830263,-0.0209109174639138,0,0.145603946131333,0.0740074089797398,0.0303037975559498,0,0,0,0.0467231320145497,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0566301460934995,0,0,0,0,0,0,0.191430700781806,0,0.0447128380822655,0.0510838167812982,0,0,0,0.0213478389618283,0,0,0,0,0,0,0.143138330185002,0,0,0,0.0437237194350949,0,0,0.0580230788607832,0,0,0,0,0,0,0,0.0164634859206165,0,0,0,0.0214001954579371,-8.67361737988404e-19,0,-0.000249755926467706,-0.00663755502113165,0,0,0,0,0,0
X600741.SH,0.119269448815668,0,0,0,0,0,0,0,0,0,0.0264859614594372,0,0,0,0.148305535687216,0,0,0.104845947703646,0,0,0,0,0.0723940204467113,0,0.0489845268567747,0,0,0,0,0,0.0371436424998382,0,0,0,0,0,8.67361737988404e-19,0,6.93889390390723e-18,0,0,0,0,0,0,0.104483888291385,0,0,0,0,0,-0.0155868843605744,-0.000318928056820303,0,0,0,-0.0209851025130134,0,0
