,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X002236.SZ,X300003.SZ,X002008.SZ,X000063.SZ,X300124.SZ,X600809.SH,X600867.SH,X601877.SH,X600271.SH,X000596.SZ,X002456.SZ,X000625.SZ,X600066.SH,X600487.SH,X000100.SZ,X600566.SH,X002294.SZ,X000661.SZ,X002241.SZ,X000157.SZ,X002179.SZ,X000977.SZ,X300142.SZ,X300136.SZ,X000981.SZ,X002007.SZ,X002180.SZ,X000050.SZ,X002508.SZ,X600498.SH,X600177.SH,X000869.SZ,X600522.SH,X600779.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.127017067621298,0.14886483515229,0,0,0,0.219076942288326,0,0,0,0,0.0246707649901741,0,0,0,0,0.0280929981147201,0.0394251862508227,0.0799885111353388,0,0,0,0,0,0,0,0,0,0.0817484747832166,0,0,0,0,0,0,0,0,0,0,0,0.00404933997813101,0,0.0444244691108486,0,0.0299964662550351,0,0,0,0,-0.00327586613657015,-0.0130572935803072,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.337450801918195,0,0,0.00317031515603627,0,0,0,0.110354556060374,0.201315083525013,0,0,0,0,0.147407948411511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743482752526493,0,0,0,0,-0.00434687216301081,0,0.00223227559773301,-0.0334774741670984,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0752896230857223,0,0,0,0,0,0,0,0,0.304119395222128,0,0,-0.0244950100513296,0.0853987593017417,0,0,0,0,0,0,0,0,0.0663365907433834,0,0.210919453327229,0,0,0.083919513157076,0,0,0,0,0,-0.0355519445302743,0,0,0,0.165826716737656,0,0,0,0,0,0,0,6.7762635780344e-21,-0.0276611585757599,0,0,0,0,0,0
X000858.SZ,0.250685554766169,0,0,0,0,0,0.254166930314693,0,0.121727402817724,0.0474231412947882,0,0,0,0,0,0.210543354238085,0,0,0,0,0.0719362766139779,0,0,0,0.0264429744307944,0,0,0,0,0,-0.0364619513293117,0,0,0,0,0,0,0,-0.0273722884274606,0,0,0,0,0,0,0,0,0,0.116500339511905,0,0,0.00276866200454205,0.012385444023335,0,0,0,0,0,0
X000651.SZ,0,0,0,0.253041085166296,0,0,0,0,0.244111820404218,0,0,0,0,0,0,0,0,0,0,0,0.0577227362524291,0,0,0,0,0.217703965569379,0,0,0,0,0,0,0,0,0,0,-0.108268235618642,-0.172845416286215,0,0,0,-0.100617991712992,0.131024997441262,0.0733389434585164,0,0,0,0.100773859939526,0.112472120983169,0.131906467368527,0,-0.0359652569548798,0.058393854098855,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.215287149513631,0,0,0,-0.133332676717629,0.181872683808737,0,0.111086744636994,0,-0.145338018198793,0,0,0,-0.00936198488543554,-0.0368997686403034,0,0,0,0,0,0,0.0132911321984039,0.158767970982702,0.218651457778894,0,0,0,-0.0452578160564637,0,0,0.0757834070294111,0,0,0,0,0,0,0,0,0.190646408265554,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0.027744075973638,0.271906238024128,0,0,0,0,0.25914331375776,0,0,0,0,0,0,0,0.0807898301375506,0,-0.00437048804692407,0,0.062962212404936,0,0.272387906517159,0.0363656013082903,0,0,0,0,0,0,0,0,-0.0688418087970157,0,0,0,0,-0.0172014001832484,0,0,0,0.0187687191947896,0,0,0,0,0,0,0,0,0,0.0250765205438038,-0.0491848584405522,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576414720013911,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0426721178808373,0.055879895824113,0,-0.144766607300044,0,-0.138453170316638,0.0969798799928117,0,0,0,0,0.0571429877445819,0.0440003295658589,0,-0.0829869571266557,0.24704957173007,0,0.157064676224772,0,0,0.11153397504252,0.0199297805900003,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.442004759658798,0,0,0.226145550826628,0,0,0,0,0,0,-0.00164847056380098,0,0.0418760952130669,0,0,0,0,0.0221920655487659,0,0,0.0047692902915473,0,0.0929997526205432,0,0,0,0,0.0412993783678852,0,0,0,0,0,-0.105322888193959,0,0,0,0,0,0,0,0,0,0.00795064378650039,0,0,0,0,0.00337558209824566,0.0111480595326662,0,0,0,0,0,0
X000568.SZ,0,0,0,0.110229196715573,0,0.190954108734806,0.0659960132145838,0,0.290458211153756,0,0,0,0.0416981069995985,0.165765906747373,0,0,0,0,0,0,0,0,-0.115237816097136,0,0.0680402268403847,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399027460040938,0,0,0,0,0,0,0,0,0,0.00963056262831188,0.0529095205644321,-0.00424538681807051,0,0.00958918148037264,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,-0.212118806674979,0,0,-0.119131786802048,0,0,0.00329174157643911,0,0,-0.0610203576206786,0,0,0,0.0566329990178997,0,0,0.499845289189703,0,0,0,0,0,0,0,0,0,0.205679258679995,0.0464709416321955,0,0,0,0,0,0,0,0,0,0,0,0.3586289519717,0,0,0.0302602078191661,0,0,0,0,0.0694221109854091,0,0
X600741.SH,0,0.402410443069125,0,0.0310544368409218,0,0.0145949779403974,0,0,0.214254499817028,0,0,0,0,0,0,0.00574037785476658,0.0790461921529826,0.0623867809055869,0,0,0,0,0,-0.0469859003838399,0,0.00674338726464445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619797424080269,0,0.0246953493882834,-0.0387314361986083,0,0,0,0,0,0
X002475.SZ,0,0.137095265483568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492522865891271,0,0,0,0,0,0,0,0,0.593632166008752,0,0,0,0,0,0,0,0,0,-0.0115657323619957,0,0,0.20822311570556,0,0.00939040323171445,0,-0.079064220612004,0,0,0,0,0,0,0,0,0,0.00537260269237742,0,0,0,0,0,0
X000338.SZ,0.0190729979395299,0,0,0,0,0,0,0,0,0.0760912806265523,0,-0.018548531286514,0,0,0.184975653494276,0,0,0,0.081222323121046,0,0,0,0,0,0,0,0.17308470896336,0,0,0,0,0,0,0,0,0,-0.0840917127398346,0,0,0.158379883685367,0,0,0.113374474943223,0,0.0322904147383274,0.0972410217848005,0,0.0618079897148261,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.194310236666605,0,0,0,0,0,0,0,0.0354599016300361,0,0,0,0.153655168789818,0,0,0,0,0,0,0,0,0,-0.0760981766633005,0,0,0,0,0,0,0,0,0,0.160375874407828,0,0,0,0,0.0619227347932719,0.190046792169952,0,0,0.00310225431818688,0,0,0,-0.136891137963777,0,0,-0.0362965960372765,0,-0.00374423030098868,0.000348800062103513,0,0,0,0,0,0
X002236.SZ,0,0,0.292937487108266,0,0.219381924800542,0,0.0359380843339567,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.241193317509242,-0.0548687255738028,0,0,0.0507384180312008,0.182868314679005,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0786407685759393,0,0,0,0,0,0,0,-0.0454896559934238,0,0.100473193863576,0,0,0,0,0,0,0,0.00532580407880222,-0.0623879204904429,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351863500042886,0,0,0,0,0,0,0,0,0.127101016971728,0,0,-0.0358409681822276,0,0,0,0.0583061020179698,0,0.169950412550303,0,-0.0929127287973991,0.0762255923069045,0,0,0,0,0,0.175909112280737,0,0,0,-0.0302221875095896,0,0,0,0,0,0
