,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300124.SZ,X002129.SZ,X002241.SZ,X000625.SZ,X600703.SH,X003816.SZ,X000063.SZ,X000338.SZ,X601877.SH,X002049.SZ,X000596.SZ,X000661.SZ,X002179.SZ,X600089.SH,X000100.SZ,X300142.SZ,X600460.SH,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X600884.SH,X600779.SH,X000157.SZ,X601799.SH,X600702.SH,X000733.SZ,X002007.SZ,X600584.SH,X600183.SH,X002414.SZ,X000800.SZ,X002008.SZ,X600563.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.489898158982859,0,0.0297370287333111,0.0597651558060933,0,0,0,0,0,0,0,0,0,0,0.0024958873052689,0,0,-0.0310756858824917,0,0,0.0726049844900002,0,0.0500186981372018,0.025827272041414,0,0,0,0,0,0.0303704118145323,0,0,0,0,0,0,0,0,0,0.0366608073327572,0,0,0,0,0,0,0,0,0,0,0,-0.000647027950731897,0,0,0,0.0098380842260235,0,0
X000858.SZ,0.26625897190778,0,0,0.10680829481942,0,0,0,0,0,0,0,0,0,0,0,0,0.0250407454907427,0,-0.0640755369882677,0,0,0,0,0,0,0,0.247656555065955,0,0.0434750204806341,0,0,0,0,0,0,0.140800317871397,0,0.249171591348838,0,0,0,0,0,0,0,0,0,0,-0.131059381463874,0,0,0,0.037032123256869,0,0,0,-0.0101433066363114,0,0
X002415.SZ,0,0.0767845769557353,0,0,0,0,-1.73472347597681e-18,0,0.229947232670192,0,0,0.000504731118084021,0,0,0,0,0.0371814390142842,0,0,0,0,0,0,-0.0551009466791549,0,0,0,0,0,0,0,0,0,0,0.00881886604681985,0,0.105688779194841,0.0677402706948097,0,0,0,0,0,0,-0.0700458435011316,0.00810650880323923,0,-0.0756414866900343,0,0,0,0,-0.00118277921867264,0,0,0,0.0345227795072776,0,0
X600809.SH,0,0.153128688150613,0,0,0.000496080878687178,0,0,0.143424012933814,0,0,0,0,0,0,-0.0175439840641912,0,0,-0.0808334499089849,0,0,0,0,0.0586209367468615,-0.0554929962997421,-0.0462088556959477,0,0,0,0,0,0,0,0,0,0,0.432298141792064,0.0734051756033587,0,0,0.0936207598086114,0.155327630976526,0,0,0,0,0,0,0,0,0,0,-0.00143778735354579,0,0,0,0,0,0,0
X000568.SZ,0.278553502345293,0.317748231496001,0,0.218086763174336,0,0,0,0,0,0,0,0,0,0,-0.0638903710100503,0,0,0,0,0,0,0,0,-0.0124914448906657,0,0,0,0,0,0,0.030231166900349,0,0,0,0,0.00962724640865787,-0.0585901987121617,0.039521242863791,0,0,0.057246552583668,0,0,0,0,0,0,0,0,0,0,0.00085250015411959,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.120192516586567,0.0840031914084067,0,0,0.178460295308596,0,0,0,0,0,0,0,0,0,0,0,0,-0.143990364332611,0,0,0,0,0,0,0,0,0,0,0.350308700068842,0,0,0,0,0,0,0,-0.17756669422871,0,0,0,-0.165385126539041,0,0,0,-0.0398952568637807,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399442833682227,0,0.312783540961275,0,0,0,0,0.0180634189689731,0,-0.0152367862613931,0,-0.175667109817561,0,0,0.0590067470409925,0,0,0,0,0,0.0472901530110451,0,0.112379962144038,0,-0.104090551268063,0,0.0754806384361594,0.0456219224863709,0,0,-0.0573300641745755,0,0,0,0,0,0,0,0,0.0924889008666968,0,0
X002304.SZ,0,0,0,0.139659135315947,0,0,0,0,0.0124419041383908,0,0,0,0,0.0134322916877516,0,0,0,0,0.0206763767015525,0,-0.265318361517861,0,0,0,-0.0382930280981628,0.0372265831966677,0,0,0,0,0.0311234165918001,-0.0366772231742544,0,0,0,0.242420216414551,0,0.0594428276352058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196284012355126,0,0,0,0,0,0
X600690.SH,0,0,0.112330948318938,0,0,0,0,0,0,0,0.0687281646966629,0.00310998447266308,0,0,0,0,0,0,0,0,-0.0180253557915225,0,0,0,0.0754794677140202,0,0,0,0.0316094270052246,0,0,-0.0947515012098848,0,0,0,0,0,0.240406205625431,0.0813824646490938,0,0,0,0,0,0,0,0,0,0.0396117602010572,0,0.0415945348628033,-0.02034861014957,0,-0.18255217645049,0,0,-0.012428239910366,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869549188385062,0,0,0,0,0.121924217307983,0,0,0,0.0529313796203111,0,0,0,0,0.034129097958315,0.021772050748028,0,0.0118811710007895,0,0.198271521547557,0.0146529679286814,0,0.100477446077118,0,0,0,0,0,0,0,0.0916810045283299,-0.0510960389873931,0,0.0176390072163979,-0.0340092791453547,-0.0524477576909695,0,0,-0.0056135133776238,-8.67361737988404e-19,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.232446827568978,0,0,0,0,0,0.0590572451513094,0.0716664609796021,0,0,3.46944695195361e-18,0,0,0,0.0508554499628967,-0.0849894477168607,0.016927721940535,0,0,0,-0.0730494034431959,0,0,0,0,0,0.191877674178554,0,-0.0564774210808528,0.0380013671147088,0,0,0.064634582758409,0,0.0509337300802549,0,0,0,0,0,0,0,0,0,0.0570250155538877,0,0,0,-0.00413165457264705,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908139808022276,0,0.199872986412683,0,0,0,0,0,0,0,0.390888998310443,0,0,-0.0934472552326062,0,0,0,0.526193194517906,0,0,0,0.0546234613618986,-0.141911081530408,0,0,0.0396924526415029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648255467838585,0,0
