,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X600741.SH,X600703.SH,X000338.SZ,X000568.SZ,X300003.SZ,X600271.SH,X601877.SH,X002236.SZ,X600487.SH,X300124.SZ,X002008.SZ,X600809.SH,X002456.SZ,X000661.SZ,X000596.SZ,X000100.SZ,X600867.SH,X002179.SZ,X000977.SZ,X002007.SZ,X300142.SZ,X000625.SZ,X600566.SH,X600066.SH,X600498.SH,X002294.SZ,X300136.SZ,X000157.SZ,X002241.SZ,X002180.SZ,X300146.SZ,X600522.SH,X600177.SH,X600089.SH,X000869.SZ,X600372.SH,X002506.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.379236983036654,0.0679178111287381,0,0,0,0,0,0,0,0,0,0,0.114766367700841,0,0,0,0,0.0216980547572608,0.00928384102680739,0,0,0,0,0,0,0,0,0,0.026373619552987,0,0,0.0112387706495086,0,0,-3.46944695195361e-18,0,0.0605375497386204,0.0278581982602371,0,0,0,0,0,0,0,0,0,0.00239637496829529,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0461855725988688,0,0,0,0,-0.00466419986141839,0,0,0.529462884906779,0,0,0.189300634931079,-0.0386659554620134,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0303432863844963,0,0,-6.93889390390723e-18,-0.0544290513361615,0,0,0,-0.0208838513997027,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.00531744645561921,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.00712680086662748,0,0,0,0.028129275285864,0,0,0,0,0.208679779990363,0,0,0,0.237724935639819,0,0,0.120772923419288,0,0,0,0,0,0,0,0.148002369896446,-0.016807223239723,0,0,0,0,0,0,0,0,0,0,-0.0284260347103309,0,0,0,0,0,0,0,0.137275327181884,0.0130687754705143,0.0400219864955391,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0127045562192615,0,0,0,0,0,0,0.0854938934745172,0,0,0,0,0,0,0,0,0.148036363464569,0.0187962080279258,0,0,0,0,0,0,0,0.0391584713730444,0,0,0.522385364265861,0,0,0,0,0.144311431245544,0,0,0,0,0,0,0,0.0600770066709131,0.0304439987179871,0.0487530927285086,0,0,0,0,0,0
X000858.SZ,0.273077697715966,0.0988985773264143,0,0,0,0,0.162950073366672,0,0.138501034843511,0,0,0,0,0,0,0.176651928375946,0,0,0.131713801889425,0,0,0,0,0.00187810737384431,0,0,0.0981267464847223,0,0,0,0,0,0.062531861462616,0,0,0,0,0.0336498910592866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038394056592443,0,0,0,0,0,0,0
X000651.SZ,0.366480155660801,0,0,0,0,0,0,0,0,0,0,0,0.0276216932126306,0.0165906200057971,0.00518499101423739,0.23389222657501,0.0125150163232371,0,0,0,0,0.0544897700667268,0.163424036872082,0,0,6.7762635780344e-21,0.00351005860463766,0,0.0373615105942086,0,0,-0.0557220492838196,0,0,0,0.0519602551317016,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.000467063588375757,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.318581076831455,0,0,0,0,0,-0.080918046731924,0.132337938689807,-0.256480568781951,0,0,0.49909401187657,0.196795453357455,0,0,0,0,0,0,0.17127434145247,0,-0.0785820505941043,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0709593746106212,0,0,0,0,0.0256247473908595,-0.0768789790960188,0,0,0,-0.00483109689450411,0.00607622090032087,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027962071115413,0,0,0.20779414439544,0,0.0957544863529763,0,0.100317833812046,0,0,0.0170315629635697,0,0,-0.10614844631275,0.357354705439244,0,0,0.080020211857827,0,0,0,0.0299499567123275,0,0.0982215589324341,0,0,0,0,0.0611024196232867,0,0.235986783527647,0,0,0,0.0767965857432156,0,0,0,0.0042258471217334,0.0219784787386125,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.409516627223063,0,0,0,0,-0.124416233705931,0,0.2299638696538,0,0,0,0,0,0,0,0.111294883975069,0,0,0,0,0.0359194125214661,0,0,0,0.131761287587841,0,0,0,0,0,0.00435388174514576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157208844011199,0.00686014376714419,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.292238355964727,0,0.0134096294803419,0,0,-0.060328904235577,0,0,0,0,0,0.0214548420753691,0,0.0591258349005636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200312761944331,0,0,0.315954225561863,0,0,0,0,0,-0.0166760648408587,0,0,0,0.0914769632141356,0,0,0,0,0,0,0
X600031.SH,0,0,0.0355744840248292,0,0,0,-0.150997797261687,0.107996362252479,0,-0.0313293482630632,0,0,0,0,0.245821570441768,0,0,0,0,0,0.165901319379943,0,0.00280797834814129,0,0,0,0,0,0,0,0,-0.171146530479454,0,0,0,0,0,0,0,0,0,0.166269526408716,0,0.137753702737444,0,0,0,0,0.0514202629507128,0,0,0.00740737951071199,2.698317545122e-05,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0708196636166107,0,0,0.0844354996561635,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.391097620370066,0.267077092654185,-0.165264014413705,0,0,0,0.0628530559006978,0,0,0,0,0,0,0,0.170688595032155,0,0,-0.121997348905509,0,0,0,0,0.279741498868614,0,0,0,0,0,0.0257308257356559,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.151892913880671,0.106777005839714,0,0,0,0,0,0,0,0,0,0,0.156434833909665,0,0,0,0.0999814894078382,0,0,0,0,0,0,0,0,0.181485505404446,0,0,0.0559626069530013,0,0,0,-0.0889479547912998,0,0,0,0,6.93889390390723e-18,0,0.00103993618050442,0,0.0136279595130614,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.101033318003304,0,0,-0.0646290638329551,0,0,0,-0.15583760362735,0,0,0.369303637210285,0,0,0,0,0.153635710845246,0,1.73472347597681e-18,0,0,0,0,0,0.00826645570315626,0,0,-0.00325110263795074,0,0,-0.0154013552601462,0,0,0,0,0,0,0,0,0,0,0,-0.037584803733459,-0.0186019697449758,-0.0259284501588354,0,-0.0511775313199289,0,0,0,0
X000338.SZ,0,0.112970412136488,0,-0.0617939034309721,0,0.512185106223817,0,0,0,0,0,-0.0833058439759104,0,0,0,0,0,0,0,-0.0225932800857147,0,0,0,0,0,0,0,0,-0.0238115052103842,0,0,0,0,0,0,0,0,0,0.0314168281348211,0,0.0190546302720832,0,0,0,0,0.149532885637449,0,0.134530236944911,0,0.111978440204649,0,0.0198061510980335,0.00429714678621051,0,0,0,0,0,0
X000568.SZ,0,0,0.0745284508593345,0,0.709254287715413,0,0.230338162035306,0,0,0,0.0303333168591349,0,0.0303476433078665,0,0,0,0,0,0,0,0.0573759499719172,0,-0.0797325420287895,0,0,0,0.0391485815434056,0,0,0,-0.0898825268908898,0,0,0,0,0,0,0,0,0,-0.082059863077073,0.119387610398832,0.0342302855363621,0,0,-0.0241651198683954,0,0.0528587297973174,0,0,0,0.00317010521902903,0.00649123552663405,0,0,0,0,0,0
X300003.SZ,0,0,0,0.149638953736443,0,0,0,0,0,0,0.0124190712463443,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.280173120870068,0,0,0.209269068038055,0,0.147195703251933,0,0.175369928874462,0,0,0,0,0,0,0,0,0,-0.102071939465503,0.0277055387344864,0,0,4.33680868994202e-19,0,0,0,0,-0.0133453853863122,-0.00121653745619797,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611774640063542,0,0.170558899840784,0,0,0,0,0.0981227479514973,0.297548028875961,0,0,0,-0.0992534131641298,0,0,0,-0.022137332563398,0.267705840000595,0.121736719146006,0,0,0,0,0,0.0582571367182438,0,0,0,0,0,0,0,0,0.27645032043114,0,0,-1.73472347597681e-18,0.0195681457092221,0,-0.0170771065455144,-0.0145510837183677,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0764290599065302,0.174683766090264,0,0,0,0,0,-0.147838306430253,0,0,0,0,0.0147238704130704,0,0,0.125126809737746,0,0,-0.0579647648582068,0,0.140986304761971,0,0,-0.0734879883679615,0,0,0,0,0,0,0,0.232785055415677,0,0,0,0,0,0,0,0,0.0265173595086724,0,0,0,-0.0324565318062665,-0.0785478576725605,0,0,0,0,0,0
X002236.SZ,0,0,0.0306243554190285,-0.460853173366555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430389281304071,0,0,1.73472347597681e-18,0,0,0,0,0.00888069790951879,0,0,0,-0.0729744849372159,0.142443517827197,0,0,0,0,0,0,0,0.520909524363578,0,0,0,0,0,0,0,0,0,0.0395536040722293,0.0256350871030464,0.149230298628156,0,0,0,0,0
