,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X000100.SZ,X000338.SZ,X600118.SH,X600271.SH,X002236.SZ,X601877.SH,X002085.SZ,X000157.SZ,X600177.SH,X600372.SH,X002456.SZ,X002007.SZ,X300124.SZ,X600699.SH,X300003.SZ,X002294.SZ,X000559.SZ,X600089.SH,X002292.SZ,X600867.SH,X600522.SH,X002180.SZ,X002074.SZ,X002426.SZ,X002508.SZ,X002506.SZ,X000536.SZ,X002465.SZ,X600498.SH,X000623.SZ,X000547.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0489711802395419,0.0518527391488065,0,0,0.0869045703242332,0.0278064392824066,0,0,0,0,0.138381790617166,0,0.0657402068247892,0,0,0,0,0,0.112745984260904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479940879932574,0,0,0,-0.00236309014524714,0,0,0,0,0,0
X600104.SH,0,0,-0.00733997726689613,0,0,0,0,0,0,0,-0.0880923853432619,0,0,1.03309282245833,0,0,0,0,0,0,0,0,0,0,-0.0614973066825032,0,0,0,0.0350134640152494,0,-0.154745993032451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134133687022049,0,-0.0349573169134031,0,0,-0.00723510231902288,0,0.0419176426129048,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.375089321564719,1.50676740784169,-0.177956793002033,0,0,0,0,1.73472347597681e-18,0,0,-0.073760872555728,0,0,0,0,-8.67361737988404e-19,0.119807380308727,0,0,0,0,0,-0.0440350052194746,0,0,0,0,0,0,0,0.197525102224383,0,-0.151932163049743,0,0,0,0,0,0.180891619113558,0,-0.0595315489086701,0.0311175576571024,0,0,0.161414419987134,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.00510703817385065,0,0,0,0,0.0933472367602157,0.0271645125580287,0.111620438930783,0,-0.0464329367973072,0,0,0.0487711395233017,0,0,0,0,0,0.0408983137539568,0,0,0,0.0177528493963402,0,0,0,0,0.17525837229959,0,0,0,0.141002252557934,0,0,0,-0.050288211344121,0,0,0,0,0,0,0,0,0,-0.0181667683679864,0.0117265377280686,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.267422442526531,0,0,0,0.0256752243357726,0,0.44974866224035,0,0,0,0,0,0,0,0,0.00935346974564351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346370400053778,-0.0186582012703992,0.020527602428797,0,0,0,0,0,0
X000725.SZ,0,0,0.0859479141165557,0,0,0,0,0,0,0.0474362575835785,0,0,0.0341473204381692,0,0,0,0,0.0833365073805701,0,0.100394287326765,0,0,0,0,0.167390170292906,0,0,0,-0.164302856880004,0,0,0,0,0,0,0,0,0,0,0,0.0574768257664082,0,0,0.0336286103467497,0,0.176153214296098,0,0.0400079735487067,0,0,0,-0.00690583092438105,0,0,0,0,0,0.0543239112487055
X600276.SH,0,0,-0.0119812205916031,0,0,0,0,0,0,0,0,0,-0.07302538851387,0,0.101937793034193,0,0.0219474657570258,0,0,0,0,0,0,0,0,0,0,0.00382402015087618,0,0,0.15197526148982,-0.0817482451869847,-0.0189860686196139,0,0,0.121977962150206,-0.044301592101342,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0556476093888549,0,0,0.0882517460494927,0,0,0.012609703736096,0,0,0,0,0,0
X002304.SZ,0,0.083935849073609,0,0,0,0,0,0,0,0,0,0,0,0.330304053886153,0.112350950034183,0,0,0.0519137731998578,0,0.0502777429710865,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0457825968466639,0,0,0,0,0,0,0,0,0,0,0,-0.0602898417155736,0,0.00647957068270185,0,0,0,0,0,0
X000625.SZ,0,0.165261744368863,0.128811928999553,0,0.0978052898778772,0.0294817006233192,0,0.0752659273383149,0,0,0,0.075472731794547,0.0720188326323295,0,0,0,0,0,0,0,0,0,0,0.0431623774772409,0,0,0,0,-0.0310021778994872,0,0,-0.0275677278031675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131620223390818,0,0,0,0,0,0,0
X000063.SZ,0,0.035208237809336,0.220590304103372,0,0,0,0,0,0,0,0,0,0.0163904432051718,0,0,0,0,0,0,0.308864964344563,-0.105118971874037,0,0,0.0367472034171924,0,0,0,0,0,0,0,0,0,0.107127742345368,0,0,0,0,0,-0.0372771087184671,0,0,0,0,-0.144867477982854,0,0,0.0620884811096873,0,0,0.0875490123720365,-0.0823988550173458,0,0,0,0,0,0
