,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600372.SH,X600066.SH,X002241.SZ,X002292.SZ,X002475.SZ,X600741.SH,X000157.SZ,X002236.SZ,X000338.SZ,X600089.SH,X002049.SZ,X300124.SZ,X002465.SZ,X002074.SZ,X002506.SZ,X000568.SZ,X600177.SH,X300003.SZ,X002129.SZ,X600839.SH,X000547.SZ,X002276.SZ,X002294.SZ,X600582.SH,X000977.SZ,X300001.SZ,X600867.SH,X600498.SH,X002180.SZ,X000800.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0564224232245071,0,0.351538999259652,0,0.0301316794985412,0,0,0,0,0,0,0,0,0,0,0,0,0.0996627324446878,0,0.0640138194802169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687724184530539,0.0595442078674363,0.0162839006314987,0,0,0,0,0
X600104.SH,0.0914194028425439,0,0,0,0,0,6.93889390390723e-18,0,0,0.306404017291363,0.299852420229525,0,0.132202054210342,0,3.46944695195361e-18,0.0521820505806114,0,0,0,0,0,0,0,0,0,0,0,0.00227032605941538,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753890332481872,-0.00299227140366999,0,0,0,0,0,0,-0.00285256047779973,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121676721999862,0,0,0,0,0.036626897576098,0.0520794420124114,0.156474176490833,0,0,0,0,0,0.0480729015440809,0.220813317236044,0.00230982470950624,0,0.0614940441566497,0,0,0,0,0,0,0,0,0,0.0651974800751275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.161232518826475,0,0,0,0,0,0,0,0,0,0.26663009821638,0,0,0,0,0,0,0,0,0,0,0.0384967630165318,0,0,0.0952968017763099,0.00342920868952354,0.0217704966941329,0,0,0,0,0,0,0,0,0,0.129028917811624,0,0.0653619580946014,0,0,0,0,-0.00994352847655654,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195999023152894,0,0,0.212725974093808,0,0,0.0658326476964923,0,0,0,0,0,0,0,0,0.00590261573304562,0,0,0.0270558304785379,0,0,0.0298459457158469,0.0464217312517822,0.0170165122750142,0,0,0,0,0,0.0339124161923315,0,0,0,0,0.252439821191905,0,-0.0443441254245135,0,0,0,0,0,0,0
X600276.SH,0,0.0241545506757147,0,0,0,0,0,0,0.00810852422777376,0.252089947831934,0,0,0,0,0,0,0,0,0,-0.129299199707834,0,0,0.0894369705157286,0,0,0,0,0,0,0,0,-0.0518840314277272,0,0,0,0,0,0,0,0.125984273266468,0,0,-0.00680038219842634,0,0.12424443893382,0,0,0.0595016645519443,0,-0.0681543497341155,0.0644663570212907,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673292030330823,0,0,0.0241417965936083,0,0.294410219079348,0,0.229897813737231,0,0,0,0,0,0,0.0146139029939019,0.158519756567982,0,0.0597308160940795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262150637320911,0.00580627776539462,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0252073572466402,0,0,0,0,0,0,0,0,0,-0.0217431623401645,0,0,0,0,0.0702023261320733,0,0,0,-0.147638395570814,0,0,0,0,0,0.0173336141109016,0.0280415752248523,0,0,0,0,0,0.120413675889617,-4.33680868994202e-19,0,0,-0.0384927355128806,0.0790186819066674,0,0,-0.106867567591535,0,0,0,0.0357307922539098,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0860391338697792,0.354106285487324,0.0316221540765078,0,0,0,0,0,0,0,0,0,0,0,0,0.0642131132374228,0.0243663085888993,0,6.93889390390723e-18,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0543496503263238,0,0,0.123845288147361,0.0154550129502882,0,0.0760893234869533,0,-0.00476699938932776,0,0,0,0,0,0,0
X000625.SZ,0,0.155564117668747,0,0,0,0,0.013428996286709,0,0,0,0,0,0,0,0,0,0,0.0303937562929479,0.0275016563498974,0,0,0.128926363567766,0.0501518814929985,0,0,0,0,0.0820389133114334,0,0,0,3.46944695195361e-18,0,0,0,0.0274410217577185,0,0,0,0,0,0,0,0,0,0,0.21236812839354,0.0553608188883145,0,-0.00182828063691796,0,0,0,0,0,0,0
