,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X600031.SH,X002304.SZ,X000063.SZ,X000625.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X002241.SZ,X002463.SZ,X600089.SH,X000157.SZ,X600584.SH,X600372.SH,X600703.SH,X000977.SZ,X600066.SH,X002028.SZ,X002236.SZ,X600741.SH,X600418.SH,X002049.SZ,X600522.SH,X600183.SH,X000921.SZ,X601877.SH,X000661.SZ,X002180.SZ,X000800.SZ,X601799.SH,X002129.SZ,X600487.SH,X002074.SZ,X002294.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.128341531582472,0,0,0,0,0,0.0773244576560128,0,0.317810926255555,0,0,0,0,0,0,0,0,0,0,0.0142715081535983,0,0,0,0,0,0,0.0754856688616264,0,0,0,-0.0666573755670124,0,0,0,0,0,0,0.108870318371958,0,0,0,0,0,0,0,0,0.0228419052987837,0,0,0,0.0319726118945831,-0.109439047490052,0,0,0,0.00227041910496699,0,0
X000858.SZ,0.398748296477096,0,0.1215647360268,0,0,0,0,0.285424334626468,0,0,0,0,0,0,0,0,0,0,0,0.11067080204755,0,0.0774368119125263,0,0,-0.0907165524763408,0,0,0,0,0,0,0,0.0846641531850578,0,0,-0.0210155438677786,0,0,0,0.0252693393625248,0,0,0,0,0,0,0,0,0,0.0603842508057376,0,0.0192162179531315,0.0439285531879974,0,0,0,-0.0201677065979154,0,0
X600276.SH,0,0.355876139084718,0,0,0,0,0,0,0,0,0,0,0,0.0315408726038807,0,0,0,0,0,0,0,0,0,-0.209579410004078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774388683200326,0,0,0,0.302934751230581,-0.33703257182354,0,0,0.218057807819404,0,0,0.0520853850660133,0,0,0,-0.0750751935644192,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.234427331366318,0,-0.0350181765620531,0,0,0,0,0,0,0,-0.0704959556607689,0,0.640097115039108,0.0886142548025422,0,0,0.144747086833151,0,0,0.00974145160217901,0,0,0,0,0.0565072393403148,0,0.230600942892143,0,0.0480742521788777,0,0,-0.0870413803682067,0,0,0,0.00981043735115986,0,0,0,0,-0.0396508389206565,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0100662239285715,0.550420572610074,0,-0.0745957511475269,0,0,0,0.0923620603476066,0,0,0,0,0,0.105130009967423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642642520464718,0,0,0,0.175675949863686,0.0105507207283106,0,0,0,0,0,0,0,-0.0464502972988152,0.0823252381126248,0,-0.0258995522443987,0,0,0,0,0.00306296458279189,0,0
X002415.SZ,0,0,0,0.015217205986991,0.0700574275641344,0,0.0309862318548369,0,0,0,0,0,0,0,0.145362558113756,0.15575001255854,0,0.0280051858527674,0,0,0.0706482277550918,0,0,0,0.029175173587586,0,-0.146970745055384,0,0,0,0,0,0,0,0,0,0.273460168448839,0,0,0,0,0,-0.0602772488115716,0,0.153402460699341,0,0,0,0,0,0,0,0,0.0592989517808599,0,0,0,0,0
X000651.SZ,0,0,0,0,0.238919447176149,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0687243949284824,0,0,0,0,0,0,0.0330564245175057,0.00157745214408665,0,0,0,0,0,0.0545231763160422,0.152342184745594,0,0,0,0,0,-0.0279558187474258,0.132100470098665,0,0,0,0,0,0,-0.106034488517992,0,0,0,0,-0.00222731316783097,-0.0524847128855535,0.0293610411316052,0,0,-0.0515811933501974,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.0790241870963583,0.502791939451617,0,0,0,0,0,0,0,0,0,0.261673910706651,0,0,0,0,0,0,0,0,0.103816615380691,0,0,0,0,0,-0.0160134890358172,0.081936662622005,0,0,0,-0.0177557273312958,-0.0371807907328882,0,0,0,0,-0.0225550274548857,0,0,0,0,0,-0.0299739030322867,0,0.0703042341548025,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,-0.00653120167218821,0,0,0,0,0,0,0,0.231168103088936,0,0,0,0,0,0.00777092634657282,0,0.0512069221772832,0,0,0,0,3.46944695195361e-18,-0.148722729074618,0,0,-0.149396528176453,0,0,-1.73472347597681e-18,-0.24467158085453,0,0,0,0,-0.0109123927499523,-0.163953472497732,0,-0.115133610360308,0,0,0.228082450489846,0,-0.0192676577139106,0.2889204086751,0,0,-0.0932511796142838,0,0
X000568.SZ,0.271890124069741,0.285428836363182,0.0647553619834348,0,0,0,0,0.250859819100153,0,0,0,0,0,0,0,0,0,0,0,0.238831667415131,0,3.46944695195361e-18,-0.123788713334339,0,0,0,0,0.0820387899487695,0,3.46944695195361e-18,0,0.0408831108839217,0,0,0,0,0,0,-0.0533212755999559,0,0,0.0363769461848647,0,0,0,0,-0.110929326151388,0,0,0,0,-0.0311356793173547,0,-0.0544868732707285,0,0,0.00172738909811782,0,0
X002371.SZ,0,0,0,0,0,0,0,0.020463274196467,0,0,0,0,0,0.323944349706159,-0.0968317297366617,0,0,-0.161609813859604,0,0,0,0,0,0,0,0,0,0.240571332130494,0,0,0.0151423517487146,0.0962495691945704,0,0,0,0.056689294762337,0,0.149127150960009,0,0,0,0,0.0096636582541124,0,0,0,0,0,0,0.107694980208868,0.12686286218936,0.0598174628433873,-0.0367233176192306,0,0,0,0,0,0
X600104.SH,0,0.105540500362504,0,-0.137112480360492,0,0,0,0,0,0.221662986749314,0,0,0,-0.0332257179063711,0,0,0,0,0,0,0,0,0,0,-0.0487146605482496,0.110600456456413,0,0,0,0,0,0.122164697579785,0,0,0,0.037484417085444,0,0.0133642485593689,0,0,0,0,0,0,0.0190087307356891,0,0.0528376494820493,0,0,0,-0.0850594681692922,0.0294475228846643,0,-0.0472094142403882,0.350691632035034,0,-0.0146862619279627,0,0
X000725.SZ,0,0,0,0,0.0787276320327043,0,0,0,0,0,0,0,0,0,0,0,0,-0.103953947013096,-0.0995654720232677,0,0,0,0.869885531403916,0,0.0985004550321471,0,0,-0.106699404495499,0,0,0,0,0,0,0,0,0,-0.0226182292537423,0,0.0724779419899443,0,0,0.0616309172951028,0,-0.0879384814170458,0,0,0,0,0,0,-0.0259222910135817,0,0.00975750832570767,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,-0.135176185096517,0,0,0,0,0,0,0,0,0,0,0,0,0.348663127889535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173969820841997,-0.0609516437129906,0.221549833469467,0.356947934451251,0,0,0,0,0,0,0,0,0,-0.160606938493038,0.0467604846750351,-0.162356492997602,0,0,-0.0812555827510872,0,0
X600031.SH,0,0,0,0,0.370272205771101,0.668180721303778,0,0,0,0,0,0,0,0,0,0,0,-0.020937370228622,0,0,0,-0.076572634352699,0,-0.127621386522159,0.0872328490024384,0,0,0,0,0,0,0,0,0,0,0,-0.0788891831433671,-0.0540371773643015,0,0.0289946102796418,0,0,0.159772993701238,0,0.0187915788734589,0,0,0,0,0,0,0.04414962885614,-0.031757651029563,0,0,0,0.0654491726148301,-0.122296166521635,0
X002304.SZ,0,0.107131145352585,0,0,0,0.0508492587341975,0,0.144592849753469,0.0191185818291403,0.148151349720539,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0542367135402096,0.124843238330348,-0.05314999477814,0,0.0668053755067852,0.161766372458336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524051218355097,0,0,0.0181075281941136,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,-0.0532028250834261,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.169758461999069,0,0,0.0107171304425005,0,0.0191287238362429,0.0455324343859611,0,0,0,0,0,0,0.0410934715910066,0,0,0.23736394714133,0,0,0.0874092501198822,0,0,0,0,0.10959750502861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159125167557586,0,0,0,0.0204002496634946,0,0
X000625.SZ,0,0,-0.0744370867289194,0,0,0,0,0,0.0876721909855058,0,0,0,0,0,0,0,0,0,0,0,0.0773867841133897,0,0,0.0596863486131355,0,0,0,0,0,0,0,0,0,0,0.159216585172432,0.259529970870523,0.296155944845102,0,0.11355800710278,0,0,0,0,0,0,0,0,0,0.21373325813915,0,0,-0.0585211461676869,0,0,0,0,-0.149015663034045,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.169500161988588,0,0,0,0,0,0,0,0,0,0.0884293766019198,0,0,0,0,0,0,0.32080309250388,0,0,0,0,0,0.214581590659359,0,0,-0.0319703667758819,0,0,0,0.132611280436102,0,0,0,0,-0.105874968283127,0,0,-0.061786550385542,0,0,0,-0.0554228855141713,-0.0431510317542277,0.125642075631363,0,0,0.166400495758372,0,0
X000596.SZ,0,0,0,0,0,0,0,0.239154314354982,0,0.524932161346246,0,0,0.119412935036118,0,0,0,0,0,0.0609550516651759,0,0,0,0,0.172986929487668,-0.146172981938214,0,0,0.0510917216243482,0,0.200529314138912,0,-0.0236783231668554,0,0,0,0.0154452535346452,0,0,0,0,0,0.060879097799094,0,0,0,0,0,-0.140578406893547,0,0,0.0238511300608406,0.00706455688874717,0,0.0728950239841501,0,0,-0.017707068007569,0,0
