,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X300003.SZ,X002236.SZ,X600031.SH,X002008.SZ,X600809.SH,X300124.SZ,X600867.SH,X002456.SZ,X601877.SH,X600271.SH,X600066.SH,X000625.SZ,X600487.SH,X002294.SZ,X000596.SZ,X000100.SZ,X600566.SH,X002241.SZ,X000661.SZ,X300136.SZ,X300142.SZ,X000981.SZ,X002180.SZ,X002508.SZ,X002007.SZ,X000050.SZ,X000157.SZ,X002038.SZ,X002179.SZ,X600522.SH,X000869.SZ,X600498.SH,X600177.SH,X000977.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.333197823339257,0.109001229264243,0,0,0,0,0.0766282764028607,0.0439354339165775,0,0.0439066984943968,0,0,0,0,0,0,0.029562877043131,0,-0.0298167990971745,0,0,0,0,0,0,0,0,0,0.039209091506731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112617987096022,0.00968797379434377,0,0,0,0,-0.00111557326686025,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.265071865454184,0,0,0,0,0,0.0359783714889239,0,0.0113350866074695,0,0,0,0.0353540572056296,0,0.0762274899336606,0,0,0,0,0,0,0.0558572312725822,0,0,0.210146532771631,0,0,0,0.0526125658034272,0,0,-0.00819147112932586,0,0,0,0,-0.0529924089911103,0,0,-0.0186320635097957,-0.0517557184424113,0,-0.0814971048789222,0,0,-0.0184708429315855,-0.0532526549747745,0,0,0,0,0,0
X002415.SZ,0.0935466920715854,0,0,0,0,0,0,0,0,0,0,0,0.0252104777783192,0,0,0,0.22686986108067,0,0.00860915631848004,0,0,0,0,0,0,0,0,0.15294710851027,0,0,0,0.194598793581007,0.228828067714543,0,0,0.0299992183459867,-0.00881176483300026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00724158051269807,-0.0158476895592124,-0.050232352196342,0,0,0,0,0
X000858.SZ,0.203183952800509,0,0,0,0,0.16406733758432,0.0157572961980286,0,0,0,0.12288520477852,0,0.128943145197253,0.0676173209431661,0,0,0.0877654261885994,0,0,0.145330261823934,0,0,0,0,0,0,0,0,-0.0825954802909994,0,0,-0.000456004730880828,0,0,0,0,0,0,0,0,0,0,-0.0143088508118823,0,0,0,0,0,0,0,0,0,-0.0109292697946992,0,0,0,0,0,0
X600276.SH,0.097217355745029,0,0,0.0391533572972895,0,0,0,0,0,0,0.118262715864589,0,0,0,0,0.318917337900276,0,0,0,0.0100861996468386,0,0,0,0,-0.094780576567951,0,0,0,0.165477526905393,0,0,0.189736610414742,0,0.167846353549312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580872372692395,0.0161268526766518,0,0,0,0,0,0
X000651.SZ,0,0,0,0.48363160450727,0,0,0,0,0,0.227021733290791,0,0.0946980565713765,0,0,0,0,0.000822771070928409,0,0,0,0,0,0.00753236666165672,0,0,0.12684961969208,0,0,0,0,0,0,0,0,0,0,0,-0.106938344506302,0,-0.0120873080866905,0.274477607755612,0,0,0,0.0875435622556404,0,0,0,-0.0698548221230297,0,0,0.0377715824605251,0.0794588817885728,0,0,0,0,0,0
X002304.SZ,0,0,0.126601025612659,0.0964835068338702,0,0,0,0,0,0.17549784800967,0,0,0.212469039921229,0,0,0,0,0,0,0.167025993930157,0.0881573548343043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278507722556354,-0.022738429105413,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0160234802207643,0,0,0,0.0724551490256069,0,0,0,0,0,0,0.0545341362383789,0,0.0448961499815753,0,0,0,0,0,0,0.101170852100364,0,0.0867339950451368,0,0,0,0,0.0894200150172009,0,0.108220726368241,-0.0244241239831781,0,-0.169281046344272,0,0,0,0,0,0,0,0,0.0463689585052663,0,0,0,0,0,0.0376764635335332,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.055954672693013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292481069218699,0,0.0319620721011482,0,0,0.0252812796289775,0,0,0.0622138475894993,0,0,0.0196727603013653,0.270280715974653,0,0.0666071165428613,0,0.0891421731147441,0,0,0,0.0341058076031906,0,0,0,0,0.025134973964199,-0.0240400447835466,0,0,0,0,0,0
X600690.SH,0,0,0,0.371645406114109,0,0.0273690956315802,0.124144562602522,0,0,0,0,0,0.085671449535362,0,0,0,0.0702589171873566,0,0,0.0808120594572399,0.0160368182745921,0,0,-0.0373298691361332,0,0.0103461132095104,0,0,-0.115042873226996,0.0629260834678603,0,0,0,0,0,0.0329074885989794,0.0967628514217649,0.0524731415671526,0,-0.0482925033159842,0,0,0,-0.0136063538468588,0,0,0,0,0,0,0,-0.0150428662034396,-0.0194516551728678,0,0,0,0,0,0
