,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002241.SZ,X002475.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X600118.SH,X600271.SH,X300124.SZ,X000157.SZ,X600177.SH,X600522.SH,X600372.SH,X002085.SZ,X600089.SH,X002007.SZ,X002508.SZ,X000066.SZ,X600699.SH,X000981.SZ,X300136.SZ,X300003.SZ,X600867.SH,X002294.SZ,X002074.SZ,X600487.SH,X000559.SZ,X002292.SZ,X002180.SZ,X002008.SZ,X600498.SH,X600809.SH,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0.08046384021105,-0.0383135693869281,0,-0.0560520373590516,0.0915270516211076,0,0,0,0,0,0,0,0,0.0198919137499769,0,0,0.039260164063069,0,0,0,0.00105765550451522,0,0,0,0,0,0,0,0.0513760511453397,0,0,0,0,0.124888939698814,0,0,0,0,0,0.136089125944455,0.0225952307487518,0,-0.0133943970386452,0.00455839552174742,0,0,0,0,0,0
X600104.SH,0,0,-0.0786973117160841,0,0,0,0,0,0,0.0240754256284901,0,0,0,0,0.513445043904159,0,0,-0.0703373531267052,0,0,0,0,0,0,0,0,0,0,-0.124140028636627,0,0,0,0,0.0969833846544846,-0.153714413604182,0,0,0,0,0,0,0,0,0,0,0,-0.00805980983146724,0,0,0,0,-0.0232744226819896,0.00874227015133258,0,0,0,0,0,0
X002415.SZ,0,0,0,0.204999862513381,0,0,0,0,0,0,0,0.0565421319567361,0,-0.0209641536036407,0,0.0721656879384707,0,0.179342256061822,0,0.203574199179737,0,0,0,0,0.025058711500616,0,0,0,0,0,0,0.0299964026656974,-0.0434286235992733,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237280791904489,0.050673034042887,0,0,0,0.00262489677858017,0,0,0,0,0,0
X000651.SZ,0,0.0184070772156933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153025320943928,0,0.0450284284223959,0,0,0,0,0,0,0.158681612970882,0,0,0,0,0,-0.00212124639733661,0,-0.0917168279445464,0,0,0,0,0,0,0,0,0.444140573137501,0.00850028774827728,0,0,0,0.136684719850513,0,-0.0847990698051753,0,0.00451973256941775,0,0,0,0,0,0
X000858.SZ,0,0,0,0.156864153449054,0,0,0,0,0.0776339304779714,0,0,0,0,0.33772371500629,0.039714740834636,0,0,0,0.109590654313585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481462595402616,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.00963503129322252,0,0,0.00373866464699637,0,0,0,0,0,0
X002304.SZ,0,0.135417282637273,0,0.131985970712986,0,0,0,0,0,0.00300704580474554,0,0,0,0.0912857778901153,0.194325103087942,0,0,0,0,0,0.105838702852593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371753909683923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115497498649957,0,-0.0655666109808942,-0.00490096123106677,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0493147818532502,0,-0.00570082727392874,0,0.216903823442939,0,0,-0.0451079065255313,0,0,-0.0574824675411201,-0.0744838438345981,0,0,0,0.0120066437163127,0,0,0,0,0,0,0,0,0,0,0,0.0497145043973028,0,0,0,0,0,0,0.0684764554205169,0,0,0,0,0,0,0.0139620023338103,0,-0.108478649616936,0.0106924792219833,0.00373863095326893,0,0,0,0,0,0
X000725.SZ,0,0,0,0.210069421840576,0,0,0,0,0,0.0258277294056278,0,0,0,0.10573864732533,0,0,-0.576364131092764,0,0,0,0.166843066113032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183462474762561,0,0,0,0,0,0.231169204435912,-0.057413828324176,0.0163041141695317,0,0,0,0,0,0
X000625.SZ,0,0.234072424872637,0,0,0,0,0,0,0,0,0,0,0,0,0.278250011839237,0.0741724985174673,0,0.167183658552785,0.1254782041096,0,0.0599726090114014,0,0,0,0,0,0,0,0,0.0626208545515278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104355675412161,-0.0312137804499696,0,0,0.0293648496585881,0,0,0.0190785407346127,-0.0130536649892735,0,0,0,0,0,0
X000063.SZ,0.118734216031754,0,0,0.150376960231646,0,-2.16840434497101e-19,0,0,-0.0869570221830485,0,0,0,-0.0571361612401447,0,0,0,0,0,0,0.115604630537004,0,0,0,0,-0.398564505919453,0.169760390439183,0,0,0,0,0,0,0.23365333098366,0,0.0125558890347671,0,0,-0.0139568138283811,0,0,0,0,0,0.0379552939390164,0,0,0,0,0,0,0,0,0.00713908764815834,0,0,0,0,0,0
X600690.SH,-0.0309554389861054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214263504842147,0,0,0,0.178133631068747,0.0814494840196928,0,0,0.0534838317899537,0.0958049773683489,0.0371375349032481,0,0,0,0,0,-0.0790832014398688,0,0,0,0,0,0,0,0,-0.0026009545285843,0,0,0,0,0,0.0192993293156713,0,0,0,0,-0.0602331572656515,0.0164246485688885,-0.00954615392697735,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.21711795190927,-0.049170300652807,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0350066697731898,0,0,0,0,0,0,0,0,0,-0.0617104339015647,0,0,0,0,-0.122064534662148,-6.93889390390723e-18,0,-0.103793366741057,0.0288032801591506,0,0,0.250149895228635,0.0672952583575864,0,0,0,-0.0758104556227337,0,0,0.272158256417086,0.225263744923369,0,0.00952931481726439,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0454497724804523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275945787081264,0,0,0,0,0,0,0,0,0.00143845915463738,0.103940953937875,0,0,0,0,0,-0.0960331824828205,0.315950195612641,0,0,0,0,0,0,0,-0.0854559891627945,0,-0.00246548591996828,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0378809621935004,0.349950293904189,0,0,-0.0467666930355847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186746254668383,0,0,0,0,-0.0398015505500392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239111732715077,0.1946151061359,0,-0.022747186659037,0.00627322516167159,0,0,0,0,0,0
X600741.SH,0,0.356637184417765,0,0,0.0513910123825137,0,0,0,0.263165826968084,0,0,0,0,0,0,0,0,0,0,0.12101495451857,0,0.0974724263041222,0,0,0,0,0,0,0,-0.0824250694934092,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0228546645780621,-0.00473526554971372,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0746473291834861,0,0,0,0,0,0,0,0.134776039648298,0,0,0.0704919849875405,0,0,0,0,0,0.125259481148694,0,0,0,0,0.0198256565602023,0.0449410738714241,0,0,0,0,0.0786432546187534,0,0,0,0,0.0324914833151705,0,0,1.73472347597681e-18,0,3.46944695195361e-18,0.00313010797755719,0,-0.00233192079337284,0,0,0,0,0,0
X002475.SZ,0,-0.068823336722149,0,0,0,0,0,-0.190122016478989,0,0,0,0,0,0,0,0,0,0.081664445105824,0,0,0,0,0.0849402751105293,0,0,0,0,0,0,0,0,0,0.14002222491721,0,-0.00748049183503676,0,0,0.367504464083627,0.0711252886236982,0,0,0,0.0970820460952453,0,-0.0851485951298741,0.00287533183108972,0.00416006217989673,0,0,0,0,-0.0183319712596837,0.00388584662065368,0,0,0,0,0,0
X002236.SZ,0,0,0.312680589340946,0,0,0,0,-0.093024319336466,0.30979176047681,0,0,0.0474038689877201,0,0,0,0.0737632612764009,0.015255498375636,0,0,0,0,0,0,-0.186107815876044,0,0,0,0,0,0,0,0,0,0,-0.0418224251745339,0,0,-0.00738847947033504,0,0.0604291348889789,0,0,0,0,0.298258920161164,-0.0978082045885633,0,0,0.0423721705700177,0,0,0.0141875663397163,-0.00879857424701612,0,0,0,0,0,0
X600066.SH,0,0.240830204993895,0,0,0,0.0201071442735407,0,0,0.193498650201852,0.0234758312823121,0.00158633090876679,0,0,0,0,0,0,0.163530859479425,0,0,0,0,0.0511846475887877,0,0,0,0,0,0,-0.0334886726813896,0,0,0,0,0,0,0,0.0599347211761144,0,0,0,0,0.115710963143842,0,0,-0.0452021033981489,0,0,-0.0404707536775835,0,0.0626480277098964,-0.0491645093060674,0.0163494641321852,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103511725322351,0.174761018903576,0,0,0,0,0,0,0,0,0,0,0.684994899478941,0,0,0,0,0.0987875306425638,0,0,0,0,0,0,0.0601577694310557,0,0,0.140286716213134,0,0,0,0,0,0,0.0177679013312547,0.0421778317862796,0,-0.00253399959468642,-0.0046083645491562,0.154813399141844,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0711974180901263,0,0.220969798897513,0,0,0,0.0682077578418729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188151234254709,0,0,0,0,0,0.102939478212203,0,0,0,-8.67361737988404e-19,0,0,0.00618152767208314,0,0,0,0.101048803060533,0,0,0,0,0.0335961851397443,-0.0030767404710395,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0273382442736994,0.0147015584830709,0,0.174456009228222,0,0.0255338502681564,0,0,0.170028549306276,0,0.142072070988566,0,0,0,0,0.0736928493559286,0,0,0,0,0,0,0,0,0,-0.0191957929758318,0,0.0436207607906899,0,0,0,0,0,0,0,0,0,0.0981392619866763,0.0397932510499063,0,0,-0.0241910513013227,0,0,0,0.0349560933158358,0.034080123738232,0.0136038631633558,0.00411693802774685,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.18028340478672,0,-0.202458844403389,-0.0408707680443022,0,0,0,0.269360575592001,0,-0.0155377093661323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532160894596859,0,0,0.474307866145259,0,0,0,0,0,0,0.0813644532643199,0.377090302012879,0,0,0,0,0.168749275505309,0.0462345901123203,-0.0160306945688923,0,0,0,0,0,0
X600118.SH,0,0,0,0.0535705585352203,0,0,0,0,0,0,0,0,0.04300252605906,0.0403646066110197,0,0,0,0.0583477966568771,0,0,0,0,0,0,0,0,0,0,0.0850823325791151,0.238209063320981,0,0,0,0,0.0220197421582438,0,0,0,0.132445332480342,0,0,0,0,0.105431359069922,0.0026296333375409,0,0,0,0,0,0,-0.00699028457498391,0.0027500026705186,0,0,0,0,0,0
X600271.SH,0,0,0,0.0367972765947579,-0.0294759217276911,0,0,0,0,0,0,0.0740922047136357,0,-0.0873015248614553,0,0.0680463026021406,0,0,0,0.160634228231704,0,0,0,0,0,0.00143156663494615,0,0,0,0.0796567025201022,0,0,0,0,0,0,0,0,0,0,0,0,0.0519616345468481,0,0.0658414756453093,0,0,0,-0.00977243115512973,0,-0.122065001843454,-0.0232356867576463,0.0156695607536803,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.00187506095775996,0,0,0,0,0.110564451162503,0,0,0,0,0.0614868103460664,0,0,0,0,0,0,0,0,0,0,0,0.059171680467966,0,0,0,0,0,0,0,0.0776679177966827,0,0,0,0.0837927981149932,0.0610678155633341,0,0.21015495418743,-0.0749651764449616,0.0144324636169655,0,0,0,-0.0569862986371488,-0.0136861495665741,0.00110449695743526,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0130625240983959,0,0,0,0,0,0,0,-0.0246011339826695,0.209411807288605,0,0,0,0,0,0,0.0737718661337708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195180053608459,0,0,0,0,0.00985917233293673,0,0,0,0,0,0.0960675950391559,0,0,0,0.0828869218984027,0,0.0393195270397536,0,-0.00117306173986474,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0496498090862404,0.0218796879459406,0,0,0.00329584481554605,0,0,0,0,0.0862643409798199,0,0,0,0,0.0651316590202475,0.0477045166288798,0.0171235330008574,0,0,0,0,0,0,0,0,0,0,0.0677264580226613,0,0,0.0433631938644226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100810057043066,0.00527951589516275,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0505371801524829,0,0,0,0,0,0.0970216957051369,0.0790753348566716,0,0,0.128321183988046,0,0,0.129415537133991,0.0761227096131083,0,0,0,0,0,0,0,0,0,0,0,0.0461232213231959,0,0,0.0336197113013811,0,0,0,0,0.166231863900635,0,0.0366507831306644,0.160468331675418,0,0,0,0,0,-0.023167209120903,0.00565990115822741,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.129279192126821,0,0,0,0,0,0.138442082447171,-0.0297629363805529,0,0,-0.00312568428546659,0.540720613616836,0,0.181398306669178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00354635707352018,0,0.02898168651381,0,-0.0163167493515569,0,0.0063431427920723,0,0,0,0,0,0
X002085.SZ,0,0,0,0.0629426283425597,0,0,0,-0.246706721548635,0,0,0,0.0353197689420322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126221224308678,0,0,0.257666115972159,0.0382368109893576,0,0.15305612119689,-0.0302867083967845,0.0113821973398561,0,0,0,0,0,0
