,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600104.SH,X600276.SH,X300124.SZ,X300014.SZ,X000725.SZ,X003816.SZ,X002129.SZ,X600031.SH,X002371.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X601877.SH,X300142.SZ,X600460.SH,X000661.SZ,X600741.SH,X002180.SZ,X000100.SZ,X000733.SZ,X600522.SH,X002074.SZ,X000157.SZ,X600702.SH,X600884.SH,X002236.SZ,X000799.SZ,X600584.SH,X600183.SH,X002414.SZ,X000800.SZ,X601799.SH,X600563.SH,X002176.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.238253960870404,0,0,0.0527619436352566,0.162548827123633,0,0,0,0,0,0.0790539353265803,0,0,0,0,0,0,0,0,0,0.148877881584678,0.0291468700551392,0,0,0,0,0,-0.00830605041644696,-0.0362358692294328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255233485188873,0,-0.0111572689932954,0,0,0,-0.0410060650307437,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.474181000429649,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0168714911551682,0,0.185816127768959,0,0,0,0,0,0,0,0,0,0.0256180831776781,0,0,0,0,0.0272571457371229,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271605730639173,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.0810147593231779,0.437735521206773,0,0,0,0,0,0,0,0,0,0,0,0,0.0340166176756344,-0.116200318981423,0,0,0.137217047404858,0,0,0.140720139640388,0,0,0,-0.0683246081598195,0,0,0,0,0,0.0783143559052619,0,0.0570831695739425,0,0.116304293154878,0,0.131488865118694,0,0,0,0,0,0.0423424147529585,0,0.060994724818849,0,0,0.0192294666128282,0.00886854470283319,0,0,0,0,0,0
X002415.SZ,0,0,0.234587639968103,0,0,0,0.0382218181396132,0,0,0,0,0,0,0,0,0,0,0.16023002937406,0,0,0,0,-0.265217731867855,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.263010349496252,0.361668726938893,0,0,0,0,0,0,0,0,0,0,-0.0818176495095941,0.142702804566908,0,0,0,0,0,0
X000568.SZ,0,0.597901677418512,0.0326625195516403,0,0,0,0.25949279969598,0,0,0,0,0,0,0,0,0,0,0.102758158254191,0,0,0.0196312859118341,0.16227615032624,0,0,-0.0401968418510206,0,0,0,0,0,-0.112363998686268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701570825297161,0,0,0.043737594116639,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.221495779292209,0,0,0,0.147935367667735,0,0,0,0,0,0,0,0.0143064679149444,0,0,0,0.093230575452338,0,0,0,0,0,0,0,0,0,0,0,0.035531146526903,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.120304525781836,0,0,0,0,0,0.191237007005366,-0.00677583448838774,0.0252201256863306,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.175858417685412,0,0,0,0.0440243603075637,0,0,0.1650653122001,0,0,0.261200442720213,0,0,-0.0903686250370242,0,0,0.120769124047085,0.119938511119596,0,0,0,0,0,0,-0.0287833835150116,0,0,0,0,0,0,0,0,0,0.0966191227398324,0,0,0.118775238435346,0,0,0,0.093016358208316,0,0,-0.0346467220557581,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218159884201195,0.394308523444922,-0.0579085487284412,0,0.0981503634568628,0,0,0,0,0,0,0,0,0,0,0.136379005251757,0,0,0.138643520917034,0,-0.110542411494434,0,0,0.109729024059604,0,0,0,0,0,0,0,-0.146377546707259,0,0,0.0190653023929701,-0.0228158040535246,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0959671637803315,0.133985858638334,0,0,0,0,0,0,0,0.109155381438002,0,0.133100625717537,0,0,0,0,0,0,0,0,0,0.0337353103523331,0,0,0,0,0,0,0.0679221379544257,0,0,0,0,0,0,0,0,0.112095995067639,0,0,0.0455646620134344,0,0,0,0,0,-0.0136949792514314,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125102300263337,0,0,0,0,0,0,0,0.20560053283029,0,0,0,0,0,0,0,0,0.0992249438971295,0.00690313767986699,0,0,0.0341429278413644,0,0,0,0,0,0,0,0,0,0,0,0.0269917075977906,0,0,0.0796729508800104,-0.0117786486240429,0,0,0,0,0,0,0
X600276.SH,0,0,-0.0806001263293188,0,0,0.0924458652177161,0,0.0717453415178462,0,0,0,-0.00344185618612299,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0860912262891513,0.0285013748636839,0.0922160956850193,0,0,0,0,0,0,0,0,0,-0.0796866990555072,0,0,0,0.22768980163063,0.0886266253221914,0,0,0,0,0,0.165340386593628,0,0,0,0.219096740280825,0,0,0.00819330098688164,0,0.314004327113517,0,0,0,0
