,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002475.SZ,X600741.SH,X002241.SZ,X000625.SZ,X002456.SZ,X000338.SZ,X600031.SH,X600066.SH,X000100.SZ,X002008.SZ,X300124.SZ,X601877.SH,X600809.SH,X300136.SZ,X600487.SH,X002508.SZ,X600522.SH,X300003.SZ,X002085.SZ,X600867.SH,X600089.SH,X600498.SH,X600271.SH,X000157.SZ,X600177.SH,X000596.SZ,X002294.SZ,X000050.SZ,X600118.SH,X600699.SH,X600566.SH,X600707.SH,X000559.SZ,X002180.SZ,X002179.SZ,X300115.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.484847845635076,-0.0461521095046126,0,0,0,0,0,0.1462399103481,0.0613539786081573,0.137515520262204,0,0,0,0,0.125965035920213,0,-0.0503201212572543,0,0.0144470357091854,0,-0.320378403151166,0,0,0,-0.0715499685216356,0.0714325727919729,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684492748912945,0,0,0.0406786360540713,0,0,0,0,0,0,-0.00919845711585303,0,0,0,0,0,0
X002241.SZ,0,0,0.236201076469579,0,0,0,0,0,0,0,0,-0.133978670845317,0,0,0.0530488267848136,0,0,0.320884558475237,0,0,0,0,0.180093043535528,0.0362903027404019,0,-0.0180298446653581,0,0,0,0,0,0,0.0269937688521173,0,0,0,0,0,0,0,0,0,0,-0.00107640330400418,0,0,0,0,0.160920918136142,0,0,0,0.00944017713703318,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0153600780587524,0,0,0,0,0.0805780544425679,0.101341243699976,0,0,0,0,0,0,0,0,0.0300531857716039,0.119883809221372,0,0,0,0,0.0327668648114085,0,0,0,0,0,0,0,0,0,0,0,0,0.0488728154509434,0,0,0.0998708796033467,0,0.0769098311941512,0,0.0401201335432357,0,-0.00788854025675137,0,0,0.0190560534776953,0,-0.00377742479991558,0.0155459043338634,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,-0.054145458170486,0,0.218792667203743,0.165564918414533,0,0.269231243681036,0,0,0,0,0,0,0,0,-0.0464232486280477,0,0,0,0,0,0,0,0,0,0.164965314031435,0,0,0,0,0,0.211121178608631,0,0,0,0.0866273993553327,0.00798683775707379,0.176941278798237,0,0,-0.0542687404913791,-0.0179730320849889,0,0.00278027709526947,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0570197958478768,0.0351641460267941,0,0,0,0.0501568695333979,0,0,0,0,0,0,0.111574779141087,0,0,0,0,0.0312323585382016,0.0678861709533952,0,0,0,0,0,0,0,0.222656194235633,0,0,0,0,-1.73472347597681e-18,0,0.0311005635579799,0,0.222845606250329,0,0.0588987909613066,0,0,0,0,0,0,0.0154924252798254,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,-0.069671369335233,0,0.316851385662033,0,0.0413913014838867,0,-0.0855530859672518,0,0,0,0,0,-0.046871350405848,0.150417248906455,0,0,0.163225614393035,0,0,0,-0.135396962968403,-0.154014180427007,0.191448324062354,0,0,0,0.0644133644439301,0,0,0,0,0.600938450369891,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.318455797591726,0,0,0,-0.016000587000388,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0534104401594081,-0.0133032292056888,0,0,0,0,0,-0.0409097035681264,-0.044749435565337,0,0,0,0,0.165644438743986,0,-1.0842021724855e-19,0,-0.0347074614462475,-0.133580942633418,0,0,0,0,0,0.0687656727577929,0,0,0,0,-0.0348988411850733,0,0,0,0.143093565847938,-0.00443847762757006,0,-0.12189475506444,0,0,0,0,-0.0183590972177018,0,0,0,0,0,0,0
X000100.SZ,0,-0.0122078550555312,0,0,0,0.105411623058907,0,0,0,0.00729813449724818,0,0,0,0,-0.135006311308225,0,0,0.00908698557442397,0,0,0,0,0,0,0.121410276845176,0.000616562781085121,0,0,0,-0.0471624121987673,0,0,0,0.162701887383712,0,0,0,0,0,0,0.0516538407856803,0,0,0,0.0337559308328424,0,0,0,0,-0.0295004596045435,0,-0.00851264169524518,0.0122059820059766,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0263551426503878,0,0.0535061318594746,0,0.0320771705531617,0,0,0.0426373033646609,0,0.0613562090217371,0,0,0,0,0,0,0,0,0.106256332255141,0.212312963264111,0,0,0,-0.0584096012463288,0,0,0,0,0,0,0,0,0.111029056875849,0,0,0.0385991505022297,0,0,0,0,0,0,0,-0.00512796585810499,0,0,0,0,0,0,0
X300124.SZ,0,0,0.16208287464303,0,0,0,0,0,0,0,0,0,0,0,0,0.0402211749604201,0,0,0,0,0,0,0,0,0.0699323741451054,0,0,0,0,0.0251930432033369,0.323661788639875,-0.192327046479309,0,0.102446459266914,0,0.097000217198853,0,0,0,0,0.146201872154422,0,0,0.0979447603292558,0,0,0.0762988160088253,0,0,0,0,0,0.0193746160090606,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.00843043191991868,0,0,0.0525741090935893,0,0,0.088938157580908,0,0,0,0,0,0,0,0.135985786185211,0,0,0,0,0,0,0,0.00416733660450323,0.0383247640876177,0.0735278701394504,0,0,0,0,0,0,0,0.0826305966552682,0,0,0,0,0.165621818221375,0,0,0,0,0,0,0,0,0,0.038325416870493,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.183963946735718,-0.0694765868692087,0,0.18447035414341,-0.0693641628043963,0,0,0.336461565151285,0,0,0,-1.38777878078145e-17,0,0.0924502639293525,0,0,0,0,0.108289647636701,0,0,0,-0.044702507847119,0,0,0,0,0.141728225399985,0,0,0,0,0,0,0.149042289857853,0,0,0,0,0,0.0454873697699848,0,0,0,0.050156217226321,0.0257062726341094,0,0,-0.0325589348286873,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.220596438711615,0,0.349906873337293,0.151180730898462,0.0229381860377857,0.304025081205968,0.164913878786255,0,0,0,0,0,0,0,0,0,0,-0.0146481516723363,0,0,0,0,0,0,0.263573712112617,0,0,0,0,0,0,0,0,0,0,0.0744787431966273,0,0,0,0,0,0,0,0.0222246643106509,0.0182130312344023,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0776234136872633,0,0,0,0,0.0429241689280843,0,0,0,0,0,0.107800083080669,0,0,0,0,0,0,0,0,0.000348426695601645,0.40257651435281,0.357200817712344,0.142110311477044,0,0,0,0,0,0,0,0,0,0,0.313344316550165,0,0,0,0,0,0,0.0576357599829322,0,0,-0.0145345960690506,0,0,0,0,0,0
X002508.SZ,0,0,0,0.488476856458624,0,0,0,0,0.0612637035249999,0,0,0,-0.0357042867465536,0,0,0,0,0,0,0.0321395770099032,0,0,0,0,0,-0.00553571319190879,0.16956274589038,-0.00532862663625735,0,0,0,-0.134437694577246,0,0,0,-0.108491316760421,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00984307035232405,0,-0.00282542878748423,0.00945674676733389,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.0210365625112485,0.362123432953769,0,0,0,0,0,0,0,0,0,0,0,0.115066758146637,0,0,0.022175560158368,0,0.351885500506442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431778808048892,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.145933692855439,0,0,0,0,0,0,0,0,0.0652432541296639,0.478299155293015,0,0,0,0,0,0,0.138347414393867,0,0,0.0130120082886789,0,0,0,0,0,0,0,0,0.113161620763595,0,0,0,0,0,0,0,-0.19080952170244,0.182426474664748,0,0,0.107028419189773,0,0,0,0,0.0888850222132585,-0.096901582601326,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.215957517722152,0,0,0,0,-0.0225646236216547,0,0,0.0165763260177259,0,0,0,0,0,0.0509221855872329,0,0,0,0.234923924760181,0,0.0710312777274193,-0.289253139732701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0990198163091626,0,0,-0.072744932465359,0.0749783669598228,0.0254554643829566,0,0,0,0,0,0
X600867.SH,0,0,0.0490821308339387,0,0,0,0,-0.0572920160322265,0,0,0,0,0,0,0,0.0697323354731716,0,0,0,0,0,0,0,0,0,-0.00471885821314876,0.0551398481274511,0,0,0.0730655071645997,0,0,0,0,0.0502621223744786,0,0,0,0,0,-0.09371495564898,0,0,0,0.16771945260539,0,0.0509078867246843,0,0.0521993521721975,0,0,0.00570623961767968,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158758568278282,0,0,0,0,0.117280975410296,0,0.154822556205182,0,0.0103927842355463,0,0,0,0,0,0,-0.0101378129543141,0.0203600163778303,0,0,0,0,0.0249826969812596,0.0720491590290634,0,0,0,0,0.125334857239462,0,0,0,0,0,0.121252967720432,0,0,0.0247319775783995,0,-0.0272393816930905,0.0351560948167149,0,0,0,0,0,0
X600498.SH,0,0,0,-0.00390703747940374,0,0,0,0,0.170479797000838,0,0,0,0,0,0,-0.0502676497706577,0,0,0,0,0,0,0,0,-0.0585586613838593,0,0,0.214009368915631,0,0,0,0.0560622584975411,0,0,0,0,0,0,0,0,0.0402512859153975,0,-0.00521037062617247,-0.0224859687055991,0.0986294935971904,0,-0.0136389894522132,0,0.0934302609577435,0,0,0,-0.00210655072885598,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0724562038853138,0,0,0,0,0,0,0.0587004996414799,0,0,0.108866609981032,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0844807361298722,-0.0132864160630399,0,0,0,0,0,0,0,0,0.0225013643357067,0.0364289302300274,0.0714509280783112,0,0.0465374283198947,0,0,0,0,0.167427275193218,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0498294176637741,0,0,0,-0.00648282322953275,0,0,0,0.0930527917040889,0,0,0.19622351972966,0,0,0,0.00628887173567868,0,0,0,0.0303890544226599,0.0704022204288723,0,0,-0.0337563568436175,0,0,0.000243199833216466,0,0,0,0.000545639795962217,0,0.137735149888459,0,0.0467531184669136,0,-0.023935159969187,0,0,0,0,0.0113491575060302,0,-0.0252682743034773,0.0322331030555655,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.116473426805321,0,0,0.0261590714888856,0,0,0,0,0,0,0.0585012254948211,0,0,0,-0.0394777487626576,0,0.107730660265527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392148218375701,0,0.0472533113364,0,0.0668925844340314,0,0,0,0,0,0,-0.0168506744867322,0.0153933516291737,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.069413960744721,0,0.220492130454159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170929685296088,0.218407140460421,0.211044465540834,0.0358457222042999,0.0375536272179706,0.0121475258678265,0.0148242046783626,0,0,0,0,0.0517777248684396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017566187083641,0.0972665627241099,-0.097232705797716,0.0553020437238856,0,0,0,0,0,0
X002294.SZ,0,0,-0.153996786887013,0,0,0,0,0,0,0.108328082742274,0,0,0.0988792268367691,0,0,0,0,0,0,-0.251981994213841,0,0,0.095634676141349,0,0,0,0,0.240268833099665,0,0,0,-0.175336183066164,0,-0.190344104896038,0,0,0,0,0,0,0,0,0,0,0.0895507331408886,0,0,0,0.225238569509489,0,0,0,-0.013020626353474,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.140522626026629,0,-0.0891064467486753,0,0,-0.0708971306344631,0,0,0.439054718894823,0.740278097176571,0,0,0,0,0,0,0,0,-0.0159845381120068,0,0,-0.0521767496298724,0.00252487172577054,0,-6.93889390390723e-18,0,0.0552824144057354,0,0,0,0,0,0,0,0,0,-0.211715588358848,0.157927295168901,0,0,0.0570060322218697,0.122111271484772,0,0,-0.00854982105884306,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0694118788917198,0,0,0,0,0,0,0,-0.0472313850170727,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300544951611606,0,0,0,0.0539749803119876,0.0879184405526302,0,0.112463057050904,0.148664514991156,0.0602285380412594,0,0,0,0,0,0,0,0,0,0.00242750406944404,0,0.0128314993179542,0.0922021105535433,-0.0590725129751846,0.35476534746286,0,-0.0088179956441607,0.0393625368262659,0,0,0,0,0,0
X600699.SH,0,-0.0350859266707497,0,0,0,0,0,0,0.00626600108561951,0,0,0,0,-0.0708084987402084,0,0,0,0,0.0520271688865594,0.124593338462993,-0.0736103944919166,0,0,0,0.243041815170193,0,0,0,0,0,0,0,0,0.0275146872392324,0,0,0,0,0.150283682843528,0,0,0,0,0,-0.103436276199013,0,0,0.131988844999138,0,0,0,-1.73472347597681e-18,0.0246879201824539,0,0,0,0,0,0
X600566.SH,0,0.0451172538860068,0.116733371932397,0,0,0,0,0,0,0,0.000303732018479778,0,0.0528919244570325,0,0.107417684065991,0,0,0,-0.168420156629905,0,0.269904898471091,0,0.0891945494468988,0.0743567714386654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113904298653232,0,0,0,-0.0603225234614566,0,0,-0.0624441892559455,0,0,0,0,0,-0.0496305919301152,0.0367888397386352,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0.21069725655579,0,0,0,-0.0472924041794932,0,0.100187057675907,0,0,0,0,0,0,0,0,0,0,-0.176574514043524,0,0,0,0,0.0568775522984523,0,0,0,0,0.132032136287566,0,0.0914884936451957,0.281347956122617,0,0,0,0,0,0,0,0,0,0,0.16529257527309,0.235747234547115,0.0815951145813068,0,0,0.0174226845544367,0.0307211772654777,0,0,0,0,0,0
X000559.SZ,0,0,-0.263390476342459,0,0.0377554958162321,0.0239011947905145,0,0,0,-0.0484171685285499,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.087538380790404,0,0,0,0,0,0,-0.0604259600747421,0,0,0,0,0,0,0.0864894896411432,0,0,0,0.33013311151782,0,0.102112361172642,0,-0.0609036931897989,-0.0861481252515412,0,0,-0.123089554208444,0.00991347930927986,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.418115766665347,0,0,0,-0.0285673840005189,0,0,-0.0802644856952176,0,0,0.0629798545046442,0,0,0,0,0.165883908687522,0.210548705232535,0.125559111108488,0,0,0,0,-0.210220068497663,0,-0.0408450187278081,0.208567172246446,0.22670418676301,-0.112659012837209,0,0,0,0,0,0,0,0.0284240621847447,0,0.321743399133841,0,0,0,0,0,0,0,-0.0183346652013168,0,0,0,0,0,0
X002179.SZ,0,0,0.180049698547408,0,0,0,0,0,0.0566596622897072,0,0,0,0,0,0,0,0,0,0,0,0,-0.217774352634022,0,0,0,0,0,0,0,0,0,0,0,0,0.094716943371735,0,0,0,0,0,0.00228361898241764,0,0,-0.0408627920370229,0.145851089058563,0,0.0503283985276643,0,0,0,0,-0.00611521631255263,0.00764264494399527,0,0,0,0,0,0
X300115.SZ,0,0,-0.0850847895368119,0,0,-0.378752352828939,0,0,0,0.213620238960092,0,0,0,0.157568268927846,0,0,0,0,0,0,0,8.67361737988404e-19,0.100771021614667,0,0,0.0830915155982536,0,0,0,0,0,0.165689020665326,0,0,0,0,0,0,0,0.20277698810821,0,0,-0.00702524753001736,-0.105922990003961,0.165910724742086,0,0,0,0,0,0,0,0.00697772350127152,0,0,0,0,0,0
X600372.SH,0,0,0.0513070693570244,0,0,0,0,-0.0551022435722702,0,0,0,0,-0.0267937117801157,0,0,0.0320382813233959,0,0,0,0,0,0,0,0.0309726744604286,0.0326842416058506,0,0,0,0,0.0590539608219953,0,0,0.103998854600702,0,0,0,0,0,0,0,0.0161048534331958,0.847306380274351,0.069458655268185,0,0,0.0108666682367421,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0742995741818083,0.133848791597587,0,0,0,-0.0503673548794863,0,0,0,-0.0798470804846284,0,0,0,0,-0.0182489674515978,0.0508253953961159,0,0,0.0308315892920776,-0.170674015250708,0,0,0.0518340055438275,0,-0.0403857845579571,0,0,0,0,0,0,0,0,0,0,0,0,-0.0823651835429315,0,0,0,-0.11650131175061,0,0,-0.0267550452528349,0.00718138987977528,0,0,0,-0.286319584141228,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.366480690774514,0,0,0,0,0,0,0,0,-0.0760393776772639,0,-0.00131361314689169,0,0,0,0.316185252878976,0,-0.0563226741449387,0,0.210387650725632,0.0268211244271525,0,0,0,0,0,0,0,0,0,0,-0.232229632796165,0,0,0,0,0,0.0868519794159319,0,3.46944695195361e-18,0,0.736296968556041,-0.179220308624527,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182639135161525,0,0,0,-0.246222921729306,0,0,0,-0.239612638659716,0.0283811387900024,0.163608668327457,0.215695349228275,0,-0.164797938907958,0.200885866401019,0,0,0,0,0,0,0,0,0.152694579245408,0,0,0,-0.0800175220460011,0,0,0,0.0496319654968159,0,0,0.812023881612154,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0837183881755887,0,0,-0.069702152042645,0,0,0,0,0,0,0,0,0,-0.0546243119899966,0,0,0,-0.111285660547,0,0,0,0,0.121676883825122,-0.038399362016791,0,0,0,0,0,-0.125464365669886,0,0,0,0,0,0,0.246126545005654,0,-0.160139523697652,0,0,0,0,0,-0.0982005658298414,0,0,0,0,0.0392333175450247,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.116035075393323,0,0.0336969378010355,0,0,0,0.0156891356340381,0,0,-0.00543674886139821,0,-0.0385332763128138,0,0,0,0,-0.00137729090445995,0,0.0663294300641592,0,0,0,0,-0.0111750646708472,0,0,0,0,-0.0404872625621911,0,0,0,0,0,-0.0613873282538716,0,0,0,0,0,-0.0212019865806107,0,0,0,0,-0.00837663017110854,0,0.00785685496870145,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00145141916078966,-0.000109029062357587,0,0,-0.000314352578822272,0,0,0,0.000922804034628994,0,0,0,0,0,0,0,0,0,0,-0.000203361866900645,0,0,0,0,0,0,0,-0.000417803378697058,0,5.62256251123136e-05,0,0,-0.00064181429668332,0.000360815397551362,0,0,0,0.000350665646801526,0,0,-0.00107246222386815,0.00106949097663457,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0346523812079926,0,0,0,0,0,0.0313584899988322,0,-0.0406981984793522,0,0,0,0,0,0,0,-0.19949500783654,-0.0141977650666433,0,0,0.0286093501999373,0,0,0,0,0,0,0,0,0.0169843701034672,0,0,0,0,0,0,0,0,0,0.0190862905105121,0,0,0.00185500271257275,0,0,0,0,0.026753150431989,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.00127990173452749,0,0,0,0,0,0.000318754486633376,0,0,0,0,-0.00233461743465224,-0.0119976921661843,-0.00105083368688591,0,-0.00353773838195006,0.00149426513484626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299166752773123,0,0,0,0,0,0,0,0.0022578239297543,0,0,0,0,0.124403485756138,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00742880642302116,0,0,-0.000554750865218316,0,0,-0.00557580798426815,-0.0121985323539358,0,0,0,0,0,0,0,-0.00757951235623831,0,0,0,0,0,0,0,0,0,0,0,0,-0.00406737088225011,0,0,0.0102151130104198,0,0,0.0126658906264263,0,-0.00431982721290831,0,0,-0.0353615255051679,0.0416731041239431,0,0,0,-0.0718247353764265,0,0
