,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600276.SH,X600031.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600703.SH,X600066.SH,X600089.SH,X000100.SZ,X600271.SH,X601877.SH,X600118.SH,X000550.SZ,X002236.SZ,X000581.SZ,X600582.SH,X002475.SZ,X000800.SZ,X000623.SZ,X600177.SH,X000568.SZ,X300124.SZ,X000977.SZ,X000559.SZ,X002294.SZ,X000050.SZ,X002129.SZ,X000400.SZ,X600839.SH,X002292.SZ,X000869.SZ,X002465.SZ,X002456.SZ,X300003.SZ,X002007.SZ,X600312.SH,X600060.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0.12045416257184,0,0,0,0,-0.103046889639628,0.0326916275340231,0,0.0634748979066074,0,0,0,0,0,0.983580702302995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348779557576524,-0.0241203772427552,0.0166255982863256,0,0,0,0,-0.0617043945569738,0,0,0,0,-0.0458109205941955,-0.0110996240347637,0,0,0,0,0,0
X600690.SH,0,0,0.209635294326357,0,0,0,0,0.224187709404783,0,0,0,0,0.0277282797700434,0,0,0,0.127355498792417,0.0373890195515866,-6.93889390390723e-18,0,0.0413388121545184,0,0,0,0.0870126964124513,0,0,0,0,0,0,0.204361189988376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105517882050704,0,0,0,0,0,0
X000338.SZ,0,0,0.103671735849595,0,0,0,0,0,0,0,0,0.204292791436619,0,0,0.660947128375564,0,0,0,0,0,0,0.0600912138132507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195841249959844,0,0,-0.116155383396818,0,0,0,-0.0153761393541873,0.021398161442758,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.121163428376055,0.0695728806754822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227820004081097,0,0.0126742620100475,0,0,0,0,0.176507319051031,0.012630698617713,0.161871512538872,0.00940215981355517,0,0,0,0,0,0,0,0,0,0,0,0.125512093737788,0,0,0,0,0,0,0,-0.0527725695604106,0.0175936544899933,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0279236264363298,0,0,0,0,0.422797729813479,0,0.228633091590847,0,0,0,0,0,0,0,0,0,0,0,-0.0668419837350441,0,0,0.12019949331544,0,0,0,0.121213858303362,0,0.0189494842434686,0,0,0,0.166771642820294,0,0,0,0,0,0,0,0,0,0,0.0147985697961478,0,0,-0.0701877061153238,-0.0210612821364554,0.0945354841944806,-0.0316432750504383,0,0,0,0
X002241.SZ,0,0,0.0750206745610946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581386145511122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700264308903088,0,0.0160677198600719,0.18318542941288,0,0.0592563398817003,0.122616071363306,0,0.0430672336191242,0,0,0,0,0.023652523403946,0,0,0,0,0,0,0
X600741.SH,0.219516733989315,0,0.152207893116369,0,0,0,0,0,0.0736185959107834,0,0,-1.73472347597681e-18,0,0,0.0738757763044745,0,0,0,0,0.183529360893346,0,-0.040220677344092,0,0,0.0933295560136844,0,0,0,0,0,0.0603209358810632,0,0,0,0.0151891237670207,0,0,0,0,0,0,0,0,-0.038717250860192,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0411266751008594,0.0504993054334548,0,0.0229740011403178,0,0.0408520605921693,0,0,0,0.200766409598487,0,0,0,0,0.0730559765322686,0,0,0.0882725448623441,0.00857804458360472,0,0,0,0,0,0,0,0,0,0,0,0,0.0678171989026313,0,0,0,0,0,0,0,0.140460029096297,0,0,0,0,0,-0.0129845277416842,0,0,0,0,0,0
X600066.SH,0.281052204020717,0,0,0,0,0,0,0,0,0,0.178186501994077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136037516002711,0,0,0,0.103654339232346,0,0,0,0,0,0.100835819475251,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0319388615914218,0.00270094660480452,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.142032621320695,0,0,0,0.0712135300800809,0,0,0.143263163190651,0,0.0880735583831419,0,0,0,0,0,0,0.0102162368987021,0,0.0407510772004463,0,0,0.0301917739667108,0,0,0,0,0,0,0,0,0,0,0.18517209720813,0,0,0,0,0,0,0.0685781849722966,0.0995266820949952,0,-1.73472347597681e-18,0,-0.0277004946872773,-0.0180904970595401,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.200632324817681,0.0951441603269063,0.0570873533342959,0,0,0,0.0891040016494725,0,0,0,0,0.0238794975195119,0,0,0.0325807114610224,0,0,0,0,0,0.0957590597852279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123038308281939,0,0,0.0352524430699457,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.0469556708806776,0,0,0,0,0,0,0,0.137901013498138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274332374371694,0,0.0771367789180558,0,0,0,0.177006787346598,0,0,0,0,0,0,0,0,0,0.157625457238985,0,0,0,0,0,0,0,-0.0276823640612422,0,0,0,0,0,0,0
X601877.SH,0.121155810993785,0.414186497215013,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418049778815138,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0986719750543319,0,0.111363671167764,0,0,0.0604080347192858,0.0825313756262394,0,0,0,0,0,0,0,0,0,0,0.0166777085482176,0,0,0,0,0,0,0,-0.00355960210436001,0.338506025478968,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,-0.0329492489841206,0,0,0.00476685005256313,0,0,0.00630630041657988,0.55609111332167,0.39757452782358,0,0,0,0,0.235958560223374,0,0,0,0,-0.132931064769904,0,0,0.0217874422660845,0,0,0,0,0,0,0,0,0,0,0,0.167743741914669,0,0.294685351196863,0,0.0493053358313024,0,0,0,0,0,0,0,0.0364560270604701,0,0.00548449119469821,0,0,0,0,0
X000550.SZ,0.0527239409840669,0,0,0,0,0,0,0,0,0,0,0.180162440960639,0,0,0,0,0,0.111774146124375,0,0,0,0,0,0,0,0,0.143776690738171,0.0650162225008299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387101313333059,0,0,0,0,0,0,0,-0.0136458762180085,-0.00110335247205277,0,0,0,0,0,0
X002236.SZ,0,0,0,0.048710941117063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223714059743749,0,0,0,0,0.0610176382222238,0,0.14269669501119,0,0,-0.0335580825185343,0,0.120490908755419,0,0.05193351460845,0,0,0,0,0,0.0399247774134017,0,0,0.0871493681649545,0.0335574972999463,0.320933243783125,0,0,0,0,0,-0.00357385192056275,0,0,0,0,0,0
X000581.SZ,0,0,0.071927894015392,0.132124530001479,0,0,0,0,0.0421325938786037,0,0.196539115684268,0,0.0872126517690061,0,0,0,0.0290065951582689,0,0,0,0,0.01282330955189,0,0,0.0783864541772688,0.173787496297549,0,0,0,0,0,0,0,0.0880003934086146,-0.0214011904753456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343077956507145,-0.00952142318109498,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0.102984271834458,0,0,0,0,0,0,0,0,0,0,0,0,0.298556671336217,0,0.106837071081121,0,0,0,0,0,0,0.0429375693317988,0.00104584215467525,0.268220137904813,0,0,0.123579252308674,0,0,0,0,0,0,0,0.0602496092617541,0,0,0,0,0,0,0,0.0176875955838434,-0.00479591414748558,0,0,0,0,0,0
X002475.SZ,0,0,0,0.180063616219715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10740994623533,0,0,0,0,0.17298944322391,0,0,0.0575569084669262,0,0,0,0,0,0,0,0,0,0,0.0501135454610942,0,0,0,0,0,0.173695008663636,0,0,0,0,0,0,-0.00282278867341168,-0.00223722224604156,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0222406759804221,0,0,0,0,0.00275382280287579,0,0,0,0,0.146389144679717,0,0,0.143051739977363,0,0,0.018500702433565,0,0,0,0,0,0,0.230797746550909,0,0,0,0.119899658465217,-0.0976563213209002,0.0471806520190154,0,-0.0523157128959721,0.0330510364614094,0,0,0,0,0.152920012086284,0,0,0,0,0,0,-0.0164695321683629,0,0,0,0,0,0
X000623.SZ,0.0137904007719419,0,0,0,0.0846859175895283,0.318947579166725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200873423525632,0,-0.0155466921585075,-0.0871214676432108,0,0,0,0,0.494589267336575,0,0,0,0,0,-0.0173765519388067,0,0,0,0,0,0.168828499072572,0,0,0,0,0,0,0,-0.0296482451706111,-0.0116820450382183,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.230458488191449,0,0.0344270311706694,0,0.016004232684104,0.0459867187757753,0.0605909946209718,0,0.0574950529155107,0,0,0,0,0.0453787069392665,0,0.117703104572176,0,0,0,0,0,0,0.3742495845214,0,0,0,0,0,0,0,0,0,-0.0559710848452109,0,0,0,0,0,0,0,0,0,0,-0.0476364598470568,-0.0206332043072359,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.214673429812191,-0.0577489156136356,0,0.129677252643118,0,0,0,0,0,0,0.0783216819921313,0,0,-0.459791287871501,0,0,0,0,0,0.0947788676694332,0,0,0,0.0360515748261955,0,0,0,0.0699170793500869,0,0,0,0,0,0,0,0,0,0,0.50148683809807,0,0.154100705693288,0,0,0,0,0,0,0.00502597383718806,-0.00494031205836049,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.0281902093810696,0,0,0,0,0.122036098436183,0,0,0,0,0,0.112815919332877,0,0,0,0.289477301239237,0,0,0,0,0,0,0,0,0,0,0,0.120584577655819,0,0,0.0149313056721448,0,0,0,0,0,0,0,0.159128834667682,0.101944953342139,0,-0.0437804970500633,-0.03362559795712,0.0316469045066388,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.0518496896796788,0,0,0,0,0,0,0,0,0.0180310498443098,0,0,0,0,0,0,0,0,0,0.0304074539715418,0,0.0803620215240882,0,0,-0.0249222683295988,0,0,0,0,0,0,0,0,0,0,0.342447653320146,0,0,0,0,0,-0.26503579322485,-0.00608070338322744,0,0,-0.0159284138078351,0.0353402437752884,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.173769958596314,0,0.094297699342416,0,0,0,0,0,0,0,0,0,0,0.28945939583675,0,0,0.0288758979657691,0.00573240332679297,0.0352010651450549,0,0,0,0,0,0,0.125118625029615,0,0,0.139947653563712,0,0,0.204242769593418,0,0,0,0,0,0,0,0.0451514482930916,0.00743668182073141,0.214325219388381,0,0,0,0,0
X002294.SZ,0,0,0,0.0331041807487285,0,0,0.137074753571971,0,0,0,0,0,0,0.150788472900657,-0.0273129377497091,0,0,0.0253263574555228,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.124529394839266,0,0,0,0,0.181681649361586,0.0246631484439595,0,0,0,0,0,0.0992826106480577,0.0536223503298234,0,0,0,0,0,0,0,0,0,0,0.00531433224181855,0,0,0,0,0,0
X000050.SZ,0,0,0,-0.160289771837724,0,0,0,0,0,0,-0.0140207038682094,0,0,0,-0.147558855545129,0,0,0,0,0,0,0,0,0,0,0,0,-0.051212820427938,0,0.0816199212684709,0.125495378135431,0,0,0,0,0.118674614612518,0,0,0.321051151025066,0,0.571366005146819,0,0,0.023560165037276,0.138609682200926,0.0437342492317606,0,0,0,0,0,0.0537359703063327,0.00896677790878722,0,0.0757202558607651,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.0872097854475375,0,-0.0146685308087586,-0.0414472624410818,0,-0.0718091501047211,0,0,0.207350897177955,0,0,0,0,0,0,0,0,0,0,0.254795601337111,0,0,0.0813016272286124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174039194108655,0,0,0,0,-0.0351796266969531,-0.0208771278050062,0,0,0,0,0,0
X000400.SZ,0,0,0,0.188868738953647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936919403241556,0,0,0,0.00331303696301194,0,0.0296750153827172,0.0931235209758016,0.0520578042741062,0.0662911872482915,0,0,0.0944831317238677,0,0,0,0.0333231313457905,0,0,0,0,-0.102607941824201,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0116259280208702,0,0,0,0,0,0
X600839.SH,0.155235289885084,0,0,0,0,0,0,0,0,0,0.196539972640433,0,0,0,0,0.122913723737232,-1.73472347597681e-18,0,0,0,0,0.0569668185704563,0,0,0,0,0,0,0,0.0392489926621909,0.0450018219843572,0,0,0.0182365045640515,0,0,0,0.0316476938844612,0,0,0,0.0436661547859262,0,0,0.0483513792869393,0,0,0,0.211618646144706,0,0,0.00371020005863736,-0.0076522207661169,0,0,0,0.074297328450274,0,0
X002292.SZ,0,0,0.268786459894547,0.0765687973059402,0,0,0,0,0,0,0,0,0,0.353957392637072,0,0,-0.141021426941497,0,0,0,0,0,0,0,-0.0612298802414185,0.0369785917331028,0.0323633701278216,0,0,0,0,0,0,0.202004124589875,0.318203350299111,-0.0953179893200514,0,0,0,0,0,0,0,0,0,0.0419254792847264,0,0,0,0.0123672195820201,0,0,0.00481712903482776,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.335835789591089,0,0,0,0,0,0,0,0.0454762667238948,0,0,0,0,0,0,0,0,0,0,0,0,0.273791838233293,0,-2.16840434497101e-19,-0.0262000169960635,0,0.152918544977131,0,0,0,0,0.0163777348086783,0,0,0,0,0,0,0,0,0,-0.0266798923276651,0,0,0,0.0031179945145514,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,-0.0931713116933378,0,0,0,0,0,0.127209900385478,0,0,0,0,0,0,0,0.224656580479543,0,0.168668509219882,0,0,0,0,0,0.129783800351182,0.0201857969067021,0,0,0,0,0.0719841815910206,0,0.0697171340817057,0,0,0,0,0,0,0.112805970645052,0.103804179846763,0.124437828292055,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0747055252425206,0,0,0,0,0,-0.0158933075967834,0,0,0,0,0,0,0.357009773488123,0,0,0,0,0,0,0.175934646872689,0.248391637299032,0,0,0,0.0592611064103149,0,0,0,0,0,0,0,0.0362565612209137,0,0,0,0,0,0,-0.0280205105840311,0.0652278601428371,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.490900257583718,0,0,0,0,0,0.212564998141902,0.100696403282781,0,0,0.0170846527033591,0,0,0,0,0,0,0.0757971207566351,0,0,0,0.0811219622140158,0.0591712176113625,0.025352745711246,0,0,0,0,0.0446149978637121,0.269808957515183,0,0,0,0,0.0748954441949237,0,0.0914960655446136,0,0,0,0,0.0398006125357344,0.0463642087573789,0,0,0.0167660365945875,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110757992419472,0,0,-0.0065908720576543,0,0,0.0259146253110882,0,0,0,0,0,0,0,0,0,0,0,0.0311089843100512,0,0,0,0,0.37855873832502,0,0,0,0,0.0877173889604332,3.46944695195361e-18,0,0,0,0,0.114478975965142,0,-0.0771906248004121,-0.00585900484815479,0,0,0,0,0,0
X600312.SH,0.0644932896610816,-0.114994981893436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388666398199101,0,0,0,0.148462951830849,0.0255379297137482,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572516409923072,0,0.214493052885495,0,0,0,0.0101346145994366,0.188673068086476,0,0,0,0,0,0,-0.0203508825662858,0,-3.46944695195361e-18,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0.080304851918973,0,0.0808530184619699,0,0,0.0113459368101222,0.12155291525367,0,0,0,0.0674338321409462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000830273020447636,0,0,0.0824481459081559,-0.191489329579666,0,0.12340549791467,0.151303222710482,0,0,0.208166097192819,0,0,0,0,0.000975146550951684,0,0,0,0,0,0,-0.00557166664698417,0,0,0,0,0,0
X300146.SZ,0,0,0,0,-0.0893708704224475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932901384058331,-0.125742011788437,-0.0407191895434458,0,0.0993372103806197,0,0,0,0,0,0,0,0.0553915414552324,0,0,0,0,0,0,0,0,0,0,0.101595701147435,0,0.272730561987552,0,0.146147757716744,0,0,0.00249548903719129,2.16840434497101e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036993786460726,0.00268142636198126,0,0,0,0,0,0,-0.0379775664662569,0,0.0469144580155184,0,0,0.0531517208921391,0,0.0984281135370971,0,0.0238412975079342,0,0,-0.0913548810589484,-0.141979462805554,0,0,0,0,0,0,0,0,0,0,0,-0.0410452545006118,0,0,0,0,0,0.00473582591271558,-0.111399363840944,-0.0865597247819591,0,0,0,0
Slope,0,0,0,0.0754202561782833,0,0,-0.161670992375636,0,0,0,-0.619639119822491,0,0,0,6.93889390390723e-18,0,0,0,0.279293105372126,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0.161997010386083,0,0,0,0,0,0,0.107638134968832,0,0,0,0,0,0,0,0,-0.0723089466801211,0,0.859305689070735,0,0.39084102697583,0,-0.183717140753059,0.38776128615814,0,0,-0.442873412333747,0,0
TED,0,0,-1.7961451884153,0,0,-1.11022302462516e-16,0,0,0,0,0,0,0,0,-1.07470997542684,0,0,0,0,-0.203064058995783,0,0,0,0,0,0,0,0,0,0,-0.303735390064859,0,0,0,0,0,0,0,0,0,0,1.8247460985413,0,-0.223451218582829,0,0,-1.26254988965412,-2.77555756156289e-17,0,0,0,-1.67671204030817,0,0,0,0,-4.9836344961348,0,0
RealEstate_excess,0,0,-0.428276849430513,0,0,0,0,0,0,0,0,0,0,-0.128352521255103,0,0,0,0,0,0,0,0,0.0312726979436078,0,0,0,0,0,0.421510954030458,0,0,0.0440758151227941,3.46944695195361e-18,0,0,0.340319757196386,0,0,0,0,-0.195610772593128,0,0,-0.0219127291497277,0,0,0,0,0,0,0,0.0908536117604485,0.020811178502559,0,-0.0138830308682646,0,0,0,0
MKreturn,0,0,-0.330984294471963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342949039316934,0,0,0,-0.0913877193980927,0,0,-0.157583090522676,0,0.0951197123055495,0,0,-0.0521417818394217,0,0,0,0,0,0,0,0,0,-0.0800065178117108,0,0,0,0,0,0,0,0.0134727102329046,-0.0168675393596005,-0.298410954751845,0,0,0,0,0
MKvol,0,-0.00478249792907392,0,0,0,0.000351854081897466,-0.00204911164761219,0,0,0,0,0,-0.00416787292110853,0,0,0,0,0,0,0,0,-0.00363113468593458,0,0.00819043181624372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235761754418537,0.0110690692532553,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.093146867105208,-0.0503466339249762,0,0,0.186359041807234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272515197879843,0,0,0.0032200629737093,0,0,-0.0569095732252814,-0.0631643926901827,0,-0.00828481643960115,0,0,0.106817059254782,-0.081456676173358,0,0,0,-0.0299293096153104,0,0,0,0,0,2.16840434497101e-19,-0.0642894874060242,0,0,0,0,0,0
CarbonVol_Guangdong,-0.0069693033684167,0,0,0.00977856447392725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242044321429203,0,0,0,0.00018155688092391,0,0,0,0,0,0.00988072310479586,0.00417351383613232,0,0,0.00377393925609623,0,0,0,0,0,0,0.0014655790822787,0,0,-0.00322426420459187,0,-0.00225925334764791,0,0.000978399172674965,0,0,0,0,0.00584866787582453,0,0.00367961640440892,0,0.0601011669420622,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00232274324928669,0.00605013495779402,0.00228768600412983,0,0,0,0,0,0,0,0,0,0,0,0.00207781630058757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025046703153483,0.00164340550556468,0,0,0,0,0
