,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600271.SH,X002241.SZ,X600066.SH,X000100.SZ,X002292.SZ,X600177.SH,X002236.SZ,X600031.SH,X600118.SH,X002475.SZ,X000568.SZ,X000559.SZ,X002506.SZ,X600372.SH,X000157.SZ,X300003.SZ,X000338.SZ,X000050.SZ,X300124.SZ,X002074.SZ,X002456.SZ,X002007.SZ,X002085.SZ,X002426.SZ,X600867.SH,X002294.SZ,X600089.SH,X002249.SZ,X000869.SZ,X002180.SZ,X002049.SZ,X000981.SZ,X600699.SH,X002179.SZ,X002465.SZ,X002508.SZ,X601877.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.2625385328921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873357820827192,0,0,-0.016678698474472,-0.0633290788926842,0,0,0,0.0190888837645954,0,0.0118430404244286,0,0,3.46944695195361e-18,-0.114134421409222,0,0,0,0,0,0.192447520650552,-4.33680868994202e-19,-0.0105732299280704,0,0,0,0,-0.057715728936697,0,-0.0288058555338773,0.049622625804809,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.162577442057439,0,0.161492024797879,0,0.0709173111918773,-0.00026495009266529,0,0,0,-0.0212027557886426,0,0.00690361150875782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345988911085302,0,0,0,0,0.0950832240186436,-0.0338725652105111,0,0.0566293389495,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0821827174300532,0,0,0,0.0883817929712781,0,0,0.088665251991643,0,0,0,0,0,0,0,0.00947594776343265,0,0,0,0,0,0,0.0343660844577837,0.0700820953621461,0,0,0,0,0,0,0.142844134404871,0,0,0.018458524858255,0,0,0,0,0.00270661619578072,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0
X000858.SZ,0.151788538409588,0,0,0,0.248669792831915,0,0,0,0,0.0323812148429751,0,0,0.0604582524911408,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0525084391557575,0,0,0,0,0,0,-0.0318404165882305,0,-1.73472347597681e-18,0,0.0604893938743416,0,0,0,0,0.0917836705731968,-0.0904964172516002,0,0.0611967788204584,0,0,0,0,0,0,0.00552255940194047,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.452701250500689,0,0,0,-0.0313931165581898,0,0,0.0913023102457714,0,0,0.0646592171878455,0,0,0,0,0,0,0,0,0.140417876737801,0,-0.161170254846288,0,0,0,0,0,0,0,0,0.188193148281602,0,0,0,0,0,0,0,-0.020735652242111,0.172007797349332,0,0,0.0551189606771556,0,-0.115594795201314,0,0,0.0312283240896764,0,0,0,0,0,0,0
X600276.SH,0,0.175107096554991,0,0,0,0,0,0,0,0.147785557426824,0,0,0.0185882822338048,0,0.115213837182997,0,0.147974168437422,0,0,0,0,-0.037586407855537,0,0,-0.087055688072914,0.0201144996214602,0,0,0,-0.0870548818947543,0,0.118024801110472,0,0,-0.0318112587532796,0,0,0,0,0,0,-0.0141859665650674,0.0288038948719538,-0.0268751686095844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.00139474663969962,0,0,0,0,0,0.0940221333277182,0,0,0,0,0,0,0.13772962702792,0.124366964689957,0.0423614176395197,0,0,0,0.0397721875533364,0,0.0209314290199558,0.0558040249066082,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.0218333579741098,1.38777878078145e-17,0,0,0,0,0,-0.000628635685932858,0,0,0,0,0,0,0
X000625.SZ,0,0.0871147638709768,0,0.276460538255603,0,0,0,0,0.0161248211553247,0,0,0,0,0.0287799821724064,0,0,0,0.0761750245956226,0,0,0,0.135050237420404,0,-0.244430328955392,0.135495384226558,-0.101865826300922,0,0,0,0.246371474342917,-0.211443045007847,0,0,0,0,0.0105556505629402,0,0.32316114093451,0,0,0,0,0.0201507738188176,0.0414662778811411,0,0,0,0,0,0,0.10601420117351,-0.018412139024921,0,0,0,0,0,0
X000063.SZ,0.033353319280409,0,0,0.306115922795781,0,0,0,0.25690112725856,0,0,0,0,0,0,0,0,0,0.197946289858225,0,0.243779508041771,0,0.25552888586408,0,0,0,0,0,0,0,0,0,0,0,0,0.015658055679607,3.46944695195361e-18,-0.196141761422686,0,0,0,0,0.0354597544374733,0,0,0,0,0,0,0,0,-0.0513361411448371,0,0,0,0,0,0,0
X600690.SH,0,0,0.0301288250399375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12337035330479,0,0,0,0,0,0,0.0181680471745016,0,0,0,0,0,0,0,0,0.494889960296926,0,0.121594527587637,0,0,0,0.0381398982962706,0.0331544323117003,0,0,0,0,0.0104188761820293,0,0,0,0,0,0,0
