,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X300003.SZ,X000338.SZ,X600031.SH,X601877.SH,X300124.SZ,X002008.SZ,X600809.SH,X002456.SZ,X000625.SZ,X600867.SH,X600066.SH,X600271.SH,X600487.SH,X000100.SZ,X000981.SZ,X002294.SZ,X600566.SH,X000596.SZ,X002241.SZ,X300142.SZ,X300136.SZ,X002508.SZ,X000661.SZ,X000050.SZ,X000157.SZ,X002007.SZ,X002038.SZ,X002180.SZ,X600522.SH,X002049.SZ,X002179.SZ,X600089.SH,X000977.SZ,X600498.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.413064834552167,0,0.0652904030315183,0.0361609812471689,0,0,0.0365149943869545,0.0292565478072083,0,0.0346994169106519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133777084910639,0.0152920009568308,0,0,0,0,0,0
X600104.SH,0,0,-0.0158631757430102,0,0,0,0,0,0,0,0,0,0.389376993169006,0.160189520421798,0,0,0,0,0,0,4.33680868994202e-19,0,-0.248783628119984,0,0,0,0,0.219283446249284,0,0,0,0,0,0,0,0,-0.126659862621484,0,0,0,0,0,0,0,-0.0241199767645563,0,0,0,-0.0178967792952063,0,0,0,-0.000982847676932377,0,0.182358142804545,0,0,0,0
X002415.SZ,0.103708247359151,0,0,0,0,0,0,0,0,0,0,0,0,0.0832353328509953,0.0290327674255103,0,0,0,0,0,0.170403127868361,0,0,0,0,0,-0.0511317532281119,0.254307261891185,0,0,0,0.138607868776648,0,0.199428044852909,0.030373309122402,0,0.00649346362056385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00639476196863045,0,0,0,0,0,0,0
X000858.SZ,0.199302328428087,0,0,0,0.185341915882134,0,0,0,0,0,0.526541589696295,0,0,-0.0600703744076347,0.0301829046597935,0,0.0967879111044343,0,0,0,0,0,0,0,-0.070412960414762,0,0,0,0,0,0,0,0,0,0,-0.0281218950984619,0,0,0,0,0,0,0.080716146119906,0,0,0,0,0,0,0,0,0.00676888356045604,-0.0156701683781517,0,0,0,0,0,0
X000651.SZ,0,0,0,0.388018830323101,0,0,0,0,0,0.340818030737811,0,0.0318491442145241,0,0,0,0,0,0,0,0,0,0,0.0284646103811509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227591803371052,0,0,0,-0.0365658827630419,0.214113881990107,0,0,0,-0.117727998607294,0,0,0,0.0429662912702296,0.0709337722048921,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0986801794988736,0,0,0,0,0.310362294894506,0,0,0,0,0,0.131918357046485,0,0,0,0,-0.0371690138508197,0,0,0,0,0.0544666238611238,0,0,0,0,0,0.174642142373661,0,0,0,0.0981374060725653,0,0,0,0,0,0,0,0,0,-0.054982896166018,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.18628618151395,0.248007587237049,0,0.308174844743408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473154452171668,0.312497156748623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214135891275318,-0.00579962469064481,0,0,0,0,0,0
X000725.SZ,0,0,0.068801344595417,0,0,0,0,0,0.164651909610521,0,0,0,0,0,0.0609793146674365,0.08520321558204,0.283497650737311,0,0,0,0,0,0,0,0,0.081572189279932,0,0,0.256125360661545,0,0,0,0,0,0,0,0.0224247455087204,0,0,0,0,0,-0.125733022628599,0,0,0,0.203780013170861,-0.085506601517784,0.0275610150064533,0,0,-1.73472347597681e-18,0.0755209569879496,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101586782653713,0,0.176327705574429,0,0,0.248795083387287,0,0,0,0,0,0.21285702008038,0,0,0,0.103828843822924,0,0,0,0.0177617771936954,0,0,0,0,0,0
X600690.SH,0.0026346660610739,0,0,0.300190223470863,0.236419207787527,0,0.168818051929772,0,0,0,6.93889390390723e-18,0,0.0368165148465988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150046308014709,0.0244290901260104,0,0,0,0,-0.0343156471138334,0,0,0,-0.125046754136198,0,0,0.0242719587067594,0,0,-0.00465175341568044,-0.0125938076349194,0,0,0,0,0,0
