,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600104.SH,X000625.SZ,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X000596.SZ,X600031.SH,X300014.SZ,X000100.SZ,X600089.SH,X002179.SZ,X600703.SH,X002241.SZ,X002129.SZ,X000157.SZ,X600372.SH,X002236.SZ,X600741.SH,X002049.SZ,X000661.SZ,X600584.SH,X601877.SH,X000977.SZ,X002028.SZ,X600522.SH,X600183.SH,X002463.SZ,X000800.SZ,X601799.SH,X002074.SZ,X002007.SZ,X600066.SH,X600460.SH,X300142.SZ,X002223.SZ,X000921.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.263864752743512,0,0,8.67361737988404e-19,0.272869726774857,0,0.0337538264972199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261540226903907,0,0,0,0,0,0.0315482923312941,0,0.0640746407455937,0,0,0,0,-0.0256708025544597,0,-0.00943694126516074,0,0,0,0,0.179504951878217,0,0
X000858.SZ,0.242481332191407,0,0,0,0,0.382346085211328,0,0,0,0,-0.0266986220614472,-0.0275421720853196,-0.0136726721157174,0,0,0,0,0,0,0.105831802284535,0.0510108021748773,0,0,0,0,0,0,0,0,0,0,0,0.0264984891953625,0,0,0.00281913274574001,0,0.0305371653405804,0,0,0,0,0,0,-0.0262168414737061,0,0.0721405736675667,0,0.0336396912104111,0,0.0574412260679544,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0509611916827451,0.127981630064037,0,0,0,0,0,0.363508345899944,0,0,0,0,0.102706652565998,0,0.207935438650914,-0.0207318088830566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600187170667653,0,0,0,0,0,0.0605123645059767,0.0101520608548914,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187482181719828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329330725561813,0,0,-0.0310239439532601,0,0.045601244212592,0,0,0,0,0,0.229340486369569,0.175327959130196,0,0,0.103109184175328,0,0,0,-0.0258346090258089,-0.00186804514574749,0,0,0,-0.00505289510866552,0,0
X600809.SH,0,0,0,0,0,0.447846687592112,0,0,0,0,0,-0.00970219103150185,0,0,0,0,0,0,0.370898314954049,0,0.157557119372529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230332171637691,0,0,-0.169365341996192,0,-0.0443923803610671,0.0472099978899137,0,0,0,0,0,0,0,0,0,-0.0160738634689674,0,0,0,0,-0.0262437453332704,0,0
X000568.SZ,0.0306047755722613,0.683271067752335,0,0,0.0165828027779833,0,0,0,0,0,0.0490070473049851,0.0659079748343902,0,0.152633828313435,0,0,0,0,0,0,0,0,0,-0.245462431661924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522761720567299,0,0,0,0,0,0,0,0.120709371081006,0,0,0,0,0.0122473278732743,-0.00821384195684743,0,0,0,-0.0731394317639269,0,0
X002475.SZ,0,0.16310182894339,0.0689870238035011,0,0,0,0,0,0,0,0,0.0236297897718126,0,0,0,0,0,0,0.00277897252063149,0,0,0.0479881699796249,0,0,0,0.11492574767276,0,0,0,0,0,0,0,0.173021053414662,0,-0.0601329222602077,0,0.0665161492074497,0.101341930187407,0,0.0719509635387824,0,0,0,0,0,0,0,0,0,0,-0.0800024627975161,0.0508507067907031,0,0,0,0,0,0
X600690.SH,0,0,0,0.00708046621139876,8.67361737988404e-19,0.331938871845158,0,0,0.103747355837541,0,-0.0306876531831123,0,0,0,0,0.0723240799576835,0,0,0,0,0,0,0,0,0,-0.0352528601652097,1.73472347597681e-18,0,0,0,0,0,0.0399048648594546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496808128400908,0,0.0130047864750957,-0.00607511536695922,0.0291113562373851,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.263169516911783,0,0,0,0,0,0,0,0,-0.086414500278881,0,0,0,0,0,0,0,0,0,0,-0.123966463922523,0,0.245528537431832,0.153098906858283,0,0,0,0,0.136025380025755,0.19150061257525,0,0,0,0.0914687579286536,0,0,0,0,0,0.0555826312052477,0,0.402400466807719,0,0,0.0876430269847796,-0.0552243480467918,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00718011227636587,0,0.10410536860401,0,0,0,0,0,0,0,-0.111484990049007,0,-0.0846009842284834,-0.0534306506533942,0.0691271073827577,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.058139465778079,0,0,0,0,0,0,0,0,0.0542817976434587,-0.0103611143839866,0.00403142183826758,0,0,0,0.0936684227811807,0,0
