,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X600741.SH,X000100.SZ,X600031.SH,X600066.SH,X600118.SH,X002506.SZ,X002236.SZ,X002241.SZ,X000559.SZ,X002475.SZ,X000157.SZ,X600372.SH,X000568.SZ,X600177.SH,X002085.SZ,X300003.SZ,X000338.SZ,X002074.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002465.SZ,X600867.SH,X002456.SZ,X601877.SH,X000050.SZ,X002049.SZ,X600498.SH,X002426.SZ,X002007.SZ,X000977.SZ,X000869.SZ,X002180.SZ,X300001.SZ,X000981.SZ,X002512.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.00835582034653634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138062102771931,0,0,0.0202000258430987,0,0,0,0,0,0.0480680689689862,0.0287324970917144,0.18666352654585,0,0.0600186230943904,0,0,0,0,0.0375994065051602,0.150506965664743,0,0.113584068138724,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.106126951565527,0.242148861203914,0,0,0,0,0,0,0,0,0,0,0,0,0.0386275803375986,0,0.0858553287591726,0,0,0,0,0,0,0,0,0.133549290869668,0,0,0,0,0,0,0,0,0,0,0,0.098858572970031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.103365281979473,0,0,0,0,0,0,0,0,0,0.138086977356284,0,0,0.0666859085629434,0,0,0,0,0,0,0,0,0.0723299746349709,0,0,0,0,0,0.189972362679449,0.0615930703414784,0,0,0,0,0,0,0,0,0.00932906330633466,0,0.0412754093745816,0,0.0243911001933691,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.012405729259143,0,0,0,0,0,0,0.0495872626926431,0,0,0.0331276414974098,0,0.185275186401149,0,0,0.19076889065527,0,0,0.139188570566618,0,0,0,0.16698521994423,0,0.0387016564880493,0,0,0.0464018257278343,0,0,0,0,0,0,0,0.00219696690647406,0,0,0,0.0178387709772996,-0.03844621014286,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,-0.0475469084095306,0,0.371386619850772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193854443058132,0,0,0,0.0552838977967984,0,0,0,0,0,0,-0.0670269890059381,0,0,0.0915159619494611,0,0,0,0,0.0600115162239398,0,0,0,0,0.0124017505905593,-0.0561788758192362,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786843988879961,0,0,0.109059178727576,0,0,0.309517330260976,0,0,0,0.0258357097728564,0.095154496535422,0,0,0,0,0,0.011705780577874,0.193442772943014,0,0,0,0,0,0,0,-0.0329203563627987,0,0.188689092146395,0,-0.0565556746667172,0,0.00755078538108782,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.0585155014837875,0,0,0,0,0,0,0.145354729280713,0,0,0,0,0,0,0,0,0,0.0608821327656677,0.0178540033631857,0,0,0,0.119742882813917,0,0,0,0,0,0,0,0.127020748898861,0,0,0.317464636704712,0,0,0.0796415215802373,0,0,0,0.0435553773620249,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0658025648017956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20911662930861,0,0,0.0668687524056528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260406436487179,0,0,0.255074196435822,0.235662750309011,0,0,0,0,0,0,0,0,0.0172884963580107,-0.0709889787470402,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.102921067168406,0,0,0,0,0,0,0,0.117233151159535,0,0,0,0,0,0,0,0,0,0.0537705974896095,0,0.203855732414592,0,0,0,0.247756723798693,0,0,0,0.188864484234167,0,0,0,0.106457699432483,0,0,0,0.127573459151246,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.11477155150305,0,0,0,0,0.0361759980389584,0,0.0525100591938571,0,0.0181758088565379,0,0,0,0,0,0,0.150118293532138,0,0,0.00185750902338905,0,0.0410559799115884,0,0,0,0,0,0.230110193993106,0.0562296854467049,0,0,0,0,0.0343985664572433,0,0,0.246312822791759,0,0,0,-0.0265439262418448,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.180006913083217,0,0,0.0555793855091,0,0,0,0,0,0,0.204598420992493,0.0464860648515362,0,0,0,0,0,0.0150766073839394,0,0,0.0358019451234361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1725492982909,0,0,-0.0623066989308834,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0262067185250815,0,0,0,0,0,0,0,0.396174809245492,0,0,0.108626728388149,0.0679022175988967,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0406516407215269,0,0.0160617091470409,0,0,0,0,0.0860980742620477,0,0,0,0,0,0,0,0,0,0,0,0.0204784993151757,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52805043654608,0,8.67361737988404e-19,0.0654884596613654,0,0,0,0,0,0,0,0,0,0.0800533977751803,0,0,0,0.00274960596094395,0,0.00162419155383442,0,0.190266779768505,0,0.061873381286442,0,0,0,0,0,0,0,0.0446257714070503,0,0,0,0,0.0430630673232834,0,0,0,0
X000568.SZ,0,0,0,0.0847483101019392,0,0,0,0,0.0370289387916471,0,0.00754537249983776,0,0,0,0.0171872580933834,0,0,0,0,0,0,0.276452810809081,0.115837475255957,0,0,0,0,0,0,0,0.00305457684328921,0,0,0,0,-1.0842021724855e-19,0.0790510012636764,0,0.0573729540483329,0,0,0,0,0.0353554671132616,0,0,0,0,0,0,-0.00452379766664948,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.187594495677727,0,0,0,0,0,0,0,0,0.0168242123279323,0.0525633838494959,0,0.163112110122828,0,0,0.182885391366,0,0,0,0,0,0.111856486789504,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.13199949605218,0,0,0,0,0,0.00858808729903279,0,0.0154184569880392,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.135683166017453,0,0,0,0,0,0,0,0,0,0.0991655798323658,0,0,0.250250983825989,0,0,0,0,0,0,0,0,0,0,0.151321032483399,0,-0.444516714158061,0,0,0,0,-0.0402092223487853,0,0,0,0,0,0.112770587934994,0.0893834705497109,0,0,0,-0.0344186090257959,0.0715485414694174,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0211703500413233,0,0,0,0,0,0,0.00981295322762543,0,0.0208208871488685,0.239832013118403,0,0,0,0,0,0,0,0,0,-0.0639655605466649,0,0,0,0,0,0.110958231947,0,0,0,0,0.249647039245491,0,0,0.0447378820930716,0,0.105758070051133,0,0,0,0,0.0307567429687374,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.108712363721223,0,0,0.0534003761647047,0,0,0,0,0.318533695013593,0,0.213825399459445,0,0,0,0.00362875450200736,0,0,0.00920498678199098,0,0,0,0,0,0.0836533629825483,0,0,0,0,0,0,0,0,0,0.119938416085052,0,0,0,0,0,0,0,0,0,0.031563813370887,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.138041742905897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309809584359372,0,0,0,0,0.0170554633735361,0,0.241662676712635,0,0,0.159380219536073,0,0,0,0.0365172043311199,0.187172202152023,0,0,0,-0.0399552700733158,0.0585206299779697,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237750171590963,0,0,0.0578627287640778,0.0353130672368784,0.126084973135602,0.0712279572606922,0,0,0,0,0,0,0,0,0.101492582690204,0,0,0,0,0,0.0851732135952884,0,0.188330205400304,0,0.0442257220318223,0,0.22219922944269,0,0,0,1.73472347597681e-18,0,0,0,0.00909581373020664,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467741989456749,0,0,0.0132501370189484,0,0,0.183785075352976,0,0,0.0953906835039384,0,0,0.0791857025817038,0,0,0,0.12698673938568,0,0.00851804089543391,0,0,0.0419654889590752,0,0.00319315277013553,0,0.0322558335412214,0,0,0,0,0,0,0,0,0,0.0020321159313527,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.225491910478533,0,0,0,0,0,0,0,0.0638820915373466,0,0,0.030863730096666,0,0,0.0121748706538347,0,0,0,0,0.199297513501111,0.00488208808817699,0,0,0,0.000734477429488506,0,0,0,0,0.121069368655005,0.031460535348827,0.0765298943084338,0,0,0,0.0570807496360662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,-0.0717484976737471,0,0,0,0,0,0,0,0.160836136549701,0,0.193530157838406,0,0,0,0,0,0.0635238273262999,-0.439727471375974,0,0,-0.667435191219853,0.413587042232736,0,0,0,0,0.194484474815133,0,0,0,0,0,0,0,0,-0.107314651027399,0.122153695825097,0,0,0,0,-0.07360282746055,0,0.207357838623798,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.159106722822905,0,0,0,0,0,0,0,0,0,0.156439225597466,0,0,0.0718879409279825,0,0,0,0,0,0,0,0,0.0898796683206057,0,0,0,0,0,0.0661516088104787,0,0.120255577131682,0,0,0,0,0,0,0,0.066601821773179,0,0.0639795489904698,0,0.0270744775898846,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263430971394222,0,0.178476861995001,0,0,0,0.155532057493532,0,0,0,0,0,0,0,0,0,0,0,0,0.0220814154017765,0,0,0.029452235926369,0,0,0.277383037204575,0,0,0,0,0,0,0.00993130117461502,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0707783800984711,0,0,0,0,0,0,0,0.0531496524749558,0,0,0.0748643858364434,0,0,0,0,0,0,0,0,0,0.0825644811909289,0,0,0,0,0.126189514368483,0,0,0,0,0.0376736620268607,0,0.0255427013763465,0.473118885266534,0,0.150184185226987,0,0,0,0.0160756633993813,-0.066634185530312,0,0.100911167482504,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.034961821674579,0,0.25864634716574,0,0,0,0,0,0.242920301704371,0,0,0.0778695119171773,0,0,0,0,0,0,0.01017123984785,0,0,0.368172236045709,0,0,0,0,0.085808518339531,0.0536024976115909,0,0,-0.174341899789762,0,0.0259897860736014,0,0,0,0,0,0,0,0.0205944973618234,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.021617101436651,0,0,0,0,0,0,0,0,0,0,0.0175390370075476,0,-0.00949053773706348,0,0,0,0,0,0,-0.141636844270451,0,0,-0.280723350896121,0,0,0,0,0,0,0,0,0,-0.034703545574814,0,3.46944695195361e-18,0,0,0.0537718820562774,0.152932940774583,0,0.20917649863533,0,-0.262584742702333,0.204074026640282,-0.0267226718569905,0,0,0,0,0
X600498.SH,0.19256581896618,0,0.437782490754736,0,0,0,0,0,0,0,-0.0394208333524944,0,0,0.213217263998173,0,0,0,0,0.303113810575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224190271835999,0.564917980538074,0.137199277832251,0,-6.93889390390723e-18,0,0,0,0,-0.372741473785704,0,0,0,0,0,0,0.0233098753569862,0.00579230191434989,0,0.453564940206718,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170939540440006,0,0,0,0,0,0,0,0.105980726753829,0,-1.73472347597681e-18,0.201657271476697,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.160623783273619,0,0,0,0.176556487289521,0,0,0,0.0241004400691349,0,0.0138494276070172,0.00329243834706862,0,0.149311442194046,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172960951474069,0,0,0,0,0,0.211336533695223,0.0838804982047467,0,0,0,0,0,0,0.0779739055903005,0,0.246396182637019,0,0.0232516563128487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375190061125547,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.171252264564802,0,0,0,0,0,0,0,0.155544834793237,0.0516978263677393,0,0.110894468809775,0,0,0,0,0,0,0,0,0,0.196798687123327,0,0,0,0,0.0857941602967453,0.0876013130118767,0.0984876276700152,0,0.00423357911773715,0,0,0,0,0,0,0,0,0,0.0170338024106868,0,0,0,0,0,0,0
X000869.SZ,0.293317438750611,0,0.0370329487001568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068435632245511,0.191483932584926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13240351249594,0.0721248633203507,0,0,0,0,0,0,0,0,0,0,0,0,0.0383681232073025,0.00480199530456892,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0800451569991444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165438077167182,0.180061919710048,0,0,0.0615163407043707,0,0,0,-0.209624292812953,0,0.0569861042873903,-0.0176907236614394,0,0,0,0,0,0,0,0,0.184295213316122,0,-0.0067194728128399,0,0.0269597886612798,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0.139025135898223,0,0,0,0,0,0,0,0.0958692732986704,0.118830406619035,0,0,0,0,0,0,0,0.136447839964536,0.23037931083477,0,0,0,0,0,0,0,0.113691487693022,0,0.157634270462971,0,-0.0400801194054742,0,0,0,0,0,0,0,0,0,-0.0576922851804564,0.121265940324942,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0.0314794715381564,0,0,0,0,0,0,0,0,0.0287386179541248,0,0.139434051143933,0.106678047659898,0,0,0,0,-0.0226368272176995,0,0,0,0,0,0,0,0,0,-0.168731493967849,0,0,-2.16840434497101e-19,0,-0.00756081080119346,-0.0885319096034356,0,0,0,0,-0.013710269872692,0,-0.0449604507798731,0.0358569481684528,0,0,0,0,0,0
X002512.SZ,0,0,0,0,0,0,0,0,0.416735596398813,0,-0.0536094997798225,0,0,0,0,0,0,0,0,0.0808953766733126,0.484228600337559,0,0.102727065248928,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160097887650033,0,0,0.155167921088345,0,0,0,0,0,0,0,0,0,0,0.0273915148183882,0,0,0,0,0,0,0
Change_TY3M,-0.0158510797980963,0,0,0,0,0,0,0,0,0,-0.130142137575412,0.0581567737339637,0,0,0,0,0,0,0,0.0808309991484276,0,0,0.134808570410097,0,0,0,0,0,0.244259092007273,-0.174756009624527,-0.0492065595883717,0,0,0,0,0,0,0,0,-0.0251323413111914,0,0.0382345695408463,0,-0.0578651435738663,-0.027191556617624,-0.0744518171555404,0,0.115005749226221,0,0,0,-0.0792616487471929,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.18811778630189,0,0,0,0.423515255772704,0,0,0,0,0,0,0,0.136755791446744,-0.209458791817231,0,0,0,0,0,-0.451685175099186,0,0,0,0,0,0,-0.0664014650382249,0,0,0.0294280969073971,0,0,0,0,0,0,0,0,0,0,0.970962548367931,0,0,0,0,1.61657183120799,0
TED,0,0,0.251164525927695,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0206009475038872,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.0644359259097767,0,0,0.274402101853341,0,0,0,-0.143672128873609,0,0,0,0,0,0,0,-0.119107637297962,0,0,-0.686498622387644,0,0,0,-0.679279833306277,0.221388661101506,0,-0.000919612457653608,0,0,0,0,0
RealEstate_excess,0.24522728782982,0,0,0,0,0.260398440505005,0,0,0,0,0.0818196692151877,0,0,0,0,0,0,-0.146966232937885,-0.0418893509166368,-1.73472347597681e-18,0,0,0,0,0,-0.275994779531884,0,0,-0.0170379868315823,0,-0.0488049199053237,-0.167241791981673,0,0,0,0,0,0,0,0,0,0.102006664655387,0.0532199848206109,0,0,0.0827936066512643,0,0,0,0,-0.0751539045265272,0.0776760612516388,0,0.299589375572273,0,0,0,0
MKreturn,0,0,0,-0.0601717253169729,0,0,0,0,0,0,0.0885155485053625,0,0,0,-0.164866468046417,0,0,0,0.0618380810535516,0,0,0,0,0,0,0,0,-0.102975975387222,0,0,0,0,0,0,0,0,-0.0250202411079636,0,0.0409986474031805,0,0.00622259359309979,0.0383555088234162,-0.179781792338206,0,0,0,0,0,0,0,0.0553709350008125,0,0.71540192276117,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00270349722191101,0,0,0,0,0,0,0,0.00129637804070583,0.00578442512827361,0,0,0,0,0,0,-0.000150484355191948,0,0.000489576775509173,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714078162172447,-0.0122059326512857,0,0,0,0,0.173915396663032,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.00195619698435109,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0141269208011143,0,0,0,0,0,-0.00839977291699572,0,0,0,0,0.00336619349521222,0,0,0,0,0,0,0,0,0.00491859019907329,-0.0115147139471483,0,0,0,0,0,0,0,0.00436915123419861,0,4.33680868994202e-19,0,0,-4.33680868994202e-19,0,0,0.145783273441135,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0259687858690869,0,0,0,0,0,0,0,0.00596502538731992,0.0150268455373492,0,0.0350674432265693,0,0,0,0,-0.0152501851719318,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968409219788855,-0.0882736374902839,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240542933121409,0,-0.000893468183537739,0,-0.000914913851310625,0,0,0,0.00635470578430023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064899752943241,-0.00531219565032398,0,0,0,0,0,0
