,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X000858.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X600271.SH,X600118.SH,X002129.SZ,X600372.SH,X000338.SZ,X000157.SZ,X600703.SH,X600089.SH,X002241.SZ,X600741.SH,X600177.SH,X002236.SZ,X600582.SH,X600066.SH,X002292.SZ,X600060.SH,X300124.SZ,X000977.SZ,X000559.SZ,X002475.SZ,X002456.SZ,X000800.SZ,X601877.SH,X600435.SH,X002491.SZ,X002465.SZ,X600839.SH,X300003.SZ,X002294.SZ,X000581.SZ,X000623.SZ,X002007.SZ,X600867.SH,X000568.SZ,X000869.SZ,X300146.SZ,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600867.SH,0,0,0.0530596333678411,0,0,0,0,0,0,0,0,0,0,0.110924380136279,0,0,0.00166469275683862,0,0,0,0.0104155174362207,0,0,0,0.0287558044202302,0,0,0,0.23369973340517,0,0,0,0,0,0,0,0,0,0.0438649662697094,0,0,0.0419750908243224,0.157442703577023,0,0,0,0,0,0,0,0,0.0165555780472168,0.0200340722345524,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.00923018929762423,0,0,0,0,0,0,0,0,0,0.00901821401310316,0,0.139656502519471,0,0,0,0,0.0563401106749112,0.065682733174063,0,0,0,0,0,0.0147646722722825,0,0,0,0,0,0,0,0,0,0,0.190174257020889,0,0,0,0.0736233185586327,0,0,0,0.0891431317115555,0,0.0299622832065305,0.0553222488879545,0,0,0,0,0,0
X000869.SZ,0,0,0.0158826510506749,0,0,0,0,0,0,0.00477245774107828,0,0,0,0.0434134480216445,0,0,0.0400649910870253,0,0,0,0,0,0,0,0.0185335001566981,0.206766461796958,0,0,0,0,0,0,0,0,0.00188187744631797,0,0,0,0,0.0486836235581078,0,0,0,0.084087942570577,0,0,0,0,0,0,0,-0.052108751846981,-0.0683803264335701,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,-0.173923838770343,0,0,0,0,0,0,0,0.0967882008336232,0,0,0,0,0,0,0.0967364624935706,0,0,0,0.240239593887077,0,0,0,0,0,0,0,0,0,0,0,0.0430793375487807,0,0,0.0944271473279141,0.134215825397854,0,0,0,0,0,0,0,0,0,0,0,0.00201194319510757,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,-0.20826723773853,0,0,0,0,0,0,0,-0.0345227052208322,0,0,0,0,0,0.139582649104186,0,0,0,0.130498423202308,0,0,0,0.140590912234839,0,0,0,0.0715801471781658,0,0.341412727682456,-0.113638925742682,0.121459531689146,0.140873160896193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167769004356528,-0.0527549361323737,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.257856219164136,0,0,0,0.0101194032147542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.00344181703281477,0,0,-0.0243272241540761,0.0273936825051196,0,0,0,0,-0.0866965532665622,0,0,0,0,0,-0.0712709151677161,-0.0566288545478068,0,0,0,0,0,0
Slope,0,-0.301228143302214,0,0,0,0,0,0,0,-0.000546676714212185,-1.07379671614579,0,0,0,0,0.802008447344077,0,0,0,-0.752651796317517,-0.426510911633147,0,-3.46944695195361e-18,0,0,0.625075333606579,0,0,0,0,0,0,0,0,-0.052217907637555,0,0,0.390888469496082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.781978622668789,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25740952922508,0.453980801254296,0,0,0,-1.13329159899985,0,0,0.0577629508439764,0,0,0,0,0,0.0347467032034903,0,0,0,0,0,0,0,0,-0.871365812039801,0,0.244979773193875,0,0,0,0,0,0,0,0,0.666801392562174,-0.31684744828715,-0.232389505978212,-0.63594895094946,0,-2.77555756156289e-17,0.941428335198932,0,0,0,0
RealEstate_excess,0,0,0,-0.0680087065116225,0,0,-0.092331385235749,0,-0.156810558363913,0,0,0,0,0,-0.078304106526624,0,0,0.135121168934106,0,0,0,0,0,0,-0.258070071204876,-0.0872608043022777,0,0,0,0,0,0.209858637452173,0,0,0,0.191267091981287,0,0,0,0,0,-0.0205825630605816,0,0,0,0,0,0,0,0,0,0,-0.0285338410406503,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314145255997735,-0.0303300402623231,0.0988415126058798,0,0,0,0,0,0,0,0,0,0,0,0,-0.0948662257558555,0.121227260093971,0,0,0.0209732707906846,0.0704814524365544,0,0,0,0,-0.148254042973429,0,0,0,0,0,0,-0.154734031990037,0,0,-0.148994365233044,0,-0.0208574713484789,0,-0.0019032404283884,5.42101086242752e-20,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-6.67183639101497e-05,0,0,0,0,0,0,0,-0.00682122830980821,0,0,0,0,0.00102499959731442,0,0,0.00375443557139307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260775470147065,0,0,-0.00400782471305394,0,0,0.00585972919217666,0,0,-0.00152666906640667,0.00899830936934276,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0132026239786585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220690628165197,0,0,0,0,0,0,-0.00182078345760555,0,0,0,0,-0.00169462223176192,0,0,0,0,-0.00983536633877457,-0.0376095252124444,0,0,0,0,0,-0.000863338348130107,0.00489000315891354,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.00338442129642297,0,0,-0.0249622906041756,0,0,0,0,0,-0.026791210967627,0,0,0,0.023558012028639,0,0,0,-0.0180904250982365,0,0,0,-0.0203320827467707,0,0,0,0,0,0.00653610373678981,0,0,0,0,0,0,0,0,0,0.0133610944633941,-0.00413515636388572,0,0,0,0,0,0
