,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600703.SH,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X002236.SZ,X002007.SZ,X300124.SZ,X002008.SZ,X600487.SH,X600498.SH,X000100.SZ,X000661.SZ,X002179.SZ,X002456.SZ,X000625.SZ,X600867.SH,X300142.SZ,X600566.SH,X300146.SZ,X000157.SZ,X600809.SH,X600177.SH,X000596.SZ,X002180.SZ,X600372.SH,X002294.SZ,X600089.SH,X600066.SH,X002506.SZ,X600522.SH,X300136.SZ,X002241.SZ,X000977.SZ,X000050.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114777933682584,0,0,0,0,0,0.520897217495577,0,0,-0.0153548696823319,0.441520396302092,0,0,0,0.0151650896184053,0,0.287639643016211,0,0,0,0,0,0.0180137658762198,0,0,0,0,0,0,0,-0.15740893765743,0,0.264514480935475,0,-0.0156190026932301,-0.0564081096240536,0,0,0,0,0,0
X300003.SZ,0,0,-0.0369995672900753,0.842731609581695,0,0,-0.00235506690375716,0,-0.151150821803214,0,0,2.16840434497101e-19,0,0,0,0,0.119390318763912,-0.241373213480219,0,0,0.178093189830675,0,-0.0347734056135815,0,0,0,0,0.0369616362746238,0,0,0.048422287182301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922762277547111,0,0,0,0,0,0.0351345259579929,-0.0382648319895779,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0306288706965681,0,0,0,0,0.0438861148816451,0,0,0,0,0,0,0.00478311356779025,0,0,0,0,0,0,0,0,0,0,0.193522351268341,0,0.0191240644548172,0,0,0,0.234629057159139,0,0,0,0,0,0,0.120359736432162,0,0,0.0687935555711377,0,0.00744814463552775,0.103286511378732,0,0,0.00722728457088377,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0465573242690744,0.151901729488976,0,0,0,0,0.0411110577924179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173769687309694,0.088918284252193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109063963775408,0,0,0,-0.0051507321959836,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.171513886279712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160932625308612,0,0,0.163612476077401,0.457978517601298,0,0,0,0.045215965472122,0,-0.161001340714481,0,0,0,0,0,0.129565977397844,0,0,0,0,0,0,0,0.62652847478099,0,0,0.151172177413456,0.0155931729122143,-0.0392176765486424,0,0,0,0,0,0
X002236.SZ,0,0,0.652323869809138,0,0,0,0,0,-0.019472786937456,0,0,0,0,0,0,0.397351800154135,0,0,0.0146812039268712,0,-4.33680868994202e-19,0,0.00542978015820679,0,0,0,0.0384843735190839,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183586385366338,0,0,0,0.150041489389462,0,0,0,0.0764911929026126,0,0,0,0,0.0160920831596093,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.0298771730858516,0,0,-0.170024031816487,0,0,0,0.177685710706042,0,0,0,0,0,-0.0150916896637587,-0.0168412751863537,0.337117535714983,0,0,0,0,0,0,0,0,0.307908851465357,-0.0176530643762084,0,0,0,0.0951862771770641,-0.132698011449131,0,0,0,0,0,0,0,0,-0.0723804949971939,0,0,0,-0.02051032063592,-0.0333611665342109,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.267741686455723,0.0993081572452122,0,0,0,0,0.416368177418199,0,0,0,0,0,0.254277927956912,0,0,0,0.105675596690295,-0.00847288216774514,0,0,0,0.0210215224206082,0,0.0220339956525722,0,0,0.171717346858512,-6.93889390390723e-18,0.0855350732038896,0,0.0484446370108743,0,0,0,0,-0.0483825522376353,0,0,0,0,0,0,0,0.143217550342077,0.00598750971242588,-0.0382715370891935,0,0,-0.00769186293783339,-0.0349862643683015,0,0,0,0,0,0
X002008.SZ,0,0,0.115205651508452,0,0,0.195372207551828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213047220371284,0,0,0,0,0,0,0,0,0,0.162670585195272,0,0,0.166470693052081,0,0,0,0.0266480218716713,0.188927309999738,-0.0372989760150731,0,0,0,0,0,0.0185668588761592,0,0,0,0,0,-0.00926703033213572,0.0567059628880074,0,0,0,0,0,0
X600487.SH,0.31897485250116,0,0.0739003536581428,0,0,0,0,0.189407712767239,0.256100617974808,0,0,-0.0657561462887784,0,0,0,-0.215812529135552,0,0,0,0,0.416689282963386,0,0,0,0.142400319293485,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615359491382542,0.0107291945469252,0,0,0.317296526154628,0,0,0,0,0,0,0,0,-0.0155020281743168,0,0,0,0,0,0,0
X600498.SH,-0.0355007131596926,0.0959302082086038,0,0,0,0,0,0.0753600105267108,0.367047642950277,0,0,0,0,0,0,0,0,-0.21401404863379,0,0,0,0,0,0,0,0,-0.0718640517648767,0.0104799508571421,0,0,-0.110411049623208,-0.0522606158611481,0,0.0179414981258654,0,0,0,0,0,0.204499249146321,0,0,0,0,0,0.402347121135819,0,0,0,0,0,0,0.0120489187940149,0,0,0,0,0.101576440694239,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0316505638159895,0,0,0,0,0,0.0395091310398782,0,0,0,0,0.0335243195161912,0,0.0245705579500392,0,-8.67361737988404e-19,0,0,0,0,0,0.174724340191729,0.0157205030931855,0.109632282238711,0,0,0,0,0,0,0,0.0798550212350679,0,0,0,0,0,0,0,0,0.343250613124882,0,0,0.00146407516605476,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.137463380097586,0,-0.0999334220427613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017930683648433,0,0,0.0925542702634838,0,0,0,0,0,-0.290374323190532,0.452983412584184,0,0.0841825443996876,0,0,0.0918682794352131,0,0,0,0.26410853716359,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886719202587259,0,0,0.684102422076988,0,0,-0.616551887833199,0
X002179.SZ,0,-0.159901928153803,0,0,0,0,0,0,0,0,0,0,0,0,0.123323326913764,-0.0696336778272047,0,0.138268644009173,6.93889390390723e-18,0,0,0,0,0.0146519441226137,0,0,0,0,0,0,0.0135638437067855,0,0.0956325099529232,0.0820903908996985,0,0,0,0,0,0.312874767692808,0,0,0,0,0,0,0,0.225608443002188,0,0.278693886035797,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0510367829201141,0,0,0.342773254732756,0,0,0,0,0,0.233331147979059,0,0,0,0,0,0.101404103633505,0,0,0,-0.0417327204118615,0,0,0.03450176327453,0.0937786787173009,0.091377384500712,0,0,0,0,0,0,0,0,0,0.00217994307398286,0,0,0.390323627232113,0,-0.102794096261708,0.161774395543199,0,0,-0.01070232305446,0,0,0,0,0,0,0
X000625.SZ,-0.0339972628766788,0,0,0,0,0,0,0,0,0.146949073462789,0,0,0,0,0,0,0,0.109417971655207,0,0,0,0.0466214314031011,0,0,0,0,0,0,0,0,0,0,0,-0.037469742783282,0.0771046384063841,0,0,0,0,0.0581466451565345,0,0,0,0,0,0,0.0310058131340349,0.262950908967994,0,0.22604369723244,0,0.00695378780566434,-0.049487371589612,0,0,0,0,0,0
X600867.SH,0,0,-0.574330044593638,0,0,0,0.346111753384179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154753884515726,0.489956836858165,0,0,0,0.0345420761959519,0,0,0,0,-0.132643227152417,0,0,0,0,0,0,0.73262579090435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229080047163427,0,0.2708178397787,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.0224950728949077,0,0,0,0.082529763505477,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753748678644148,0,0.533859256966915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256059311015139,0,0,0.00208967409813481,-0.196877215045718,0,0,0,0,-0.477127562375435,0
X600566.SH,0,0,0,0.462559203829953,0,0,0,0,-0.102102054340309,0,0,0,0,0,0.0059072184902468,0,0,0.0669984549317847,0,0.0517676457023315,0.123009530036991,0.158640685117157,0,0,0,0,0,0.0728632553336218,0.102898820314712,-2.16840434497101e-19,0.0659389238328494,0,0,-0.176680681479765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313498907557995,8.67361737988404e-19,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0.252763296939643,0,0,0,0,-0.121338896584946,0.256412350047656,0,0,0.355014812087123,0.192642659123417,0,0,0,0,0,0,-0.0616048989343756,0,0,0.152818273083319,0,0,0,0,0,0.1015402663239,0,0,0,0,0,0,0,0,0.17990630698208,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592928005892674,0,0,0,0,0.146743433545076,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0536359168394831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223889742027976,0.00341882378028296,0,0,0,0,0,0,0,0.010483619456416,0,0.0616387813370472,0,0,0,0,0,0,0.0904667201655986,0.247664813439236,0,0,-0.00773265369194003,-0.0258643016300599,0,0,0,0,0,0
X600809.SH,0.401270063604022,0.00812729688489025,0,0,0,0,0.256380574139409,0,0.0564014024105032,0,0,0,0,0.0803980584292573,0,0,0.11215099254651,0,0,0.0167709470169956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201993445630924,0,0,0,0.0217776461129832,0,0.0138026137282553,0.121729302460527,0,0,0,0,0,0,0,0,0,0,-0.0254083644672675,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.132931000321539,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523479628997039,0,0,0,0,0,0.08772739324323,0,0,0,0,0,0.0564500115142977,0,0,0,0,0,0,0,0,0,0,0,0,0.22221779238461,0,0,0.000419283788547051,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.467336663356214,0.350941794309583,0,0,0,0,-0.021553906880264,0,0,0,0,0,0,0.163176563600275,0,0.0248445328401997,0,0,0.0214690335931525,0,0,0.0214196485080296,0,0,-0.0177408962046597,-0.0101865877622309,0,0,0,0,0,0,0,0,0,0,0,0.0321540384540222,0,0,0,0,0,0,0,0,-0.00833556957072685,0.052393344930916,0,0.0231835459698708,0,0,0,0
X002180.SZ,0,0,0,0,0,0,-0.0506460671006257,0,0,0,0,0,0,0.102655684954841,0,0,0,0,0,0,0,0,0,0,0.260580137321967,0,0,0,0,0,0.171291400568498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28083374381225,0,0,0,0,0,-0.0276886443903219,-0.0224507354077002,-0.109141877133363,0,0,0,0,0
X600372.SH,0,0,0.113764977036131,0,0,0,0,0,0,0,0.332973879313098,0,0,-0.15567379119043,0.119692881525655,0,0,0.0472225519332877,0.194477609010081,0,0,0,0,0,0.0419039391200032,0,0,0.0157845650985735,0,0,0,0,0.0776695656751616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080947676024046,0,0,0,0.00878008553126714,0.00830477817340341,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487336398013304,0,0,0,0,0,0,0,0.0361016383989901,0,0,0.00581348200433627,0,0,0.112165540746039,0.098779472141803,0.00701125650207297,0,0,0,0.368012902847001,0,0,0.00853232139936002,0,0,0,0,0,0,0,0,0.136549619443573,0,0,0,0,-0.0291686949585609,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825285106480494,0,0,0,0,0,0,0,0,0,0,0.0442285497921523,0,0.0711866480386056,0.105511070216539,0,0,0,0,0,0,0,0,0.0826487612195149,0,0,0,0,0,0,0.159347849918537,0,0.0660031873822246,0,0,0,0.00481054542998958,-0.0338921672669262,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.266577857116856,0,0,-0.0250946608852761,0,0,0,0,0,0,0,0.396810551883627,0,0,0,0,0,0,0.227025289039521,0,0,-0.0356765334851545,0.00342123878294985,-0.144453050386104,0,0.012112924932966,0.147425326813203,0,0,0,0,0,0.104230029185552,0,0,0.154911535363954,0,0,0,0,0,0,0,0,0,0,-0.0244282682886826,0,0,0.0688709227287128,0,0,0,0
X002506.SZ,0,0,0,0.0281322030608837,0,0,0,0.184270204111537,0,0,0,-0.0645083126377663,0.118851562508675,0,0,0,0,0,0,0,3.46944695195361e-18,-3.46944695195361e-18,0.0278643460887404,0,0,0,0,0,0,0,0,0.115714413083973,0.0581826872146985,0,0,0,0,0,0,-0.0972685492776187,0,0,0,0,0,0,0.052056897053617,0,0,0,0,0.0501954178603166,-0.0550408449260994,0,0,0,0,0.35218308539662,0
X600522.SH,0,0,0,0.00485628598892605,0,0,0.0674463867051997,0,0,0,0,0,0,0,0.117823102985655,0,0,0,0.0332989962974344,0.00578839304737295,0,0,0,0.186363726259498,0.0648236822567194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294332926072173,0,0,0,0.00919186525354889,0,0,0.163778836748643,0,0,-0.00901316971987165,-0.0531772125789642,0,0,0,0,0,0
X300136.SZ,0,0,0,-0.0400137731461438,0,0,0,0,0,0,0,0.175897842488773,0,0,0,0,0,0,0,0,-0.102324709993308,0,0,0,0,0,0,0,0.561577879619472,0,0,-0.0546122622504811,0,0.0539147749452701,0,0,0,0,0,0,0,0,0,0,0,0,0.598222217147168,-0.207045308814217,0,0,0,-0.0244210539392179,-0.166900705753368,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.185263592468785,0,0,0,0,0,0,0,0.0141622918107059,0,0,0.00466373949953765,0.0608690285513932,0,0,0,0,0,0,0,0,0,0.228148801278211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150942006378384,0,0.0619696751122648,0,0,0,-0.0129876477022581,0,0,0,0,0,0,0
X000977.SZ,0,0.0599191012896583,0,0,0,0,-0.151172184124299,0,0,0.465569895321784,0,0,0.0124395875791317,0,0,-4.33680868994202e-19,0,0,0.606864616155522,0.108429718320391,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314081558462169,0,0,0,0,0,0,0.180738225207747,0,0.0665384377788541,0,0,0,-0.00514235800266339,0.26018993307359,0,-0.161103713413311,0,0,0,0,0,0,0,0,-0.0138412634830026,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.20273744629625,0,0,0,0,0,0,0,0.0381670167874694,0,0,0,0,0,0,0,0.198086106553622,0.17981518806483,0,0.159840807241921,0,0.0257766321614147,0.0702832752155892,0,0,0,0.0691586008419173,0,0,0.0183206414208484,0.0428537574611127,0,0,0.147033951087485,0,0,0.0272715001497597,0,0,0,0,0,0.00995799341315825,-0.0162947977107126,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115743480585653,0.106974033798544,0,0,0.0637264248612569,0,0,0,0,0,0,0,0,0,0,0.196225972481233,0.0328439840843991,0.0256470993753046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.00100029511288454,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411731264480423,0,-0.434618786068071,0.11346234574828,-0.140746089117595,0,0,0,0,0.0475460560293848,0,0,0,0,0,0.0395652260112059,-0.0014123355146911,-0.000202554679230101,0,0,0.0858500131262361,0,0.0780430438008637,0,0.163893006564156,0,0,0,0,0,0,0,0,0,0,0,-0.0434391716524397,-0.249599272344996,0,0.295452587025175,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.410281539734261,0,0,0,0,0,0.229944434731948,0.473322201138865,0,0,0,0,0,-0.501131641639136,0,0,0,-0.886232576301355,0,0.245403502276141,0,0,0,0,0,0,0,0,0,0,0,-0.807477741625035,0.410160875984995,0,0,0,0,0,0,0.318315842240954,0,0,0,-6.65648082614625,0,0
TED,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.00547337658888528,0,0,0,0.131420064235645,0,0,0.241635582645099,0,0,0,0.0670644640555649,0,0,0,0,-0.325916768335543,-8.67361737988404e-19,0,0,0,0,0.104568873348229,0,0,0,0,0,0,0,-0.0907778718034568,0,0,0,0,-0.707157280680355,0.189130381068153,0,0,0,0,0,0,0
RealEstate_excess,0,0.0213985129717275,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.103533586623482,0,0,0,0,0,-0.0663340235310018,0,0,0,-0.0466511171750042,0,0,0.134024249252904,0,0,0,0.10220075664518,0,0,0,0,0,-0.0910641564284645,-0.0225824397505398,0,0,0,0,0,0,0,0,0,0,0,-0.040526994674375,-0.00171137818702908,-0.0100040308346435,0,0.151569064430219,0,0,0,0
MKreturn,0,0,0,0,-0.071393260254064,0,0,0,-0.0371113818128954,0,0,-0.150520383606541,0,0,0,-0.0788625615659846,0,0,0,0,0,0,0,0,0,0,0.126362477591831,0,0,0,0.145920588286382,0,0,0,0,0,0,0,0,0,0,0,0.1220292826892,0,0,0,0,-0.0272434396953585,0,0,0,0.0221395451762867,-0.0803204422845061,0,0,0,0,0,0
MKvol,0,0.00248992963703004,0,0,0,0,0,0,0.000177739158124734,0,0,0,0,0,0,0,0,0,-0.000488554410399995,0,0,0,0,0,0.00100558103965017,0,0,-0.000501173849570062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00225703097915416,0.00272551052387339,0,0,0,0.0295629535535681,0.0104813195708831,0
CarbonVol_Shenzhen,0,-0.0272001655828341,0,0,0,0,-0.00913672885113736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399173275735314,0.0667620174697474,0,0,0,0,-0.0602743762612107,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109242561226832,0.129390920646825,0,0,0,0,0.0757243805667477,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.0212632154028154,0,-0.0183732363168296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00658405386705287,0,0,0,0,0,0,-0.000101025375506091,0.0185304048306873,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381435472363846,0,0,0,0,0.649361142415774,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.000387705687498164,0,0,0,0,0,0,-3.61633415905731e-05,0,0,0,0,0,0,0,0,0,0,0,0.00110855813985464,0,0,0.00178553942735589,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0072454625682901,0.00514085508676035,0,0,0,0,0.0759416646166538,0
