,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X600741.SH,X000100.SZ,X600031.SH,X600066.SH,X002506.SZ,X600118.SH,X002236.SZ,X002241.SZ,X000559.SZ,X002475.SZ,X000157.SZ,X000568.SZ,X600372.SH,X600177.SH,X002085.SZ,X002074.SZ,X300003.SZ,X000338.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002465.SZ,X600867.SH,X002456.SZ,X601877.SH,X600498.SH,X002007.SZ,X002049.SZ,X000977.SZ,X002426.SZ,X300001.SZ,X000869.SZ,X002180.SZ,X000981.SZ,X002512.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162344503381077,0,-0.424894814636721,0,0,0,-0.0826840307593553,0,0,0.254687196085117,0,0,0,0,0,0,0.133311534464148,0,0,-0.0521223941394452,0,0,0.368920963626022,0,0,-0.0153774395637075,0,0.57544610481324,0,0.0489768897385803,-0.0023840018746871,0,0,0,0,0,0
X600690.SH,0,0,0,-0.271199017825451,0,0,0,0,0,0,0,0,0.122776269412934,0,0,0.0944066552443169,0,0,0.111174093297152,0,0,-0.047367030232958,0,0.388074213626497,0,0,0,0,0.158098660265157,0,0,0,0,0,0.16583558514796,0,0,-0.34255640370576,0,0,0,0,0,0.115820711994523,0,-0.122723725104567,0,0,0,0,0.075707075456801,-0.32937126365822,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128772471401632,0,0,0,0,0,0.163612242290464,0,0,0,0,0,0,0,0,0.0286804764545771,-6.93889390390723e-18,0.0325895213425407,0,0,0,0.0484371976416483,0.141614244920959,0,0,0,0,0.220124167807394,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.106149357688997,0.24213078793655,0,0,0,0,0,0,0,0,0,0,0,0,0.0385882542564936,0,0,0.0858596671056104,0,0,0,0,0,0,0,0.133587682439541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988567724627669,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.103349019725487,0,0,0,0,0,0,0,0,0.138096705558825,0,0,0,0.0666808020159148,0,0,0,0,0,0,0.0723147407202453,0,0,0,0,0,0,0,0.189979032894362,0.0615974508640084,0,0,0,0,0,0.00933776600640961,0,0,0,0.0412797423411013,1.73472347597681e-18,0,0.0243941225729452,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0570198545843842,0,0,0,0,0,0,0,0,0,0.0489886599941858,0,0,0,0.0121298436094424,0,0.203372163122336,0,0,0.177154662982101,0.00256650570703925,0,0,0.142868879059006,0,0,0.199049738697742,0,0.0508975887813819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142285250233147,-0.0593030008036223,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,-0.0243782150568129,1.73472347597681e-18,0.374100602665331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189632585514868,-6.93889390390723e-18,0.0538513015303109,0,0,0,0,0,0,0,0,-0.0689232317060211,0.106458076376333,0,0,0,0,0,0,0.033433161790084,0,0,0,0,0.00470529041695479,-0.0666450610867389,0,-0.00555641676484472,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.0585155014837875,0,0,0,0,0,0,0,0.145354729280713,0,0,0,0,0,0,0,0,0.0608821327656676,0,0.0178540033631854,0,0,0.119742882813918,0,0,0,0,0,0.127020748898861,0,0,0.317464636704712,0,0.0796415215802376,0,0,0,0,0,0,0.0435553773620249,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798694210509919,0,0,0,0.115075517373504,0,-0.0296497261994257,0,0.308673319908811,0,0,0,0.0478475729203396,0.107482409058028,0,0,0,0,0.0147561847535587,0.183077823903605,0,0,0,0,0,0,0.186218715160105,-0.031513846792786,0,0,-0.0566379733492564,0,0,0.00599406611931705,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.158839004998027,0,0,0.0702345240850508,0.0898339057539356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119147299343505,0.25569413630865,0,0,0,0.327380339919191,0,0.0826030105329454,0,0,0,0,0,0.00940496604364257,-0.143237833345997,0,0,0,0,0,0
X002241.SZ,0,0,-0.0694340014741916,0,0,0,0,0,0,0,0.0615988541106755,0,0,0,0,0,0,0.0208945137475478,0,0,0,0,0,0,0,0,0,0,0.218309108275561,0.0844804950120506,0,0,0,0,0.284274695763635,0,0,0,0,0,0,0,0,0.140917753715179,0,0,0,0.09512192553612,0.364196944857735,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.104251703952812,0,0,0,0,0.0383152207795376,0,0.0299790260328962,0.0185076297235027,0.0157085117339614,0,0,0,0,0,0,0.152521530856213,0,0,0,0.0312086280813043,0.0406064820137892,0,0,0,0,0,0.229507071490833,0,0,0,-3.46944695195361e-18,0,0.265412514756268,0,0,0,0,0.0542730570801174,0,-0.0299509775109896,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353432776855554,0,0,0.0504949668468599,0,0,0.0775826781863545,0,0,0,0.173459610622583,0,0.00102011279554002,0,0,0,0.0947339139541535,0,0,0,0.0311548600449719,0.0650711109461108,0,0,0.122898823501562,0,0,0,0,0,-0.0690349255091792,0,0,0,0,0.00152557250907467,0.0567499740917187,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361983427733652,0,0.118696187351076,0,0.0703973809270236,0,-5.42101086242752e-20,0,0,0,0,0,-1.38777878078145e-17,0.0148372876564725,0,0,0.0547044822706334,0,0,0,0,0,0,0.00292666477011745,0,0,0,0,0,0,0,0,0,0.101950747450154,0,0.0210150755249909,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.00661597696856653,0,0,0,0,0,0.025987671128821,0.124343785689156,0,0,0.0218009009161062,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.157491528648116,0,0.0900649861457155,0,0,0,0.00175070778530882,0,0.0324653636478079,0.216226561185299,0,0,0,0.0842152150571944,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437856009609884,0.0382685948740468,0.142281264195067,0,0,0,0,0,0,0,0.0707364004320531,0,0,0,0,0,0.0143823692616667,0,0.0133517127229003,0,0.0624506223066132,0,0,0,0,0,0,0,0,0,0.148987648761212,0,0,0,0,0.0335321936963594,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.155403407979076,0,0,0,0,0,0,0,0.0230936363307773,0,0.0500734572767465,0,0.162984199934452,0,0,0,0.188447662853934,0,0.0203425619868944,0.103135014783751,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.145913689127501,0,0,0,0,0,0,0,0.0173990204875217,0,0,0.0132359363335067,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.215880741208775,0,0,0,0,0,0,0,0,0.101404170775587,0,0,0,0.201144564482627,0,0,0,0,0,0,0,0,0,0,0.181454802753348,0,-0.471858661452906,0,0,0,0,0,0,0,0,0.0718593515709637,0,0.0962748902077263,0,0,0,0,-0.0258486604667488,0.0518711727086576,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.0910387725492175,0,0,0,0,0.138988987017198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243771111257232,0,0,0,0,0.0872172524467913,0,0,0,0,0,0.132924144251227,0.135197094585252,0,0,0,0,0.289439162816819,0,-0.0315612175467181,0.0377046970138873,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0340736792446793,0,0,0,0,0,0,0,0.143337579414801,0.0638774689927768,0.227092985846328,0,0,0,0,0,0,0,-0.0589550065278109,0,0,0,0,0,0,0,0,0.0311957525860183,0,0,-0.0195846735616118,0,0.186894132323618,0.0894352709477846,0.0244095011813179,0,0,0,0,0,0.00722551604411474,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.18546706257412,0,0,0.0491382335234318,0,0,0,0,0.290315323889932,0,0,0.184795004792984,0,0,0,0,0,0,0,0,0,0.100093531333764,0,0,-0.00603352010669148,0,0,0,0,0.0290273426047139,0,0.107102125022861,0,0,0,0,0,0,0,0,0,0,0,0.0317691855744188,0,0.0210334356614791,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116698723754616,0,0.0590967897913974,0,0.0180491124312135,0.113738260703039,0.089519587190467,0,0,0,0,0,0,0.0989711322396997,0,0,0,0,0,0,0,0.0935843719648774,0,0.048064712022892,0.223745358340708,0,-4.33680868994202e-19,0,0,0,0,0,0,0.188614715399802,0,0.0105436386621677,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467741989456749,0,0.0132501370189486,0,0,0,0.183785075352976,0,0,0,0.0953906835039384,0,0.0791857025817038,0,0,0,0.12698673938568,0,0.00851804089543348,0,0,0.0419654889590752,0,0.0322558335412215,0,0,0,0,0,0,0,0,0,0.00319315277013562,0,0.00203211593135271,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.207816010315897,0,0,0,0,0,0,0,0.0932932051022835,0,0.0338808253265168,0,0,0,0.00955280313937606,0,0,0,0,0.19159306857344,0,0,0,0,0,0,0,0,0,0.107436911365841,0.035261207955867,0.0102381207179195,0.071431201867914,0,0,0,0.0177837768652019,0,0,0,0,0.0585824942171356,0,0.00316249602000319,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,-0.0733385985012974,0,0,0,0,0,0,0.159213958444837,8.67361737988404e-19,0,0.199245306304906,0,0,0,0,0,0.0553119585683289,-0.438748207095912,-0.663510803512317,0,0,0.413558248522194,0,0,0,0,0.195120956142633,0,0,0,0,0,0,0.123903527925182,0,-0.11081508650978,0,0,0,0,0,-0.075690382147983,0,0.20417295679045,0,0,0,0
X600867.SH,0,0,0.127471982185187,0.0500924568120464,0,0,0,0,0.0866949003335202,0,0,0,0,0,0,0,0,0.19507411521748,0,0,0,0,0,0,0,0,0.0449683238962764,0,0,0,0,0,0,0,0,0,0.183351113095845,0.0368623812081916,0,0,0,0,0,0,0,0,0,0.13035469843833,0.00255962893768009,0,0.00449604910854138,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255816589361224,0,0,0.189679005998241,0,0,0,0,0.170423006652395,0,0,0,0,0,0,0,0,0,0,0,0.0256606330361123,0.023910771931181,0,0,0.269621097130099,0,0,0,0,0,0,0,0,0.0175130243449393,-0.0234954369161783,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0795973839597376,0,0,0,0,0,0,0.0848960779471122,0,0,0,0.117523910818186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164265912056228,0,0,0,0.0196987709629328,0,0.0508799592650302,0.135087723965484,0.428848148328362,0.00390215868708216,0,0,0,0,0.0145157001563381,-0.0557491751536534,0,0.0707985469888985,0,0,0,0
X600498.SH,0.0788295411914234,0,0.443055795680662,0,0,0,0,0,0,0,0,0,0,0.427705538867678,0,0,0,0.26638816753632,0,0,0,0,0,0,0,0.000286789095780703,0,0,0,0,0,0,0,0,-0.145397219700579,0.527996426604348,0,0,0,0,0,-0.387017565960185,0,0,0,0,0,0,0,0,0.0351077895179544,0,0,0.377053006473838,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650083371207238,0,0.0117336882425582,0,0,0.0333905963314824,0,0.104546507535385,0,0,0,0.229635409214226,0,0,0,0,0.232502997865661,0,0.132438086177233,0.0415680713176529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363618236905466,0,0.0353082951001626,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0281631989965439,0,0,0,0,0,0,0,0,0,0,0,0.0409738943896237,0,0,-0.032081400945814,0,0,0,0,0,0,-0.123223031175737,-0.251182911448781,0,0,0,0,0,0,0,-0.00496732426194051,0,-0.0186652916613895,0,0,0,0,0.103744331185399,0,0.0513420802022554,0,0.189071399704979,0,0,-0.267215990430694,0.210986869132669,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.106401862427935,0,0,0.114352739491702,0,0,0,0,0,0,0.0761790909392274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109267231397803,0,0.221654353720239,0,0,0,0.0808298209698212,0,0,0,0,0.131803550102034,0,0.0490021500144295,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170938917472455,0,0,0,0,0,0,0,0.105980617782351,0.201659799483578,0,0,0,0,0,0,0,0,0,0.160628231678764,0,0,0,0,0,0.176549782815237,0,0,0.0241000836951363,0,0,0.0138486590529905,0.00329409008856727,0,0.149310151953193,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0.169745032281974,0,0,0,0,0,0,0.155186781033683,0,0.114456915085501,0,0,0,0,0.070029031045415,0,0,0.0977665813555955,0,0.176081528375068,0,0,0,0,0,0,0.0873290908991023,0,-0.0290722441634267,0,0,0,0,0,0,0,0,0,0.0981836682842911,0,-0.0597623753783083,0.125949307650898,0,0,0,0,0,0
X000869.SZ,0.212547870621902,0,0,0,0,0,0,0,0,0,0,0,0,0.0702989057535421,0,0,0,0,0,0,0.154617336559192,0.123572124976781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774076921960532,0.0812003836684097,0,0,0,0,0,0,0,0,0,0,0,0,0.0273652602794161,0.0222580353058346,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0624554032768744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173965453922028,0.182419724723598,0.0473889574183814,0,0,0,0,0,-0.202932020091512,0,0.0688740921054048,-0.0115195926056288,0,0,0,0,0,0.170908011112062,0,0,0,0,0,0,0.0336676791536403,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0.05567161741989,0,0,0,0,0,0,0,0,0.0478132899260664,0,0,0.211853526428527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152820147512383,0,-0.0193841291809271,0,-0.0517683026943949,0,0,0,0,0,-0.0579424588047506,0,0,-0.0404781691592865,0.00167809597328802,0,0,0,0,0,0
X002512.SZ,0,0.201339748874195,0,0,0,0,0,-0.0488685640011692,0.525922210996556,0,-0.000436203796461775,0,0,0,0,0,0,0,0,0.078408165039473,0.479142353225619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215724696597912,0,0,0,0.18968930102039,0,0,-0.0922814402629902,0,0,0,0,0,0,0.0264482447412025,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.083824001670313,0,0.146950602741285,0,0,0,0,0.200896612941932,0,0,0,0.099154012872317,0,0,0,0,0,0,0,0,0,0.314268642107905,0,0,0,0,0.0379035086794985,0.0410699697238277,-0.0736573789159517,0.0475720216111265,0,0,0,0,0,0,0,0,0,0,0.0349135252550668,0,0,0,0,0,0,0
Change_TY3M,-0.0158510797980969,0,0,0,0,0,0,0,0,0,-0.130142137575412,0.0581567737339634,0,0,0,0,0,0,0,0.0808309991484273,0,0,0.134808570410097,0,0,0,0,0,-0.0492065595883718,0.244259092007273,-0.174756009624527,0,0,0,0,0,0,0,0,0,-0.0251323413111917,-0.0578651435738663,0.0382345695408462,0,-0.0271915566176233,-0.0744518171555401,0.115005749226222,0,0,0,0,-0.079261648747193,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.11903574562206,0,0,0,0.361057667726396,0,0,0,0,0,0,0,0.241610263210185,0,-0.225748043252767,0,0,-0.485750398897522,0,0,0,0,0,0,0,0,-0.0367272353421194,0,0,0,0,0,0,0,0.0513971441447578,0,0,0,0,0,0.950408860262352,0,0,0,0,1.30880371556491,0
TED,0,0,0.221749998613826,0,0,0,0,0,0,-0.176359553272991,0.0613994122489628,0,0,0,0,0,0,0,0.263800447055484,0,0,0,0,0,0,0,0,0.0554403778589135,0.248450502318129,0,0,0,0,0,-0.243091940208883,0,0,0,0,-0.119416506728762,0,0,0,0,0,-0.791349098030463,0,-0.0146223156513452,0,-0.571398677447687,0.198396526728604,0,0,0,0,0,0,0
RealEstate_excess,0.325226070654774,0,0,0,0,0.121947814521632,0,0,0,0,0,0,0,0,0,0,0,-0.0527580246170643,0,-0.0283319777159109,0,0,0,0,-0.267421413658398,0,0,0,0,-0.0383804890153445,0,-0.096442438692471,0,0,-6.93889390390723e-18,0,0,0,-0.0575835448315405,0.0274991272003536,0,0,0.0441939257281642,0,0,0.0159890026201113,0,0,0,0,-0.0531895951271873,0,0,0.179092976244171,0,0,0,0
MKreturn,0,0,-0.0455892095807442,-0.0532108729359878,0,0,0,0,0,0,0.155383150414618,0,0,0,-0.132188531900317,0,0,0,0,0,0,0.0480717927258517,0,0,0,0,0,-0.0989428541426013,0,-0.0531338175930452,0,0,-0.0644641704655285,-0.202879771768538,0.0300803753105473,0,-0.00793210091113572,0,0.112320886786632,-0.0410119279200334,0,0,0.122809085390187,0,0,0,0,0,0,0,0.0445542754133268,0,0.766430250829505,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00411998319814979,0,0,0,4.71776779584523e-05,0,0,0.000171860369629689,0,0.00852973263676507,0,2.71050543121376e-20,0,0,0,0,-0.0024888922320318,0,0,-0.000149721155585827,0,-0.000731377533565369,0,0,0,0,0,0,-0.00104413974390133,0,0,0.00552755139781677,0,0,0,-0.0016214528761742,0,0,0,0,0.0074487011919139,-0.009461361727649,0,0,0,0,0.172242628627796,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.00196649956217172,0,0,0,0,0,0,0,0,0.00508324485406537,0,0,0,0,0,0,0,0,0.00242589471745381,0,0,0,0,0,0,0,-0.000443572600753577,0,-0.00441977199667604,0,0.00433650695183249,0,0,0.00488232010010607,0,0,0,0,0,0,0.000145031898178696,0,0,0.00303239570566412,0,0,0.14637889444369,0
CarbonVol_Guangdong,0.036083854217488,0,0,0,0,0,0,0,0,0,-0.018688432038922,0,0,0,0,0,0,0.00214231947207996,0,0.0284675290663677,0,0.00543255836253967,0,0,0,0,-0.0306838217259047,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0102748471980479,0,0,0.0213321615092523,0,0,0,0,0,0,0,0,0.0964026203152327,-0.0983503670059705,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222504409699955,0,-0.000952626978144213,0,0,0,0,0,0.00624766004365297,0,0,0.000338966001280639,0,0,0,0,0,0,0,0,0,0,0,0,0.00613125315514704,-0.00516698014122084,0,0,0,0,0,0
