,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300014.SZ,X300124.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000063.SZ,X000625.SZ,X002129.SZ,X002371.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X000661.SZ,X002180.SZ,X000100.SZ,X300142.SZ,X002241.SZ,X000733.SZ,X601877.SH,X600522.SH,X600702.SH,X600741.SH,X002074.SZ,X000157.SZ,X000799.SZ,X600460.SH,X300003.SZ,X600584.SH,X002007.SZ,X600779.SH,X600884.SH,X300146.SZ,X600487.SH,X002294.SZ,X601799.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0111634348330673,0,0,0,0,0,0,0.154862575310751,0,0,-0.0697569297072098,0,0,0,0,0,0.16572074614231,0,-0.0273562352369791,0,0,0,0.028440217814748,0,0,0.324190633376162,0,0,-0.179815139272854,0,0,0,0.00878461621338153,0.584945289341348,-0.00710516775353075,0,0,0,0,0,-0.0178340339640073,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.216503190410139,0,0.0728454006414815,0,0,-0.111088474172405,0,0,0,0,0,-0.00874715262537548,-0.073852478113738,0,0.0845025247378456,0,0,0,0,0,0,0,0,0,0,0,0.054707838086221,0,0,0,0,-0.126249866111021,0,0,0.0773779701152671,0,0,0.0771379447700168,0.0484620155334217,-0.050820884324216,0.0926147124665363,0,0,0.02358804538777,-0.0278146345594336,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.138473229419346,0,0,0,0,0,0,0.116514544875833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025449753405359,0,0,0,0.0119999625933936,0,0,0,0.0656260364150388,0,0,0,0,0,0,0,0,0,0,0,0,0.0134193032277365,-0.0165996726588587,0,0,0,0,0,0
X000596.SZ,0,0,0.5320497246717,0,0,0,0,0,0,0,0,-0.392518532280328,0,0,0,0,0,0,0.0475090713879084,0,-0.0988886784873237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101553943336577,0.355165074528987,0,0,0,-0.225116314208008,0,-0.0214336454997346,0,0,0,0,-0.0476768606517551,0,0,0,-0.0364749496696013,0.0138518234255561,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0846621544147981,0,0,0.184785501703688,0,0,0,0,0,0,0.13850274198658,0,0,0,0,0,0.111731760793331,0,0,0,0,0,0.118608074892296,0,0,0,0,0.0589862478680781,0,0,0,0.356612641901593,0,0,0,0,0.135862152162303,0,0,0,-0.115678612615296,0,0,0,0,0.0162935464176194,0.0212085883702703,0,0,0,0,0,0
X003816.SZ,0,0.0195648139539524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070503598626034,0,0,0,0,0,0,0,0.0765686566567435,0,0,0,0,0,0,0,0,0.00996818007660201,0.036683669884936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451446953993428,0,0.00650314678193935,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0249059830439634,0,0,0,0,0,0,0,0.0236865749343729,0,0.120430360316337,0,0,0,0,0,0,0,0,0,0,0,0.0294356676484201,0,0.357774166300804,0,0.0108297557314316,0,0,0,0.0984553881205729,0,0,0.237835045483795,0,0,0.0291791085210436,0,0.0286447430465302,-0.040289766068646,0,-0.0588258975770501,0,0,0,0,0,0.00251444824692593,0.000252544487790983,0,0,0,0,0,0
X000063.SZ,0,0,0.117328798746621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123034690939831,0,0,0,0,0,0,0,0,0,0,0,0.10907316515141,0,0,0,0,0,0,0,0,0,0,0,0.108761256362875,0.0635916279643159,0,0,0,0,0,0.0990445084697018,0,-0.00360056131763746,-0.0130979941733864,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.101840736701831,0,0,0.277382041203556,0,0,0.00467152572510173,0,0,0,0,0,0,0,0,0,0.169874929734774,0,0,0,0,0,0,0.11429202064303,0,0,0,0,0,0.0290114179398539,0,0.137695657365249,0,0,0,0,0,0,0,0,0,0.154240795899437,0,0,0.0161367156236613,-0.0849821419874779,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102691655526142,0.0892713517307067,0,0,0,0,0,0,0,0,0,0,0.113714871876729,0,0,0,0,0.053093052152056,0,0,0.101549246994865,0,0,0.135087813427577,0,0,0,0.0911196332104241,0,0.0379890134613004,-0.0650738571143861,0,0,0,0,0,0,0,0.00763705187232459,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304586282580928,0,0,0,0,0,0,0,-0.334138781058164,0,0,0,0.135117099334904,0,0,0,0,0.627865330766758,0,0,0.391760435371148,0,0,0,0,0.0768538617766165,0,0.21031737779054,-0.210648946830346,-0.360590725498095,0,0,-0.0910600615975935,0,0,0,0,-0.0990326769138147,0.0354891271527608,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.00046613616405179,0,0,0,0,0,0,0,0,0,0,0,0.280262121867505,0,0,0,0,0,0,0,0,-0.226310613288231,0,0.226127109510514,0,0.0150475620358355,0,0,0,0,0,0,0,0,0,0,0.11470872378284,0,0.128052181935168,0.111893846799113,0,0,0,0.0323423333154542,0.0333505371759038,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.0345920685239529,0,0,0,0,0,0.0108946906486773,0,0,-0.0197046668422265,0,0,0.0962020793025431,0.106720438914669,0,0,0,0,0,0,0.0146345412140001,-0.0250115003696004,0,0.155559504892831,0,0,0,0,0,0,0,0,0,0,0.107619942326574,0,0,0,0,0,0,0,0,0.000142959311568679,0,0.0557474339986511,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.225253813787453,0,0,0.0263348201226385,0,0,0,0.107163144976437,0,0,0.160393002732798,0.047206780411312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293722630097543,0.113278178081653,-0.00778504529515937,0,0,0,0,0,0,0,0,0.0727273722371969,0,-0.00109289553876453,0.0147284206235192,0,0,0,0,0,0
X600703.SH,0.0146257845089164,0,0,0,0,0,0,0,0.162379010599629,0,0.0603081754635582,0.0424426368132442,0,0,0,0,0,0,0,0.140049281750418,0,0,0,0,0,0,0,0.0478064136690802,0.146005559415313,0,0,0,0,0,0.0340384165994017,0,0,0,0,0.338382300105632,0,0,0,0,0,0,-0.0863071257987791,0,0,0.0413478429701759,0,0.0289718734313394,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248169899565035,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.196296821368545,0.0100769902998041,0,0,0.0866962105779825,0.0455430902228657,0,0,0,0,0.00434914304438754,0,0,0,0.0816675088052959,0.0267405221817095,0,0.140918557060662,0,0,0.00106507749793272,0,0,0,0,0,0
X000661.SZ,0,0.197115683765156,0,0.0593536291471932,0,0,0,0,0,0,0,0,0,0,0.0538022151698799,0,0,0,0,0.0343303130472142,0.168404759932529,0,0,0,0,0,0,0.0533587156773634,0,0,0,0,0,0.140656877868436,0.0729238249486935,0,0,0,0.272994618977577,0,0,0,0.364921666699502,0,0,0,0,0,0,0,0,0,0.00251133907425647,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024418394722128,0,0,0,0,0.096833276702577,0,0,0,0.132618278769391,0,0.0262820274605631,0,-0.0356466910328555,0.516660365687939,0,0.0433009917092715,-0.0920617393464414,0,-0.052395271225944,0,0,0.344545391168571,0,0,0,0,0,0,0,0,0,0,0,0.0220055140369552,0.015677504687074,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.00521270669205865,0,0,0,0.058124498893704,0,0.243236188700909,0,0,0,0.03563590883643,0,0.0610737877938879,0,0.0704767066553555,0.132938960151808,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101745378307508,0,0,0,0,-0.089892538611997,-0.0870441912241642,0,-0.0365044392654952,0.00759070294958029,0.0237290185296893,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22065153633111,0,0,0,0,0,0,0,0.00970253324110453,0,0,0,-0.0081170808028076,0,0.28750871774473,0,-0.0456760165229781,0,0,0,0,-0.0779019613568441,0.0349799191884517,0,0.276683869635919,0.0630313690737837,0,0,-0.0920484905166659,0.270252619317772,0,0,0,0.0198661994980623,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.149319548319501,0,0,1.38777878078145e-17,0,0,0,-0.470151270608112,0,0,0,0,0.0530025097624066,0.496057924351775,0,0,0,0,0,0,0,-0.102695471469958,0.233439804621732,0,0,0.290625902027022,0,0,0,0.539938181449069,0,0,0,0,0,0.0208874968729334,0.434548523085411,0,0,0.183303423590802,0,0,0,0,-0.00512601575490541,0.189323357359239,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.177205563329084,0,0,0,0,0,0,0,0,0,0,0,0,0.226498656696049,0.161077538269691,0.215585135574678,0,0,0,0,0.0285183374397696,0,0,0,0,0,0,0,0,0,0,-0.0321330626530352,0.0709127103279776,0,0,0,0,0,0,0.104416988993592,0,-0.00222822627869067,0,0,-0.00735015584620799,-0.00281227265310842,0,0,0,0,0,0
X601877.SH,0,0,0,0.0581432146746624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445744455319326,-0.00434167224016947,0,0,0.243391168069115,0.0925297410031837,0,0,0,0.250784992157591,0,0,0,0,0,0.265247812712724,0,0.0402060225602797,0,0,0,0,0.0482349429825327,0,0,0,0,0,0,0
X600522.SH,0,0,0,0.168304282967471,0,0,0,0,0,0,0.117008027263471,0,0,0,0,0,0,0,0.116162700823278,0.392028508586143,0,0.522578908156548,0,0,0,0,0,0,0,0,-0.0484827532692122,0,0,0,-0.521624716751439,0,0,0,0,0,0,0,0,0,0,0,0.728430331548405,0,0,0,0.0958006119176826,0.000719203507282734,0,-0.309088523733295,0,0,0,0,0
X600702.SH,0,0,0.202394479937862,0.258444272534637,0,0,0,0,0,0,0.132428760152231,0,0,0,0,0,0,0,0,0,0.00591072840844288,0,0,0,0,0,0.257281580541739,0,0,0,0,0,0.139253913542888,0,0,0,0,0,0,0,-0.20467180702097,0,0,0,0.0407760960711296,0.0616099070256654,0,0.101305614909208,0,0,0.231565546520493,-0.00511146260179015,0.0187228155946764,0,0,0,0,0,0
X600741.SH,0.0296127820125385,0,0.0611213391432456,0.0500749555495313,0,0.261270786288366,0,0,0.0260684724523848,0,0.124639520193597,0,0,0,0,0,0,0,0.253983274206359,0.0772118863611119,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695622750029137,0,0,0,0,0,1.38777878078145e-17,0,0,0.0977799336004407,0,0,0,0,0,0,0,0,0,-0.0202814800169483,-0.0222281812006719,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.358529566389317,0,0,0.0574471941118081,0,0,0,0,0,0,0,0,0,0,0,0.00872060140577648,0,0,0,0,0.0291391389517334,0,0.124948945931315,0,0,0,0,0,0,0.22587439141828,0,0,0,0,0.0459068653511381,0,0,0,0.0780626014873883,0,0,-0.0152792946260932,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443170223222801,0.20169825996069,0,0.148997184596531,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168730515808643,-0.0348983750540003,0.125943522655453,0,0,0,0,0,0,0,0.029934059232911,-2.71050543121376e-20,-0.00242497408286846,0,0,0,0,-0.0155721076382716,0,0,0,0,-0.0243234257452166,0,0,0,0,0,0
X000799.SZ,0.178465211599672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583031155513684,0,0,0,0,0,0,0,0,0.0575116869552479,0,0,-0.0769818946604364,0,0,0,0,0.0618669170773662,0,0,0,0,0,0,0.631520775444652,0,0,0,0,0,0.000577344469934309,0,0.00146766840804247,0,0,0,0,0,0,0
X600460.SH,0,0,0,0.0486509854010326,0,0,0,0,0.0402462196587168,0,0,0,0,0,0,0,0.196800147698762,0,0.221483738595305,0,0.193174400895022,0,0,0,0.0610749913997594,0,0,0.0479688501072618,0,0,0,0,0,-0.137923117130198,0,0,0.000403270274394327,0,0,0,0,0.110241025017693,0,0,0.0153809310563859,0,0,0,0,0.0837749402466762,0,0,-0.0373078118538828,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.610032478273687,0,0,0,0,-0.037263844222466,0,0,0,0,0,0.0749482272894255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679662076051743,0.0399952053951796,-0.105493177519991,0,0,0,0,0,0,0.290394612356589,0.182413530011822,0,0,0,0,0.18842925664848,0,0,0,0.0287236658691623,0.0236931337046719,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,-0.0598484091573207,0,0,0,0,0,0,0.0557338996540853,0,0,0.123510705600697,0,0,0,0,0,0,0.000521230618848713,0.151199862600097,0,0,0,0,0.0981278965828293,0,0,0,0,0,0.359323117047045,0.0687414556426955,0,0,0,0,0,0,0,0,0,0,0,0.0107671244620633,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.534071328089522,0.279081416184098,0,0,0,0.027241368988931,0,0,0,0,0,-0.0157896101073355,0,0.117333297489652,0,0,0,0.491545860001571,0,0,0,0,0,0,0,0,-0.0611296039710164,0,0,-0.123916700334461,0,0.124897311254272,0,0,-0.114959942727683,0,0,0,0,0,-0.0390874170045071,0.0550381320126108,0,-0.0348151197273664,0,0.207027921642731,0,0,0,0
X600779.SH,0.116805325054172,0.0944304517511359,0.112810488589978,0,0,0,0,0,0,0,0.066765824306604,0,0,0,0,0,0,0,0,0,0.0733221854257904,0,0,0.0963425624260226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356058025025892,0,0,0,0,0,0,0,0,0,0,0,0,-0.00980221078535534,-0.0428494404468573,0,0,0,0,0,0
X600884.SH,0,0,0,0,0.0221765015388723,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185080373331036,0,0,0.00493389426934658,0,0,4.33680868994202e-19,0,0.19031381155733,0,0,0,0.108719470846623,0,0,0,0,0,0,0,0,0,0,0,0.302412540422657,0,0,0,0.00972717787809688,0,0,0,0,0,0
X300146.SZ,0,0.163231324524522,0,0.017698682071961,0,0,0.229372709561559,0,0,0,0.02411607539581,0.152604820590039,0,0,0,0,0,0,0,0,0,0,0.0643816589317408,0,0,0,0,0,0,-0.0180357885108638,0,0,0,-0.159110186663664,0.00275607482338244,0,0,0,0.0681326153674199,0,-0.118989902449409,0,0.234896848619026,0,0,0,0,0,0,0,0,0.0114291317096641,4.33680868994202e-19,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,-0.0351250582535456,0,0,0,0,0,-0.272062940373229,0,0,0,0,0,0,0.0151717900609451,0.231010828473437,0,-0.321796678173076,0.346095635219388,0,0,0,0,0.0213690074619239,0.0694446884180802,0,0.403023329682931,0,0,0.209898976859844,0,0,0,8.67361737988404e-19,0,0,-0.0597949108501235,0,0,0,0.0868256939378519,0,0,0,0,0.0171289643412357,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.29383962191953,0,0,0.404030632479952,0,-0.139890251784423,-0.193301062746011,0,0,-0.0476930045294863,0,0,-0.127899025533984,0,0,0,0,0,0,0,0,0,0,0,0.180506980487157,-0.0157294158755114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112571132964494,0,0,0.0237992325573243,0.293850718935789,-0.017118090350588,0.0818579492211603,0,0,0,0,0,0
X601799.SH,0,0,-0.0617529530355163,0,0,0,0,0,0,0,0.28595158850546,0.240957443008947,0,0,0,0,0,0,0.118226621167526,0,-0.190929910421568,0,0,0.200797813896358,0,0,0,0,0,0,0,0,0,-0.0387667028137389,0,0,0.0562874652723261,0,0,0,0,0,0,0,0.190792332136736,0,0,0,0,0,0,-0.0314399161749925,0.0270274987766642,0,0,0,0,0,0
X002414.SZ,0,0,-0.0570834006771976,0,0.187238634329465,0,0,0,0,0,0,0,0,0,0,0,0,0.115243673271959,0,0,0,-0.007097174101913,0,0,0.262854634224049,0,0,0,0,0,0.123280301417718,0,0,0,0,0,0.202947121147875,0,0,0.0363467741041748,0,0,0,0,0,0,0,0.0609636174032972,0,0,0,-0.0156563876937205,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0703875883980254,0,0,-0.00604865621039684,0,0,0,0,-0.134048175442338,-0.0154922605744761,0,0,-0.0589910653028423,0,0,0.24780986502417,0,0,0,0.0225438804939615,0,-0.161509165200628,0.272403838995494,0.0187151479778306,-0.0483069947730403,0,0,0,0.117283802127055,0,0,0.119068055413082,0.286975821271775,0,0,0,0,0,0,0,0,-0.17392342666011,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.144214524135192,-0.899321358681259,0.245393084579803,0,0,0,0.354709630639036,0,0,0,0,0,0,0,0,0,1.18564500702203,0,0,0,0,0,0,0,-0.0114081639827059,-0.97486637868261,0,0.0722513859583006,0.624482750449125,0,0,0,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.49157385210673,0,0,-0.466855945032838,0,0,0,0,0,-0.195645306985142,0,0.360236647308244,0,0,0,0,0.548687559699625,0,0,-0.252035752992068,0,0,0,0.180675707079869,0,0,0,0,0.208602875284434,0,0,0,0,0,0,0,0,0,0.345823369428773,0,-1.87774402950535,-0.00406780050945196,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0351668994896227,0,0,-0.00495915059252591,0,0,0,0,0,0,0,0,0,0,0.0508082314677271,0,0,-0.041890035666513,0,0,0,-0.133263995161756,0,0,0,-0.0300227743023673,0,0,0,0,0,0,0,0,0.111992240993946,-0.0474392541098745,0,0.088253592521019,0,0.0554676429320748,-4.33680868994202e-19,0,0,0.0160455158130184,-0.00749979373517615,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637101482109368,0,0,0,0,0.0282895425187414,0.0873952441702221,0,0,0,0,0,0,0,-0.155568616719822,0,0,0,0,0,0,0.0699832638270797,0,0,0,-0.106188783774437,0,0.10556736122802,0,0,0.00112982553437296,0.00524442641945784,0,0,0,0,0,0
MKvol,0.000287794188361572,0,0,0.000406984064914534,0,0,0,0,0,0,0.000559270800947413,0,0,0,0,0,0,0,6.70491839636597e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000900605666353549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00250757950776467,0.00123042410851699,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-1.0842021724855e-19,0,0,-0.0141179438907761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147013142307549,0,0,0,0,0,0,0.00959469138720003,0,-0.0118105984037268,0,0,0,-0.00182422823030792,0,0,4.33680868994202e-19,0,0,0.00572820420999159,0,0,0.00792473216136233,5.42101086242752e-20,0,0,0,-0.00309548156952297,0,0,0.000362889719594988,-0.0162881383728395,0.0158711511690278,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00479975378306754,0.00482445161779482,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,-0.00523204936856222,0.00264835510094418,-0.00632100343754339,0,0,0,0,0,0,-0.00378641751801087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00592873595976146,0,-0.000790940659254687,0,0,0.00210222611285382,0,-0.00633822799842525,0.00520322574656856,-0.0105857968050694,0,0,0,0,0,0
CarbonVol_Hubei,-0.00603381169461607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046998795436079,0,0,0.00293078268807362,-0.00235035605949645,0,0,-0.00509273937862532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128734398416086,-0.00262173984990647,-0.0204381473378999,0,0,0,0,0
