,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600031.SH,X600741.SH,X002241.SZ,X002475.SZ,X002236.SZ,X600066.SH,X000338.SZ,X601877.SH,X000100.SZ,X002456.SZ,X600271.SH,X600118.SH,X600089.SH,X002085.SZ,X300124.SZ,X000157.SZ,X600177.SH,X600522.SH,X002508.SZ,X002007.SZ,X600372.SH,X300136.SZ,X000066.SZ,X300003.SZ,X000981.SZ,X600487.SH,X600699.SH,X002294.SZ,X600867.SH,X000050.SZ,X002008.SZ,X002180.SZ,X000559.SZ,X002292.SZ,X000596.SZ,X000623.SZ,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.00837188897190006,0,0.0309044065925291,-0.0979387503946902,0,0.0518249609235819,-0.0408289466817881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962373381185154,0,0,0,0.143639833717875,0,0,0,-0.00414795200159031,0,0,0.0333494957478577,0,0,0.0935613750895042,0.174053659882497,0.00425785996362031,-0.0143999446436559,0.00468948288455678,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,-0.0597477600855511,0,0,0.158530221445509,0,0,0,0,-0.0177062984576581,0.189144979030703,0,0,-0.0934996501049985,0,0.0213932372108935,0,0,0,0.136234261002668,0,0.229374357498592,0,-0.0598304293648784,0,0,0,0.117825140184454,0,0,-0.0137075260129411,-0.120212184210105,-0.0714160999022671,0,0.132161526092262,0,0,0,0,0,0,0,0,0,0,0,0,0.00794704974790822,-0.00762310873034783,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106194191186512,0,0,0,0,0,0,0,0,0,0,0,0.195704714865626,-0.304965221316627,0,0.0322223044071058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653384411542759,0,-0.0133605783063727,0.00587162572895062,0,0,0,0,0,0
X000651.SZ,0.054020447689086,0.103792143956152,0,0,0,0,0,0,0,0,0,0,0.0648780565230708,0,0,0,0,-0.0256366827595796,0,0,0,0,0,0,0,0.0627906120113982,0,0,0.397980926503966,0,0,0,0,0,0,-0.0351535259752229,0,0,0,0,0,-0.144457025415055,0,0,0,0.0241665580975712,0,0,0,0.0254528561020995,-0.130440615208846,-0.00877794352259996,0.0114841109656651,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0901727926676091,0,0.124070845026321,0,0,0.116757873289398,0,0,0,0.273913867650047,0,0,0,0,0.0489129980116209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103882664793662,0,0,0.0245023938964914,0,0,0,0,0,0,0,0,0,0,0.0198772088501876,0,0.0071272198760393,0.00348615473685261,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0711538459286617,0.0977539382830454,0,0,0,0,0,0,0,0.143785319316809,0.0997859989137785,0,0,0,0,0,0,-0.0435244414546338,0.179351154183395,0.0409813149857904,0,0,0,0,0,0,0,0,0,0,0,0,0.0306835919779798,0,0,0,0,0,0,0,0,0,0,0,0,0.0868611415579787,0.116960825501963,0,0,-0.000924648839756365,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.161428317398172,0,0,0,0,0,-0.0411340099895482,-0.116420390327654,0,0,0,0.0370041001883842,0,0,0,0,0,0,0,0,0,0,0,0,0.0668924983752937,0,0,0,0,0,0,0,0,0,0,0,0.0549740482485287,0,0.0574935642758032,-0.08754471089537,0.00650093679109096,0.00225367228315406,0,0,0,0,0,0
X000725.SZ,0,0,0,0.304375216009959,0,0,0,0,0,0,0,0.0933133266516697,0.118675938624888,0,0,0,-0.362713323703636,0,0,0,0,0.095499076367646,0,0,0,0,0,0,0,0,0,0,0.123709767075639,0,0,0,0,0,0,0,0,0,0,0.0114520723427656,0,0,0.22502899557786,0,0,0,0.246611293715984,-0.0725018750058502,0.0204045220329464,0,0,0,0,0,0
X000625.SZ,0,0.433171134165547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868393708413911,0,0.242027316541761,0,0,0,0.0416394194672435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897281294417029,0,0,0,0,0,0,0,-0.0627769473719484,0,0.173080092562126,0,0,0.00887360610098863,0,0,-0.00155082998154216,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0369902509830099,0,0,0,0,-0.19508072593144,0,0,0,0,0,0,-0.124331318336869,0,0,0,0,0.137357500671084,0,0,-0.176618101060063,0,0,0,0.224382682005902,0,0,0,0,0.339106286281636,-0.136326565179306,0,0.0383430487085996,0,0,0,0,0,0,0,0,0,0,0,-0.0794925255124808,0,-0.0336220935949785,0,0,0.00949784076396347,0,0,0,0,0,0
X600690.SH,0,0.196156906769913,0,0.124966475170485,0.181077463579515,-1.73472347597681e-18,0.0106831358218894,0,0,0,0,0,0,0,0,0,0,0,0,0.0587443952707628,0,0,0.0216658182326704,0,0.119030548105787,0,-0.149231188858644,0,0,0,0,0,0,-4.33680868994202e-19,-0.024637054359449,0,0,0,0,0,0,0,0,0,0,0,-0.100231524480017,0,0,0.0391112650449815,-0.0233415145212207,0,-0.00176057860210143,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.169555903036873,0,0,0,0,0,0,0,0,0,0,0.0967968253573795,0,0,0.0877693715396631,0,0,0.0241076828905573,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.00482690390469129,-0.0956820169835367,0,0,0.18616789910693,0,0,0,0,0,0,0,0,0.105706180035765,0,0,0.206454782391854,-0.0120884399265013,0.0114611512350203,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.271822350119117,0,0,0,0,0,0,0,0,0,0,0.0602013625554507,0,0,0,0,0,0,0,0,0.126013913818743,0,0,0,0,0,0,0.0225633751858051,0,0.0363629964539227,0,0,0,0,0,0,0,0,-0.0253281911613212,0,0,0,0,0,0.298031901349987,0.180543175317562,0,-0.0186161472152167,0.00203463557030417,0,0,0,0,0,0
X600031.SH,0,0,0,0.140322112212185,0,0.129414749419131,0,0,0,-0.0119891832599116,0,0,0,0,0,-0.206871906250552,0,0,0,0,0,0,0,0,0,0,0.0798270111797603,0.229463620267698,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.210391507770476,0,0,0,0,0,0,0,0,0,0,0,-0.0525533468283184,0,0,0,0,0,0,0,0
X600741.SH,0,0.181033160448929,0,0,0.105943569663073,0,0,0,0.085034813461748,0,0,0.0686483620536779,0,0,0,0,0,0,0,0.143231802516739,0.10413618400263,5.42101086242752e-20,-0.0567777537993219,0,0,0,0,0,0,0,0,0.0547654416494714,0,1.73472347597681e-18,0,0,0.103475090441805,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442127584577802,-0.000103045373591779,-0.00369625197441385,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0842692626033128,0,0,0,0,0,0,0,0.0569403400428353,0,0,0.0910674345580507,0,0,0.130799967642976,0,0,0,0,0,0.063477092369842,0,0,0,0.0524657356021329,0,0,0.0651515369564384,0,0,0,0,0,0,0,0.0346199122125542,0,0,0,0.0408309592067474,-0.000454894562207894,-0.00276598468631336,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.271005743809738,0,0,0,0,0,-0.0503814011719943,0,0,0,0.0752617133163479,0,0,0,0,0.0143262116924237,0,0,0,0,0,0,0,0,0,0.149097253764303,0,0.335865994151361,0.00483260401366253,0,0,0.100735098524906,0,0,0,0,0.0305876948763564,0,0,-0.0655066043280078,-0.0227468726003025,0,0,0,0,-0.00266878751846377,0,0,0,0,0,0
X002236.SZ,0,0,0.412499822687216,0,0,0,0,-0.237613207428915,0.57954335971769,0.0252728140871725,0,0.122623567140033,0,0,0,0,0.280364577921402,0,0,-0.0199366321264196,0,0.0473790862279647,0,0,-0.24642325147135,0,0,0,-0.0259878695157236,0,0,0,0,0,0,-0.00884404539390232,0,0,0,0,0,0,0,-0.0315505481248634,-0.0566044304485652,0,0.170718754035153,0,0,0,0,0,-0.00223410810536565,0,0,0,0,0,0
X600066.SH,0,0.0780258356078838,0,0,0,0,0,0,0.162757730397169,0,0,0,0,0,0,0,0.0304085291040581,0.04332415977197,0,0,0,0,0.00981630625168096,0,0,0,0,0,0,0,0,0.00103961387978699,0,0,0.0317841822087714,0,0,0,0.120915412710779,0,0,0,0,0,-0.133845913828592,0,0,0,0,0,0,-0.032227669192449,0.00908342882302999,0,0,0,0,0,0
X000338.SZ,-0.16129799417559,0,0,0,0,0,0,0.0171573953637804,0,0,0,0,-1.73472347597681e-18,0,0,0.0833635306191001,0,-0.200985014834484,0,0,0,0,-0.0632018564607131,0,0,0.0678096578349447,-0.257036883565845,0,0.344588628997167,0,0,0,0,-0.045190384092295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269622102037472,0,0,0.0169666241248174,-0.012253464381923,0,0,0,0,0,0
X601877.SH,0,0,0,0.128156544209613,0,0.0545539330584881,0,0.0788165107679104,0,0,0,0.034234658192323,0,0.142392874031235,0.0137265240435194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813705110500485,0,0,0,0,0,0,0,0,0,0,-0.0226998971162802,0,0,0.0278642294348786,0.0766341018031514,0,0,0.0298342854106008,-0.00074265235777499,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0479278028187259,0.132754954155652,0,0.269313644397376,0,0,0,0.0968460897935353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075120197920554,0,0,0,0.0460580609375638,0.0723754127219442,0,0,0,0,0.0576180255199145,0.0585596210503171,0,0,0,0,0,0,0.0275124089289208,0.00014797109705615,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.385394720626062,0,0,0,-0.22441757091951,-0.269010928207775,0,0,0,0.152406083656489,0,-0.00760697460268268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474237958377987,0,0,0.44274082387491,0,0.129504340669975,0,0,0,0,0,0,0,0.259639688272886,0,0,-0.115215463536483,-0.0907159915297377,0,0,0.0685300607342976,-0.0250499947143637,0,0,0,0,0,0
X600271.SH,0,0.198833596664592,0.202124863226753,0.037307115783403,-0.17185731595247,0,0,0,0,-0.000759973381350462,0,0.0404681692224218,0,0,0,0,0.162781638760778,0,0,0,0,0,0,0,0,0,0,0.0174474627366793,0.169172623412283,0,0,0,0,0.0741016919817454,0,0,0,0,0.0149001356278092,0,0,0,0,0.0892145979786454,0,0,0,-0.047410013582547,0,-0.0199906056059075,0,0,0.00699146877169948,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,-0.024405925296379,0,0,0.000891395508664133,0.0770406196627907,0.0255884578567672,0,0.0944289620663484,0.0608926049897236,0.0717550771147326,0,0,0,0,0,0.00550806392900429,0,0,0,0,0,0,0,0,0,0.00354897176299222,0,0,0.377842693481921,0,0.0577566457632118,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349591415370672,0,0.000638154473708963,-0.000493421694337456,0,0,0,0,0,0
X600089.SH,0,0,0,0.118741388741912,0,0,0,0,0,0,0,0.014374717987535,0.0935802190685987,0.0417970779256304,0,0,0,0,0,0,0.15946545068159,0,0,0,0.0636313656261324,0,0,0,0,0,0,0,0,0,-0.023219070323378,0,0,0,0,0,0,0,0,0,0,0,0.0853220769513567,0,0,0.102801865035031,-0.0206493022261742,0.0162727310940898,-0.0126720410628421,0,0,0,0,0,0
X002085.SZ,0.250196760093971,0,0,0.0841719437041734,0,0,0,-0.102450683902985,0,0,0,0.0459305879556899,0,0,0,0,-0.0311330633207185,0,-0.0570363439550302,0,0,0,0,0,0,0.119383003030556,0,0,-0.262130426530974,0,0,0,0,0,0.0448678213604005,0.114007434783158,-0.0340666006385884,0,0,0,0,0,0,0,0,0,0,-0.114611921710763,0,0,0.0854280925902876,-0.0454120577251914,0.0146160148711998,0,0,0,0,0,0
