,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X600104.SH,X000725.SZ,X300124.SZ,X600031.SH,X300014.SZ,X002371.SZ,X002129.SZ,X003816.SZ,X002241.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X000596.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600741.SH,X600089.SH,X000100.SZ,X300142.SZ,X000661.SZ,X002180.SZ,X002074.SZ,X600702.SH,X600522.SH,X000157.SZ,X600884.SH,X000733.SZ,X002236.SZ,X000799.SZ,X002008.SZ,X002414.SZ,X600584.SH,X600779.SH,X600563.SH,X000977.SZ,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.536916553088771,0,0,0.0156633201404096,0,0,0.119080069206628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769572312058111,0,0,0,0,0,0,0,0.00671616560872679,0,0,0,0.0775996397735025,0,0,0,0,0,0,0,0,0,0,-0.0353459532754977,0,0,0,0,-0.00542685393074202,-0.0109194524111006,0,0,0,0,0,0
X000858.SZ,0.189850784694574,0,0.0529550345371942,0,0.138689327559876,0.0425016738757202,0,0.11346012613903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469650602145989,0,0,0,0,0,0,0,0,0,0,0,0,0.066218585690294,-0.0286397246942775,0,0,0,0,0.0963816005368437,0,0,0,0,0,0.0193754622822556,0,0,0,0.0258528583222783,-0.0180119776748647,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.120959496498952,0,0,0,0,0,0,0,0,0,0.0246209848701961,0,0,0,0,0,0,0,-0.0115378908706822,0,0,0,0,0,-0.165371976541174,0,-0.0067263963922379,0,0.0820840591764837,0,0,0,0,0,0,0,0,0,0,0,0.0804041664647836,0,0.131877014332043,0,0,0,0.0136428610485441,0,0,0,0,-0.0149381802501223,0,0
X600809.SH,0,0,0,0,0.121932386812785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115461312633351,-0.261641415214394,0,0.0256028867148207,0,-0.154454214760365,0,0,0,0,0,-0.146556497525134,0,0,0,0,-0.00058055977667208,0,0,0,0,0.238996302096066,0,0,0,0.0985400138950721,0,0,0,0,0.0644110007180199,0.00783360112001195,0,0,0,0,0,0,0
X000568.SZ,0.550765577803079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666387526131912,0,0,0,0,0,0,0,0,0.157999571781871,0,0,0,0,0,-0.0219687986851443,0,0.0251781888026352,0,0,0,0,0,0,0,0,0,0.0728692205131621,0.0500976239773794,0,0,0,0.0150586645776814,0.0329007125074445,0,0,0,0.0332097008703222,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336311085957125,0,0,0.288956950949493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299361908115429,0,0.0774968916770541,-0.129577376048223,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636034625331662,0.0273946942300859,0,0,0,0,0,0
X600276.SH,0.144703270531437,0,0.0783141569314015,0,0,0,0,0,0.199172058311545,0,0,0.212324089897874,0,0,-0.135765442411246,-0.0368115798314104,0,0,0,0.192347527806868,0,0,0.0650947839154592,0,0,0,0,0,-0.048034329599256,0,0,0.0425860844168295,0,0.0221350111206771,0,1.38777878078145e-17,0.0307762666009674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461852535710975,0,0,0,-0.0702249265741609,0,0
X002304.SZ,0,0.0619904944836934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212017524918132,0,0,0,0,0,0,0,0.170150587714113,0,0,0,0,0,0,0,0,0,0,0,0.000485306912571778,0,0,0,0,0,0.157825335013432,0,0,0,0.126042759028279,0,0.0826437025854313,0,0,0,-0.0302918627597704,0.0408431163695345,0,0,0,0.00495172779995569,0,0
X600690.SH,0,0.0398790675082494,0,0,0,0,0.201714349403929,0,0,0,0,0,0,0.0963497843259457,0,0,0,0,0,0,0,0.0681921039475644,0,0.0978850251231417,0,0,0,0,0,0,0,0,0,-0.0520003748554759,0,0,0.133882428468351,0,0,0,0,0,0,0,0,0.218409138055781,0,0,0,0,0,0,-0.0132002958755303,0,0,0,-0.0375061276194323,0,0
X000651.SZ,0,0,0,0,-1.73472347597681e-18,0,0,0.0605789867992321,0,0,0,0,0.138907207176483,0.110202610682473,-0.0103342585485727,0,0,0,0,0.261704523812544,0,0,0,0.00789146249373474,-0.128376864449291,0,0,0,0.00527320577399484,0,0.0740024493961405,0,0,0,0,0,-0.0641777315892908,0,-0.0154943400558185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104349106401365,0,0,0.0125000302708639,0,0
X600104.SH,0,0,0,0,0.016525612288665,0.0425289442578142,0,0,0.0154598561133445,0,0,0,0,0,0,0,0,0,0,0,0,0.0311121109479303,0,0,0,0,0.0791006782298241,0,0,0,0.215968178926346,0,0,0,0,0,0,0.0580614385274182,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00738935930536141,0,0,0,0,0,0.00777080490453395,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.00454652317939391,0.021133330451261,0.0533824975931929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593757175452785,0.00611233287190157,0,0,0,0.0238818100140636,0,0,0,0.434926721770712,0,0,0,0,0,0,0,-0.025243500304455,0,0,0,0,0,0,0,0,0.044074155260395,0,0,0,0,0.00981269237635139,0,0,0,0.0189573835582437,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766962858138103,0,0.144951707715894,0,0,0,0,0.101676921306427,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0631562156844434,0,0,0.166564225283002,0,0,0,0,0.221941042226222,0,0,0,0,0,0,0,0.0240262692603631,-0.0394903927019882,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,-0.104916900541294,0,0.146972934919297,0,0,0.0377808367919259,0,0,0,0,0,0,0,0,0.11840782818125,0,0,0,0,0,0.113069646302777,0.0223988702672137,0,0,0,0,0,0,0,-0.0728237397570651,0.273863764071263,0,0,0,0,0,0.206686236530185,0,0,-0.0413776221781492,0,0.0239620542366422,0,0,0.00651225749310489,-0.00749266857067662,0,0,0,0.0431077591817525,0,0
X300014.SZ,0,0,0,0,0,0.0756974835734593,0,0,0,0,0,0,0,0,0,0,0,0,0.0509469744159452,0,0,0,0,0,0.204613980882397,0,0,0,0,0,0,0,0.218619210158868,0,0.383849514471869,0,0.0343941614160155,0,0.0488179615428698,-0.0166209687304469,-0.163765549602245,0.215354997510356,0,0,0,0.151413441966516,0,-0.230772654917462,0,0,0,0,0.00275008759486216,0,0,0,0.0108868533747828,0,0
X002371.SZ,0,0,0,0,0,0.0120040702402039,0,0,0,0,0,0,0,-0.0119350489529118,0,0,-6.93889390390723e-18,0,0,0,0.129961369744964,0,0,0.15533451500812,0,0,0,0.499263144666626,0,0,0,0,0,0,0,0,0,0,0,0.10540540706967,0,0,0.189267170154548,0,0,-0.093316768730408,0.0296059815132481,0,0,0,0.175691905692589,-0.109830725987846,0,0,0,0,-0.17282162435099,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437313049841895,0,0,0,0,0,-0.0282015652227865,0.444469577147437,0,0,0,0,0,0,0,0,0.0556026198569924,0,0,0,-0.109086209382314,0,-0.15158623353995,0,0.0474196893269254,0,0,0,0,0,0,0,0,-0.111075634151571,0,0,-0.0343947727503792,0,0,0,0,-0.138866710242973,0,0
