,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X600031.SH,X000338.SZ,X002475.SZ,X002236.SZ,X000625.SZ,X600809.SH,X002008.SZ,X600487.SH,X601877.SH,X000100.SZ,X002456.SZ,X002241.SZ,X600066.SH,X002508.SZ,X300003.SZ,X300124.SZ,X600867.SH,X002294.SZ,X300136.SZ,X600522.SH,X600271.SH,X000596.SZ,X600089.SH,X000157.SZ,X600177.SH,X002085.SZ,X000981.SZ,X600566.SH,X000661.SZ,X600498.SH,X600699.SH,X002179.SZ,X600118.SH,X300142.SZ,X002180.SZ,X002129.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0,0.535008901687067,0,0,0,0.0461198448557606,0,0,0,0,0,0,0,0,0.210169301809305,0,0,0.0376882933296681,0,-0.0259564485407199,0,0,0,0,0,0,0,-0.0466023644513633,0,0.0135321964278129,-0.0701566715159721,0,0.109851586584838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209497145521205,0.00287960208058273,0,0,0,0,0,0
X600703.SH,0,0,0.0584695210033035,0,0,0,0,0.365527791558373,0,0,0,0,0,0,0,0,0.414827809296307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220074271648626,0.409944046102183,0,0,0,0,0,0,0,0,-0.0167224186100583,-0.0246737595661642,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0760108717204415,0.0269175701794958,0,0,-0.0622708201012536,-0.0360419591748083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114020378255432,0.135658477732233,0,0,0,0,0,0,0.0908288058133419,0,0,0.228092027950839,0,0,0,0,0,0,-0.27078527082264,0,0,0.0139255803058764,-0.0347921239061412,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0140334204112584,0,0.0597548107591234,0,0,0,0,-0.0485600109446037,0,0,0,0,0,0,0,0,0.171468422634934,0,0.161176259960515,0,0,0,0,0,0,0.129093450836741,0,0,0.0773991086222568,0,0,0,0,0,0,0,0,0,-0.281775611250679,0,0,0,0,0,0,0,0.00635667584140992,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307094254936966,0,0,0,0,-0.0464227243583114,0,6.93889390390723e-18,-0.258403260674986,0,0,0.0769161348046184,0.0691297686396456,0.145931536569104,0,0.173012028810467,0,0,0,-0.116651309820969,0,0,0,0,0,0,0,0,0,0.336077741447898,0,0.0353409640354034,0,0,0,0.0585586943157745,0.181564343192479,0,-0.0217771642696379,0.0399616506056145,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0501946721991315,-0.0494082971438692,0,0,0,0.135574667640026,0,0,0.0249377088721008,0,0,0,0.360760032044592,0,0,0,0,0,0,0,0.100411764579662,0,0,0,0,0,0,0,0,0,0.173985620992816,0.0432886587032555,0,-0.118574614463286,0,0.0483258872164707,0,0,0.162124738764436,0,-0.00453692565529231,0,0,0,0,0,0,0
X002236.SZ,-0.0902418611472144,0,0.516941111156379,0,0,0,0,0.0982821895276105,0,0,0,0.212662114932834,0,0,0,0,0,0,0,0,0.127969499703858,0.0638824294748726,0,0.0803760519073706,0,0,0,0,0,0.018832304112047,0,0,-0.154768499369622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284427529016756,0,0,0.00413851158656121,0.00505151519062388,0,0,0,0,0,0
X000625.SZ,-0.12322533340124,0,0,-0.0916732260650189,0,0,0,0,0,0,0,0.153328676773546,0.0293067109745652,0,-0.0229792321523966,0,-0.100170626814547,0,0,0.000435669304866654,0,0,0,-0.0603274498873871,0,0,0.0218521941796969,0,0.170171028438996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137057377221726,0,0.0578147878501091,0,0,0.00963601559798083,0,0,0,-0.0692274843207088,0,0
X600809.SH,3.46944695195361e-18,0,0,0.406057505833027,0,0.16441171380265,0,0,0,0,0,0,-0.0398006696887837,0,0,0,0,0,0,0.00249677313197,0,0,0.16219370801104,0,0,0,0,0,0,0,0,0,-0.136607888658569,0,0.0993765138087603,0,0,0,0,0,0,0,0,0.0413200476379793,0,0,0,0,0,0,0,0,0.0170435403039438,0,0,0,0,0,0
X002008.SZ,0,0,0.386651528446078,0,0,0,0,0,0,0.131188289319123,0,0.0206940250061017,0,0,0,0,0,0,0,0,0,0.00714410148886764,0.200973047294529,0,0,0,0,0,0,0,0.227299955171635,0,0,0.119288417067604,0,0,0,0,0,0,0,0,0,0.00763799544054646,0,0,0,0,-0.148479800674532,0.10470833538472,0,0.0130044405478299,-0.0361608425516961,0,0,0,0,0,0
X600487.SH,0,0,0.0259680825411255,0,0,0.0340446817593652,0,0,0.113607394908804,0,0,0,0,0,0.160283620333283,0,0.157463185829691,0,0,0.124114295671906,0,0.259158645150252,0,0,0,0.101763985752647,0,0,0,0,0.157316139319401,0,0.0480627917909456,0,0,0,0,0,0,0,0,0.0348167007277902,0.074028717052583,0,0,0,0,0,0,0.0702795033950469,0,0.0187618538148955,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,-0.0707039546430758,0.0213296254329698,0,0,0,0,0,0,0,0.104866634213699,0,-0.0911220233043344,0,0,0,-0.171294302084507,0.345522777481048,0,0,0,0,0.0588126638409018,0,0,0,0,0,0.146863163613207,0,0,0,0,0,0,0,0,0,0,0.0602408715223319,0.312819906321604,0,0,0.409588013318792,0,0,0,0,0.0357252425823481,0,-0.322329082117311,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.200210729818131,0,0,0.0723226300710187,0,0,0.0617581681114763,0,0,0,0,0,0,0,0.213236861811836,0.0425002887683401,0.0100313154501781,0,0,0.0354054705402885,0,0,0,0,0.0977462217308579,0,0,0.00214299363504005,0,0.070748012953608,0,0,0,0,0,0,0,0,0,0.106325773067886,0,0.0774635256111751,0,0,0,0,-0.00958409472630765,0.0305033059969864,0,0,0,0,0,0
X002456.SZ,0,0,0.0209970421105742,-0.0904441475756397,0,0,0,0,0.0957979323472157,0,0,0,0,0,0,0.723237265315551,0,0,0,0,0,0,0,0,0,-0.0835192868248482,0,0,-8.67361737988404e-19,0,0,0.00147779817320688,-0.154971386798878,-0.0676402828776877,0,0,0,0,0,0,0,0.18473062771251,0,0,0,0,-0.00253109109024691,0,-0.0912680766448183,0,0,-0.0165577697402067,0.0221566587008473,0,0,0,0,0,0
X002241.SZ,-0.132305142987179,0,0.162251835147905,0,0,-0.280871098621827,0,-0.0232333002169276,0.162179994076073,0,0,0,0,0,-0.00528387395686754,0.204054149912116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390780276769686,0,0.232471211272811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1414868601084,0.132428568469388,0,0,0,-8.67361737988404e-19,0.0172981405111774,0,0,0,0,0,0
X600066.SH,0,0.0809584393846999,0.205371020560779,0,0,0,0,0,0,0,0,0,0,0.28819424170365,0,0,0,0,0,0,0.0943358627427632,0,-0.255924443561047,0,0,0,0,-0.262783048279666,0.300484052150909,-0.239084135507574,0,-0.0949765564150024,0,0,0,0,0,0,0,-0.101622050570593,0,0,0,0.129570734549667,-0.0247782731286374,0,0,0,0.0249353486007919,0,0,-0.0270722463341654,0.0240686776289428,0,0,0,0,0,0
X002508.SZ,0,0,0.175920234821231,0,0,0.0724155018319346,0,0.0852635656121465,0,0.223415454412028,0,0,0,0,0,0,0,0,0,-0.0907370037239321,0,0.0589233280105561,0,0,0,0,0,0.0177442745783479,0,0,0,0.0489072927776268,-0.142639097061139,0.086207685524956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295734710310934,0.0102172076363326,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142935372250286,0,0,0.0511691673091507,0.0331127350803386,0,-0.0116872760229504,0,0,0,0,0,0,0,0,0,0.130221660800045,0,0,0.028406350388426,0,0.121749398499529,0,0.104250530010859,0,0,0.0226797622984891,0,0,0,0,0,0,0
X300124.SZ,0,0,0.0645044795360911,-0.229581887039021,0,0,0,0,0,0,0,0,-0.166571007767721,0,0.300116692063397,0,0,0,0,0.0533220980552553,0,0.10747531499118,-0.0173294295330131,0,0,0.17810769811762,0,0,0,0,0.32423859026348,0,0,0,0,0,0,0,0,0,-0.0412002310164432,0,0,-0.0663121218372121,0,0,0,-0.0214551690992232,0,0.0709455657188373,0,-0.0325400554741973,0.0312083380162304,0,0,0,0,0,0
X600867.SH,0,0.0919148142191209,0,0,0,0.0296141107893634,0,0,0,0,0,0.0480837986786909,0,0,-0.0845277620818285,0,0,0,0,0.0152034777706707,0.184110396103257,0,0,0,0,0,0,0.0695793383261529,0,0,0,0,0.162889379486892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00637813517464452,0.00272017250143568,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.201647223897361,0,0.0983629122825492,0,0,0.0926538666026833,0.0709244676082571,0,0,0,0,0,0,0,0.00584300551295118,0,0,0,0,0,0,0,0,0,0,0.0683157111804376,0,0,0,0,0,0,0,0,0,0.195729406703697,0,0,0,0,-0.0607985725569802,-0.0333113942315868,0.00314142267995165,0,0,0.014752309624865,-0.082937144497226,0,0,0,0,0,0
X300136.SZ,0.0254847632314144,0,0,0,0,0.0459553850715132,0,0,0,0,0,0.0814681978849124,0,0,0,0.322487696990422,0,0,0,0,0,0.088244129408386,0.0224873853266013,0.240503278539885,0,0,0,0,0,0,0,0,0,0.162126902684703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166448969510783,0,0,0.0660108259090264,-0.12450586358922,0,0,0,0,0,0
X600522.SH,0.051357530467776,0,0,0,0,0,0,0,0,0,0,0.0628229154349542,0,0,0,0,0,0,0,0.166100147697221,0.208973067286587,0.253797725343267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22954257996624,0,0,0.0239753984421475,0,0.201121219640369,0,0.00834553933794947,0.00389297726071463,0,0,0,0,0,0
X600271.SH,-0.0149149479190455,0,0,0,0.150073619600684,0,0,0,0,0,0,0,0,0.0287823458061893,0,-0.179813865159735,0,0,0,0.162531002203591,0,0.1961289925521,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244870244365318,0.173594200034129,0,-0.0895508917679106,0.0379637309887883,-0.0526791758676106,0,0,0,0,0,0
X000596.SZ,0.0205292487479854,0,0,0.101387462586251,0,0.0206088776960537,0.22902728913936,0,0,0,0.0710795008802459,0,0,0,0,0,0,0,0.209412488561992,0,0,0.0822845086020687,0,0,0,0,0,0,0,0,0,0.123778053709468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685506657883551,0,0,0,-0.0210614264195536,0.0556340947878004,0,0,0,0,0,0
X600089.SH,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.03354374965776,0,0.0737877246598869,0.093288620743451,0.00122456034956955,0,0,0,0,0,0.0901226389581241,0,0.0223490305075818,0.0626922956013823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539653110958241,0.0151599467755434,0,0,0,0,0,0,0,-0.00216364863926717,0,0,0,0,0,0,0
X000157.SZ,0,-0.162730452709242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316947964992141,0,0.141899602277257,0,0,0,0,0,0,0,0,0,0,0.0997122997985751,0,0.0999908331782623,0,0,0,0,0,0,-0.0949752672471765,0,0,0,0,0,0.0381789174906262,0,-0.0402833617585547,0,-0.00307021946689082,0.0253690414680273,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723130632093537,0,0.0559030396623919,0.0122104570667986,0,0,0,0,-4.33680868994202e-19,0,0.0389012188747173,0,0,0,0,0,0.0963754378148723,0.0135146383989453,0,0,0,0,0.000195522249592189,0,0,0,0,0,0,0,0.0182148515862642,0,0,0,4.33680868994202e-19,0,0,0.0133640239171707,0,0,0.00238445325821807,0,0,0,0,0,0
X002085.SZ,0,0,0,0,-0.0942164364671723,0,0.125396020936705,0,0,0,0,0,0.0344138435354135,-0.0124187764389518,0,3.46944695195361e-18,0,0,0,0,-0.0191812782995563,0,0,-0.00584376222532893,0,0,0,0,0,0,0.0439230522569012,0,0.10234222812045,0,-0.0477998592611909,0,0,0,0,-0.0575561211103328,0,0.0582382698266473,0,0,-0.00772586607230138,0,-0.109347438904454,0,0,0.0351155286937115,0,0.0224565645645842,-0.0613600494535367,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0.0674207927533014,0,0,0,0,0,-0.0205438102003212,0,0.0154809278795104,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381034769752742,0,0.122930046452316,0,0.032238701379735,0,0.0157353801696915,0,0,0,0,0,0,0,0,-0.0489555790549156,0,-0.0128895708048917,0,0,0,0,0,0,0,-0.0163700912206621,0.00914350777233592,0,0,0,0,0,0
X600566.SH,0.0199866088159538,0,0,0,0,0,0,0,0,0,0,0.170001034947203,0,0,0,0,0,0,0,-0.101844939218531,-0.0395775611712563,0.0309970383007063,0,0,0,-0.0702830658665017,-0.00874561966651086,0,0,0,0,0,0,-0.0759387777447223,0,0,0,0,0,0,0,0,0.0995859783726168,0.0517093801944725,0,0,0.0422742631523702,0,0,0.0437820876549889,0,-0.0357948616066153,0.0657526148255449,0,0,0,0,0,0
X000661.SZ,0,0,0,6.93889390390723e-18,0,0.122406426051461,0,0,0,0,0,0.0996443399178375,0,0,0,0,0,0,0,0,0,0,0.229624431151845,0,0,0,0,0,0,0,0,0,0,-0.0412087396550954,0,0,0,0,0,0,0.19700815600812,0,0,0,0,0,0,0,-0.0434862079668731,0,0,-0.00265734838373351,0.0203875289474867,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.124395546487408,0,0.0551708950447504,0,0,0,0.367677140594297,0,0,0,0,0,0,0.37502015591476,0,0,0,0,0,0.154607248395184,0,0,0,0,0,0.160586531888558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877457634949329,0,0,-0.0121807591219457,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,-0.0580709942038162,-0.0374289720258557,0,0,0.172941652938298,0,-0.15471526487286,0,0,0,0,0,0.231313044194128,0,0.0452442423776562,0,0,0,0,0,0.0855271437099954,0,0,0,0,0,0,-0.0497468450244472,0,0,0,0,0,0,0,0.0272005671016977,0,-0.173889657424123,0,0.101276738195643,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.163289866040509,0,0.113067279088279,0,-0.0799767814691332,0.0179057023601771,0,0,0,0,0,0,0,0.0412688727587518,0,0,-0.0232374096426556,0,0,0,0,0,-0.0317220506555922,0,0,0.0213627729611904,0,0,0,0,0,0,0,0,0,0,0.277836603553302,0,0.215369420591698,0,0,0,-0.0230539739442635,-0.00678289747970683,0,0,0,0,0,0
X600118.SH,0.0691381892021393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738960489906303,0.0796880344034054,0,0,0,0,0,0,0,0,0.0110077801307608,0.0646154515307699,0.090801024928106,0,0,0,0.0170402148132176,0.0407129146267778,0,-0.0114219881121664,0.0171669313683103,0,0,0,0,0,0
X300142.SZ,0,0.80785546436527,0,0,0,0,0,0,-0.0273308471519929,0,0,0,0,0,0,0,0,0,0,0,0,0.0323320498884717,0,0,0,0,0,0,0,0,0,0.303462876070043,0,0,0,0,0,0,0,0,0,0,0,0.204451736696622,0,0,0,0,-0.0730450486317316,0,0,0.0398824296449456,-0.0886714873664131,0,0,0,0,0,0
X002180.SZ,0,0.148584055636667,-0.510306542193566,0,0,0,0,0,0,0,0,0.118774981382079,0,0,0,0.00750321537874343,0,0,0.277694008061955,0,-0.174903876747027,0,0.021221996636086,0.112030653127288,0,0,0,0,0,0,0,0,0.153928881605452,0,0,0,0,0,0,0,0,0,0,-0.0762385205014983,0.481849927958053,0,0,0,0,0,0,-0.0199579188588233,0.0561028041071625,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0912861318685769,0,0.0720822389406504,0,0,-0.50531621899081,0,0,0,0,0,0.163433427743245,0,0,0,0.213804187519099,0,0.17291531194897,0,0,0,0,0,0,0,0.209269156777834,0.0780311290741161,0,0,0,0,0,0,0,0,0.0830287162252653,-0.139649720400526,0,0,0,0,0,0
X000559.SZ,0.152237539345848,0,0,0,0,0,0,0,-0.272220207207466,0,0,0,0.0130912079530842,0,0,0,0,0,0,0.215678498891708,0,0.0451613147981926,0,0,0,0,0,0,0,0,0,0,0.136609798928194,0,-0.00991019043997686,0,0,0,0.0384372977736612,0,0,0,0,0.122053680335113,0.156955835511458,0,0,0,0.184827658254644,0,0,0,0.0420622807325112,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.125731016708145,0,0,-0.113737294199626,0.0844959741339003,0,0,0,0,0,0,0,0,0,-0.0776010741702673,0,0,0,0,0,0,0.043710997544975,0.0494998231034711,-0.00612364148965425,0.00135927452643874,0,0,0,0,0,0,0,0,0,0,0,0,0.0824259028442267,0,0,0,0,0,0,0,0,0,0.0156985767442411,-0.109494843707504,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.894793634173402,0,0,2.77555756156289e-17,0,-0.88442319469783,0,0,0,0,0,0.605271020605979,0,0,0,-0.143936119051752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.346814268771765,0,0,0,-0.672760862601975,0,0,0,0.240998117049865,-0.661934125495013,0,0,1.34903518019512,0,0,0,5.62759154797206,0,0
TED,0,0,0,0,0,0,0,0,0,0.0858131017979067,0,0,0,-0.0256204436628978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137288347016786,0,0,0,-0.0316727903597104,0,-0.137366599411727,0,0,0.307695946803876,0,0,0,0,-0.837582242351553,0,0
RealEstate_excess,0.157591015012154,0,0,0,0,0,0,0,-0.0284875439313755,0,0.114515637112776,0,0,0,0.0653200565378286,-0.077144875503592,0,0,0,0,0,-0.0658323793509555,0,0,0.0348757249393185,0,0,0,0,0,0,0,0,-0.105164462011303,0,0,0,0,0,0,0,0,0,0,-0.00376418626733639,0,0,0,0,0.0391055347629809,0,0,-0.00904519846151476,0,0,0,0,0,0
MKreturn,0,0,0,-0.0181626225890152,0,0.130081907564891,-0.22814365625523,0,0,0,0,0,0,0,-0.0106314185880178,0,0,0,0,0,0,0,0,0.0960391126772916,0,0,0.0566835577518985,0,0,0,0,0,-0.0020296810981427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215227517842921,0,0,0,-0.00865122346797572,0.024593924346367,0,0,0,0.0378216111258697,0,0
MKvol,0.00320738301031922,0,0,0,0,-0.00111432161017452,0,0,0,0,0.0012129392432789,0,0,0,0,-0.00186323830044112,0.00104495762494547,0,0,0,0.000457099870327403,7.48056073831776e-05,0,0,0,0,0,0,0,0,0,0,-0.00026071620208207,0,0.000353783805479241,0,0,0,0,0,0.00225556032676921,0,0,0,0,0,0,-0.000303200150920548,0,0,0,-0.0021792070388335,0.00493904607345986,0,0,0,-0.00320928359541897,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147188613108498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372530320907048,-0.0503828388713734,0,0,0,0,0,0
CarbonVol_Guangdong,0.0215159062290149,0,0.0106782795277638,0,0,0,0,0,0,0,0,0,0,0.013582652227254,0.0019474012028618,0,0,0,0,-0.0176600362528787,0,0,0.00460753296371031,0,0,0,0,0.0251696857980662,0,0,0,0,-0.0107492845597849,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00432506673733345,4.33680868994202e-19,0,0,0,-0.0163833386024574,0.0364095165168978,0,0,0,0,0,0
CarbonVol_Hubei,0.0176464120132665,0,0,4.33680868994202e-19,0,0.00250559570910503,0,0,0,0,0,0,0,0,0,0,0,0,-0.00995517944424201,0,0,0,0,0,-0.00521160085891221,0,0,0,0,0,-0.000811761934576569,1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.00429100818755539,0,0,-0.00060712989389881,0,0,0,0,-0.00516160521801279,0,0,0.00549322545581609,-0.0275006070311426,0,0,0,0,0,0
