,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X000100.SZ,X600703.SH,X600031.SH,X600372.SH,X600271.SH,X000157.SZ,X600839.SH,X000559.SZ,X000338.SZ,X002236.SZ,X002241.SZ,X600066.SH,X600089.SH,X600741.SH,X002475.SZ,X000016.SZ,X002129.SZ,X300124.SZ,X000547.SZ,X600435.SH,X002465.SZ,X600582.SH,X002506.SZ,X000568.SZ,X000800.SZ,X600177.SH,X300003.SZ,X000066.SZ,X002294.SZ,X000977.SZ,X600867.SH,X002456.SZ,X600252.SH,X600498.SH,X000869.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0,0,0,0,0,0,0.114899236551934,0,0,0,0,0,0,0,0,0,0,0.292572973375983,0.0107622890169769,0,0,0,0,0.0448044970315918,0,0,0,0,0,0.117268055698214,0.0285214852249871,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0845956243248297,0,0,0,0,0,0,0,-0.00552070692594213,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0499796646635777,0.0937586200242618,0,0,0,0,0,0,0.166808178566021,0,0.401963347624716,0,-0.072197161613488,0,0,0,0.0738419637283139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177009162582589,0.0298134641333179,-0.0343009949476631,0,0,0,0,0,0,0,0,0,0,-0.0333797153263124,0.0620530382771425,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,-0.0743316371140076,0,0,0.289579142010471,0,0,-0.0198882490674996,0,0,0,0,0.0597358703609486,0,0,0,0,0,0,0.126730515620186,0,0,0,0.0272779646336172,0,0,0.243907725880823,0,0,0,0.122018554852965,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0832100506183682,-0.123196008947012,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.053337480611592,0,3.46944695195361e-18,0.141504535715547,0.0610029579592529,0,0.23559882634199,0,0,0,0,0,0,0,0,0,0,0,0.276648833262649,0,0,0,0.0198222497305449,0,0.0946448994952553,0.0325456461134875,0,0,0,0,0,0,0,0,0,0,0,0.0346668699086455,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0297044394781935,0,0,0,0,0,0.0277512207393409,0,0.0240118365305582,0,0.126588080913167,0,0.27128026224821,0,0.071077992988624,0,0,0,0,0,0,0,0,0,0.0207503924541784,0,0,0,0,0,0.13480816171901,0.111455604263953,0,0,0,0,0,0,0.0365348876476015,0,0,0,0,0,0.0112851861701891,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0374926442353895,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0369336475092655,0,0,0,0.148435636437106,0,0,0,0,0,0,0.103458698710587,0,0,0.0117601633278121,0,0.219392838754683,0,0,0,0,0,0.0881483507379498,0.138592818148867,0,0,0,0.0114487669305933,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.253740703926106,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0259956820777178,0,0,0,0,0,0,0,0,0,0.0286725161726192,0.154071253638588,0,0,0,0,0,0,0,0,0.00683473301447074,0,-1.73472347597681e-18,0,0,0,0.200588611143322,0.0518517539394385,0,0,0,0.0217270961604723,0,0,0,0,0,0,0
X600066.SH,0,0.191338517534835,0,0,0,0.0831512646113118,0.0588277347271896,0.255373941106974,0,0.0473700580826594,0,0,0.0605605121010718,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.154726439422476,0.0425262812793732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207335746465828,-0.0385595745406787,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.394216084290197,0,0,0,0.0704465867742828,0,0.086194573883757,0,0.0478103485331487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829600470672113,0.0832272995614354,0,0,0,0,0,0,0,0,0.0203891374779387,0.000752867020283278,0,0,-0.0111325759437376,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.238992334809917,0,0,0.0372419254712653,-1.73472347597681e-18,0.0830758555343233,0,0,0,0,0.207962922017782,0,0,0,0,0,0,0,0,0,0,0,0.0363233096140099,0,0,0,0,0,0,0.192725336586052,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00114710682775724,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0760830990405961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13799156748093,0,0,0,0,-0.0986699300729309,0,0,0,0,0.15698387146198,0,0,0,0,-0.263048589748355,0,0.0165239861892877,0,0.0583444688698938,0,0.288275182547618,0,0,0,0,0,0,0,0.0557461225185154,0.0386035399663252,-0.0488777329941389,-0.122738841646249,0,0,0,0,0
X000016.SZ,0,-0.0328340031973781,0,0,0.0256451003345514,0,0,0.0214658145547805,0,0,0,0,0.03061749286783,0,0,0,0.047447401980828,0,0,0.00192412511114376,0,0,0,0,0,0,0,0,0,0.0592878944090675,0,0,0.0720502226366208,0,0,0,-0.106804573997153,0,0,0,0,0,0,0,-0.0917245399715613,0,0,0,0,-0.032262862580299,0.0355928215607167,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266567850541883,0,0,0,0,0,0,0,0,0,0.105250349749641,0.163960217321539,0,0,0,0,0,0.0848166265034506,0,0,0,0,0,0,0.00900721209649194,0,0,0,0,0,0.0201743950822691,-0.042931222224182,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0335287099390929,0,0,0,0,0,0.0726394057470429,0,0,0,0,0,0,0,0.0635930764111122,0.0602752882966762,0,0,0,0,0,0.170241631392982,0,0,0,0,0,0.119250635073186,0,0,0,0,0,0,0,0,0,0,0.114090741266021,0,0.348960913838616,0,0,0,-0.041963266582427,0.0764498768669236,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.135363023754661,0,0,0,0,0,0,0.0305389876794588,0.172806517882622,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0151650901710497,0,0,0,0.0191085699248035,0,0,0,-0.00734278917683218,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0.0933367441440745,0,0,0.428120557827507,0,0,0,0.163047455318938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978649836373632,0,0.0707761272999516,0,0,0,0.0216743614322886,0,0,-0.0291517617284096,0,0,0,0,0,0.0312910511454539,0,0,0,0,0.0147780014289544,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.137598975700908,0,0,0.353622602451631,0.0139003065316188,-0.0488878140344473,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0475759959784057,0.0606971746659877,0,0,0,0,0,0,0.00898445055649146,0,0,0,0,0.0604235511199233,0,0,0.0316249061390743,0,0,0,0,0.0155959253694367,2.16840434497101e-19,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0159700158773113,0,0,0,0,0,0,0.0220581245013301,0,0,0.0267446211629784,0,0,0.0189988140944692,0,0,0,0,0,0.266086119623813,0,-0.0979610788951003,0,0,0,1.0842021724855e-19,0,0.0882037179890616,0,0,0.284162754031188,0,0,0,0.136850151304826,0,0.0329942931446613,0,0.0101415933786784,0,0,0,0,0,0,0
X002506.SZ,0,0,-0.264243082950996,0,0,-0.159001725750765,0,0,0,0,-0.125242388457719,0,0,0.0755059773473297,0,0,0,0,-0.127953260883681,0.113049927481625,0,0,0,0,0,0,0,0,0,0.0342478685526922,0,0,0,0,0,0.0551874695117909,0.28023704027335,0.157578457977561,0,0,0,0,0,0,0,-0.0492629537923302,0,0,0,0.0579808014090243,0.0391177983358023,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.332587118292313,0,0,0,0,0,0,0.00725726610727278,0,0,0,0,0.0221363315842358,0,0.145911601048661,0,0,0,0,0,0,0,0,0.00422056292762158,0,0,0,0,0,0.269636777301514,0,-1.38777878078145e-17,0,0,0,0,0,-0.0629125910226943,0,0.0868690527226344,0,0.0192385144509195,0,0,0.022617931925069,-0.0834232535759579,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.169199689710706,0,0,0,0,0,0,0,0,0,0,0.081770465437865,0,0,0,0.259492378939175,0,0,0,0,0,0.213940763654563,0.0149318232978191,0,0,0,0,0,0,0,0,0.0367467234078105,0,0,0,0,0,0,0,0,0,-0.0751022295182502,0,0,0,0.00273417704199687,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.145443129773869,0,0,0,0,0.00625050918019977,0,0,0,0,0.027623225298913,0,0,0,0,0,0,0.0993549755695461,0,0,0,0,0,0,0,0,0,0,0.0129278501582835,0.236573088653906,0,0.114100862388428,0,0,0,0,0,0,0,0,0.0779800341957426,0,0.00998964772723383,-0.00229393309749604,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.192608327500546,0,0.0550962293564615,0,0,0,0,0,0,0,0.0815185582341862,0,0,0,0,0,0,0.0434931511031943,0,0,0,0,0,0,0.0605321956511272,0,0,0,0,0,0,0,0.20827072546774,0,0,0,0,-0.024298333441616,0,0,0,0,0,0,0
X000066.SZ,0,0,0.0601071290285991,0.0211874953889403,0,0,0,0.0280334303364217,0,0,0,0.0261035700704093,0,-0.105616034878333,0,0,0,0,0,-0.0842913375651661,0,0.0101134332930542,0.0156389453958421,0,0.00883957488173654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917034634918551,0,0,0,0,0,-0.115518121841639,0.0890006905335776,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.16439026525471,0,0,0,0.141208178011718,0,0,0,0,0,0,0,0.0513977480211568,0,0,0,0,0,0,0,0.102315578281902,0.0397731328158286,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0931555575433065,0,0,0,0,0,0,0,0.0936899852861431,0,0,0.104971315532397,0,-0.0216229118299704,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.219529249270704,0,0,0,0,0,0,0.142802975711884,0,0,0,0.113196337992103,0,0,0,0,0,0,0,0,0,0.00840979568014903,0,0,0.301834208630169,0,0,0,0.00484933570372278,0,0,0,0,0,0,0,0,0,0,0,0,-0.00274234331305435,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.170580367213121,0,0,0,0,0,0,0.0680886055872603,0,0.0922856210496494,0,0,0,0,0,0,0,0,0.105202213143948,0,0,0,0,0,0,0,0,0,0.0159679357606688,0,0,0.103650145118622,0,0,0,0,0,0,0.126090256444309,0,0,0,0,-0.028251382564243,0.0122700906294153,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,-0.20156772727998,0,0,0,0,0.0662955704434278,0,0,0.115173291243148,0,-0.09576949884853,0.388550059684693,0.0162624281724769,0,0,0,0,0,0,0,0,0,0,0,0.372489917541947,-0.0921063037407732,0,0,0,0,0,0.249573027568754,0,0,0,0,0,0,0,0,0,0,0,0,0.00393472266238134,0,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0.0740311265670842,0,0.0425329453199799,0,0,0,0,0.13192240220433,0,0,0.162094070558038,0,0,0,0,0,0,0.11133967387731,0,0.0686309196906627,0,0.0166376721906498,0,0,0,0.0993851996616786,0,0.0617693383412424,0,0,0.0494949134159928,0,0.0123957208400716,0,0,0,0,0,0.0263976052765753,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.258181898634383,0,0,0.11442913255729,0,0,0,0,0,0,0,0.149831353347311,0,0,0.110839337221444,0,0,0,0,0.0334072439537599,0,0,0.0648342334485572,0,0.101317544715001,0,0,0,0,0,-0.0565919760953203,-0.00485888692496474,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0.131817689927119,0,0,0,0,0,0,0.160624120397436,0,0.00290659022070849,0,0,0.102175065022351,0,0,0,0.0942195976127765,-3.46944695195361e-18,0,0,0,0.00594844789148162,0,0,0.0272988515276093,0,0,0,0,0,0.230499887404051,0,0.0564300447375358,0,0,0.0387554899680192,0,0,0,0,0,0,0,0,-0.0119438172022503,-0.0094118794763609,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.197451639267624,0.00847376377165087,0,0.145436637834821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011333637840425,0.219270234906302,0,0,0,0,0,0,0,0,0.00250781581315622,0,0,0,0,-0.00148034491664473,0,0,0,0,0,0
Change_TY3M,0,0,0.187133483465014,-0.0557650892308276,0,0,0,0,0,0,0,1.73472347597681e-18,-0.000154664881417425,0,-0.0232240056001044,0,0,0,0,0,0,0.201590186677372,0,0,0,0,0,-0.234281840905776,0,0,0,0,-0.116935273537254,0,0,0,0.00773850076620247,0,0,0.0745502411817334,0,0,0,0,-0.190769063605113,0,0,0,0,0,0,-0.0217053360367338,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259342187162778,0,0,0.11486540044479,-0.0814569086569644,0,-0.182004456555347,0,0,0,0,-0.0325471289730607,0,0,-0.132129354187943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257821738037355,0,0,0,0,-0.394409939057308,0,0.731321268267813,0,-0.0891684502931463,0,-0.597374535582939,0,0
TED,0,0,0,0,0,0,0,0.180138145644709,0,0,0,0,0,0,0.268104133601819,0,0.168593063516461,-0.411516096871329,-0.571668828573608,0,-0.0882689327355166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480609468199337,0,0,0,0,-0.463034451681819,0,0,0,0,0.0682789303463773,0,0,0,0,0.666324803477403,0,0,0,0,2.20392103770733,0,0
RealEstate_excess,0,0,0,0,0,0,-0.113673996684491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0755263544163232,0,0,-0.195541815504811,0,0.0867709677595219,0,0.452575479080101,0,0,-0.227705618268558,0,0,0,0.0616816594302314,0,0,0,0.0886785948101087,0.0142377377655367,-0.0354228755059574,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.163295212137564,0,0,-0.114233264962475,0,0,0,0,0,0,0,0.0876681855966814,0,0,0,0,0,0,-0.106811521598264,0,0,0,0,0,0.182039629975248,0,0.15280581028093,-0.154735809398508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680060577327286,0,-0.0174809076440553,0,0.268317060460246,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0141620696888551,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,-0.0356487145723079,0,0,0,0,-0.00289780148461502,0.00218044611443533,0,0,0,0,0,-0.0024487940318575,0.0111596298802193,0.0101855783249984,0,0,0,0,0,0,0,-0.0143085205008923,0.0107862961994329,0,0,0,0.113753117611627,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0450636077296062,0,0,-0.0866698796694706,-0.0348510068283403,0,0,0,0,0,0,0,0,0,0.0355971497944412,0.033852973079444,0,-0.00863502983127302,0,0,0,0,0,0,0,0,0,0,0,-0.0705511752588076,0,0,0,0,0.0471223559572549,0,0,0,0,-0.105835977374047,0.0790477942595528,0,-0.0217517278972738,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00405687240457359,0,-0.0026742925408263,0.0105837989944593,0,0,0.0143297174530733,0,0,0,-0.00156774260973324,0,0,0,0,0,0,0,0.00627983907696258,0.0184585729013583,0,0,0,-0.0910209422416383,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000228013782130356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308467274995375,0,0,0,0,0,-0.0019587784519097,0,0,0,-0.0112944901923729,-0.006673850791777,-0.00167139821922405,0,0,0,0,0,0
