,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X600809.SH,X601877.SH,X000100.SZ,X300003.SZ,X600271.SH,X600703.SH,X002236.SZ,X000157.SZ,X002007.SZ,X300124.SZ,X000625.SZ,X300142.SZ,X002008.SZ,X002179.SZ,X600177.SH,X600498.SH,X000977.SZ,X300146.SZ,X002371.SZ,X600487.SH,X600066.SH,X002506.SZ,X600867.SH,X600522.SH,X000050.SZ,X600566.SH,X002241.SZ,X600118.SH,X600776.SH,X002129.SZ,X600089.SH,X600183.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0,0,0,0,0,0.0212177922683091,0.0306798908623516,0,0,0,0.0984860611708292,0,0,0,0,0,0,0.0894462659961403,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0523082434789582,0,0,0,0,0,0,0,0,0,0,0.0764774186870865,0.0617406638854614,0.056049064810344,0,0,0.115275357771959,0,-0.0311790130288412,0,0,0,0,-1.73472347597681e-18,0,0
X600703.SH,0,0,-0.28704360448932,0,0,0,0,0,0,0,0,0,0.248969963166743,0.154063016311055,0,0,0,0,0,-0.0373009443717044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716303721146873,0.301853680765627,0,0,0,0,0,0,0,0.0305379934378813,0,0,0,0,0,0,0.0615837656002667,-0.0561441677600461,0.127470547520947,0,0,0,-0.110087680949693,0,0
X002236.SZ,0,0,0,0,0,0.0873249200646653,0,0,0,0,0,0,0.0397123905151535,0.166392615038849,0.00579431198781972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783449476266575,0,0,0,0,0.174789184142378,0,0,0.0813854773410344,0,0,0,0,0,0,0.0815076269775455,0,0,0.11795167740314,0,0,0,0,0.0111391931449368,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0825994131774043,0.0517117376483889,0.0825409353584138,0,0.0606742720276527,0.0710061953287693,0,0.0272681440835324,0,0,0,0,0,0,0,0,0,0.121641840491054,0,0,0,0.108994847023921,0,0.0495808538829167,0,0,0,0.010549155482492,0,0,0,0,0,0,0,0.0740029296758849,0,0,0,0,0,-0.013534914064575,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.262464449086492,0,0,0,0,0,0,0.152276831456163,0,0.160942831855814,0,0,0,0.157528381488675,0.174663300541113,0.0896617881288158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100098334026008,0,-0.0523985127259934,-0.00133291268537075,0.131121089553635,0,-0.0774038903354234,0,0,-0.00760242527692006,0,0,0,0,0.0430508993713297,0,0
X300124.SZ,0,0.0842554727225515,0,0,0,0,0,0.0194019517584328,0,0,0,0,0,0,0,0.0718402530438091,0,0,0,0.145348800455704,0,0,0,0,0,0,0,0.0103940563042622,0,0,0,0,0,0.0745164018656503,0,0,0,0,0,0,0,0,0,0,0,0.0370432162522403,0,0,0,0,0,-0.0246492634823295,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.174038888993609,0,0,0.168711031642469,0,-3.46944695195361e-18,0,0,0,0,0.420311400929779,0,0,0,0,0.112902188000677,0,0,0,0,0,0,0,0,0.00884077285601092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679975264008174,-0.00143615418988104,0,0,0,0.0229995359402699,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.161274787678611,0,0,0.0497000797664469,0,0,0,0,0.113348090918589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899991799720217,0,0,0,0,0,0,0.0770168461075015,0,0,0,0,0.0316962153489778,0.140460755281403,0,0.182098318207247,0,0,0,0,0,0,0,-0.0300077300386643,0,0
X002008.SZ,0,0.112365547642301,0,0,0,0,0,0.0912124823623078,0,0,0,0.0571313601736524,0.0645053281729321,0.15613158571596,0,0,0,0,0.114342951095504,0,0,0,0,0,0,0,0.0953930646385248,0,0,0,0,0,0,0,0,0,0,0.00963358560649767,0,0,0,0,0,0.10572971181086,0,0,0,0,0.0483811854652414,0,0,0,0.0187831535941898,0,0,0,-0.0187423439461435,0,0
X002179.SZ,0,0,0,0,0,0,0,0.173891202369137,0,0,0,0.0531203289905373,0,0,0.0184195300866551,0,0.0810104219558664,0,0,0.109229521055817,0.0135148189743833,0,0,0,0,0,0,0,-0.134796070932374,0,0,0.299317325208207,0,0.00359444655462174,0,0.0449275285979387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376916022710361,-0.0152764136308734,0,0,0,0.0124209484608065,0,0
X600177.SH,0,0,-0.0627119178242938,0,0,0,0,-0.0343137464338664,0,0,0,0,0.169254010443153,0,0,0,0.0323652406480158,0,0,0.157444977198907,0,0.107830324757806,0,0.0110586173489746,0.0171295882908082,0,0,0,-0.0951811794269943,0,0,0,0,0,0,0,0,0,0,0.298463615165579,0,0,0,0,0.0805093603440496,0,0,0,0,0,0,0.0274296611543926,-0.0366547906151273,0,0,0,0,0,0
X600498.SH,0,0.0661383148013849,0,0,0,0,0,0.310475065254025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591771979075496,0.137367399696515,0,0,0,0.0551226263424405,0,0,0,0,0.0361509697312804,0.0479965120988702,0,0.0817976263061396,0,0,0,0,0,0,0,-0.0184804695250609,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161619706048317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145861882323124,0,0,0.00369603869828334,0,0,0,0,0,-3.46944695195361e-18,0.34342094045928,0,0,0.0413255872410352,0.78286016665999,0,0.0330965570424076,-0.0935877553128603,0,0,0,-8.67361737988404e-19,0,0
X300146.SZ,0,0,0.0736635881826615,0,0,0,0,0.101537378182066,0,0,0,0,0.0164287926174592,0,0,0.0151003494522464,0,0,0,0,0,0,0,0,0,0.264478467705764,0,0,0,0,0,0,0,0,0,0.0795998722865093,0,0,0,0.0605982718922325,0,-0.041781778748381,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0234952288368669,0.0669742448163081,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278016612784618,0,0,0,0,0,0,0,0.0812114884502854,0.101945853297375,0,0,0,0.355052446495559,0,0,0,0,0,0.0452617527514956,0,0.0869329367531314,0,0,0,0,0.0212721853846551,0,0,0,0,-0.0353151777068751,-0.0593755748792538,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0.166898649624919,0,0,0.00927016491955808,0,0,0,0,0.0316137306398331,0.0624391371495761,0,0,0,0,0,0,0,0,0.227065500173371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229105405731066,0,0,0.00411958462973726,0,0,0,0,0.0199620801925759,0,0,0,0,-0.138472197699579,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0760574823486179,0,0,0,0,0,0,0,0,0,0.469454206717661,0,-0.282342247703462,0.108980889430974,0,0,0,0,0,0,0,0.157166130070964,0,0,0,0,-0.00226637290410414,0,0,0,0,0,-4.33680868994202e-19,0.0743622555446777,0,0,0.230658279103065,0.0500610293457149,0,0,0,0,0,-0.0509990813441988,0.069509575753035,0,0,0,0.10202092815449,0,0
X002506.SZ,0,0,0.360155055134206,0,0,-0.207567859946655,0,0.136191918258587,0,0,0,0,0,0,0,0,0.225578871440759,0,0,0,0,0,0,0,0,0,0,0,0,-0.268146446275689,0.010713567095275,0,0,0.442585041804222,0,0,0,-0.16355570639802,0,0,0,0,0,0,0,0,0,0,-0.123165534389683,0,0,-0.119219223393786,0.117355575807696,0,0,0,-0.0323007018165482,0,0
X600867.SH,-0.114963392519971,0,0,0,0,0,-0.0849023162756261,0.0207952592601464,0,0,0,0,0,0,0,0,0,0,0,0.0260163239207923,0,0,0,0,0,0,0,0.191018244866417,0,0,0,0.390579352445597,0,0,0,0.0418074773733329,0,0,0,0,0.120724151327765,0,0,0,0.0703474445051809,0.0111217694565271,0,0,0.325839012535174,0,0,0.00994306872450114,-8.67361737988404e-19,0,0,0,-0.0202123163709622,0,0
X600522.SH,0,0,0,0,0,0,0,0.0641174835054387,0,0,0,0,0,0.120695400018327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113943497334851,0.0483767680251248,0.0607225711434176,0,0,0.0116857672049886,0.0871958312754632,0,0,0.364929062849451,0,0,0,0,0.0159020860421853,0,0,0.0750096943079286,0,0,0,0.0351877019108501,0,0,-0.00127960477525809,0,0,0,0,-0.0118208950224153,0,0
X000050.SZ,0,0,0,0.211452053400334,0,0,0,-0.189903384173484,0.115924059469463,0,0,0,0.187062032866946,0,0,0,-0.000113221425027465,0,0.115119876651458,-0.00090124665343002,0,0,0,-0.0872622775027869,0,0,0,0,0,0,0,0,0,0,-0.180099098404526,0,0,0,0,0,0,0,0,0,0,0.472568439598335,0.210743889773207,0,0,0,0,-0.0503393896834521,0,0,0,0,0.0457126701888742,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0.201563077848663,0,0,0.0160899555773933,0,0,0.0676233418180739,0.0192833215858969,0,0.346696581880559,0,0,0,0,0.166785548240681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.125748184582738,0,0,0.203419526527958,0,-0.122953603274665,0,6.93889390390723e-18,0,0,0,0.0334016176175606,0,0
X002241.SZ,0,0,0,0,0,0,0,0.186547544047051,0,0.00417257766504634,0,0,0.0567105855789966,0,0,0,0.0379890333273869,0,0,0,0,0,0,0.382678047250846,0,0,0,0,0,0,0,0,0,0.147340858709188,0,0,0.117828675000006,0,0,0,0,0.00440535264578584,0,0,0,0,0,0,0.00694576355110177,0,0,0,0,0,0,0,-0.0481902099584617,0,0
X600118.SH,0,0,0,0,0,0,0,0.0697165955092857,0.0636329988848089,0,0,0,0,0,0,0,0,0,0,0.0851960451387902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242923667331422,0,0,0,0.112214784377973,0,0.0724157656811723,0,0,0,0.0135512920926667,0.0321397432101551,0,0.000974415648032863,0.263487068536791,0,0,0,0,0,0,0,0,0
X600776.SH,0.0481716629359011,0,0,0,0,0,0.0671559703314165,0.126943140103864,0,0,0,0,0,0,0,0,0,0.277331344741069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302092285699424,0,0,0,0.0678899081578214,0,-0.0880048145250182,0,0.446905360468457,0,-0.226612079423432,0,0,-0.343659311939248,0,0,0,0,0.0896803356621377,-0.0297115380875005,0,0,0,0.0437541390373098,0,0
X002129.SZ,0,0.0655001142178099,0,0,0,0,0,0,0,0,0,0,0,0.0319217218993939,0,0,0,0,0,0,0,0,0.00645028722734845,0.449752135034011,0,0,0,0,0.138609554445913,0,0,0,0,0,0,0.261680568605576,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.105353656394276,0,0,0,0,0,-0.0387500294051284,0,0,0,0,0.09058835172786,0,0
X600089.SH,0,0.0496519787966206,0,0,0,0,0.178704590951952,-0.00652528763913037,0,0,0,0,0,0,0.126406810749325,0,0,0,0,0,0,0,0,0.119484070442214,0,0,0,0.103992396791163,0,0,0.0598372701678059,0,0,0,0,0,0,0,0.0265180173834438,0,0,0,0,0,0,0,0,0,0,0,-0.020321309802817,-0.0376191785295979,0,0,0,0,0,0,0
X600183.SH,0,0.0150128167527807,0,0,0,0,0,-3.46944695195361e-18,0,0.089317999489664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44110262112231,0.044120801168777,0,0,0.0445750160615742,0,0,0,6.93889390390723e-18,0,0,0.116003851288629,0.00776788944074834,0,0,0,0,0,0,-0.041536752585229,0,0,0,0,-0.028900168933226,0,0
X600372.SH,0,0,0,0,0,0,0,0.0931174384640862,0.0134476985601506,0,0,0,0,0,0,0,0,0,0,0.0479402673816597,0,0,0,0,0,0,0,0,0,0,0.0901864084370041,0,0,0.0448838992990511,0,0.0368494693428869,0.0236938433813767,0,0,0.0259941643620043,0,0,0,0,0.204730925984786,0.0678964240605386,0.0442168115626701,0,0,0,0,-0.0233285930482338,-0.0172787975669225,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0872230169061181,0,0,0,0,-0.0588317257301155,0.0431702374501691,0,0,0,-0.0796412022528469,0,0,-0.246591138069668,0,0,0,0,0,0,0.115318497942526,-0.0209024297193477,-0.266543043019049,0,0,0,0,0,0,0,0,0,-0.0430910523040857,0,-0.0340099182721638,0,0,0.131619514021723,-0.109030339546889,0,0,0,0,0,-0.0406285749278422,-0.137521454106257,0,0,0,-0.0410315287242765,0,0
Slope,0,-0.09189859997573,0.43504396138313,0,0,-0.297906064826124,-0.793621808070679,0,0,0,0,0.859852119175004,0,0.0103542480011157,0,0,0,0,0,-0.121878206208267,-0.304194474443934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629902241185396,0,0,0,0,0,-0.1955952261053,0,-0.281814628062869,0,-0.254715129441643,0,0,0,0,0,0,0.410963842106993,0,0,0,0.107637208501455,0,0
TED,-0.917770345885893,0,-0.281267027765974,0,0,-0.173763992940249,0,0,0,0,0,0.455218564512726,0,0,0,0,1.73472347597681e-18,0,0,0.234448009875395,-0.0896187790307134,0,0,0,0,0.109234936075988,0,0,0,0,0.0594520746599808,0,0,0,0.2201290033517,0.0753164973164872,0,0.2530971071247,0.576217276377371,0,0,-0.299421718211433,0,0,0,0.0669024617201531,0,0,0,0,-0.59391416058565,0.121059223989715,0,0.555568162833617,0,0,-0.30941106251007,0,0
RealEstate_excess,0.106425190688159,0,-0.0372139409466134,0,0,0,0,0,0,0,-0.0249922830128779,-0.0551653543504026,-0.0665523954568272,0,0,0,0,0,0,0,0,0,0,0,0,-0.00819182501316404,0,0,0,-0.164876858097768,0,0,0,0,-0.021799011040303,0,0,0,0,0,0,-0.0168800495806876,0,0,0,0.0416511985334755,0,0,0,0,0,-0.022569351312918,0.00428971640129496,0,0,0,-0.0523940390845337,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14203286666135,0,0,-0.092938946817918,0,0,0,0,0,0,0,-0.177562190144659,0,0,0.232853824301422,-0.159765003943077,0,0,0,0,-0.0464931789293543,0.0962006547570428,0,-0.0719866415881073,0,0,0,0.0128632867944432,0.0137349211254005,0,0,0.0339952797713155,0,0,0,0,0,0.00227919936767394,-0.0658137058965204,0.154931079764966,0,0,-0.103440372199315,0,0
MKvol,0,0.00198813681106015,0,0,0,0,0,-0.00231412529418467,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000265374938764603,0,0,0,0,0,0,0,0,0,-0.00198082426880563,0,0.00337598092719384,0,0,0,0,0.00466631221625981,0,-0.000888164556440522,0,0,0,0,-0.00213235686051771,0,0,0.0016378374065582,0,0,-0.00064334551411248,-0.00186863913193733,0,0,0,0.0174556374424835,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0183739257936596,0,0,0,0,-0.176312473320165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307304806834451,0.138358862655049,0,0,0,0,0.26498900871483,-0.284190421031789,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00100243970467174,0,0,0.000862219870355526,0,0,0,0,0,0,0,0,0,0.0130994816505178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00780881126624652,0,0,0.00498597745145452,-0.0126154931062387,0,0,0,0,0,-0.024885124051976,0.00485600894177604,0,0,0,-0.0419499723521389,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.000904969404572811,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.00019185175998518,-0.00692304631741282,0,0,0.00297992844060451,0,0,0,-3.3881317890172e-21,0.00462148386814077,0,0.0035153073399491,-0.00252153605251944,0,0,0,0,0,0,0,0,0,0,0,0,-0.00254382593192518,0.00969066050466035,0,0,0,0.00645756337249481,0,0
