,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X002241.SZ,X300014.SZ,X600703.SH,X000596.SZ,X000625.SZ,X600741.SH,X000100.SZ,X002371.SZ,X002007.SZ,X600584.SH,X300142.SZ,X002129.SZ,X601877.SH,X002179.SZ,X600183.SH,X002236.SZ,X000157.SZ,X002049.SZ,X000800.SZ,X300003.SZ,X601799.SH,X002414.SZ,X002008.SZ,X000066.SZ,X002185.SZ,X300136.SZ,X300146.SZ,X000977.SZ,X002456.SZ,X002508.SZ,X600118.SH,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.305472384121104,0,-0.0692374830592607,0,0.0371892650388151,0.0162962688759494,0,0,0,0.320197174360871,0,0,0,-0.0119572643598242,0,0,0,0,0,0,0,0.00129333506556419,0,0.0708126840774256,0,0,0,0,-0.0903826856794571,0,0,0,0,0,0.0572312878568648,0,0,0,0,0,0,0,0.0289786278651887,0,0,0,0,0,0,0,0.028160874344864,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.159072175565278,0.0227968304886793,0.232281441407208,0,0,0.0323480087379164,0,0,0,0,0,0,-0.0931715571098162,0,0,0.0843893530113925,0.130747726149515,0,0,0,-0.0295008275763105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129842439026365,0.0121668290634733,0,0,0,0,-0.0175023397580822,0,0,0,0,0.0047284499231676,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0185834949248107,0,0.303778602627481,0,0,0,0,0,0,0,0,0,0.00615947358119555,0,0,0,0,0,0,0,0,0,0,0,-0.0277890928367627,0.156829792697226,0,0,0,0,0,0.0344846458166898,0,0,0,0.0293327092089072,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350221872457814,0,0
X002415.SZ,0,0,0,0,0,0.226809230007648,0,0,0,0,0.0133502891079198,0.0737899171569065,0,0,0,0,-0.0965744235715855,0,0,0,0,0,0,0,0.0127042887799449,0,0,0,0,0.000358561439504975,0,0,0,0.19000912910634,0,0,0,0,0,0,0,0,-0.0148458050685806,0,0,0,0,0,0,0.108535517425945,0,-0.0444783938640616,0,0,0,0,-0.0146882163426796,0,0
X000651.SZ,0,0,0,0,0,0,0.0496175991287123,0,0,0,0,0,0,0,-0.0873835948259466,0,0,0,0,0,0,-0.0119592500351822,0.1112465784578,0,0,0,0,0,0.0581057882033635,0,0,0.0201238778951924,0,0.128012414231394,0,0,0,0.0126005828673165,0,0.0124710648083072,0,0,0.0695270408674462,0,0,0,0,0,0,0,0,-0.0145225848586438,3.46944695195361e-18,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.076950384751035,0,-0.0108980938918276,0,0,0,6.93889390390723e-18,0,0,0,0,0.381625907576955,0,0,0,0,0,0.0482652268539448,0,0,0,0,0,0.0897505526205963,0,0,0.0605641355149281,-0.0357367988481388,0,0,0,0.0699457584838763,0,0.115667100371587,0,0,0.166925620713364,0,0,0.0952488040072919,0,0.000867121862844939,0,0,0.0320091841157151,0,0,0,0,0.0104197018636434,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.0630687691013562,0,0,0,0,0,0.25172530335348,0,0,0,0.13901200331581,0,0.0987561121956226,0.101267422968637,0,0.15783316348502,0.014769634303217,0,0,-0.0488234085986292,0,0,0,0,0,0,0.033115120446538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022380565881179,0,0,0,0,-0.0631379804081484,0,0
X000568.SZ,0,0.193698437482443,0,0,0,0,-0.129907923761256,0,0.364638468036761,0,0,0,0,0,0,0,0,0,0.161704663122307,0,0,0.116673252746087,-0.0593211642409869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100741273938417,0,0,0,0,0,0.0893398866713238,0,0,0,0,0,-0.297940964429006,0,0.064533756768543,0,0,0,0.0236504503470908,0,0
X002304.SZ,0,0,0,0,0,0,0,0.25582169010005,0,0,0.0970982089485489,0,0,0,0,0,0,0,0.073999491066724,0.254437156187675,0,0.0559704740124926,0,0,0,0,-0.000980995715112987,0,0,0,0,0.0283696502803425,0,0,0,0,0,0,0.023601234569965,0,0,0,0,0.000474086358428085,0,0,0,0,0,-0.0260447414089624,0,0.0254636228915717,0,0,0,0,-0.0101690673453157,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.197207596348352,0.0315645017630789,0,0,0.210247606177376,0,0.386729892720719,0,0,0.0145569216033341,0,0,0,0.00354954079282148,0,0,0,0,0,0.038952155908751,0,0,0.0784231390222021,0,0,0,0,0,0.0369062712234938,0,0,0,0,0,0,0,0,0,-0.0808329922327797,0,0,0.0979216464863874,0,0,0,0,0.0472246921090445,0,0
X600809.SH,0.196275813891225,0,0,0,0,0,0,0.00408252305924218,0.155188112867763,0,0,0,0,0,0,0,0,0,0,0,0,0.157307831477894,0,0,0.112278514605536,0,0,0,0.0762969777200976,0,0,0.0712539709344684,-0.368112250885141,0.0112752295957973,0,0,0,0,0.00908128043872293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452508564472882,0,0,0,0.0441834027402797,0,0
X600690.SH,-0.0348290369012226,0,0,0.0819858643830587,0,0,0,0,0,0,0,0,0,-0.086683569538225,0,0.0618948408453949,0,0,0.0765245432983737,0,0,0.137224094362373,0,0.24563323482699,0,0,0,0,0.0597838011768681,0,0,0,0,0,0,0,0,0,0,0,0.110657639096376,0,0,0,0,-0.164293951129251,0,0,0,-0.0156674819256141,0,-0.0617163676567404,0.0440510251922649,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0317379681507013,0,0,0,-0.109175163086662,0,0,0.00327582538372374,0,0.0146680290357236,0,0,0,0,0,0,0,0,0.290271075423724,0,0,0,0,0.241991978829737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400753593581853,0,0,0,0,8.67361737988404e-19,0.0352590353702481,0,0,0,0.00705911852898608,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.102710433907117,0,0.10656517335897,0,0,0,0,0,0,0.0420230215024465,0,-0.0804580719731367,0,-0.0740203962168432,0,0,0.0937937365766265,0,0,0,0,0,0,0,0,0,0,0,-0.0178138212020348,0,0,0,0.306274381501621,0,0,-1.73472347597681e-18,0,0,0.0784956401479984,0,0,0.0583444002112421,0,0,0,0,0.0336798610134104,0,0
X000661.SZ,0,0,0,0,0,0,-0.0588073757871047,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.737470917647665,0,0,0.00110209317405277,0,0.442051432027913,0,0,0.525680006562476,0.18637864256569,-0.217729015279578,0,0,0,0,0,0,0,0,0.0839246587246772,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-3.46944695195361e-18,0,0,0,0,0.0709135791865162,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.102676433771528,0,0,0,0,0,0,0,0,0,0.0802530749010545,0.0357475682341964,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.00748457360932954,0,0.116999000597608,0,0,0,0,0.0352707817789395,0,0,0,0,0,0,0.0353639740152736,0.0978809563527804,0.155477584918903,0,-0.0585510256849735,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0447696320818827,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0199391468781715,0,0,0,0,0,-0.0144921051835529,0,0,0,0,0,0,-0.0675175413738545,0.169274767155479,-0.113470918002626,0,0,0.204182510983851,0,0,0,0,0,0,0.312636407209823,0,0.138110332948683,0,0,0.0220793153597242,0,0,0,0.00715622148848994,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0334785647480701,0,0,0,0.0131808001125155,0.0949415503985767,0,0,0.0326485818517294,0,0,0.066190286988117,0,0,0,0,0,0,-0.0200513176752517,0,0,0,0,-0.0525011042747118,-0.00614948305492989,0,0,-0.00127329344893468,0,0,0,0,0,0,0,0,0,0,0,0,0.133832723474895,0,0,0.0130002448952786,0,0,0,0,0.0015007260632196,0,0
X002241.SZ,0,0,0,0,0,0.433057721887234,0,0.213539066439447,0,0,0,0.0417586678996376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223378755526561,0,0,0,0,0,0.0741567749279012,-0.046072176730097,0,0,0.142551549443725,0,0,0,0,0,0,0,0,0,0,0,-0.0202202763650249,0,0,-0.060241247135792,0,0,0,0,-0.08479652381959,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.236556516409017,0.304909337663396,0,0,0,0.0347753714440121,0,0,0,0,0,0,0,0,0,-0.00642042680163834,0,0,0.117220675180999,0,0,0,0.103531439852405,0,0.289484521380659,0,0,0.0693015597668604,0,0,0,0,0.153863919654096,0,0,0,0,0,0,0.286115066894287,-0.0860369240476734,0,0,0,0.024553075397212,0,0,0,0,0.0277187932685314,0,0
X600703.SH,0,0,0,0,0,0.00770572838858803,0,0,0.0439954986437239,0,0,0,0,0.031353624046874,0,0,0,0,0,0,0,0,0,0,0.167950162060046,0,0.164537802419767,0,0,0,0,0.0978448264939678,0.138413436823831,0,0,0,0,0,0,0,0,0,0.298510631232787,0,0.114848581362205,0,0,-0.0722657948693196,0,0,0,0.0136785362539303,0,0,0,0,0.0629913171417706,0,0
X000596.SZ,0,0,0,0,0,0,0,0.137607390814176,0.0228023335124182,0,0.301904056936545,0.0785639831617818,0,0,0,0.184587777710758,0,0,0.0368187382418516,0.0966289036541654,0,0,0,0,-0.252640101790867,0,0,-0.168296179818703,0,0,0.231519296679061,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112440301064963,0,0.159609701936848,0,0.147426981145994,0,0,0.0585716798412837,0,0,0,0,0.046061240927633,0,0
X000625.SZ,0,0,0,0,0,0,0.26801190445468,0,-0.022908044946445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247123090789773,0,0,0,0,0.204051197616545,0,0.0305162938352002,0,0,0,0,0,0.125939018668591,0,0,0,0,0,-0.0978081918906648,0.0033415242343271,0,0,0,0,0,0,0,0.0155527908387633,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.00865257418534115,0.0570964592776925,-0.0774901157415763,0,0,0,0,0.0609966881232852,0,0,0,0,0,0,0,0,0,0.24268824452149,0,0.100667243883011,0,0,0,0,0,0.0591881338550892,0,0,0,0,0.0377216935813987,0,0,0,0,0,0,0,0,0.16531564548666,0,0,0.250308587958922,0,0,0,0,0.00634729287608646,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0557141337869902,0,0.299477622882654,0,0,0,0,0,0,0.199072700463478,0,0.0259916986656113,0,0,0,0,0,0,0,0.0714263463435227,0,0,0,0,0,0.0376791364085865,0,0,0.102380828013048,0,0,0,0,0,0,0,0,0,0,0,0,-0.00895421247454438,0.0141422529405439,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.189286795903764,0,0,0,0,0,0,0,0,0,0,0,0.142489297274136,0,0.145350759988729,0.108082633350437,0,0,0.0526594510753037,0,0.0811575455647954,0,0,0.480836326795651,0,0,0,0,0,0,0,0,0.00704407495729249,0,0,0,0,0,0,0,-0.0422786393551887,0,0,0,-0.0116347461970641,0,0
X002007.SZ,0,0,0,0,0,0,0,0.135501052299432,-0.0759662483129981,0,0,0,0,0,0,-0.176335112637663,-0.0300477365437341,0,0.0208790844773935,0,0.212554241057944,0.0940852799962135,0,0,0,0,0,0,0.259821204998203,0,0,0,0,0,0,0,0,0.0913030194415199,-0.112928100352716,0,0,0,0,0.0639363435128731,0.120024206983262,0.341599580383417,0,0,0,0.0786875932470099,0,0,0.169285503416095,0,0,0,0.0105528968737345,0,0
X600584.SH,0,0,0,0,0,0,0.101489949243897,0,0,0,0,0,0,0,0,0,0,0,-0.15013765777078,0,0.096243939477746,0,0.0412164372877513,0,-0.180395300151996,0.324727842813574,0,0,0.177713768307407,0,0,0,0.0578892809762997,0,0,0,0,-0.13325893664133,0,0,0,0,0.231381171463131,-0.0584407149726209,0,0,0.407171832659648,0,0,0,0,0,-0.0338849543216466,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213391572622336,0,0,0,0,0,0,0,0.193650821931489,0,0,0,0.551689167633343,0.222556543588728,0,0.0692376282947846,0,0,0,0,0.200068464102877,0,0,0,0.00835109607016674,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.162675401751189,0,0,0,-0.0148263816831825,0,0
X002129.SZ,0,0,0,0,0,0,0,0.00697108258009184,0,0,0,0.169502598092566,0.262250323549497,0,0,0.170858575257725,0,0,0,0.172346021512422,0,0,0,0.245456675703825,0.0487609626785764,0,0,0,0.174176503216875,0,-0.330091010895452,0,0.0979852193333532,0,0,0,0,0,0,0,0,0,0,0.0468585572755518,0,0,0,0,0,0,0,0,0.0577634602169961,0,0,0,-0.0506614360698024,0,0
X601877.SH,0,0,0,0,0,0.37830308446498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157081449950001,0.0577318515936103,0,0.154669965362834,-0.0521634902035712,0.0480541544766291,0,0,0,0,-0.181604724765349,0,0,0.393613244381647,0,0,0,0,0,0,0,0,0,0,0,0.165212210850518,0,0,0,0,0.0326225402865056,-0.0386010135882932,0,0,0,0.0115028329595996,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155601326720721,1.38777878078145e-17,0,0,0,0.332118218140926,0,0,0,0.136797873487205,0,0,0,0,0.0331236470534836,0,0,0,0,0.217092508555542,0,0,0,0,0,0,0,0,0,-0.0473087734630398,0,0,0,0.0832094380644902,0.1714009025207,0,0,0,-0.110680504326018,0,0,0,-0.00688651435748955,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178212723859141,0,0.115336373408041,0,-0.156663744989919,0,0,0,0.016374829201466,0.530960442250235,0,0.122470794084591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447150728925967,0,0,-0.00597533011962301,0,0,0,-0.0173732948326875,0,0
X002236.SZ,0,0,0,0,0,0.300754032957895,0,0,-0.0301720197474549,0,0,0,0,0,0.013254546693075,0.0970814483849981,0,0,0,0,0,0,-0.140525996175827,-0.204467502092873,0.291321391520374,0,0,0,0.08777270238719,0,0,0.136362778011718,0,0,0,0,0,0.075038782593143,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822340111579077,-0.0150794120307521,0,0,0,-0.0678065009725196,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0872038942023548,-1.73472347597681e-18,0.103865764638876,0,0,0,0,0,0,0,0,0,0.110827006702332,0,0,0,0,0,0,0,0,0.0483226307382206,0.0572616555122237,0,0,0.016030623525638,0,0,0.118130986270803,0,0,0,0,0,0,0,0,0,0.00424560235191206,0,0,0,0,0,0.0264109013061571,0.0183745057151645,0,0,0,0.0076151339148626,0,0
X002049.SZ,0,0,0,0,0,0.208146851619683,0,0,0,0,0.106993867538402,0,0,0.254348978582737,0,0,0,0,0,-0.160778912965133,0,0.0105813714855369,0,0,0,0.221894438010385,-0.0704991277100472,0.212672182759715,0,0,0.0821312568208747,0,0,0,0,0,0,0,0,0,0,0.625703196037341,0,0,-0.480132556317899,0,0,0.0791545761419553,0.134214924051451,0,0,0.0283417065686324,0.143656087290361,0,0,0,-0.0182991796658956,0,0
X000800.SZ,0,0,-0.0406510434601022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332507664150014,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0876443302520187,0,0,0,-0.20581503670305,0,0,0,0,0,0,0,0,0,0,0,-0.161836972143046,-0.00871961520919676,0,0,-0.223604207169096,0.222723374659944,0,0,0,-0.0588356027437056,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0615209441868628,0,0,-0.175133652053642,0.344711470306479,-0.108514785549156,0,0,0,0.189606475182323,0,0,0,0,0,0,0.104562907710708,0,0,0,0,0,0,0.0951044899693064,0,-0.0615892183315844,0,0,0,0,0.136914882047386,0,0,0,0,0,-0.0208588994117123,0,-0.0112497544881422,0,0,0.0203612601965397,0.202272096910659,0,0,0,0.0486319546289153,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327373624666238,0,0,0,0.0922878127978613,0.244308119548012,0,0,0,0,0,0.06073793714627,0,0,0,-0.145713925740698,0.0373227082078392,0,0,0.120515757407219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611816359905018,0,0,0,0,0,0,0,0.0127852357197903,0,0
X002414.SZ,0,0.05406109980148,0,0,0,0,0.0514136205374694,0,0,0,0,0,0,0.0166142540047401,0,0.308878721198816,0,0,0,0,0,0,0,0,0.388990638019649,0,-0.295475371156664,0,0,0,0,0,0,0,0,0.2102466648758,0,0,0,0,0,0.184487331699523,0,0,0,0,0,0.0837163432055748,-0.0393563289469291,0,0.106319249519271,0,0,0,0,0,-0.0548379976064451,0,0
X002008.SZ,0,0,0,0,0,0.0799106382173126,0,0,0,0,0,0.123190280352499,0,0,0,0,0.13618699559897,0,0.173526590663955,0,0,0,-8.67361737988404e-19,0.207307280123262,0.00847332964818314,0,0,0,0,0,0,0,0,0.114977911776475,0,0,0,0,0,0,0,0,0.163171118796598,0,0,0,0,0,0,0,0,-0.0254422700758021,0,0,0,0,-0.039947100928219,0,0
X000066.SZ,0,0,0,0,0,0,0,-0.0924400144974198,-0.0280758230886241,0,0,-0.137365632218446,0,0,0,0,0,0,0,0.184935661415467,0.159785695084382,0,-0.00408277180717434,0.178360195388549,0.0135944349859603,0,0,0.0485266112109576,0.161021093999509,0.039679373731364,0,0,0,0,0,0,0,0,0,0.065373236912539,0,0,0,0,0,0.162719590801925,0,0,0,0.02608502439717,0,0.0161518007549776,0,0,0,0,-0.0389187196943759,0,0
