,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000625.SZ,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X600031.SH,X002236.SZ,X000338.SZ,X600066.SH,X000100.SZ,X002456.SZ,X601877.SH,X300124.SZ,X002508.SZ,X300003.SZ,X002085.SZ,X600177.SH,X300136.SZ,X600271.SH,X002008.SZ,X600522.SH,X600089.SH,X000157.SZ,X002007.SZ,X600118.SH,X002294.SZ,X600867.SH,X600487.SH,X600699.SH,X000066.SZ,X600372.SH,X600566.SH,X600809.SH,X002180.SZ,X300115.SZ,X000050.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.0882507728847797,0,0,0.152451212843942,0,0,0,0,0,-0.0298274842590656,0,0,0,0,0.0110369981293633,0,0,0,0,0,0,0,0,0.0926388550120317,0,0.192065859426796,0,0,0,0,0,0.136165880855465,0,0,0,0,0.210538898947914,0,0,0,0,0,0.0015519727142419,-0.0129958991885703,0,0,0,0,0,0
X600104.SH,0,0,0,0.157498290465971,0,0,0,0.0046132203460579,0.224711653233329,0,0.0997194358356827,0.0958008878125885,0,0.351509115211255,0,0,0,0,0,0,0,-0.00411901897622206,0,-0.167726157217947,0.0470756016189727,0,-0.119718208012804,0,-0.061466137307678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628753698636879,0,0,0,0,0,0,0.00204926839724846,-0.0155807654754689,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0967687276805236,0,0,-0.121105477562145,0.14426236088393,0,0,0.0488694215840051,0,0,0,0,0.255089133684086,0,0,0,0,0,0,0.22503341887121,0,0,0,0.0168067850415702,0,0,0.16676935914321,0,0,0,0,0,0.0270527662568927,0,-0.361939957618388,0,0,0,0,-0.0739714189543118,0,0.043775624331827,0,0,0,0.0205221931323667,0,0,0,0,0,0
X000651.SZ,0.0776763782056988,0,0,0,0,0.067411082284346,0,0,0.0639842042529115,0,0.22982364662906,0.00297368153755516,0.0177204723360629,0,0,0,0,0,0,0.119029120776336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381282509516979,0.14808230716104,0,0,0,0,0,0.0129288350103558,0.00381459678609929,0,0,0,0,0,0
X000858.SZ,0,0,0,0.066417183344853,0,0,0,0,0,0,0,0,0.606302158352326,0,0,0,0,0.0639897704688086,0,0,0,0,0.0463227509283341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404719532665031,0,0,0,0,0.0673090247237383,0,0,0.0514052151082651,0,0,-0.00621698065306566,-0.00657590083333546,0,0,0,0,0,0
X000725.SZ,0,-0.181118252768521,0.21922799338392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106768376081017,-0.185374336135361,0,0,0,0.0290234198467729,0,0,0,0,0,0.588024724879956,0,0,0.204570168959785,0,0,0,0,0,0.124110746591915,0,0,0.0787126395896922,0,0,0,0,-0.0672742800576858,0,0,0,0.00547499065973417,0,0,0,0,0,0
X600276.SH,0,0,0,0.00060616088184667,0,-0.0474170358292347,0,0.0872335463748798,0,0,0,0,0,0,0,0,-0.025445677012565,0,0,0,0,0,0,0,0.0621512528552739,0,0,0,0,0,0,0.0218105785584075,0,0,0,0,0,0,0,0,-0.0737835672451753,-0.100114615546751,0,0,0,-0.0472597599208028,0,-0.124085945143181,0,0.0186683116200135,-0.00945528638591476,0,0,0,0,0,0
X002304.SZ,0.249902824110621,0.305696934297312,0,0,0,0,0,0,0.231584495298179,0,0,-0.38553698890361,0,0.36602656657926,-0.00150551426072618,0,0,0,0,0,0,0,0,0,-0.0462475137824944,0.642675436185109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22278600719098,0,-0.0636057736046288,0,0,0,0.0145040502318567,0.0990941941527483,0,0,0,-0.378448954787487,0,0
X600690.SH,0,0.546540300790995,-0.00926437542394347,0,0,0,0,0.0528521102312448,0,0,0,0.0242391618607236,0,0.0376966723982702,0,0,0,0,0,0,0.0146233037563857,0,0,0,0,0,0,0,0,0,0.040490872699027,0,0,0,0,0,0,0,0,0,-0.127571437318604,0,-0.00283727658989151,0,0,0.139288107196798,0,0,0,0.00863206667771156,-0.00109342210453774,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.116415437933398,0,-0.0192122014550955,-0.0428240243638817,0,0,0,-0.056101317613116,0.0572351986126243,0,0,0,0.00934056623192613,0,0,-0.13767938494402,0,0,0.0978809961718162,0,0,0,0,0,0,0,0.0421514365628308,0,0,0.0831290208348373,0,0,0,0.0458559580371476,0,0,0.149398777054858,0,0,0,0,0.153317255153662,0,0,0.00660655392878911,-0.0226269667483845,0,0,0,0,0,0
