,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000625.SZ,X300014.SZ,X000338.SZ,X002129.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X000661.SZ,X601877.SH,X000157.SZ,X002241.SZ,X600584.SH,X600522.SH,X000733.SZ,X600702.SH,X002074.SZ,X002180.SZ,X300142.SZ,X002007.SZ,X000800.SZ,X601799.SH,X002463.SZ,X002028.SZ,X000066.SZ,X600460.SH,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.410525013138333,0.0415282557003776,0,0,0.0475022605073932,0,0,0,0.00380607355487541,0.050178035672832,0,-0.0364553211902362,0,0,0,0,0,0,0.0804140316234111,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0261253333073209,0,0,0,0,0,0,0,0,0.0595918623256953,0,0,0,0,0,0,-0.0209986092425581,0,0.0197227824033061,0,0,0,-0.0104493926077575,0.0056622844168667,0,0,0,0,0,0
X000858.SZ,0.101990060669154,0,0.6481892033806,0,0,0,0,0.0186332520665411,0,0.136898375199575,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,-0.00519537404166399,0,0,0,0,0,0,0,0,0,0,0,0.0215415596338773,0,0,0,0,0.0577722099078272,0,0.0480451495076788,0,0,-5.77817339360209e-05,0,0,0,0,0,0,0
X000568.SZ,0.542696393685468,0.208536052527526,0,0,0,0,0,0,0,0,-0.0316997655245734,0,0,0,0,0.0630400255991853,0.0418465363081201,0,0,0,0,0,0,0,0,-0.000569209137523413,0,0,-0.0356977264163754,0,0,0,0,0,0,0,0,0,0.2621226611842,0,0,0,0,0,-0.0179073827669099,-0.00278257238318292,-0.0793321337117649,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.296253439866369,0,0.0663543339782473,0,0,0,0,0,-0.0788348286469881,0,0,0,0,0.0649741316215543,0,0,0,0,0,0.0972628781983478,0,0.01560941627651,0,0,0.37296878960212,-0.00203264757674199,0,0.0080525911623626,0,0,0,0,-0.342915909585836,0,0,0,0.293284341540312,0.0170525139515783,0,0,-0.0964196626211451,-0.135559574397835,0,0,0,0,0,0.014284765104714,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.195384614476812,0,0,0,-0.043172060978437,0,0,0,0,0.230883675463004,0.0138719017248638,0,0,0,0,0,0,0,0,0,0,0.0384600471587912,0,0,0,0,0,0,0,0,0.200026107062346,0,-0.0674900995779614,0,0,0,0,0,0,0,0.0307009174903689,0,0,0.113591013794389,0.102388840764425,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.200774957603696,0,0,0,0.0872426715846997,0,0,0,-0.0515660402812537,0,-0.297574488647876,0,0,0,0,-0.592899158640569,0,-0.0575863102448571,0.0428075297620961,0,-0.0724580913247135,0.169520055716246,0,0.447492267928877,0,0,0,0,0,0,0,-0.0974553872214673,0,0,0,0,0,0,0,0,0,0,0,-0.128704712666722,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,-0.0689879365150294,0,0,-1.73472347597681e-18,0,0,0.120759119853749,0,0,0,0,0,-0.00658155272531834,0,0,0,0,0,0,0.11841279253622,0,0.167248535683222,0,0,0.0466406937159838,0,0,0,0,0,0.510857281941801,0.351021056918425,0,0,0,0,0,0,0,0,0.0686390002756659,-0.0569369605021201,0,0,0,0,0,0.0126425490436687,-0.0462885062059142,0,0,0,0,0,0
X600690.SH,0,0.0934395393732175,0,0.0080371704111281,0,3.46944695195361e-18,0,0,0,0.103856379623662,0,0,0,0,0.0755242786727955,0,0.0255832424975448,0.0906576324338711,0,0,0,0,0,0,0,0,0,0,0.0186816579540118,0.0234950147378392,0.0329697504316658,0,0.113819675364974,0.0685571297065219,0,0,-0.0789110629322052,0,0,0,0,0.0992202829823393,0,0,0,-0.0428398387526969,0,0,0,0,0.0751894796372058,0.026380110916312,0,0,0,0,0,0,0
X002304.SZ,0,0.431314144992546,0.172279005010861,0,0.0312576654157193,0,0,0,0,0,0.0058927860949329,0,0,0,0,0,0,0,0.0384245058924122,0,0,0,0,0,0,0,0,-0.0399365161346228,0.00915245169430254,0.0138820712449066,0,0,0,0,0,0,0,0,0.00489926834435739,0,0,0,0,0,0,0,0,0,0,0,0,-0.00602335094217873,0,0,0,0,0,0,0
X000651.SZ,0.173728827859099,0,0,-0.0876008815660625,-0.00611267684863773,0,0,0.389376027868333,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0478398587863713,0,0,0,0,0,0,0,0,0,0,-0.0410456898758058,-0.0169818351531593,0,0,0,0,0,0,0,0,0,0.0260477040751252,0,0,0,0,0,0,0,0,0.000441519585199834,0,0,0,0,0,0,0,0,0
