,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X600031.SH,X000625.SZ,X002456.SZ,X000338.SZ,X002241.SZ,X002008.SZ,X600487.SH,X300136.SZ,X601877.SH,X600066.SH,X000100.SZ,X600522.SH,X600809.SH,X300124.SZ,X002508.SZ,X002294.SZ,X300003.SZ,X600271.SH,X600867.SH,X002085.SZ,X600089.SH,X000981.SZ,X600498.SH,X600177.SH,X600699.SH,X000157.SZ,X300142.SZ,X600584.SH,X000596.SZ,X600118.SH,X000661.SZ,X000050.SZ,X002049.SZ,X600566.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.530195855530414,0,-0.00607493957423017,0.191086552891416,0.0298068487767244,0,0,0,0,0,0,0,0,0,0,0,-0.136679265615222,0,0,0,0.038823603783598,0,0,0.0710297272540949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293431370524811,0,0.0296422643915456,0,0.162196994066509,0,0,0,0,-0.0219542736701693,0.0409376743059831,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249734866267516,0,0,0,0.0765229764384139,0,0,0.115868488502626,6.93889390390723e-18,0,0,0,0.135137851240472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378738761092888,-0.0922447004495328,0,0,0,0,0,0,0.105486776223678,0,-0.0438583297369481,0.0469513539918508,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0204061649203601,0,0,0.0015680442408042,0,0.173126399537812,0,0,0,0,0,0.348056861288392,0.154747855787879,0.0317056996618902,0,0,0.030949361383577,0,0,0.0661773922724482,0.0374903974297355,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0381886026059894,0,0,0.110502178590839,0,0,0,0,0,-0.0228764643120303,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0405157114386356,0,0,0.134749252433093,0,0,0,0.1920310851563,0,0,0,0,0,0,0,0,0.0302072813209022,0.0284837851184787,0,0,0,0,0,0.29102289476212,0,0,0,0,0,0,0,0,0,0,0,0.0427010503644452,0,0,0,0,0,0,0.0495895612195555,0,0,0,0,0,0.0024439634448807,0,0,0,0,0,0
X000651.SZ,0,0.0223234772874128,0,0.169911180982414,0,2.16840434497101e-19,0,0,0.0109697298192087,0,0,0,0,0.0437157173415017,0,0,0,0,0,0,0,0,0,0,0,0,0.158154038544955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563817502074725,0,0,0,0,0,0,0,0.108118022753694,0,0.0110147504492568,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.438595666359807,0,0,0,0,0,0,0.0389469848388923,0,0,0,0,0,0,0,0.0905133881494074,0,0,0.01141172218453,0,0,0,0,0,0,0.312018053015067,0,0,0,0,0,0,0,0,0,0.243562297501538,0,0,0.185014352056673,0,0,0,0,0,0.041350254426608,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0791883656987457,0,0,0.0444070019368928,0.211706858970169,0,0,0.0308869092067469,0,0,0,0,-0.184954588287243,0,0,0.119308783833966,0,0,0,0,0,-0.107200247787696,0,0.175009461500594,0,0.00182850740856622,0,0,0,0,0,0,0,0,-0.0874469382117753,0,0.173888007599303,0,0,0,0,0,-0.0911142787807784,0,0,0,0,0.0192483671746278,0,0,0,0,0,0
X002304.SZ,0.23972128462351,-0.00510013427202975,0,0.0577160754752528,0,0,0,0,0,0,0,0.366090743104236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.146739266707979,0,0,0,0,0,0,0.0169504839395897,0,0,0,0.077685284186676,0,-0.0170596804850094,0,0,0,-0.0519205450136,0.0522389561682666,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.449194500424275,0,-0.077654818135561,0,0,0,0,0,0,0.138016037458209,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.290735822752057,0,0,0,-0.0108766287990022,0,0,0,0,0,0,0.0577249389777952,0,0,0,0,0.215372838028469,0,0,0,-0.0546533233607481,0.128540727957977,0,0,0,0,0.00573547362101411,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.000713314225731558,0.196874161127808,0,0,0,0.413703668032442,0,0,0.0510280043760068,0,0,0,0,0,0,0,0,0,0.192390759974579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158126664723298,0,0,0,0,0.0164274182657739,0,0,0.34422786881883,0,0,0,0,0,-0.0399801569046406,0.0273508598449452,0,0,0,0,0,0
X600690.SH,0,0,3.46944695195361e-18,0,0.0996636117755405,0,0,0.119645157454766,0,0.025420604642479,0,0,0,0,0.140890546925215,-0.0782046700049964,0,0,0,0.155795852679365,0.145341686365473,0,0,0,0,0,0.231990630469055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147483341926156,0,0,0,0,0,0,0,0,0.00610058118465317,0,0,0,0,0,0,0
