,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X000625.SZ,X002456.SZ,X601877.SH,X300124.SZ,X600487.SH,X300003.SZ,X600066.SH,X000100.SZ,X002241.SZ,X600809.SH,X002294.SZ,X600867.SH,X300136.SZ,X600271.SH,X600522.SH,X002508.SZ,X600566.SH,X000050.SZ,X600089.SH,X000157.SZ,X000981.SZ,X000596.SZ,X600498.SH,X600177.SH,X600707.SH,X000661.SZ,X002179.SZ,X600699.SH,X002180.SZ,X300142.SZ,X600584.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.398981713185289,0.143649806815996,0.0347907987594497,0.0265553700609763,0,0,0,0.0809866673587707,0,-0.109646389547143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11977122812053,0.0315843491236081,0,0,0,0,0,0,0.0824640334647652,0,0,0,0.00196720244238809,0,0,0,0,0,0,0
X600104.SH,0,0,4.33680868994202e-19,0,0,0,0,0,-0.18538921721905,0.0128204173954322,0,0,0.219011066088684,0,0.321714427074838,0,0,0,0,-0.15081895259575,0.169446222816808,0,0,0,0,0,0,0,-0.00780274417805129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104476880607375,0,8.67361737988404e-19,0,-0.00471470583486544,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0420446736088388,0.082248960644995,0.254868273282858,0,0,0,0.177071268770008,0,0.121887927106509,0,0.0051792539282489,0,0,0,0,0.271240508686645,0,0,0,0,-2.16840434497101e-19,0,3.46944695195361e-18,0.111718352180215,0,0,0,0,0,0,0,0.0842146922697261,0,0,0,0,0,0,0,0,0,0,0,0,-0.00796127510433639,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.281918229228382,0,0,0,0,0.201864880987818,0,0,0,0.00905958136335937,0,0,0.0253843123323833,0.110864465587909,0,0.0652831218563381,-0.0107064559192602,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0586458195351025,0,0,0,0.164338790014094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196455421552834,0,-0.0800414340701382,0,0,-0.0131329241920612,0,0,0,0,0,0
X000858.SZ,0.220588211620312,0,0,0.334055220759966,0,0,0,0.0588856289772455,0,0,0,0.384830760268371,-0.0114212748832215,0.0873103367741795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050081690713699,0,0,0,0,0,0,0,-0.00978710187978925,0,0,-0.053008832485581,0,0,0,-0.0732665103256192,0,0,0,0,0,0,-0.0139086774185399,0,0,0,0,0,0
X600276.SH,0,0,0.104337521136085,0.0580633792835257,0.0617647993488773,0,0.052105668857548,0,0,0.0556145333379557,0,0,0,0,0,0,0,0,0,0,0,0,0.23489904930082,0,0,0,0,0.0312888900075967,0,0.0872855260920962,0,0,0,0.119568538334628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304188230484526,0,0,0,0,0,0,0
X000725.SZ,0.101381443490661,0,0,0,0,0,0,0,0.257478191948168,0,0,0,0,0,0,0.0743224370016417,0,0,0,0,0,0,0,0.155472949666461,0,0.130098014891136,0,0,0,0.103613947730008,0.0289031041574185,0.0699439568898578,0,0,0,0,0.0461957128466096,0,0,0.0133199219175609,0,0,0,0.160194350417453,0,0,0,0,0.139788289003894,0,0,-0.0383033256712784,0.050230203816946,0,0,0,0,0,0
X002304.SZ,0.243047295853108,0,0,0,0.0136764362024604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576404150871504,0,0,0,0,0,0,0,0,0,0,0,0,0.409491508385721,0,0,0,0,0,0.197010154006484,0,0,0,0,0,0,0,0,0,0.0396850650445687,0,0,-0.0110917361262277,0,0,0,0,0,0
X000063.SZ,0,0,0,0,-0.0266945752272615,0,0.351544029333911,0,0,0,0,0,0,-0.0280856666269688,0,-0.0299078204226171,0,0,0,-0.0576245922759756,0,0,0.325214913116292,0,0,0.278131467397288,0,-0.225426051339547,0,0,-0.0415828929508593,0.319867138925598,0,0,0.256655095916755,0,0,0,0,0.112138042785786,0.0947453631833018,0,0,0,0,0,0,0,0,0,0,0.00705823043687473,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.27918366399652,0.138932116403826,0,0,0.00650482896512668,0,0,0,0,0.220961476398839,0,0,0,-0.0167233862925443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108569267828202,0,0,0,0,0,0.0601503925872489,0,0,0,0.0287202201518528,0,0,0,0,0,0,0,-0.00337850513890488,0,0,0,0,0,0,0
