,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X600031.SH,X000725.SZ,X003816.SZ,X000625.SZ,X002129.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X000661.SZ,X600089.SH,X002180.SZ,X601877.SH,X000100.SZ,X300142.SZ,X002241.SZ,X600702.SH,X000733.SZ,X600522.SH,X002074.SZ,X600741.SH,X000157.SZ,X000799.SZ,X600460.SH,X600584.SH,X300003.SZ,X002007.SZ,X600884.SH,X600779.SH,X300146.SZ,X002294.SZ,X600487.SH,X601799.SH,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.278930866684682,0.107827599172146,0,0,0,0.00828491942537941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324897150599396,0,0,0,0,0,0,0.0202742508671588,0.0865027119800833,-0.0291278092493325,0,0,0,0,0.0665854348705921,0,0,0,0.060332081616688,0,0.109361303003554,0,0.110467655049712,0,0,0,0,-0.016936092689022,0.0232175534021258,0,0,0,0,0,0
X000858.SZ,0,0,0.271121442779655,0.327132207727459,0,0,0,0,0,0,0,0,0,0,0.197133537293693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673738802751877,0,-6.93889390390723e-18,0,0,0,0,0.00646125201160783,0,0,0,-0.0158318546695436,0,0,0,0,0,0,-0.0558505875423078,0,-0.00661049898784156,0.00785253384378619,0,0,0,0,0,0
X600809.SH,0.156261999366631,0,0,0.565333652347121,0,0,0,0,0,0,0,0.0382411502788579,0,0,0.0970347536909676,0,0,-0.037825112556349,0.0371030772394902,0,0,-0.106888754854756,0,0,0,0,0,0,0,0,0.0334469890767542,0,0.0610332322871881,-0.153582175794986,0,0,0,0,0,-0.0180950698938767,0,0,0,0,0,0,0,0,0,0,0,-0.000560693940172268,0,-0.0415767812595887,0,0,0,0,0
X000568.SZ,0.169354613434892,0.40027250434581,0.491728939061374,0,0,0,0,0,0,0,0,0,0,0.0273644286917057,0,0,0,0,0,0,0,0,0,0,0,0.184814528266393,0,0,0,0,0,0,0,0,0.0796497079091363,0,0,0,0.0750903346701176,0,-0.0303264568772014,0,-0.0609251954331273,0,0,0,0,0,0,-0.0272259018775021,0,-0.0122114842435923,0.00878750589580949,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0235774177052024,0,0,0,0,0,0.154774961311169,0,0.139329682229678,0,-0.0688010821432685,0,0,0.123553736909493,0,0,0,0,0,0.0447787236165303,0.0149765850580526,0,0,1.73472347597681e-18,0,0,0,0.0307395571383039,0,0,0,0.0538081013116603,0.0137022534498689,0,0,0,0,0,0,0,-0.0214055466245338,-0.00282903774597087,0,0,0,0,0,0
X002304.SZ,0,0,0,0.485240658416589,0,0,0,0,0,0,0,0,0,0.116945360430916,0,0,0,0.00250336598982251,0,0,0,0,0,0,0,0,0,0,0,0,-0.101125503670661,0,0.00624828791169972,0,-0.0268664006100575,0,0,0,0.0641313779892285,0,0,0,0,0,0.02778546072774,0.0694613355602361,0,-0.0352441948066167,0,0,0,-0.00435449162910832,0.0215261062533755,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304217833723527,0,0,-0.196853073086669,0,0,0.0417712230783609,0,0,-0.122344703063508,0,0.2181783323887,0,0,0,0,0,0,0,0,0,0.123583683920628,-0.0449837958677822,0,0.0753789612773565,-0.114313353319314,-0.00247320352378129,-0.00654403231859605,0,0,0,0,0,0
X600690.SH,0,0,0,0.0290003216787248,0,0.0932710750458866,0,0,0.0571648638837733,0.271475582307284,0,0,0,0.235743959422348,0.193369671737919,0,0,0,0.0362749166248463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861258443244183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565466100176826,-0.123900914033482,0,-0.0148546081310654,0.00820909219976892,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.302638879173537,0.0849228837886237,0,0.0374558305159119,0,0,0,0,0,0,0.216409685821157,0,0,0,0,0,0,0,0.287445772962807,0,0,0.226807269122117,0,0,-6.93889390390723e-18,0,0.120523776563415,0,0,0,0,0,0.0504793816262002,0.131815639013821,0,0,0,0,0,0.155450764772741,0.215227488775941,-0.00329553325055694,-0.0630846402128736,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0581081091657798,0,0,-0.0782429761071749,0.196717561888255,-0.00373436161594055,0,0,0,0,0,0.0679623186647035,0,0,0,0,0,-0.0420374331725602,0,0,0,0,0.222994701276702,0,-0.123143595525749,0,0,0,0,0.030257635951088,0,0,0,0,0,0,0,0,0,0.0297179066957861,0,0,0,0,0,0,-0.0201948195940622,0,-0.0145206716511762,0.00912456191370299,0,0,0,0,0,0
