,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600372.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X000100.SZ,X600089.SH,X002236.SZ,X000581.SZ,X600118.SH,X000559.SZ,X002475.SZ,X000050.SZ,X601877.SH,X000550.SZ,X600066.SH,X002129.SZ,X002294.SZ,X000568.SZ,X600271.SH,X600435.SH,X002456.SZ,X600839.SH,X002292.SZ,X000869.SZ,X300124.SZ,X300003.SZ,X000400.SZ,X000800.SZ,X002007.SZ,X000623.SZ,X002049.SZ,X002038.SZ,X000977.SZ,X002008.SZ,X600177.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0.0804267461359029,0,0,0,0,0,0,0,0,0,0.0196900773793929,0,0,0,0.282156778882367,0,0,0.00433589015481972,0,0.0646083560818814,0.000555913141008113,0,0,0.0809796555256,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0191324100914917,0,0.300979107389028,0,0,0,-0.0592730294056642,0,0,0,0,0,0.0824984026060265,0,0,0,0.00885313778211721,-0.0433642854734593,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.00639708008351794,0,0,0,2.71050543121376e-20,0.330719179853138,0,0,0,0,0,0,0,0,0.0483952717225784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225905856402547,0.00822633666375007,-0.0060581968196155,0,0.0242747300845465,0,0,0.109776026451302,0,0,0,0,0,0,0.00569545857674344,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.036791220259405,0,0,0,0,0,0.0487822842366228,0,0,0,0,0,0,0,0,0,0,0.111066050176151,0.0545631136881417,0,0.0444529605156475,0.0157478271058444,0.0154009278820587,0,0.0521322637073359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143628328301444,0.019271697502899,0,0.072532514023221,0,0,0,0,0.0050349042173945,0,0,0,0,0,0,0
X600741.SH,0.0388020503425055,0,0,0,0,0.100958216307012,0.222663084933139,0,0,0,0,0,0.123017838987174,0,0,0,0,0,0,0.254305242931045,0,0,0,0,0,-0.0111996056204838,0,0,0,0,0,0,0,0,0,0.0890863586179573,0,0,0,0,0,0,0,0.0172870428132146,0,0,0,0,0,0,0,-0.0259254183219688,4.33680868994202e-19,0,0,0,0,0,0
X000100.SZ,0,0,0.556937479017152,0,0,0,0,0,0,0,0.00192450864099573,0,0,0,0,0,0,0,0,0,0.0537850361552139,0,0.0619364735690952,0.135593279842222,0,0,0,0,0,0,0,0.0954825441931111,0,0,0,0,0,0,0.115689704386015,-0.0337549442112252,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0237031384974276,0,0,0,0,0,0
X600089.SH,0.223139330494121,0,0,0,0.0501215715691509,0,0,0.0739186615505021,0,0,0.0871265500863943,0,0,0.119905835608743,0,0,-0.116905481105834,0,-0.0682636774433355,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0748212481543208,0,0,0,0,0.139447132765889,0,0,0.139822124553162,0,0,0,0,0,0,0.0637810621200673,0,0,0,0,0,0,0.0139043841196791,-0.0518322488729789,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.292074057200249,0,0,0,0,0,0,0,0,0.0324596588009543,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.114973793628307,0,0.0366322851305488,0,0,0,0,0,0.0392521062912655,0.141187134572088,0.147301262643232,0,3.94642825760419e-06,0,0,0,0,0,0,0.160304594436335,0,0,0,0,0.150606904010412,0,-0.0274047342304793,0,0,0,0,0,0,0
X000581.SZ,0.0576140763571725,0,0,0,0,0,0,0,0,0,0,0.0459006853444638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380694945399882,0.227631210657902,0.0259374945347416,0,-0.0350750366672078,0,0,0,0,0,0.0848285359061954,0,0,0,0,0,0,0,0.169060703907969,0,0,-0.011289778715602,0,0,0,-0.0267807242075493,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.172347731893497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178845167654595,0,0,0.111327820219788,0.047256695585246,0,3.46944695195361e-18,0.0592046638382477,0.0350865023322166,0,0,0,0.153104228769832,0,0,0,0,0,0,0,0.180759856006321,0,0,0,0,0.0149713319869241,0,0,0,0,0,0,0
X000559.SZ,0,0,0.293286686246023,0,0,0.0374595948152946,0,-0.0271221441256058,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0126615057393722,0,0,0,0,0,0.198565226862827,0,0,0,0.0240913809480552,0,0,0,0,0,0,0,-0.0745988163753337,0,0,0,0.249999740545627,0,0,0.441216605104614,0,0,0,0,0,0,0,-0.0102243549340335,-0.00645244937144173,0,0,0,0,0,0
X002475.SZ,0,0,-0.0513455937604727,0,0,0,0,0,0,0,0,0.0942659877704744,0,0.0476732510219829,0,0,0,0,0,0,0,0,0.076650615241925,0,0,0.0110321900249385,0,0.0543326596922857,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0656050139649914,0,0,0.0409631307632234,0,0,0,0,-0.00304728452118552,0.0402461172029282,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.326272974992544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335006603065308,0,0,0,0.201053140718441,-0.450433017716232,0,0,0.26508110673818,0,6.93889390390723e-18,0,0,0,0.83701321082998,0,0.163597117515224,0,-0.0684035044438495,0,0,0,0,0,0,0,0.186133103293178,0,-0.0183606144078263,-0.142189872328749,0,0,0,0,0,0.41053460805957
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757259728384047,0,0.0664346263962236,0,0,0,0.0710835294918688,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0585791524687549,0,0.0966005525461642,0.0208373108831643,0,0.0130170571318582,0,-0.0115834192898779,0,0,0,0,0,0,0,0,0,0.0427375121215686,-0.0303227835069339,0,0,0,0,0,0
X000550.SZ,0.0117559753875476,0,0,0.0634810156939024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871643417713731,0,0,0.0298529129281198,0,0.0271164800205161,0,0,0,0,0,0,0,0,0,0.0470118717212232,0.312434955581476,0,0.270567441681145,0,0,0.105038169391145,0.0129175277023713,0,0.0396972358684309,0,0,0,0,0,0,-0.028809353656541,0.045504672040666,0,0,0,0,0,0
X600066.SH,0.181063745061419,0,0,0,0,0,0,0,0,0,0,0.156628766435894,0,0,0,0,0,0,0.09053845340372,0,0,0,0,0.0247149608200029,-0.0649679274263162,0,0.0680781826903025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457635492716633,0,0,0.0333736200302742,0,0.0615670804327356,0,-0.000354657937261004,-0.0337117681245859,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.0197598723580627,0.00864278009384382,0,0,0,0,0,0,0,0.454751312541134,0.221646814064465,0,0.00461931504813836,0,0,0,0,0,0,0,0,0,0,-0.0415175941334746,0,0,0,0.0196011414893814,0.297521122383675,1.73472347597681e-18,0,0,0,0,0,0,0,0.172811956635031,0,0,0,-0.0441103204722961,0.0734891736260816,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.143519477735259,0,0,0,0,0.116309405010545,0.00447410702394822,0,0,0.00594436633923331,0,0.0162360772680376,0.0188479294390041,0,0,0,0.0185438142029192,0,0.0955104949902263,0,0,0,0,0,0,0.0314246021105879,0,0,0,0.0379143832573536,0,0.00560119723664752,0.0287221609274807,0,0,0,0,0,0,0,0.0186131412749501,-0.0138593256439402,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.00344929625717677,0,0,0.339939564781708,0.06260585114826,0,0,0,0,0,0.0223253896116984,0,0,0.0349789107104121,0,0,0,0,-0.00200267223650372,0,0,0,0,0,0,0,0,0,0.0205990283252747,0.00707190144184395,0,0,-0.142233621403556,0,0,0,0,0,0,0,0,0,0,0,-0.00318695997441155,-0.00761918495886347,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.150379086050634,0,0,0,0,0,0.0853480116340214,0,0,0,0,0.0724201038520789,-0.0113291175110573,0,0.0360859222512468,0,0,0,0.0155083520996846,0,0,0,0,0,-9.53333842623155e-05,0,0.0739942491629476,0.11297036662959,0,0,0.0781683341545852,0,0,0.0120756399441223,0,0,0,0,0,0,-0.0204483159046266,0.0363743259371134,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0.298841200732812,0,0,-0.249106818401033,0,0,0.202387945619426,0,0,0,0,0,0,0,0,0,0,0.0585517631041384,-0.00298616445890852,0,0.155280116044527,0,0,0,-0.139944569197109,0,0,0,0,0.112713054460405,0,0.15858376288628,0,0,0.107637537356556,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535399749979246,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0.056967167652002,0,0,0,0,0.0848301358151467,0,0,0,0,0,0,0,0,0,0.0920509506791314,0,0.0238343248807141,0,0,0,0,0,0,0,0,0.0769975276852608,0.294900297161978,0.0152335821025075,0,0,0,0.123644730189953,0,0,0,0,0,0,0,0,0.053184501311731,0,0,0,0,0.0093762462333533,0.00398413745651594,0,0,0,0,0,0
X600839.SH,-0.0639233999187339,0,0,0,0,0,0,0,0,0,0.0176457790651936,0,0,0,0.0707646091129634,0,0,0,0,0,0.118321100230211,0,0,0,0,-0.155772378089488,0.0592011192517513,0,0,0,0,0.0425985003202498,0,0,0,0,0.10853634355278,0,0,0,0,0,0,0,0,0,0,0.0601388553075218,0,0,-0.0521102874135468,-0.0195498153081763,-0.0246636334880663,0,0,0,0,0,0
X002292.SZ,0,0,0.118669817423891,0,0,0,0,0.0404316708706905,0,0,0,0.000116147633168516,0,0,0,0,0,0,0.0399153111886363,0,0.119309887216684,0,0,0,0.129596476595704,-0.00385821340668889,0,0.179309499768185,0,0,0,0,0,0.104631780287609,0.0046513766041535,0,0,0,0,0,0.093505316720778,0,0,0,0.170562160263403,0,0,0,0,0.103656569991923,0,0,-0.0209959930564268,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0.202135830831085,0,0,0,0.0281330149734227,0,0,0.0329515543002849,0,0,0.0585097268936114,0.0868769405398514,0,0.0468851432252323,0,0,0,0,0.0892093599514091,0,0,0,0,0,0,0,0,0.0781232989573798,-0.116493834349412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102798348315603,0,-0.0248038862269346,0.028127441481507,0,0,0,0,0,0
X300124.SZ,0,-0.198493503997256,0,0,0,0,0,0,0,0,0,0.333051990410087,0,0,0,0,0,0,0,0,0.391289239562582,0,0,0,0,0.0298958826588687,0,0.212463399277471,0,0,-0.393831421036696,0,0,0,0,0,0.208982845162046,0,0,0,0,0,0,0,0.0421082802869218,0,0,0,0,0,0.0733136728346097,0,0.00903716075807284,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325919041420844,0,0,0,0,0.0960366633832203,0,0,0,0.0272017728007906,0,0,0,0,0,0.0363971106104991,0,0,0,0,0,0,0.176334091800478,0,0,0,0,0,0,0,0,0,0.00825047483471604,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0.00329050196323557,0.110830729547541,0,0,0,0,0,0.0577477603370153,0,0,0,0,0,0,0,0,0.0533274937727732,0,0.0201663659176018,0.022719133486947,0,0,0.292226209368052,0,0,0.0563024210083189,0,0,0.0286798100472882,0,0,0,0.0229364012289492,-0.139267768704939,0,0,0,0,0,0,0.0267978839966811,0,0,0,0,0,0,0.00151298892508247,0,0,0,0,0,0,-0.13812092035445
X000800.SZ,0.0177158152535455,0,0,0,0,0,0,0,0,0,0.0247956921980836,0,0,0,0,0,0,0.0985519278598265,0,0,0,0,0.0822255696631238,0,0,-0.0232714694406305,0,0,0,0,0,0.0212981116083953,0.177838962737863,0,0,0,0,0,0,0,0,0,0.129943688415581,0,0.0438262371486988,0,0,0,0,0,0,0.0033975113971008,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0355948572705161,0,0,0,0,0,0.0699103646028683,0,0,0,0,0,0.00402349986583151,0.171128960427579,0,0.0297654862965437,0,0,0.142544121155428,0,-0.0382177211568938,0,0,0,0,0.206700816536626,0,0,0,0,0,0,0,0,0,0,0.0678186302717393,0,0,0,0.0981801013875231,0,0,0,0,0,0.0382276416339069,0,0,0,0,0,0,0
X000623.SZ,0,0,0.187291264734854,0,0,0,0,0,0,0,0,0.0397092788619658,0.0786074697339086,0,0,0,0,0,0.0645754628465223,0,0,0,0,0,0.00948146494098103,0,0,0,0,0.016874309292945,0,0,0,0,0,0,0.0715047382743277,0,0,0,0,0.15071062624721,0,0,0.0709427943103303,0,0,0.0966337188599841,0,0,0,0.039237034515183,-0.0338093623737966,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.134328287815762,0,0,0,0,0,0.0499576189568369,0,0,0,0,0.136746277259748,0,0,0,0.0126574650264541,0,0,0.0917495006451204,0,0.0161981526223268,0,0,0,0,0,0,0,0,0.0709934412802557,0,0,0,0.0119369495650353,0,0,0.0834266672299387,0.00592461355499308,0,0,0,0.142684880449569,0,0,0,0,0,0.0497854900929446,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.179371818632544,0,0.297848341479646,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0407985642457216,0,-0.167102256978398,0,0.075227739392548,0.0113660053862442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167383004567846,-0.0447676852479666,0,0,0,0,0,0,0,0.0241751570222527,0,0,-0.0858706288655767,0,0.0603345947281263,-0.089685512192599,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101503674955533,0,0,0,0.111016305938075,0,0.0123618259464418,-0.0596062986197634,0,0,0.150215645196185,0,0,0,0,0,0.312518699567021,0,0.194370482665575,0,0,0,0,0,0,-0.0949199416142414,0,0,0,0,0,0,0,0,0,0,-0.0261866102469423,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0898362622978787,0,0.228718938852117,0,0,0,0.0710717434881906,0,0,0,0,0.04767655750922,0.0597473919560901,0,0.183551998977603,0,0,0.0908757766127558,0.102556621692797,0,0,0,0,0,0.0776324501905521,0,0,-0.106906309549378,0,0,0,0,0,0,-0.165760565824825,0,0,0,0,0,-0.0877946420153625,0.156681514298396,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.0216746707241614,0,0,0,0,0,0,0,0,0,0.050897181435824,0.142183755272933,0.0640014845161323,0,0,0,0.258213153040399,0,0,0,0,0.104492663412907,0,0.0356724249194855,0.0326271354504991,0,0,0,0,0,0,0,0,0.000247941892712089,0.0224077389533215,0,0,0,0,0,0,0.00239116702755081,0,0,0,0,0,0,-0.0392872668638822
X600566.SH,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.136995468523397,0,0,0.10860407121367,0,0,0,0.100311184729633,0,0,0,0,0,0,0,0,0,0,0.213902587985497,0,0,0,0,0,0,0,0.102288014793902,0,0,-0.0147627454566838,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0005135653051546,0,0,0,0,0,0,0,0,0.059977513989707,0,0,0,0,0,0,0,0,0,-0.160552922540902,0.0773267947107377,0,0.0172307746051082,0,0,0,0,0.136115469483423,0,0,0,-0.0239627510624839,0,0,-0.00521264205730287,0,0,0,-0.112249449198223,0,0.0359839747803718,-0.0867956148912761,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.127407603882194,6.93889390390723e-18,-0.0249383531792871,0,0,0,0,-0.157592514147814,0,0,0,0,0,-0.678605829553961,0,0,0.0618425969396503,0,0,0,0,0,0,0,0.185827860285849,0,-0.0979123130868823,0.175227907621523,0,0,-0.440213572401256,0,1.20915108805161,0,0,-0.553881449214242,0,0,0.253318592909675,0,0,1.26336581146586,0,0,0,-3.48364923727206,0,0
TED,0,0,-0.0537970947122965,0,0.339558965672843,0,0,0,0,0,0,0.00685783617850823,-0.529744492467928,0.227710774368005,0,0,0.0284255243176602,0,-0.374731086839704,0,-0.258143289691591,0,0,0,0,0.122690581105287,0,0,0,0,0,0,0,0,0,0,0,0.566953126332206,0,0,0,0,0,0,0,0.244887830122968,0,0,0,0,0,0.55194210327072,0,0,0,0,0,0,0.645825215548617
RealEstate_excess,0,0,0,-0.0239949442950601,0,0,0,0,-0.0512916736153646,0,-0.0146484549857175,0,-0.0436894051171447,0,0,0,0,0,0,0,-0.0625202562832391,0,0,0,0.0438585192815876,0.0323541423127129,0,0,0,0,0,0,0,0.0111908022951196,0,-0.0506188417171303,0,0,0,0,0,0,0,0,0,0,0,-0.159433081846171,0,0.00184213132629705,0,0.0175317977455075,0,0,0.0768610015484935,0,-0.074274239855916,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.270053249241221,0,0,0,0,0,0,0,0,-0.0107052688669863,0,0,-0.0021324490886628,0,0,0.0780244535168369,0,0,0,0,0,0,0,0,0,-0.0144320609091889,0,0,0,-0.0453113446887829,-0.0259229271229629,0,0,-0.00341213606043674,0,0,0,0,0,-0.155075497295538,0,0,0,0.0177895097801443,-0.024740309522794,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176361800796015,0,0,0,0.000362247665904257,0,0,0,0,0,0,0,9.34586500363952e-05,0,0,-0.0010616015181049,0,0,0,0,0.00122342912038132,0,0,-0.000155394843833223,-0.00128245656401,0,0.000519579625689486,0,0,0,0,0,0,-0.000973134315946842,-0.000832089165969577,0,0,0,0.00348431027973723,0,-0.000310746890538879
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104863454157608,0,0,0,0,0,0,0,-0.0277952770898493,0,-0.000923970040619777,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316241535147608,0,0,0,0,0,0,0,0,0,-0.0783001204257578,-0.0381243849334596,0,0,0,0,0,-0.365154592391951
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301750747175653,0,0,0,-0.00252642147487053,0,0.00218419974977721,1.0842021724855e-19,0,0.0020789595025424,0.00732974404399815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000965041767903355,0,-0.00288659206050616,0,0,0.00277569249957354,0,0,0,-0.00148647116849803,-0.00340584569385701,0,0,0,0.0259428208188576,0,-0.0656502866879253
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010770258517307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167721514682825,-0.00888333596546088,0,0,0,-0.0306678441745053,0,0
