,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X600066.SH,X002236.SZ,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X002085.SZ,X600271.SH,X600118.SH,X000157.SZ,X300124.SZ,X600089.SH,X002508.SZ,X600522.SH,X600177.SH,X600372.SH,X300136.SZ,X002007.SZ,X600487.SH,X000981.SZ,X300003.SZ,X600699.SH,X002294.SZ,X000066.SZ,X002074.SZ,X600867.SH,X002008.SZ,X002180.SZ,X000559.SZ,X600566.SH,X000623.SZ,X002426.SZ,X002292.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.225919058462495,0,-0.107433223891322,0,0,0,0.0628490344273763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542057950803468,0,0.0784448688024433,0,0,0,0,-0.0076668218162332,0,0,0,0,0,0,0,0,0,0.0209279172972914,0.0030252080321913,-0.00157826098524891,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326091431959144,-0.00719271343825499,0,0,0,-0.0839578726182236,0,0,0,0,0,0,0,0,0,0.247902468331677,0.0601025652636199,0,0,0,-0.0100013135081203,0,0.232110399402964,0,-0.0150574123896121,0,0,-0.0453789834443625,0,0,-0.117518756198442,0,0,0,0,0,0,0,0.00663263689244076,-0.00740758120337824,0,0,0,0,0,0
X002415.SZ,-0.0148786466830889,0,0,0.416804065503904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293765247094793,0,0,0,0,0,0,0,0,0,0,0.0617620391855804,0,0,0,0.00590825737981439,-0.165243926583461,-0.0408112986956139,0,0,0,0,0,0,0,-0.0774409022926848,0,0,0,0,0,0,0,-0.00769634653761467,-0.00883727733407109,0,0,0,0,0,0
X000651.SZ,0,0,0.11345086664072,0,0,0.103877830791204,0,0.0202386892530803,0,0,0.0538715746689221,0.0219312749265821,0.213014336397299,0,0,0,0,0,0,0,0,0,0,-0.149559127286637,0,0,0,0,0,0,0,0,0,0,0,0.0126820143944002,0,0,0,0,-0.0154856140585286,0,0,0,0,0,0.0515043080627569,0,0,0,0.0403872668520064,0.004628727009685,-3.40522847852306e-05,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0794291920612557,0,0.102360901822418,0,0,0.0979298467491932,0,0,0,0.29897052846284,0,0,0,0,0,0.0551439441996818,0,0,0,0,0,0,0,0,0,0.0107127967807681,0,0,0,0,0,0,0.0322169640620403,0,0,0,0,-0.0892894349659654,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00747338326117805,0.00256538607193386,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0804155349103332,0,0,0,0,0,0,0,0,0.33753734859533,0.0239834737585371,0.168183767368552,0,0,0,0.0277535353515641,0,0.125237939566997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427849532819331,0,0,0,0,0,0.00597093760504737,0.0608931095441105,0,0,0,-0.000456167654533227,0.00096232075229846,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0719414101618006,0,0,-0.00871857513845243,0.262767405350039,0,0,0,0,0.0203568396619073,0,-0.0422765266009859,0,0,0,0.0504183449057348,0,0,0,0,0,0,0,0,0,0,0,0,0.00358936606224378,0,0.0407944749372809,0,0,0.0131174800235279,0,0,-0.125650785528577,0.0969288066622507,0,0,0,0,0,0,-0.00278262060329827,0.00483212096488439,-0.125491344540608,0,0,0,0,0
X000725.SZ,0,0,0,0.399079727475316,0,0,0,0,0,0,0,0,0.0444443907752133,0,0,-0.409263790984315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293843478529455,0,0,0,0,0,0.217803723777397,0,0.00809820857903789,0,0,0.120610768861789,0,0.296879772575839,0,-0.0501974386887926,0.0175330633501772,0,0,0,0,0,0
X000625.SZ,0,0.0197927314481038,0,0,0,0,0,0,0,0,0,0,0,0.17426411069369,0,0,0,0.231788668715616,0.148107502062841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177499334345809,-0.101297353778791,0,0.0199239344776954,0,0.0909460612847674,0,0,0,0,0,0,-0.113508549918943,0,0,0,0,0.114838613072185,0,-0.0293266180390064,0.00547876142231565,0,0,0,0,0,0
X600690.SH,0,0.0397393426211325,0,0.0908892140541369,0.186392847108507,0,0,0.0327856505972074,0,0,0,0,0,0.21688929346587,0,0,0,0,0.0131028345694872,0,0,0,0.0582748285405295,-0.191217173800962,0,0.0877544795240115,0,0,0,0,0,0,0,-0.0319694030780613,0,0.00941979076390905,0,0,0,0,-0.0215433133140859,0.137366408679204,0,0,0,0,0,0,0,-0.109792661728493,-0.00960193217090278,0,-0.00101758110488384,0,0,0,0,0,0
X000063.SZ,0,0,0,0,-0.0196970719609615,0,0,0,-0.145053981375804,0,0,0,0,0,-0.344833461801536,0,0,0,0,0,0,0,0,0,0,-0.0652816887148936,0,0.365447425736856,0,0,0,0,0,0,0.0325382912250026,0.114243746489702,0,0,0,0,0.0198169507589533,0,0,0,0,0,-0.0263531549796494,0,0,0,0,0.0148058118456438,0.00380860205480427,0,0,0,0,0,0
