,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X600690.SH,X000725.SZ,X000568.SZ,X600741.SH,X600703.SH,X000338.SZ,X002475.SZ,X600031.SH,X002236.SZ,X000063.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X600809.SH,X600867.SH,X601877.SH,X600066.SH,X600271.SH,X000596.SZ,X002456.SZ,X000625.SZ,X002294.SZ,X600487.SH,X600566.SH,X000100.SZ,X000661.SZ,X002508.SZ,X002241.SZ,X300142.SZ,X000157.SZ,X000981.SZ,X002179.SZ,X002007.SZ,X000050.SZ,X300136.SZ,X002180.SZ,X600177.SH,X000869.SZ,X002038.SZ,X600522.SH,X600498.SH,X600707.SH,X600884.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.024964803126662,0.149572455350174,0,0.0187161490235842,0,0.217045330418378,0,0,0,0,0.0201408871192272,0,0,0,0,0.0207559998829865,0,0,0.18908118452298,-0.0427983378250187,0,0,0,0,0,0,0,0.0184606129257365,0.0958873001755535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637516053344035,0,0.0171282552713037,0,-0.0144664066966255,-0.0179869338113949,0,0,0,0,0,0
X600104.SH,0,0,0.0578242344893693,0,0,0,0.05353795160138,0.147440910521031,0,0,0.246181047016709,0,0,0,0.02667678932589,0,0.0251804853272328,0,0,0.086258728026145,0,-0.0960468929522995,-0.0897760784391677,0,0,0,0,0,8.67361737988404e-19,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.244658873789807,0,0,0,0,-0.0854776653133003,0,0,0,0,0,0,0,0,0,-0.0378343903190096,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.120409241742702,0,0,0,0,0,0,0,0,0.224631676901802,-0.0205745920857913,0,0,0,0,0,0,0,0,0,0,0,0.0306039458260525,0.10273983374225,0.238275911460528,0,0,0.175776371247316,0.130530055599767,0,0,-0.0248940890218104,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00606913143071023,-0.0245293382619358,0,0,0,0,0,0
X000858.SZ,0.142191925290069,0,0,0,0,0.200812711509785,0.128676586959944,0.0469668048391009,0,0,0.148455763086479,0,0,0,0,0.0912883796726628,0,0,0,0,0.110807400970468,0,0,0,0,0.0616441675172065,0,0,-0.0157027356728473,0,-0.00549346079607877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366048462496408,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0282509174610047,0,0,0,0,0,0.176444547785173,0,0,0,0,0,0,0,0.108488015289137,0,0,0,0,0,0,-0.08976933709649,-0.00311413541915313,0,0,0.19118012706541,0,0.253466605205892,0,0.137174102791791,0,0,0,0,0,0,0,0,0,0,0,0,0.0252980630228905,0,0,0,0,0,-0.0501085647287834,-0.00289671730188168,0,0,0,0,0,0
X000651.SZ,0,0,0,0.734171784816985,0,0,0,0.248962710003153,0,0,0,0.0142398135860991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222787510553929,0,0,0,0,0,0,0.00933766436521433,0,-0.0291537147142132,0,0,0,0,0,0,-0.123224548317801,0,0,0,0,0,0,0,0,-0.0449815014343777,0.0553108148636213,0,0,0,0,0,0
X002304.SZ,0.084081903085577,0,0.29174564568551,0.172845455815227,0,0,0,0,0,0,0.0662571863039893,0,0,-0.032734929589996,0,0,0,0.0344639137268481,0.0313340362831426,0,0.186573772730753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0808540864327927,0,0,0,0,0,0,0.0638683165575044,0,0,0,0,0,0,0,0,0.0156011253854078,-0.0140830390462128,0,0,0,0,0,0
X600690.SH,0,0,0,0.430223974875995,0,0,0.0210471474205167,0,0,0,0.119281136616542,0,0,0,0,0,0,0,0,0,0.0986879740839007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138460412128735,0,0,0,-0.0228528988103962,-0.0224708684868985,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321775382415893,0,0,0.0668266590461501,0,0,0,0,0,0,0,0,0,0.029807604555981,0,0,-0.0827620161483526,0,0.234860436272955,0,0,0,0,0,0.0688496918929269,0.235739239561725,-0.215535587058458,0,0,0,0.0179744039323351,0.0913215212825792,0,0,0,0.0266895887164146,0.0500358838614081,0,0,0,0,0,0
X000568.SZ,0,0,0,0.107921183952839,0.176102780682757,0.0937676895437165,0.138475658520638,0.0810216158259907,0,0,0,0.00375360848320861,0.0871033003234946,0,0,0,0.00713703448639216,0,0,0,0,0,0,0,0,0.222599333094532,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.142081959425898,0,0,0,0,0,0,0,0,0,0,0,0.114410725824696,0,0,0,0,-0.0175020103419739,0,0,0,0,0,0
X600741.SH,0,0.266440660325573,0,0.0294706657975996,0,0.00218476573697815,0,0.132036320144223,0,0,0,0,0,0,0,0,0,0.103857247325142,0,0.149272139840563,0.0818381309236942,0,0,0,-0.073325385748207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276053154256515,-0.0353593096601601,0,0,0,0,0,0
