,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X600031.SH,X000063.SZ,X600809.SH,X003816.SZ,X600690.SH,X002241.SZ,X000596.SZ,X600703.SH,X000338.SZ,X002007.SZ,X300124.SZ,X000100.SZ,X300142.SZ,X002371.SZ,X300014.SZ,X600741.SH,X002049.SZ,X601877.SH,X300003.SZ,X002236.SZ,X000157.SZ,X000800.SZ,X600584.SH,X002129.SZ,X002414.SZ,X300136.SZ,X000625.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X002456.SZ,X601799.SH,X600118.SH,X002185.SZ,X000050.SZ,X002294.SZ,X002008.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.218343321262481,0.0148081892518183,0,0,0,0,0.184472771915573,0,0,0,0,0,0.0620836787640204,0,0,0,0.0160111388154308,0,0,0,0,0,0,0,0,0,0.0476789448953916,0,0,0,0,0,0.0265263759177384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096806764697454,0,0.0157697771317108,0,-0.0131522642353039,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.173104380508809,0.0122460720663301,0,0,0,0,0.462236567201519,0,0,0,0.017893781262002,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17525473630727,0,0,0,0.0245970691137863,0,0,0.0207874378062185,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.137619127658333,-0.0067924339528274,0.258344336554996,0,0,0,0,0,0,0,0,0,0,-0.012742704152213,0,0,0,0.0207657102089576,0,0.0396177789014144,0,0,0,0,-0.0949347979397401,0.0469202143539863,0.0117147295571901,0,0,0,0,0,0,0,0,0,0,0,-0.00931373437911772,0.0927137482599771,0,0,0,0,0.000174622044281515,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313519023294419,0,0,0,0,0,0.00705197600942975,0,0,0,0,0.0217508007473175,0,0,0,0,0,0.0841995701008502,0.0402027200600288,0,0,0,0,0,0,0,0.0182333849322532,0,0.0543433743480278,0.075696596910225,0,0.0980597716385072,0,0.00053329074319295,0,0,-0.0244497322986445,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265908092217442,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.076523444558154,0,0,-0.037839978215558,0,0,0.0655433206710499,0,0.0760917439848543,0,0.00658237542988692,0,0,0,0,0,0,0,0,0.0713384280458113,0,0,-0.00305538503882867,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0529290802743332,0,0,0.144620782167012,0,0,0,0,0.00673293673187066,0,0,0,0.0332836427265297,0,0,0.146898414709547,0,0,0.00740171380146045,0,0,0,0,0.0351129354842671,0,0,0,0,0.039796421086715,0,0,0,0,0,0,0,0,0,0.0593105791125225,0,0,0,0,0,0.0486322339212156,-0.0356252700302011,0,-0.030161383405183,-0.00944876018189287,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.0593362629063172,0,0,0,0,0.0189212346670925,0,0,0,0.132899831414432,0,0,0,-0.0177074023137405,0.0340665976505765,0,0,0,0,0,0.00618634786413056,0,0.081776387214989,0,0,0,0,0,0.145355101440679,0,0,0,0,0,0,0.127429287408902,0,0,0,0,-0.0747212266017371,-0.0264488671257223,0.0147967629503601,0,0,0,0,0,0
X000568.SZ,0,0.605928037603689,0,0,0,0,0,0,0.128452709857623,0.0264440747323589,0,0,0,0,0,0,0.0118130669831581,0.0522910317688961,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0645706707263878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044281079096131,0,-4.33680868994202e-19,0.00101989142315114,0,0,0,0,0,0
X002304.SZ,0,0.259022581605118,0,0.116729185261493,0,0.0759704832170554,0,0.349185656662217,0,0.0270153630644345,0,0,0,0.0532528690271589,0,0,0,0,0,0,0,0,0,0.0512958965947636,0,0,0,0,0,0,0,0,0,0,0.00160758754462667,0,0,0,0,0.0788759758168294,0,0,0,0,-0.0470394754385015,0,0,0,0,0,0,0.00922738863852124,-0.0113730754939516,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.227853040190137,0,0,0,0,0,0,0.00604810543102899,0,0,0,0,0,0,0.451878899451008,0,-3.46944695195361e-18,0.0565774009362688,0,0,0,-0.124034076682637,0,0,0,0.0319884369839622,0.108981738665449,0,0,0,0.177927644147523,0,0,0,0,0,0,0,0,0,0,0,0,0.0230618671486923,0.0059232482780109,0,0,0,0,0,0
X000661.SZ,0,0,0,0.303652243176147,0,0,0,0,0,-0.180372583758272,0,0,0,0,0,0.0350538736232596,0,0,0,-0.0513440251031477,0.113303241736373,0,0,0,0.175495309107583,0,0,0,0,0.0380214230374977,0,0,0,-0.0249943115848886,0,-0.033812649877614,0,0,0,0,0,0,0,-0.0709935104879879,0,0,0,0.0948128636726157,0.0126902778589378,0,0,0,-0.0344800694754604,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.041230331495978,0,0,-0.0396898462926902,0,0,0,0,0,0,0.0359190011338148,0,0.348814377002912,0,0,0,0,0,0,0,0.082270782280591,0,0,0,0.302644399527924,0,-0.00191938317605135,0,0,0.0530395407330568,0.0371748821666995,0,0,-0.0645295005669042,0,0,0,0,0,0,0,0,0,0,-0.0396442897642895,-1.0842021724855e-19,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.132704873369476,0,0,0,0,0,0,-0.148482792941742,0.491842812963208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239624330707512,0,0,0,0,0,0.32147019872001,0,0.0894806976681721,0,0,0.0161911581671328,0,0,0.197682743120696,-0.0103777849607779,0,-0.030683044803921,-0.04472475823589,0,0,0,0,0,0
