,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X000725.SZ,X000661.SZ,X000063.SZ,X600809.SH,X003816.SZ,X600690.SH,X002241.SZ,X600703.SH,X000338.SZ,X000596.SZ,X002007.SZ,X000100.SZ,X300124.SZ,X300142.SZ,X300014.SZ,X600741.SH,X002371.SZ,X002049.SZ,X000800.SZ,X300003.SZ,X002236.SZ,X000157.SZ,X002414.SZ,X601877.SH,X002129.SZ,X000625.SZ,X600584.SH,X300136.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X600118.SH,X601799.SH,X002294.SZ,X002456.SZ,X002185.SZ,X000050.SZ,X002008.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.070571667607902,0,0,0,0,0,0.172845388966604,0.030783719049494,0,0,0,0,0.239275686533816,0,0,0,0,0,0,0,0.0388231058866495,0,0,0,0,0,0.0149606833321779,0,0,0.040269305072935,0,0,0,0,0.0418855198038548,0.0252094175869148,0,0,0,0,0,0,0,0.0739218117438197,0,0,0,0,0,0,0,0.000390554738099311,0,0,0,0,0,0
X000858.SZ,0,0,0,0.120655081698585,0,0,0,0,0.21133833223754,0.0503756370766424,0,0.0303142930153984,0,0.411292251814789,0,0,0.0512593912589308,0,0,0.0148147354171767,0,0,0,0,0,0.0570788642923744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077088554138353,0,0,0,0.0108276769262598,0,0.0364649874841574,0.0341286771003904,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.082049415956498,0.112912079170082,0,0,0.109676977369391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298211499192571,0,-0.063345582597452,0.0117216283217058,0,0,0.0295339853558926,0,0,0,0,0,0,0,0,0.0255316438657514,0,0.0147020732410787,0.153040310845918,0,0,0,0,0,0,-0.0194228983928515,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339388805847292,0,0,0,0.0499472687770046,0.0725812553530534,0,0,0,0,0,0,0,0,0,0,0,0,0.0189140752382753,0,0,0,0,0,0,0,0.0347493188421568,0.0304032467388519,0.105691395664766,0,0.12746257899821,0,0,0,0,0.0223803235442108,-0.0146428528504688,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0346453518975761,0,0,0,0,0,0,0,0,0.0353412869870015,0,0,0.0441296999429543,3.46944695195361e-18,0,0,0,0,0,0,0,0.0758148354368998,0,0,0.0941697671842363,0,0,0.0713634826388549,0,0,0,0,0,0,0.00102522961245295,0,0,0,0,0,0,0,0,0,0,0,0.109106811600057,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0198030918605087,0,0,0.0561181116645989,0,0,0,0,0,0,0,0.0281363030521695,0.0562448085536387,0,0.222370586525612,0,0,0.00448803335609626,0,0,0,0,0,0.101820880355807,0,0,0,0.0570096135300962,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.00195113758497681,0,0,-0.0443890955058934,-0.011339101814788,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0899665207450229,0,0,0,0.0375847712952915,0,0.0308277332860848,0.155768114912819,0,0,0,0,-0.0164950911525282,0,0,0,0,0.0559513354840213,0,0.0699256235269526,0,0,0,0,0.0360741816943407,0,0,0.0793277778217175,0,0,0,0,0,0,0.0782995967116668,0.067455515051528,0,0,0,0,-0.0223389758251146,0,0,0,0,0,0,0
X000568.SZ,0,0.0777894529700596,0,0,0,0,-0.0281883373757772,0,0.492057333576232,-0.267190474264175,0,0,0,0,0,0,0.164946401571369,0,0,0.252500873207687,0.0379067459415083,0,0,0,0,0,0,0,0,0,0,0,0.0325673091530969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049650228794748,0,0,0,0,0,0
X002304.SZ,0,0.211429184527584,0,0,0,0,0,0.43687596353812,0,0,0,0,0,0,0,0,0,0,0,0.0270474604855506,0,0,0,0.0606406785138307,0,0,0.0147434850880706,0,0,0,0,0,0,0,0.0534372201780212,0,0,0,0,0,0,0,-0.00334615155570615,0,0,0,0,0,0,0,0,0.0167855633573507,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0934246134850797,0,0,0,0,0,0,0,0,0,0.385466698208865,0.030295193928325,0,0,0,0,0,0.0176687493690254,0,0.0798972327818823,0,0,0,0.334763574079257,-0.136062924165264,0,0,0,0,0.0284134147288863,0,0,-0.0161117216421389,0,0,0,0,0,0,0,-0.00353125452220133,0,0,-0.0252593016883462,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.230003806987725,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.447482485179582,0,0,0,0.048565912123808,0.034242049714774,0,-0.0480838758045497,-0.0907585421008761,0,0,0,0,0.127909984235229,0,0.0242044719215927,0,0.192832185017362,0,0,0,0,0,0,0,0,0.0452066233149247,0,0,0,0,0.00807143149590027,0,0,0,0,0,0
X000661.SZ,0,0,0,0.303723574126882,0,0,0,0,0,0,-0.0692508834411124,0,0,0,0,0,0.0276551121983133,-0.127842969099408,-0.033993778090534,6.93889390390723e-18,0.114793083535058,0,0,0,0,0,0.196794906655099,0,0,0,0,0,-0.0285718661743073,0,0,0,-0.0427884988685258,0,0,0,0,0,0,0,0.0777872068564248,0,0,0,0,0,0,0.0205001052339113,-0.041517145057268,0,0,0,0,0,0
