,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X600690.SH,X000063.SZ,X000100.SZ,X600703.SH,X600271.SH,X600031.SH,X000157.SZ,X600089.SH,X000338.SZ,X002241.SZ,X002292.SZ,X600118.SH,X600741.SH,X600066.SH,X002236.SZ,X600372.SH,X601877.SH,X002129.SZ,X002223.SZ,X600177.SH,X002475.SZ,X000016.SZ,X002456.SZ,X000568.SZ,X300124.SZ,X600839.SH,X000559.SZ,X300003.SZ,X002276.SZ,X002294.SZ,X600582.SH,X000550.SZ,X000869.SZ,X000066.SZ,X000623.SZ,X000800.SZ,X002465.SZ,X600252.SH,X002008.SZ,X000581.SZ,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.00757329805397922,0,0.165911132484498,0,0,0,0,0.0356548197912057,0.00418490764445666,0.0264231221878097,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246963360229647,0,0,0.010117415526416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040344825880137,0,0,0,0,0.0172148656363015,0.0250534565102169,0,0,0,0,0,0
X600104.SH,0,0,0.113691557944258,0,0,0,0,0,0,0,0.0860733660088631,0,0.0398920004417482,0,0,0.00973861892994415,0.128599583160253,0,0,0,0,0,0,0,0.0235547577026165,0,0,0,0,0,0,0,0,0,0.0586915022664567,0.00159883970017776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169123317596583,0,-0.00249249276427762,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.084520325726283,0,0,0,0,0,0,0,0,0,0.0636375112188022,0,0,0,0,0,0,0.0642970553880572,0,0,0.121628317300714,0.147219175324249,0,0,0.0968799563637275,0.0211181904604057,0,0,0,0.0345233984559662,0,0,0.049962297147824,0,0.0804451902779521,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027757013775524,-0.00378607604916618,0,0,0,0,0,0
X000651.SZ,0,0,0.396552385645064,0,0,0.0689024447275343,0,0,0.255729813538384,0,0,0,0,0,0,0.0810468010614735,0,0.0976874370466044,0,0,0,0.0330501686498438,0,0,0.00176681603061701,0,0,0,0,0,0,0,0,-0.0628391823766356,0.0736237239397166,0,0,0,-0.0270738624832676,0,0,0,0,0,0,0,0,0,0,0,0,0.00607353227845959,0.0216064184721888,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.218864946077858,0,0.0308054189040985,0,0.0217453824261897,0.012798135576208,-0.0245345489374517,0.0161615059856307,0.159955432613059,0,0,0,0,0,0,0,0,0,0,0,0.0200959061896609,0,0.143846249482526,0,0,0,0,0.156452414305527,0,0.215260108661121,0.131618421129354,0,0.106690434368678,0,0,0,0,0,0,0.020842140320579,0.0175318082768847,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.136734309748636,0,0,0,0,0,0.0883499371057166,0.0152154612902078,0,0,0,0.198334578941637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480587282524559,0.021684985517121,0,1.38777878078145e-17,0,0,0,0,0,0.0467245560976614,0,0,0,0,0,0,0,0,0,-0.00631208585592439,0.00188319382235589,0,0,0,0,0,0
X002304.SZ,0,0,0.0944539074911662,0,0,0.332618707745674,0,0,0,0,0,0,0.0992016550402827,0.0174153091254584,0,0,0,0,0.0924292139325503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112906580518142,0,0,0.0352866512919371,0,0,0,0.0282574381032427,0,0,0,0.00327050090681791,0,0,0.0537651984653065,0,-0.00137540187605093,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0876302277585114,0,0,0,0,0,0,0,0,0.0608987306381584,0,0,0,0.0926424060464342,0.0464314904885414,0.116918995010005,0,0,0,0.0307476780248684,0,0,0.0404978565118815,0,0,0,0,0,0,0,0,0,0.0321603313377895,0,0,0,0,0,0,0.175758724124482,0,0,0,0,0.0359204566678924,0,0,0,0,0.0101181287917303,0.0246718329577156,0,0,0,0,0,0
X600276.SH,0,0,0.18223596322158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228405941632526,0,0,0,0,0,0,0,0,0,0.0962609326706424,0,0,0,0,0,0.0901199989010212,0,0,0,0,0.00361565673946595,0,0,0,0,0,0.0658170962591395,0.141121320436097,0,0,0.0291841237930547,0,-0.00284038729906893,0.0297233980590267,0,0,0,0,0,0
X600690.SH,0,0,0,0.146627440133116,0,0,0,0,0,0,0,0,0.0324946448196899,0,0,0,0,0.0678933294368269,0,0,0.0648065347447653,0,0,0,0,0,0,0,0,0,0,0,0.0757364381315623,0,0,0.0923029665871339,0,0,0,0,0,0,0,0.0470026679724428,0.0166799227948798,0,0,0,0.0479449254662647,0.0240332050695558,0,-0.0080593733864193,-0.00650646274020141,0,0,0,0,0,0
