,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X000063.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002304.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X600418.SH,X300014.SZ,X002463.SZ,X002179.SZ,X000977.SZ,X600183.SH,X600584.SH,X600066.SH,X000157.SZ,X002028.SZ,X600089.SH,X600703.SH,X600372.SH,X600741.SH,X002049.SZ,X002236.SZ,X600522.SH,X601877.SH,X002156.SZ,X002281.SZ,X000066.SZ,X000921.SZ,X000988.SZ,X600460.SH,X600839.SH,X002456.SZ,X600487.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.0250072185194524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078171494958943,0,0.415439007507665,0,0,0,0,-1.73472347597681e-18,0,0.139663823374145,0,0.122013788364872,0,0,0,1.05395102864044,0,0,0,0,0,0,-0.320641312892301,-0.333952028053232,0,0,0.183674211799663,0,0,0,0,0.0430206131365556,-0.0011688324327427,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0138571287707086,0,0,0,0,0,0,0,0,0,0,0,0.0520062291193089,0,0,0,0,0,0,0,0,0.11898676641235,0,0,0,0,0,0,0,0,0,0,0,0.0462992233284231,0.0253421940525768,0,0,0,0,0,0,0,0,0.0118969049471756,-0.0652565427009357,0,0,0,0,0,0
X000568.SZ,0,0.357892199091252,0,0,0,0,0,0.214939300603918,0,0,0,0,0,0,0,0,0,0,0.119292725421352,0,0.0275451570482676,0.275034831474101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285280706685209,0.000263984669026505,0.0307199630101111,0,0,0.0447595313631516,0,0,0,0,0.0142896615599326,-0.0145284913908863,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344732356365388,0,0,0.0551270111618507,0,0.0645258978493202,0.0474425074232022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320076314562038,0.0347119039180227,0,-0.0630500103587744,0.0337716678037372,0.0406619318741953,0.0596787983053719,0,0.0437234311915073,0,0,-0.0113463644769846,-0.00150504639139512,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759765946272528,0,0,0,0,0,0,0,0,0.196937188752722,0,0.108452954581123,-4.33680868994202e-19,0.0391049112795539,0,0,0,0,0,0,0.230773977799163,0,0,0,0.0132512303421067,0,0.00128723056194459,0,0.0226456762970756,0,0.00396287397793511,0,0,0,0,-0.00226730966523929,0.0193690231303024,0,0,0,0,0,0
X600031.SH,0,0,0.000628652899737386,0,0,0,0,0.205126121127715,0.0352580228797448,0,0.0148655479281058,0.0723190484912826,0,0,0,0,0,0,0,0,0,0,0,0,0.0840704264686673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576001753471177,0,-0.0154078354781566,0,0,0.121743932386903,0,0.0189754166926403,0,0,0,0.0535088951868821,0.0160804245643796,-0.0288047609231771,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797776510614429,0,0.0655477647485445,0,0.196241421560692,0,0.0895015446273881,0,0,0,0,-0.0192937865985568,0.00968027478044887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112886389826342,0.130761285269418,0,0,0,0,0,-0.0511454343359227,-0.0127313345113447,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0898696877168332,0.0507681486387074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607745562694999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931257105613704,0,0.0212987784351424,0.00258956550312749,0.0132404057915126,0,0.0502111318445731,0,0,0.242978037617899,0,-0.0342966791948396,0.0307686240029933,0,0,0,0,0,0
X002304.SZ,0,0,0.213793274151557,0,0,0,0,0,0.0202242115150843,0,0,0,0.409841097778345,0,0,0,0,0,0,-0.124272857726603,0.0609988769656482,0,-0.0438937334760309,0,0,0,0,0,0,0.0898014358627192,0,0,0,0,0,0,0,0,0,-0.0387149835429808,0,0,0,0.0739561686415133,0,0,0,-0.0628051948519387,0,0,0,-0.00643648886327978,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0830991879141648,0,0,0,0,0,0.000149194622031305,0,0,0,0,0.360697294568025,0,0.0384375529918721,0,0,0,0,0,0,0.0703420618949126,6.93889390390723e-18,0.0347590114639795,0,0,0.019951289292464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324006696219942,0,0,0,0.0750367609162993,-0.0231390019729284,0,0,0,-0.0195160502704531,0.0155271087118982,0,0,0,0,0,0
X002241.SZ,0,0,0.247941048845492,0,0,3.46944695195361e-18,0,0,0.0503567414801774,0,0.000645195144061961,-0.146562438625022,0,0,0,0,0,0,0,0,0,0,0,-0.0823387139889447,0,0,0.11502466342564,0,0.314249056695543,0.182345332314459,0,0,0,0,0,0,0,0.059833769056349,0,0,0,0,0,0,0.0867727256579021,0,0.120457197581468,0,0.115483360876079,0,0,-0.0343002229858871,-0.00500431585410974,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.159142696647799,-0.135724428075383,0,0,0,0.413139626735811,0,0,0,0,0.092193105631493,0,0,0,0,0,0.117359443630385,0,0,0,0.143317940648804,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123640114835676,0,0.0287652404816215,0,0,0,0,0,0,0,0,-0.00274073203617555,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0.0161478885567585,0.298413858157659,0,0,0,0,0,0,0,0,0,-0.31764460122565,0.077587687534232,0,0,0,0.0510172375527371,0.225336608416042,0,0,0,0,0,0,0,0,0,0,0,-0.0653567728471846,0,0,0,0.0522459974012429,0,0,0,0,0.421953226047128,0,0,0,-0.0801252438991799,0.0589288696880298,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.0722288633332752,0,0,0,0,0,0,0,0,0,-0.0716975553930922,0,0.040667626534443,0,0,0,0.0870968452973314,0,0,0,0,0,0,0,0,0.0815296389240109,0.152172428720841,0,0,0,0.033685995328202,0,0.00560848485490733,0.111509088139053,0,0,0,0,0,0,0,0.00535092259463338,0.00439388981704379,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117092889148817,0,0,0.251696873654023,0,0,0,0.168436638043512,0,0,0,0,0,0,0,0,0,0,0.136070858808185,0,0,0.114703998185912,0,0,0.0770185151231129,0,0,0,0,0,0,0.0764301934898391,0,0,0,0,-0.225542395861085,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.139365768258263,0,0.013155951531956,0,0,0,0,0,0,0,0,0,0,0,0.00821107574066111,0.0145104089913718,0.016731307612841,0,0.0036969228775638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605912732187214,0.115474093472057,0,0.164054298167915,0,0,0.0238040991299817,0.0593803637134176,0,0,0,0.00279650023790595,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.27850137843851,0.0740247225072339,0,0,0,0,0,0,0,0,0,0,0,0.1012902979567,0.0732879073860022,0,0,0,0,0.0722461032193001,0,0,0,0,0,0,0,0,0,0,0,0,0.00825452569389278,0.0768582035707678,0,0.00749578179831935,0,0.594221650510229,0.0500132524575007,0.00601598987816855,0,0,0,0,0.00452302786403558,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.043346906023439,0,0,0,0,0,0,0,0,0,0,0.0699595967093762,0,0,0,0.300469203206252,0,0.0978965842508311,0,0.0497855808318437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195828451111816,0,0.0462504222732963,0,0.06782209014769,0,0,0,-0.00305510924080798,-0.00933313575677223,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481584488611612,0,0,0,0,0,0.0596497596711054,0.111455996348703,0,0,0,0,0,0,0,0,0.274726457233008,0,0,0,0.255829172719992,0,-0.0144045057005669,0,0,0.256028906734453,0,0.00629475965136576,0,0,-0.0455057118995372,-0.00225311713997256,0,0,0,0,0,0,0
X600066.SH,0,0,0.241508167025149,0,0,0,0,0,0,0,0.169855083593265,0,0,0,0.0823825703452769,0,0.138194565796363,0,0,0,0,0,0,0,0,0,-0.244909314968039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189490145860159,0,0.108085809488333,0,0.155417178918804,0.0118740769427962,0,-0.0593340645097535,0.0642841423259368,-0.0110528377461394,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0149622208120025,0,0,0,0,0,0,0,0,0,0,0.119589142579187,0,0.0746711464982426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134984733504274,0,0.0338961280852006,0,0,0,0,0,0,-0.0588099146865733,0,0,0,0.00957056991966475,-0.0255943039932039,0,0,0,-0.0236460502427981,0,0
X002028.SZ,0,0,0,0,0,0.439984010354685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156820569110851,0,-0.195000309202615,0,0.0897915423834471,0,0,0,0,0,0,0,0,0.0885507896001517,0.0575613299054741,0,0.211947868876285,0,0.0767645451240394,-0.0582699206637414,0,0,0,0,0,0,0.0332863146026785,0,0,-0.0399383584825349,0.0448331360421841,0.115015109369802,0,0,0,0,0
X600089.SH,0,0,-0.030408134556847,0,0,0,0,0.17337368920011,0.0215168492635657,0,-0.0338364801422543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104501643391423,0,0,0,0,0,0,0,0,0,0.146835978246642,0,0.176861103962727,0,0,0,0,0,0,0.0252481429540232,-0.0237750356371875,0,-0.105795015403719,0,0,-1.73472347597681e-18,0.0174450565307898,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0533848007311211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545663441951475,0.0123285322397663,0,0.0430938482816464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426962176813169,0,0.0810499941927819,0.0267427445615913,0.146873378072983,0.18088945782642,0.00421311364485149,0,0,0,-0.042604859393238,0,-0.0115883183972847,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.0331428641375949,0,0,0.117279893162406,0,-0.0518228781521222,0,0,0,0,0,0,0.1011901303982,0,0,0,0,0,0.17430336392656,0,0.145900933649877,0,0,0.0138462841309183,0,0,0,0,0,0,0,0,0,0,0,0.0746432091860661,-0.060271756997893,0,0,0,0,0,0.0392745065340718,0,0,0,-0.00427290619092763,-4.33680868994202e-19,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.125390323040727,0,0,0,0,0,0,0,0,0,0,0,0.1312200242751,0.129385600137821,0,0.0193529567489484,0.0695514882261134,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108434918978615,0,0.0950143033369749,0.119805976157256,0,0,-0.162768374707166,0,0.0588247154303148,0,0,-0.02110976303892,0.0151810366828798,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0565268989310558,0.130913832806154,-0.0134861725811825,0,0,0,0.136491317259562,0,0,0,0,0,0,0,0,0.0702820303035118,0,0,0.167633990996945,0,0,0,0,0,0,0,0,0,0,0.201710014338325,0,0,0,0,0,0,0.101273489798382,0.0853718266614957,0,-0.0735022717863566,0,0,0,-0.00587409744847893,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0302811484448298,0,0,0,0,0,0,0,0,0,0,0,0.169623010009071,0,0,0.224996141184955,0,0,0,0,0.0611119758676171,0,0,0,0,0,0,0,0.0344504434947724,0,0,0,0.0100357381119098,0,0.0780384659066163,0,0,0,0,0,0,0,0,-0.0259212466290474,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0363346223175581,0,0.0280637414554314,0.00525433440099945,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0172691266797429,0,0,0,0,0,0,0,0.162489053245263,0,0,0,0,0.160720602424133,0,0,0,0,0,1.73472347597681e-18,0.0515096422065238,0,0,0,-0.0190912681118523,0,0,0,0,-0.313576284439081,0,0
X601877.SH,0,0,0,0,0.128573693178942,0,0,0,0.0113511599563922,0,0.0156563805238,0,0,0,0,0,0,0,0,0,0,0,0.110472026785478,0.0440321798175856,0,0,0,-0.0538277633987573,0,0,0.146283931944531,0,0,0,0,0,0,0,0.0254525472467537,0,0.0198010608494272,-0.00745921561658175,0,0,0,0,0,0,0,0,0,0.010084381790088,-0.0303285466364644,0,0,0,-0.00700739294137581,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0.0504251421889331,-0.0639291491003438,0,0,0,0,0,0,0,0,0,-0.0539138774769458,0,0.138992356288507,0,0,0,0,0,0.34510679772678,0,0,0,0,0,0,0,0,0,0,0,0,0.282532576531231,0.0327775217005142,0,0.025722808402509,0.416211166578684,0.0477298829774717,0,0,0,0,-0.136925719683118,0.139379089170516,0.398417650852781,0,0,0,0,0
X002281.SZ,0,0,0,0,0,-0.0582209549525314,0,0,0,0,-0.0870647587382346,0,0,0,0,0,0,0,0,0,0.223082398099446,0,0.0343830721045628,-0.0682848005821928,0,0,0.256283638733991,-0.0850594234499196,0,0,0.139670916777719,0,0,0,0,0,0,0,0,0,0.147506461920402,0,0.00769805207501499,0,0.280141378206772,0,0.0944092683593343,0.0873498578490422,0,0,0,0.0278081622235349,-0.0511099106512788,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127227386220567,0,1.08897012351344,0,0,0,0,0,0,0,0.0549954284716593,0,0,0,0,0,0.00747503309907772,0,0.156581629549393,0,0,0,0,0.318888331904827,0,0,0,0,0,0,0,0,0,0.0767335669155595,-0.100979930268267,0.122743214470444,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0.0282400738877956,0.0304620470555673,0,0,0.000931004610622804,0,0,0.234524494800133,0,0,0,0.127655389623664,0,0,0,0,0,0.0466776387522017,0,0,0,0,0,0,0.25959336637924,0,0.0707870569784228,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0867920196974159,0,0,0,-2.16840434497101e-19,-0.0311218935461055,0.0444014230768918,0,0,0,0,0,0
X000988.SZ,0,0,0,0,0,0,0,0,0.0585663142574121,0,-0.0148855668421249,0,0,0.265213854038447,1.0842021724855e-19,0,0,0,0,0.0340167566525413,0,0,0,0,0,0.0401153577256051,0,0,0,0,0,0,0,0,0,0,0.586572715543877,0,0,0,0,0.0739957106665031,0,0,0,0,0,-0.13787732194403,0,0,-0.0196266405636651,0,0.0143686386318434,-0.0316532781246766,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160812357947062,0,0,0,0.124865170813048,0,0.0323935170890763,0,-0.00694121193657184,0,0,0,0,0,0.266348753206574,0,0,0,-0.0753608332078811,0,-0.00940964247792213,0,0,0,0.0695303495053276,0.255450045369819,0,0,-0.003433648599656,-0.0598868172027629,0.0471675999971743,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0.254911659456319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281881473749521,0,-0.0381994133870351,0.140693584624485,0.0580349785201072,0,0,0.290035351492697,0,0.525380448322282,-0.0389532911875012,0,0,-0.106863261293804,0.0833088333644589,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,-0.157714841425684,0,-0.0570500593861454,-0.242362750762885,0,0,0,0,0,0,0,0,0.0647147406341421,0,0,0.326342373734878,0,0,0,0,0,0.0860747269263507,0,0,0,0,0,0,0,0,0,0,0,0.0357458641147629,0.0920717649537113,0.0694653049031085,0,0,0,0.317898511819184,0,0,0,0.108747746264614,-0.0609998571006937,0.0581466025806085,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.186084514750747,0,-0.0902185406119747,0,0,0,0,-0.0540734293442392,0,0.0905425284581323,0,0,0.0780771148109919,0,0,0,0,0,0,0,-0.269969474165406,0.101021847146694,0.106465451891712,0,0,0,0,0,0.289610931651143,0,0.432004159331256,0,0,0,-0.00109651302395165,0,0,0,-1.73472347597681e-18,-0.0752819839832283,0,0,0,0.0340624095755369,-0.0246216102058406,0,0,0,0.142276542970071,0,0
X000800.SZ,0,0,0,0.0293819655805904,0,0,0,0,0.0196909204441006,0,0,0,0,0,0,0,0.0472440345903174,0.3129167763355,0,-1.73472347597681e-18,0,0.00554183931915672,0.0938426185436662,0.0167759446791278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752754380472909,0,0,0.0162130014747082,0,0,0,0,0.0243769294578775,0,0,0,0,-0.0273805861613942,0.0141472309616054,0,0,0,0,0,0
Change_TY3M,0,0,-0.00174801346182442,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371936916084094,0,0,0,0,0,0,-0.171149660936763,0,0,0,0,0,0,0,-0.252122067976022,-0.0105280794283396,0.250331596967051,-0.0786747658552325,0,0,0,-0.127536807913518,0,0,0,0,0.239172423345926,-0.535827021866354,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.460646957167404,0,0,0.176805159865123,0,0.486802230434357,0.161420014383116,0.160012606912016,-0.510117392317917,0,0,0,0,0,0,0,0,0,0,-0.169633417458763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396461928599656,0,0,0.174096920422294,0,0,0,0,0,0.113763788000327,0,-0.180666958264942,0,0.998584565838059,0.803958542876309,0,0,2.17603069432751,0,0
TED,0,0,0,0,-0.311405524330519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105500554936616,0,0,0,0,0,0,0,0,0.22129933787292,-0.0956264204103559,0,0,0,0,0,0,0,0,0,0,0,0,-0.0794850896244935,0,0,0,-0.0934416572855946,-0.0176654657519358,0,0,0,0.46837192834424,0,-0.0779831108707989,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247477187872119,0,-0.0995763768127566,0,0.0791353499384829,-0.0742097409799607,0,0.0816914984191397,0,0,0,0,0,-0.101633510231456,0.0945638808081052,0,0,0,0,0,0,0,0,0.0488480835387201,0.100981072845337,0.012050546260399,-0.070843198393719,0,0,0,0,0,0,0.0766121407594556,0,-0.0344924112433505,0,0.025018545115561,0,0,0,0
MKreturn,0,0,0,0,0,0.333150948320693,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0381002633181389,0.0523756013625676,0.00739840120995065,-0.0450971417362308,0,0,0.00704318129209345,0,0.0254986099948674,0,0,0,0,0,0,-0.129106716075406,0,0,0,0,0.069651629818107,-0.0444140953712172,0.0406876656428646,0,0,0,0,0,0,0,-0.0377824188993114,0,-0.0266755705925748,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00490000117033005,0,0,0,-0.00218234510816113,0,0,0,0,0,0,-0.0043434598905567,0.000662973263784908,0,0,0,0,-0.00084740386154918,0,0,0,0,0,0,0,0,0,0,0,0,-0.000372999202470925,0,0,0,0,0,0,0,0,0,-0.00588403303579914,0.0233642238134331,-0.00990972657930211,0,0,0,-0.00520246078583836,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00660376663917825,0,0,0,0,0,0,0,0,0,0.00916138516900608,0,0,0,0,0,0,-0.00308213150834968,0,0,0,0,0,0,-0.00639458942877573,0,0,0,0.00511619268331984,0,0,0,0,0,0,0.000208263012621173,0.0151790316196449,0,0,-0.00671087423235479,0,0.0017774616189207,0,-0.0066665881543991,0.0283420681607067,-0.0170693077055394,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00232732047614915,0,-0.00122187346145078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324380089724711,0,0,0,0,0.000631662357006818,0.000848659113532041,0.000800254026822531,0,0.00370520920582027,0,0,0.00309917134562787,0,0,0.0114310375592683,-0.0283826248902235,0.0258313660311448,0,0,0,0,0,0
