,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600703.SH,X600690.SH,X600741.SH,X002292.SZ,X600066.SH,X002241.SZ,X000100.SZ,X600031.SH,X600118.SH,X002236.SZ,X600177.SH,X002506.SZ,X600372.SH,X002475.SZ,X000559.SZ,X000157.SZ,X000568.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X300124.SZ,X600867.SH,X002294.SZ,X002074.SZ,X600089.SH,X002456.SZ,X002426.SZ,X002007.SZ,X002465.SZ,X600498.SH,X002180.SZ,X000869.SZ,X002508.SZ,X601877.SH,X600060.SH,X002008.SZ,X000977.SZ,X000050.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.179419264872869,0,0.140071544016414,0.36640103440518,0,0,0,0,0,0,0,0,-0.0211250799915002,0,0,0,0,0,0,8.67361737988404e-19,0,-0.126675739757997,0,0.0925921632033089,0,0,0,0,0,-0.132970567078093,0,0,0,0,0,-0.121324982502548,0.0294247123380141,-0.0547693837582141,-0.0099402787940582,0.0779151427728422,0.00873067667075304,0,0,0,0,0,0,-0.0201544093529005,0,-0.0119749226484839,0.0959428587669039,0,0,0,0,0,0
X600104.SH,0.0436442847363869,0,0.240325588234652,0,0,0,0,0,0,0,0,0,0,0.384618978998437,-0.0445366057689949,0,0,0,0,0,0,0.0510735050580581,-0.0274473273469085,0,-0.0602629026285342,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00711586856013553,0,0,0,0,0,-1.38777878078145e-17,0,0,0,1.38777878078145e-17,0,0,-0.00157049570251989,-0.0175997759930927,0,0,0,0,0,0
X002415.SZ,0,0.0113715672821303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418365065596865,0.439163462617855,0,0,0,0,0.00239849023042258,0,0,0.0204452152014793,0,0,0,0,0,0,0,0,0.101334208181342,0,0.0703495678138565,0,0,0,0,0.0509332475449171,0,0,0,0,0,0,0.029060055379445,0,0,0.0574382323118263,0,0,0,0,0,0,0
X000651.SZ,0,0,0.0552568703934302,0,0,0,0,0,0,0.0865370538898787,0,0,0,0,0,0,0,0,0,0,0.00305843086365097,0,0,0.0246941007191412,0,0,0,0,0,0,0,0,0,0,0,0,0.0140434549320802,0,0,-0.0724815661447173,0,0.00566350462061392,0,0,0,0.0271025598915592,0,0,0,0,0,0.0447511752713357,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0365481350733694,0,0,0,0,0,0,0,0,0.117147384055362,0,0,0,0,0,0.0463765007947292,0,0.0955404812781313,0,0,-3.46944695195361e-18,0,0,0.0272330015170388,0,0,0,0,0,0,0,0.035690222982612,0,0,0,0,0,0,0,0,0,0.0294532449101142,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.132987933199567,0.193687675126172,0.0681566146407073,0,0.310524273596944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527756576492295,0,0,0,0,0,0,-0.0625055333950367,0,0.049271756609517,0,0,0,0,0,0.124863944443149,-0.163204574898273,0.0576231495170737,0,0,0,0,0,0,-0.0135666980958518,0,0,0,0,0,0,0
X600276.SH,0,0.187397761746846,0,0,0,0,0,0,0,0,0,0,0,0.0206627596945054,0.05905492446842,0,0,0,0,0,0,0.0111953859132458,-0.159238729321938,0,0,0,0,0,0,0,0,0,0,0,0.137423508668113,0,0.0280710950258249,0,0,0.101823773791677,0,-0.0863446804069558,0,0,0,0.104893502371279,0,0,0,0,0,-0.0139596541170796,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503177856641625,0,0,0,0.0145526336325273,0,0,0.0765570510765243,0.0500004491472914,0,0,0.150600466832174,0,0,0,0,0.0829635616328278,0.228445608799003,0,0,0,0,0.069954681723026,0,0,0,0,0,0,0,0.000873193320251255,0,0,0.0439872019165202,0.0114006540088351,0,0,0.00612277493545247,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.114289946983137,0,0,0,0,0,0,0,0,0.0130691159700463,0,0,0.0538957024724684,0.0334035455250887,0,0.0555402962570998,0.121714045235252,0,0,0,0,0,0.0299354466296371,0,0,0,0,0,0,0.0113197975146758,0.0252047353575716,0,0,0,0.0668654666090478,0.0405875965103038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0.186132329559665,0,0,0,0.0564813064349027,0,0,0,0.256154595078206,0,0,0,0,0,0,0,0,0,0.083509462836078,0.218249191849312,0,0.198376023123332,0,0,0.052369091302187,0,0,0,0.0263204457287959,0,0.063201955453015,0,0,0,0,0,0,0.0246927277413832,0,0,0,0,0,0,0,0.0107595125900787,-0.050625772418909,0.109064620572405,0,0,0,-0.0520625467882232,0,0,0,0,0,0,0
