,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X000625.SZ,X002371.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X600703.SH,X002236.SZ,X000100.SZ,X600089.SH,X002049.SZ,X600372.SH,X000157.SZ,X600741.SH,X000661.SZ,X600584.SH,X000977.SZ,X002241.SZ,X601877.SH,X600522.SH,X601799.SH,X002463.SZ,X600702.SH,X000733.SZ,X002074.SZ,X002007.SZ,X000800.SZ,X002028.SZ,X300142.SZ,X002180.SZ,X600183.SH,X600487.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.320553597091095,0.0257848483207361,0,0,0,0.0224554858331661,0,0,0,0.211089429311949,0,0,0,0,0,0,0,0,0,0,0,-0.124694407005525,0,0,0,0,0,0,0,0,0,0.025661805402229,0,0.00458317522664152,0,0,0,0,0,0,0,0,0,0,0.0155204722357722,0.036790050410653,0,-0.00941055083108821,0,-0.00335939844357665,0,0.0380320353257821,0,0,0,0,0
X000858.SZ,0,0,0.083318001267072,0,0,-0.0527893475999314,0,0,0,0,0,0,0,0,0.251386637295848,0,0,0.162200609626803,0,0,-0.0148473629632863,0,0,0,0,0,0,0,0,0,0,0,0,0.017530858100305,0,0,0,-0.155260943569579,0.0139702950417371,0.0259441676794386,0,0,0,0,0,0.221584490973682,0.0576446910258563,0,0,0,-0.0153345166855552,-0.0109329914794862,0.012697180912874,0,0,0,0,0,0
X000568.SZ,0.0351654897593781,0.386315167217899,0,0.0842305226494405,0,0.0756441848461049,0,0,0,0,0,0,0,0,0.40766329148254,0,0,0,0.029867159552176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240044837687663,0,0,0,0,0.117088993782116,0.121878838159202,0,0,-4.33680868994202e-19,0,0,0,0,-0.233522055800842,0,0,0,0.00981503146074619,0.0288362041314377,0,0,0,0,0,0
X002415.SZ,0,0,0.128742367011368,0,0,-0.132973987115335,0,0.0290959475752054,0,0,0.0784418191837545,0,0,0,0,0,0,0.0756111031331538,0.0832937654653133,0,0,0.0405505349088091,0,0,0.152456418404324,0,0,0,0,0,0,0,0,0.0569516604168318,0,0,0,0,0,0.128140391098311,-8.67361737988404e-19,0,0,0,0.00961210153315355,0,0,0,0,0,0.0685869156060415,0,-0.00787178025770845,0,0,0,0,0,0
X600809.SH,0,0,0.2755269864291,0,0,0,0.0262982761443799,0.0233749240659369,0,0,0,0,0,0,0,0,0,0.0124034225606664,0,0,0,0.054312840804629,0,0,0.137658148412518,0,0,0,0,0,0.0101660456655295,0,0,-0.0906516403215595,0.0215348387945186,0,0,-0.0122713346264281,0.0455774556478493,0.29970324389381,0,0,0,0,0,0,-0.101460868132808,0,0,0,0,0,0.0151668232447352,0,0,0,0,0,0
X600276.SH,0,0,0,-0.167042282955452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260727578268108,-0.109157615541233,0,0,0,0,0,-0.311509983352808,0,0,-0.0479881065524531,0,0,0,0.526954861819781,0.119883496831741,0,0,0,0,0.0369380793629122,0.130319180397686,0,-0.0305767187852198,0,0,0,0.388036830090142,0,0,0,0,0,0,-0.0331995057927025,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282824034812099,0,0,0.0130145632999837,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0430945327358886,0,0,0,0,0,0.00257966749983751,0,0,0,0,0.0384770021669786,0.0793640994809592,0,0,0.139118339379279,0,0,0,0,0,0,0,0,-0.0214010989374292,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.121243682974215,0,0,0,0,0,0,0,0,0.136048379590096,0.155304030241377,0,0,0,0,0,0,0,0,0,0.0176683851520751,-0.119756137130271,0,0.0790326328665982,0,0,0,0,0,0,0,0,0,-0.0743876404194322,0.209499188895861,0,0.172998023738579,0,0,0,0,0,0.0314296668597539,0,0,0,0,-0.163181570652856,0.237993646095262,0,0,0,0,0,0
X000651.SZ,0,0,0,-0.130636993860266,0,0,0.0413322120918473,0.218043752964577,0,0,0.0586541515021102,0,0,0,0,0,0.0254542123462921,0.115949753235881,0,0.0197711537953233,0.0567236983428968,0,0,0,-0.0651193105381421,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364318781566427,0,0,0,0,0,0,0,0,0,0,0,0,-0.00574619786127413,0,0,0,0,0,0,0
X002304.SZ,0,0.405942688841495,0,0,0.130555055957341,0,0,0,0,0,0,0,0,0,0.0185614894240824,0,0,0.0557911987354572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020105747118574,-0.0151692886856085,0,0,0,0,0.0018727817107704,0.066129192856423,0,0,0,0,0,0.0197989317426972,0,0,0.0326628469172925,0,0,0.00400672226850542,0,-0.145906615830116,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0484761862935787,0,0,0.296389467708764,0,0,0,0,0,0.163057660168375,0,0.186008501822782,0,0,0,-0.0228760851641128,-3.46944695195361e-18,0,0.0322305524403641,0,0,0,0,0,0,0,0,0,-0.0239413965192446,0,0,0,0,0,0,0.379487667663775,0,0,0,0,0,0.0881012332264704,0,0,0,0,0.0133812167533218,-0.0399316070870882,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0200335768277805,0,0.141274707908894,0,0,0,0,0,0,0.00626090914334492,0.0451205088699346,0,0.0796456559976269,0,0,0,0,0,0,0,0.0169725359581357,0,0.172688585095689,0.125907703493865,0,0,0,0,0,-0.0444050161662087,0,0,0,0,0.0302141819527888,0,0.134612907423176,0.0720162050363578,-3.46944695195361e-18,0.0376899748868501,0,0,-0.0775335689735495,0,-0.00156900329260853,0,0,0,0,0,0,0
X003816.SZ,0,0.114894632502703,0,0.0442628906105211,0,0,0,0,0,0,0,0,0,0,0,0.153028248777009,0,0,-0.193913759593938,0,0,0,0,0,0,0,0,-0.134874306978526,0.0344938968707515,0,0,0,0,0.0413443996035212,0,0,0,0,0.0152180342652721,0,0,0,0,0,0,0,-0.0972206713828634,0,0,0,0,0.00340104727097801,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.312642695191943,0,-0.0510921086561719,0,0,0,0,0,0,0,0.214081390790362,0,0,-0.117990136980971,0,-0.448835047542504,0,0,0,0,0,0,-0.0658154106872848,0,0,0,0.420498092149398,0,0.412809051944309,0,0,0,-0.296783995793832,0,0.253805577656253,0,0,0.233677397857672,0,0,0,0,0,0.226111982794617,0.454598300037531,0,0,-0.0803003860550291,0,0,0,0,0,0
X000596.SZ,0,0,0.428126744433366,0,0,0.0337641085168189,0.105245645843599,-1.73472347597681e-18,0,0,0.0494467086925705,0,0,0,0,0,0,0,0,0,-0.057145180133937,0,0,0,0,0,0,0,0,0,0,0,0.0143523949988258,0,0,0,0,0.00289314183095098,-0.0080482079882388,0,0,0,0,0,0,0.0804408729313916,0,0,0,0,0,0.000136997871599606,-0.00129414064233302,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0174084146947648,0,0.242364289314721,0,0,0.212371217788319,0,0,0,0.163987211038526,0,0,0,0,0,-0.0877234340899513,0,0,0,0.0464908074205333,-1.73472347597681e-18,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.0162823721985421,0,0,0,0,0,0,0,0,0.0170301813407646,0,-0.00753521483971688,0,-0.0041550661699632,-0.0337070873275456,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105363902936598,0,0,0,0,0,0,0.123698437723464,0.0868822355961863,0,0,0,0.123916011675167,0,0,0,-0.00700685486225907,0.00294314860864541,0,0,0,0,0.106045397154616,0,0,0,0.0964324423739617,0,-0.071779673443235,-0.0339077189699915,1.73472347597681e-18,0,0,0,-0.0194041923879344,0,0,0,0,0,0,0
X000625.SZ,0,0.213493243416605,0,0,0,0,0,0,0,0,0,0,0,0,-0.338859652992878,0,0,0,0,0,0,-0.0487705647382808,0,-0.17806041490392,0,0,0,0,0,0,0.595149908440836,0,0,0.1014679317734,0,0.492886623555124,0,0.135812302925469,0.0220395484707492,0,0,-0.033584736581094,0,0.128516993416221,0,0,0.0759235997862239,0,0,0,0,-0.0164774615194378,0,-0.179007352998952,0,0,0,0,0
X002371.SZ,0,0,0,0.339184156833852,-0.245425944359638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142470617609668,0,0,0,0.0153569577539681,0,0,0.491589709703642,0,0,0.280367976371256,-0.122006088528642,0.275514409349256,0.0179298855520784,0,0,0,-0.10503922954593,0,0,-0.104378548543763,0,0,0,0,0.294705756941027,0,-0.244924935683446,0,0,0,0.0631951688881119,-0.116635647041298,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.157809127458325,0.077416386918612,0.0385900901246931,0,0,0.294988021206132,0,0,0,0,0.397640705584621,0,-0.0421956964650492,0,0,0,0,0,0.00907887870359987,0,0,0,0,0,0,0,-0.0448761857147105,0.0348169261516668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156966809018867,-0.0359616662675278,0,-0.019854013234975,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254713271426839,0,0,0.104520134861267,0,0,0,0,0.431676962266418,0,0,0,0,0.288363856549402,0.0958094418134172,0,0,0,0,0,0.104403556656079,0.0175570491524631,0,0,0,-0.0324407301606224,0,0,0,0,-0.103044970575286,0,0,0,0,0.0104419108100496,0,0.167869682752088,0,-0.0817963003950602,0,0,0,0,0,0
X300014.SZ,0,0,0,0.12781527082874,0,0,0,0,0,0,0.076010922615548,0,0,0,0,0,0,0.0067547398901128,0,0,0.16278412992967,0,0,0,0,0,0,0.0394326736126001,0,0,0,0,0,0,0.139416511140589,0,0,0,-0.0308105565176843,0,0,0.291278998973366,0,0,0,0.0802992785755481,0.0154232307728938,0,0,0,0,0.00107075154360172,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0311487810013358,0,0,0,0,-0.0640794298660312,0,0,0,0,0,0,-0.074096140000473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0718263647922004,0,0,0,-0.0996566492664664,0,0,0.332570420624164,0,0,0,0,0,0,0,0,0,0,0.0113122054291208,-0.0379205895093429,0,0,0,0,0,0
X600703.SH,-0.20350009837317,0,0,0,0,-0.299342770177205,0,0,0,0,0.207037486370043,0,-0.0640711765688026,-0.147829778225516,0,0,-0.321867586733448,0,0,0,0,0,-0.241153156314321,0,0,0,0,-0.023144944798194,-0.067156915930255,0,0,0,0.0681351192125336,0.318089712342396,0.0767559668567382,0,0,0,0.218892543139065,0.363291912028651,0,0,-0.269638041093337,0,0,0,0,-0.0816601746880542,0,0.592629177540097,0.0565696393631229,3.46944695195361e-18,-0.0641797908801999,0,0,0,0,0,0
X002236.SZ,-0.0332914353552753,0,0,0.80241809996412,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0816880685090883,0,0,0,0,0,0.0167957846921164,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.374120584325794,0,0.129104255562812,0,0,0,0.142031364805647,0,0,0,-0.268275427319832,0,0,-1.38777878078145e-17,-0.0311754008754019,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0165839364462921,0,0,0,0,0,0,0,0,0,0.384622964257229,0.0610633725822125,0,-0.0273401336246445,0.0273151592811703,0.0725044116276334,0,-0.0141921083330643,0,0,0,0,0,0,0.023261001125642,0,0,0,0.0916031789323487,0,0,0,0,0.117362582630718,0,0,0,0,0,0,0.0919073588719109,0,0,0,0,0.116650500048963,-0.0236860923052544,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0295339012480421,0,0,0,0.0823424641700032,0,0.0561513300705357,0,0,0,0.206504503158165,0,0,0.171597122690292,0,0,0,0.0705815219461567,0,0,0,0,0,0,0,0,0.00714606426142455,0,0,-0.0234400634676709,0,-0.106492101360612,0,0,0,0,0,0,0,0.0416036647143604,0,0,0,-0.0791957210875339,-0.022207740855269,-0.0547475852131767,0,0,0,0,0,0
