,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X000625.SZ,X300124.SZ,X600104.SH,X002371.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X000063.SZ,X000596.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002463.SZ,X000977.SZ,X002241.SZ,X002049.SZ,X600372.SH,X002129.SZ,X600741.SH,X000661.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X600183.SH,X600066.SH,X601799.SH,X000800.SZ,X600418.SH,X002156.SZ,X000921.SZ,X002007.SZ,X002180.SZ,X002074.SZ,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0.122082526132818,0.0415216530885106,0,0,0,0.15581743007505,0,0,0.0276459816298612,0,0,0,0,0,0,0,0,0,0.0407214633638904,0,0,0,0,0,0,0,0.0686728376477249,0,0,0,0,0,0,0.00600295483671064,0,0,0,0,0,0,0.474475502516057,0,0,0,0,0,0,0,0.0282564140739012,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.0789980387948629,0,0,0,0,0,0.0138040369350626,0,0,0,0,0.246592736346558,0,0,0,0,0.073635116269101,0,0,0.100475640903438,0,0,0,0.102837000139432,0,0.0498349694769419,0,0,-0.0301326375291822,0,0,0,0.0970750009131394,0,0,0.0999416412361257,-0.192785425343528,0.0253363922000467,0,0,0,0,0,0,0,0,0,0,-0.0312596454079663,0,0,0,0,0,0
X600104.SH,0,0,0,0.12570200711828,0,0,0.0175351757046575,0,0.00261813870386201,0,0,0,0,0.0875696620499344,0,0,0,0.0386636168373498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452566078146537,0,0,0,0,-0.0111675587587987,0,0,0,0,0.0505780397053108,0,0,0,0,0,0,0.00666333428910199,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141768003080232,0,0,0.304943461129313,0,0,0,0,0,0,0,0.0346718700092869,0,0,0.0118422485307476,0,0,-0.170487124393366,0.168090075159178,0,0.177615612473462,0,-0.0256920955349003,0.0599288247075105,0,0.0241406266319394,0,0,0,0,0.0269603537843459,0.0458486258343818,0,0,0,0,0,-0.00431439235985933,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0702668181792623,0,0.471054516457336,0,0,0,0,0,0,0,0.00224567697848798,0,0,0,0,0.0488213391817378,0.106665663169873,0,0.0720225883567117,0,0,0,0,0,-0.0145478600666107,0,0,0,-0.128400252910838,0,0,0,0,0.121557814891758,0,0,0,0,-0.0499602889121428,0,0,0.0332079115696819,0,0,0,0,0,-0.011379437035602,-0.0141927198900447,0,-0.0129986005871028,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200377007211073,0,0,0.284486238127713,0,0.103865091715065,0,-0.0909127114178202,0.103502393401667,0,0,0,0,0,0,0,0.0024510014629729,0,0,0,0.0196399290910444,0,0,0.00838812181502939,0,0,0,0.0109393268086605,0,0,0,-0.00185221224097382,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.00172926914864651,0,0.0650276331127976,0.0770378636926025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201316824937077,-0.11111622034584,0,0.0659215879259319,0,0,-0.0220533647833316,0,0,0,0,0,0,0.0364699184850846,0,0,0.0439530798854303,0,0,0.124122273714281,0,0,0,-0.0454003015575842,0,0,0,-0.0604995181812295,0.0699353935961826,-0.0524456388489706,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165538311160237,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0661649858300697,0.160753652834446,0,0.134605115006085,0,0.13896838246027,0,0,0,0.199460850731731,0,0,0,-0.0795459558362824,0,0,0,0,0.111021736639404,0,0,0.00296147388351859,0,0,-0.0181313060921308,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.107063947024368,0,0.45953866409017,0,0,0.0323934420442185,0,0.0925839971388401,0,0,0,0,0,0,-0.0830668728886092,0,0,0.0434230084470115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103820057142095,0,0,0,0.0441437455832302,0,0,0,0,0.0114437286626237,0.034699416185355,0,0,0,0,0,-0.0101893635896808,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.060103431956281,0,0.0450087730768136,0.0260176862505481,0,0,0,0,0,0,0,0.0453765284583368,0,0,0,0,0,0,0.00243059098892414,0,0,0.0095569497797704,0,0,0,0,0.00385924471699609,0,0,0.0301485060048111,0,0,0,8.67361737988404e-19,0,0,0,0.0177765040112436,0,0,0.061978409998901,0,0,0,0,0,0,0,-0.0408535113534135,0.0506011999777587,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.060025124977081,0,0,0,0,0.0607933334765588,0,0,0,0,0,0.327610508779189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180640804235988,0,0,0,0,0,0,0.0822773781301452,0,0,6.93889390390723e-18,0.204155442630585,0,0,0,-0.0868677525646112,0,0.0332013516732137,0,0,0,0,0,0.0105965732722413,0,0,0,0,0,0
X300014.SZ,0,0,0,-4.33680868994202e-19,0,0.104020593098625,0,0,0.0775012484213737,0.0131459880950088,0.0513414309084465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800972174404301,0.255311890639047,0,0,0,0,0,0,0,0,-0.00744031065839466,0,0,-0.0217511854679593,0,0,0,0.61193521876858,0,0,0.000574796152145803,-0.019946863237751,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.0212925529507052,0,0,0,0,0.164869265085982,0,0,0,0.0129683193708281,0,0,0,0.11331531177007,0,0,0,0,0,0.0761249835239778,0,0,0,0,0,0,0,0.0616942721431379,0,0,0,0,0,0,0,0,0,0,0,-0.0382588736377586,-0.0303307468970071,0,0,0,0.105784579237378,0,0.0982831425777672,0,0.0193769337745648,0,0,0,0,0,0
X002179.SZ,0,0,0.0550867764258648,0,0,0,0,0,0,0,0,0,0,0,0,0.168722853882984,0,0,0,0,0,0,0,0,0,0,0.00775626818345955,-0.050207668584558,-6.93889390390723e-18,0,0,0.106790738086488,-0.0127065537162575,0,0,0,0.158490745432014,0.03895530014445,0.206062848721205,0,-0.0391114441690271,0,0,0.274438742979162,0,-0.10945880231029,0,0,0,0,0,-0.0124552610036892,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287718378447815,0,0.0457680914410383,0.114308005243704,0,-0.00347721764645039,0,0,0,0,0,0,0.112403828151417,0,0,0,0,0,0,0,0,0,0,-0.0504602191389343,0,0,0,-0.0255618262339662,-0.036821130231895,0.201537161939806,0,-0.0126260870873028,0,0,0,-0.0314363675867036,0.0184169195703266,-0.0269144691899608,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.168280636682404,0,0,0.127324602444644,0,0,0,0,0.0776108736318964,0,0,0,0.0825530916623515,0,0,0,0.0505432942282969,0,0,0,0,0,0,0.157930104052243,0,-6.93889390390723e-18,0,0,0,0,0,0,0.126489936180141,0,0.208475597249088,0,0,0,0,0,0.143858871279657,0,0,0,0.034368753904786,-0.0762839291962504,-0.00376587142942788,5.42101086242752e-20,0.082290972842022,0,0,0,0,0
X002236.SZ,0,0,0.305851519784312,0,0,0.127603323553611,0,0.033989976446532,0,0,0,0,0,0,0,0.0238071705580842,0,0,0,0,0.0240572704040962,0,0,0,0,0,0,0,0.297095830969612,0,0,0,0,0,0,0.20423836096607,0,0,0,0,0.139911220255574,0.089611273279443,0,0,0,0,0,0,0,0,0,-0.0301935141847067,0.0271564210331042,0,0,0,0,0,0
X002463.SZ,0,0,0,-0.184957385244489,0,-0.0876403481827771,0,-0.303886542312452,0,0,0,0,0,0,0,0,0,0.163371903327767,0,0,-0.153436381782772,0.00265750406335975,0,0,0,0,0,0,0.381938892904065,0,0,0,0,0,0,0,0,0.76384818904255,0,0,0,0,0,0,0.175894417679784,-0.052862022104138,0,0,0.528147822720269,0,0,0,-0.0569449201289345,0,0,0,0,0,0
X000977.SZ,0,0,0,-0.0104164442715917,0,0,0,0,0,0,0,0,0,0,-0.0787324652670627,0,0,0.167415950188784,-0.0146093724422543,0,0,0,0,0,0,0.525243817434542,0.225806250386886,0.0783619731365963,0,0,0.0689475001588974,0,0.0148901228960426,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.211556485918962,0,0,0,0.164940598352903,0,0.0121930406603854,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.259012352894565,0,0.0135952126879374,0.0435977377011733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621715325785896,0,0,0.118521454078776,0,0,0,0.150759815828243,0.180472114174641,0,0,0,0.132812007125679,0,0,0,0.0877686501459938,0,-0.126094952376264,0,0,0,0,0,8.67361737988404e-19,-0.0253472452360701,0,0,0,0,0,0
X002049.SZ,0,0,0.15523134759858,0,0,0.00983997537705134,0,0,0,0,0,0,0,0,0,0,0,0.153228560027104,0,0,0,0,0,0,0,0,0.0164851036618084,0,0.0610326707096477,0,0,0,0.259068320299909,0,0,0,0,0,0,0.0668134060087076,0,0,0.0662565575186491,0.0155585439653178,0,0,0,0.0753389545684658,0,0.0208341194224365,0,-0.0236730094690054,0.0235952880312337,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,-0.0473627536162586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223376732506375,0,0,0,0,0,0,0.0567862602165288,0,0,0,0.124915806862915,0,0,0.332836560158361,0.0750021670225003,0,0,-0.0281540722284679,0,0.172409196269828,0,0.0427908580679103,-0.0608024027360645,-0.0165110579119189,0,0,0,0,0,0,-0.0233106495462742,0.134160973019735,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.0661355596616435,0,0,0,0,0,0.180009968969121,0,0,0,0,0,0,0,0.447199766997709,0,0,0,0,0,0.174147272310912,0.072846285685761,0,0,0,0,0,0,0,0,0,0,0,0.197143321137012,0,0,0,0.172851954541019,-0.164435802037359,0,0,0,0.375028008359014,0,0,-0.0522158659252746,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118708463463469,0,0,0,0,0,0,0,0.0342845399152402,0,0,0,0,0,0,0,0.0669178859900672,0,0,0,0.0634400688681687,0,0,0.0364387648241188,-0.0254509039670442,0.0152376079398062,0.115955104623721,0,0,0,0,0.0229913046244624,0.0105704042341738,0,0,0,0,0,0
X000661.SZ,0,0,0,0.157966845986394,0.314798303046242,0,0,0.0318408606875931,0,-0.00489623102328739,0,0.0480460158666697,0,0,0.247711309658262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461008322235552,0,0,0.120822405743514,0,0,0,0,0,0,0,0.146543931926031,-0.493516018828103,0,0,0,0,0.0373559193936147,0,0,0,0,0,-0.0335444086015918,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.00622910719588291,0,0,0,0,0.0284994502263024,0,0,0,0,0,-0.256741897435289,0,0,0,0,0,-0.178308585496254,0,0,0,0.450868146683868,0,0,0,0.0871401464264136,0.0502212404589759,0,0,0,0,0,0,0,0.0926438125256554,0,0,0,0.144076317792876,0.24141965762305,0,0,0,0,0,0,-0.0307470313714594,-1.0842021724855e-19,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,-0.130894713446419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00873590742392773,0,0,0.0688484849815712,0.0809340161928645,0,0,0.0581950299528668,0,0,0,0,0,0,0,0,0,0,0.076389994251658,0.0926741010882449,0.232252360332973,0.287603402154674,-0.0793193160502337,-0.0251588268694514,0.0423363736830766,0,0,0,0,0,0
X002028.SZ,0,0,-0.153283720077401,0,0,0,0,0,0,0,0,0,0,0.138526047740745,0,0,0,0.0822787626979874,0,0,-0.106861806609294,-0.145622742963017,0,0,0,0,0,0,-0.0304385678898292,0,0,0,-0.120539192169315,0,0,0,0,0,0,0,0.200171025881866,-0.268565045805242,0,0.316926930081972,0,0.118144111222093,0,0,0,0,-0.0827523904642191,-0.0855324179723069,0.133352770047676,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386261167968847,0,0.00333207886046875,0,0.0695932927297399,0,0,0,0,0.123290880423862,0,0.0280044507823666,0,0,0,0,0,0,0.0493156312636494,0,0,0,0,0.033758904110185,-0.0288589494184793,0,0.0468676306518552,0,0.0849402694384757,0,0,0.0401465874630622,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.130201498657236,0.0196523268077471,0.129189483038499,0,0,0.0689126339053369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216317415422371,0,0.133214345689279,0,0,0.0971166935356694,0,0.0459100363795751,0,0,0,0,0,0,0.186101628288777,0,0,0,0,0,0,0,0.0155677240882004,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0545769999697257,0,0,0,0.0602947250220765,0,0,0.151752582408199,0,0.0382503205293688,0,0.215317363496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316690193733039,0,0.085367540275643,0,0,0,0.196554811695228,0,0.145188215244729,0,-0.225405172941118,0,0,0,-0.0231867604792907,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.0532763082652476,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190594614325775,0,0.0763789357933293,0,0,0.0596264044537445,0,0,0,0,0,0.0249341252767064,0,0,0,-0.202844307217509,0,0,0,0,0,0,0.127939064517954,0,0,-0.0939473928330332,0,0,0,0,0,1.0842021724855e-19,0.0218529427091104,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.12483721104404,0,0,0,0.0764368250962959,0.0822548425564524,0,0,0,0,0,0,0,0,0,0.138138723955645,0,-0.175456617596898,0,0,0,0.0489984121618588,0,0,-0.000569055999018451,0,0,-0.0163207193182497,0,0,0.244007926974795,-0.074813939462692,0,0,0,0,-0.0753431779267299,0,0.209349662730763,0,0,0,0.0343136143683299,0,0,0,0,0.021841851248182,0,0,0,0,0,0
X600418.SH,0,0,0,0,-0.160915092179572,0,0,0,0,0,0.571810535737503,0,0,0,0,0,0.0292495591816686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118872957164862,0,0,0,0,0,0.172315048474648,0.00724911054492263,0.708280695421997,0,0.0857976937459961,0,0,0,0,0.132808822121727,0,-0.0161976245450932,0,-0.00206799455606431,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.555558288487657,0.0625985503104197,0,-0.146251275370011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425712850121002,0.523488073933285,-0.0408504275941761,0,0,0,0,0,0,0.183516068341951,0,0.0588696671695533,0,0.167225743320083,-0.101058496127127,0,0,-0.0361483363105358,0,0,0,0,0,0,0,-0.00766759200076144,0.0243070673548737,-0.0134691199650592,0,0,0,0,0
X000921.SZ,0,-0.0154948499619695,0,0,0,-0.0505577843486203,0,0.507424370978506,0,0.0363694930085903,0,0,0,0,0,0,0,0.0264402286880158,0,0,0.000535116304330265,0,0,-0.0248252689368731,0.143163043590334,0,-0.118877722468554,0.113753833824367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415758651308566,0,0,0,0,0,0,0,0,-0.00979848574364126,-0.0144875835664397,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.058283958793323,0,0,0,0,0.0448314487958949,0,0,0,0,0,0,0.0475606708118576,0.0664941723832625,0,0.202995443616086,0,0,0.0915632488409257,0,0,0,0,0.0373443964721612,0,0,0,0,0,-8.67361737988404e-19,0,6.93889390390723e-18,0,0,0.0713908097712916,0.033664359288963,0,0,0,0,0.0615942800027003,0,0,0,0,0,0.00869403020541368,0.0374654855090948,0,0,0,0,0,0
X002180.SZ,-0.116924479098066,0,0.0564835534046754,0,0,0,0,0.05111294678705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20170053991256,0,0.466904676012227,0,-0.0348911045394399,0,0,0.121727133559127,0.421794717885558,0,0,0,0,0.180607836051444,0.156626284813229,-0.126665965324684,0,0,-0.16411864984712,0,0.143035079095698,0,0,0,0,0,0,0,0,0.0356692833766405,-0.0353466330029525,0.0773698469649122,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.187165578002502,0.0653229627224351,0.00589279790387089,0,0,0,0,0,0,0,0,0,0,0.692937964850634,0,0,0,-0.0372063242318078,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0192769158395636,0,0,0.182068752798751,-0.0538179219074512,0,0,0.0418683011090422,0,0.0155061420742798,0,0,0,0,0,0.00770056822149382,0.0349919998669894,0,0,0,0,0,0
X600460.SH,0,0,0,-0.00972283106501202,0,0,0,0,-0.00368911346384413,0,0,-0.0633025321616045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124397021755216,0,-0.11174778545701,0.236731937475201,0,0.0474672175524585,0.0928983585382734,0.14783342251842,0,0,0,0.0787533676792797,0,0,0.0822710314220223,0,0,0,0.20609873711174,0,0,0,0.0267101585424678,0,0,0,0,-0.0106738599941504,0,0.0270445920319294,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.146370379658446,0,0,0,0.080824043214412,0,0,0,0.116178748651226,0,0,0,-0.125242456043676,0.0680522872803482,0,0,0,0,0.00291263787344395,0,0,0,0,0,0,0,0,0,0,-0.146899704459203,0,0,0,0,-0.0386483440622906,0,0,0,0,0,0,0,0,0,0,0,0.173855424651664,-0.261558843144315,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.0960711920738258,0,0,0,0,0,0,0,0,0,0,0,-0.809242633055334,0,0,-0.196619731441711,0,0,0,0,0,-0.0831921455783458,0,0,0,0,0,0,0,0,0,0.457838393489438,0,0,0,0,-0.276616665229827,0,0,0.28737256266775,0,0,1.52550450568095,0,1.30784017699428,0.0353156855973401,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.152069426210259,0,0,0.306179816468397,0,0,0,0,0,0,0.13140852944741,0,0,0,0,0,0,0,-0.149225608415761,0,0,0,0.288902674536607,0,0,0,0,0,0,-0.0476282107823707,0,-0.387531882255733,-0.100904348133399,-0.0135228343730352,0,0,0.487090757935744,0,0,0,-0.421275345127029,0.766298191553263,0,-0.00231720981646343,0,0,0,0,0
RealEstate_excess,0,0,-0.197104371415226,0,0,0,-0.154343435017214,0,0,0,0,0,0,0,0,0,-0.00884426229019725,0,0,0,0,0,0,0,-0.327481130456058,0,0,-0.183834242679473,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0255987946239292,0,0.0540088331600968,0,0,0,0,0,0,0,0.0120121937106041,-0.0249638066605968,0,0.662817934469163,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.131356108010421,0,0,0,0,0,-0.0146335439781287,0,0,0,0,0,0,0,0.00830255732362966,0,-0.0744517073413056,0,0,0,0,0,0,0,0.118540211642951,-0.0907792212082682,0,0,0,-0.0342304770564295,0,0,0,0,0,0,0,0,0.044327483005595,-0.0159974010830169,0,0.0192230875406813,0.144347934970925,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309280263059351,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.000355771762450765,0,-0.000115097859575264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000998651163529342,-0.000246857173574532,0,0,0,0,0,0,0,0,0,0,-0.000748870063793704,0,0,0,0,0,-0.000160169342988875,0,0,0,0,0.00117028709448724,0.00172875059675576,-0.000747306618243898,-0.000237669487834573,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45154896615474e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00294441918815942,-0.00302375006102005,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.000473246032794164,0,0,0,0.00202100370648697,0,-0.00215443759874183,0,0.00451789089186374,0,0,0,0,-0.000920283479848449,0,0,0,0,0,0,0,-0.00173366731724824,0,0,0.00059070353041375,0,0,0,0,-0.0038232322338209,0,0.00745738885123624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376474988144897,0.00418965695360973,-0.00141837376430564,0,0,0,0,0,0
