,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X000100.SZ,X002475.SZ,X000338.SZ,X002241.SZ,X600118.SH,X002236.SZ,X600271.SH,X601877.SH,X600177.SH,X002085.SZ,X000157.SZ,X600372.SH,X002456.SZ,X002007.SZ,X300124.SZ,X002294.SZ,X300003.SZ,X600699.SH,X000559.SZ,X600089.SH,X600867.SH,X002292.SZ,X600522.SH,X002180.SZ,X002508.SZ,X002074.SZ,X002426.SZ,X600498.SH,X002506.SZ,X002465.SZ,X000623.SZ,X000536.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.151121739213483,0.170295855012237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186255518479583,0,-0.0109547509743826,0,-0.0596067661719382,0,0,0,0,0,0.111475246925968,0,0,0,0,0,0.10393231367945,0,-0.0394839562784142,0,-0.0700177131639062,0,0.00783778164375014,-0.010692327535226,0,0,0,0,0,0
X600703.SH,0,0,0.279870728666302,0,0,0,0,0,0,0,0,0,0,0.114665353499756,0,0,0,0,0,0,0,0,0,0.0675478102343326,0,0,0,0,-0.0033753927225171,0,0,0,0,-0.224329309847771,0,0.321829844447711,0.0629746130807011,0,0,0,0,0.0689073822584511,0,0,0,0,-0.00728996175426638,0.0975672790440729,-0.000934619263175413,0.200179960219847,0.0555667704006492,-0.0275859480695486,0,0,0,0,0,0
X600741.SH,0,0.36617536498825,0,0,0,0,0,0.196585371050553,0.166002009169539,0.00844340351411626,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0.07459569126184,0,0,0,0,0,0.0242212923454068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746720696790862,0,0,0.0573707875493666,0,0,0,-0.00309231778678357,-0.00284885188573152,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.129119718728534,0,0,0,0.0250321212874906,0.0466016078945222,0,0,0,0,0,0,0,0,0,0,0,0.0713794435580181,0,0,0.195148220775148,0.389212440259058,0,-0.0655484522603537,0,0,0,0,0,0,0.0317969490836722,0,0,0,-0.0382796863842854,0,0,0,0,0,0,-0.0171804096177278,0.2243529734942,-0.189909774161643,-0.0687274946874783,-0.00385178550434961,0.00562803848959326,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.440789998938862,0,0,0.118576030610093,0,0,0,0,0,-0.0401689360826838,0,0,0,0,0.0256586835294724,0,0,0,0,0,0,0.107434789068065,0,0,0.0660948262252433,0,0,0,0,0,0,0,0,0,0,0.0128635932814203,0,0,0,0,0,0,0.047423625259223,0,0,0,0.0164284474860887,-0.0188652884850814,0,0,0,0,0,0
X600066.SH,0,0,0.0640960011655592,0,0,-0.0763045095489128,0,0,0,0,0,0.0596923400736646,0.216694290109484,-0.135682602771263,0,0,0,0,0.0759563995542054,0.0613591381751395,0,0,0,0.111797569671164,0,0.0289334918690473,0,0,0.0173863500307654,0,0,0,0,0.179345346490635,0,0,0,0,0.0394938935181807,0,0,0,0.202906209136258,0,0,0,0.0949595453110306,0,0,0.133996803134767,-0.0304226372778511,0.00518398843063133,0,0,0,0,0,0
X000100.SZ,0,0.00339247572739175,-0.0658221446777818,0,0,0,2.16840434497101e-19,0,0,0,0,0.143691029726779,0,0.000714145176304428,0,0,0,-0.0270465137805467,0,0,0,0,0,0,0,0,0,0.0368418694806989,-0.0123399298363049,0,0,0,0,0.143058383181591,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133285562753988,0,0,0,0.00973978136141632,0.0282130870785084,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.183848725698435,0,-0.0731706503291715,0,0,0,0,0,0,0,0,0,0,-0.336625957010669,0,0,0,0,0,0,0,0,0.141699281368831,0,-0.230540476707278,0.235552784210354,0,0.244810209729845,0,0,-0.0129966655664043,0,0,0,0,0,0.118208471267125,0,0,0,0,0,0,0.129441123681704,0,-0.0252324199217978,0,0,-0.0084674007070153,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.197332123095472,0,0,0,0,0,0,0,0,0,0,0.362642309503762,0,0,0,0,0,0,0,0,0,0,0.604757402872972,0,0,0,0,0,0.211477981568815,0.0533018913428826,0.0678263522751378,0.299032847445465,0,5.55111512312578e-17,0,0,0.0802848760045182,0.0621968277513718,0,0,0,0,0,0,0,0.0378937789253475,-0.0275886017933464,0.0220459760363086,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0284301853910886,0,0,-0.111517635969097,-0.0053452581371176,0,0,0,-0.0565306467125649,0,0.406465229763188,0,0,0.0613744501929667,0,0,0,0,-0.0573248806645758,0,0,0,0,0.114959094908026,0.350672404015254,0.0110725443783404,0,0,0,0,0,0,0,0,0.296187981025357,0,0,0,0,0,0,-0.125829258648938,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,-0.0421118935775271,0.00369563070684624,0,0,0,0,0,0,0.0226946326530154,0,0.121570845956751,0,0.0770268083661496,0,0,0,0,0.105220320050008,0,0,0,0,0,0,0.0283255366392447,0,0.399842666335181,-0.0254498835840972,0,0,0,0.0493518149821599,0,0,0.151060582753086,0,0.0742872558159761,0,0,0,0.0715346740430187,0,0,0,0,0,0,0,0,-0.00119352694756679,0,0,0,0,0,0,0.0196554529999982
X002236.SZ,0.0427131774933875,0,0,0.0883519346542246,0,0.0483968426852493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577530269530945,0,0,0,0,0,0,0.0219659936193269,0,0,0,0.288228034722366,0.596699877223388,0,0,-0.37015387721872,-0.556054590086822,0,0,0,0,0.0537090078364027,0,0,-0.129485109146492,-0.00869734517114237,0,0,0,0,0.554216215553843,0,0
X600271.SH,0,0,0.0139528830356115,0,0,0,0,-0.0483288236502792,0,0,0,0.0457079328191147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093378980114382,0,0,0,0.0359356271840121,0,0.155351306756992,0,0,0,0,-0.139530117949066,0.00476946389903022,0.013289930998627,1.73472347597681e-18,0.0928255174620975,0,0,0,0
X601877.SH,0,0.0576152047981008,0,0,0,0,0,0,0,0.176473123949517,0,0,0,0,-0.0448501731020839,0,0,0,0,0,0,0,0,0,0.366807879959019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11954909966935,0.102822481865479,0,0.113700958255855,0.119219419616762,0.0215571814761907,0,0,0,0.0213581338888801,0,0,0,0,0,0,0
X600177.SH,0,0.0822786569238829,0,0,0,0,0,-3.46944695195361e-18,0,0.0882625589780563,0.234203371977689,0,0,0.0903310545305686,0,0,0,0,0,0,0,0,0,0.0893314881072407,0,0,-0.0434526189742149,0,0,0,0,0,0,0,0,0,0,0,0,0.0164971278259843,0,0,0,0,0,0,0,0.0471423749617098,-0.0241385561737147,-0.0122934664981211,-0.00268621878799658,0.00230874830956264,0.0480042292896795,0,0,0,0,0
X002085.SZ,0,0,0,-0.105760968686959,0,0,0,0,0,0,0,0,0,0.137118207752407,0.0643634344972619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120000409531049,0,0,0,0,0,0.133437768962459,0,0,0,0,0,0,0,0,0,0,0,-0.00824715585441993,0,0,0,-0.047352058594767,0.0202335058608881,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0869893248580601,0,-0.0350595050908368,-0.0363250313075009,0,0,0,0,0,0,0.460650716565052,0,0,0,0,0.0688823438278506,0,0,0,0,0.0616561323440511,0,0.0451551495485035,0,0,0,0,0,0,0,0,0,0.0344863452418843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473856738668283,-0.00392102122730678,0,0,0,0.241149667852725,0,0
X600372.SH,0,0.0705413253139022,0,0,0,0,0,0,0,0,0,0,0.0448379266268744,0.00971531907152326,0,0,0,0,0.0351923886076118,0,0.368665664892724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149707260176116,0,0,0,0,0,0,0.0121398937715762,0,-0.0295966200809988,0,-0.100167833455706,0.0332055649004154,-0.0136062679598547,0,0,0,0,0,0
X002456.SZ,0,0,0,0.0270272577985832,0,-0.121203261968794,0,0,0.0912095159413362,0,0,-1.0842021724855e-19,0.0797035803898222,0,0.175574150262201,0,0,0.367111858440027,0,0,0,0,0,0,0,0,0,0,0,0,0.034207107195654,0,0,0,0,0,0,0,0.0986411828017594,0.05719560625854,0,0.18723237480833,0,0,0,0,0,0,0.172133087109901,0.208270098037316,0.0486270864783343,-0.0154183275209952,0,0,0,0,0,0
X002007.SZ,0,0,0,0.175952674572583,0,-0.0465055563885347,0,0.137793973243671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11978046814723,0,-0.0399539776265477,0,0,0,0.0467931342329227,0,0,0,0,0,0,0,-0.0126228325067569,0,0,0,0,0,0,0,0.160302183278856,0,0,0,-0.00946187095154722,0,0,0,0.133661157474545,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127379504856513,0.0237300337321243,0,0,0,0,0,0,0.0596585699591432,0.145884543050261,0,0,0,0,0,0,0.158970131362414,-0.106407525153253,0.0493753573462586,0,0,0,0,0,0,0,0,0.10079730181069,-2.16840434497101e-19,0.0958300472189571,0,-0.0365565719714019,0.0177078424378921,0.0195614101344587,0,0,0,0,0
X002294.SZ,0,0.131128442956461,0,0,0,-0.0894602600839553,0,0,0,0.0773229330524066,0,0,0,0,0.00218966441658201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268077543299521,0,0,0,0,0,0,0,0,0,0.0143730958286371,0,0,0,-0.0906698679018213,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X300003.SZ,0,0,0.137809907711285,0.0630002083651971,0,0.0238400063532547,0,0,0,0,0,0.153610249758164,0,0,0.0294180238525543,0,0,0,0.0867884548680705,0,0,0,0,0.0335066511462189,0,0.149202009610348,0,0,0.108258448970301,0,0,0,0,0.104278521663153,0,0,0,0.339985629179885,0,-0.0474922189783005,0,0,-0.0958140129819866,0,-6.93889390390723e-18,0,0.118244983019293,-4.33680868994202e-19,0,0,0,-0.00271695094045386,0,0,0,0,0,0
X600699.SH,0,0,0,-0.222083466312347,0,-0.0356170124871771,0.0808680956870888,0,0,0,0,0,0,0,0,0.117019622050625,0,0,0.181987464079807,0,0,0,0,0.0531450493809136,0,0.0498876743617793,0,0,0,0,0,0,0.162763040707807,0,0.0649668004827181,0,0,0,0,0,0,0,0,0,0,0,0,0.0496767737890314,-1.73472347597681e-18,0,0.0414495433629626,-0.00974577800178546,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0627618698605777,0,0.0232046199503133,0,0,0.0225476746010087,0,0,0,0,0,0,0,0,0,0.0417018091647192,0,0.0616709538088639,0,0,0,0,0.0775853775019772,0,0,0.0495558513814252,-8.67361737988404e-19,0,0,0.296307388698633,0,0,0,0,0.144962268688985,0.0451473088114429,0,0,0,0,0.0996967254040845,0.0709066039480711,0,0,0,0,0,0,0.0144599794063359,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0933032665960995,0,0.0757010973032724,0,0.0414611304720535,0,0,0,0,0.0132076875899665,0,0,0,0,0,0,0,0.133992896882926,0.143238487208715,0.0590555728482459,0,0,0,0,0,0,0,0,0,0.0081031374931812,0,0,0,0,0,0,0.102631674969568,0,0.143127441006088,0.0777615347875049,-0.0705146964932363,0.00571943652742074,-0.00875542956241549,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.0844625842057209,0.213972663915949,0,0,0,0,0.39983610073189,0,0,0,0,0,0,0,0.0867950778588373,0,0.104491584721511,0,0,0,0,0,0,0.213817025164636,0,0,0,0.129465063808058,-0.0370701343267958,0,0,0,0,0,0,0,0.0622271066352051,0,0,0,0,0,0.197985959485809,0,0.000583615666689526,0.0280640452034634,-0.00608921875182701,0,0,0,-0.061465484617243,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188247669070402,0,0,0,0,0,0,0,0,0,0,0,0.0419264823379937,0,0,0,0.246733223755097,0,0,0,0.20487661399876,0.0925140786210963,0.21078292770695,0.0341322801068915,0,0,0.281206191389694,0,0,0,0,0.0920678701570944,-4.33680868994202e-19,0.00400986162641189,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.272564844765046,0,0,0,0,0.031906463547527,0.0307150550840952,0,0,0.0384344857147902,0,0.220436850656285,0,0,0,0,0,0,0,0,0.326191750802189,0,0,0.191265985484809,0.104134108892394,0,0,0,0,0,0,0,0.110071136247948,0.0596955916681985,0,8.67361737988404e-19,0,0,0,0,0,0,0.00921207621838718,0,0,0.060791490524108,-0.0146037463887101,0.00306650648233224,0,0,0,0,0,0
X002180.SZ,0,0,0,0.212225086652539,0,0,0,0,0,-0.542733400139963,0,0,0,-0.179186598386344,0,0,0,0,0,0,0,0,-0.0824514968088911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161228309118308,0,0,0.338482636122098,0,0,0,0,0.0752907192718921,0.145062013940589,0.00307190231638687,0,-0.0168158925270503,0.0168453947019376,0,0,0,0,0,0
X002508.SZ,0,0.0443611486706866,0,0.0749053916377479,0,0.00921357521971285,0,0,0,0.086163804313297,0.0227233334244771,0,0,0.0817692168473636,0,0,0,0,-1.38777878078145e-17,0.107998371027253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547521454490072,0,0,0,0,0,0,0,0,0,-0.1204227344723,-0.0100472238171522,0.0123010236891814,0,0,0,0,0,0
X002074.SZ,0,0,0,-0.0107458131782347,0,0,0,0,0,0,0,0,0,-0.0519521151727809,0.194810676439642,0,0,-0.208142903789287,0,0,0,0,0,0.0626917585374347,0,0,0,0,0.151153844388807,0,0,0,0.129501245731152,0.13787055174174,0,0,0,0.0561504104234654,0,0,0,0,0,0,0,0.2543633160395,-0.068900661337725,0,0,0,-0.0285618093302175,-3.46944695195361e-18,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,-0.147332892297032,0,0,0,0,0,0,0,0,0,0.357134123154581,-0.141614605532048,0,3.46944695195361e-18,0,0.259448628144608,0,0,0.328523960732519,0,0,0,0.00330255176042246,0,0,0,0,0,-0.367459239237735,0,0,0.00659380296356573,0.158005941762783,0,0,0,0,0,0,0,0,0,-0.111782572727235,0,0,0.00913034803650236,-0.00948777377466403,0,0,0,8.67361737988404e-19,0,0
X600498.SH,0.347977593935779,0,0,0.0267868477782165,0.0433622141651926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385305151914793,0,0,0,0.0282466224866646,0,0,0,0,0.00519152798937218,0,0,0,0,0.0125393445789352,0,0,0,0,0.197543555292872,0,-0.274156629727409,0,0,-0.150123870975655,0,-0.0190646847716002,0,0,0,0,0,0
X002506.SZ,0,0,0,0.043616088394784,0,0.0665055157513474,0,0,0,0,0,0,0,0.112371412698034,0,0,0,0,0.0362150672155212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123160748789324,0,0,0.392806431055442,0,0,0.166577875264336,0,0.0726352369084056,0,0,0.0287563777462941,0,0,0,0,0.0232012811311526,0,0.0235555330244891,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0.0634445740453366,0,0,0,0.0217097220539777,0,0,0,0.194617132254037,-0.116464235142244,0,0,0,0.0112367872551001,0,0.159774459504364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182399331553615,0,0,0,0,0,0.0321763446638444,0,0,-0.00414148648322657,-0.0531795752936201,0,0,0,-0.00671129819314125,0,0,0,0.0579099233127811,0,0
X000623.SZ,0,0,0,0.368071247650981,0,0,0,0,0,0.310875200073065,0,0,0,0,0.157100114450495,0,0,0,-0.639494590799332,0,0,0,0,0,0,0,0.56242651456433,0,-0.253623280539056,0,0.435599556004359,0,0,0,0,0,0,0,0,0.0627902851533189,0,0,0,0,0,0,0,0,0.146548129419069,0,-0.00351575332618755,-0.00178369330968558,0,0,0,0,0,0.242286598532419
X000536.SZ,0,0,0,0,0,0,0,0,0,-0.086364038094034,0,0.334278952370327,0,0.158606246623976,0,0,0,0,0,0,0,0,0,0,0.180648273396527,0,0,-0.286022022699381,0,0,0,0,0.17989322444345,0,-0.146120024565313,0,0,0,0,0,0,0,-0.164239800726565,-0.0614590128460697,0.581878139652358,0,0.0840717610238595,0,0,0,0.0376417486794549,0.00210870507256117,0,0,0,0,0,0
X000981.SZ,0,0,-0.0855147217756828,-0.150039717252869,0,0.161449109035829,0,0,0,0.163404303566476,0,0,0,0,0,0,0.229424792908507,-0.0618061775907656,0.112607304215287,0,0,0,0,0,0,0.0825934309325903,0,0,-0.067090368771378,0,0,0,0,0,0,0,0,0,0,-0.00341363848171096,0,0.0779483534537244,0,0,0,0,0.171185549705586,0,0,0,0.0130899592009739,0,0,-0.297959678908211,0,0,0,0
Change_TY3M,0,0,0.640836100954528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219610736746006,0.297802650995085,0,0,0,0,0,0,0,0,0,0.152530734374154,0,-0.0739397843019848,0,0,0,0,-0.476706187772605,0,0.596362327606606,0.101130199994546,0,0,0,0,0,-0.269296057062214,-0.0316665747511331,0,0,0,0,0.0649900185781777,0,0,0,0,0,0,0
Slope,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.165938055980691,0.366477897637642,0,0,0,0,0,0.323726301046822,0,0,0,0,0,0,0,1.33759993871075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301921918510419,0,0,0,0,0.402079301980514,0,0.563357444612417,0,0,0,-2.86854895259635,0,0
TED,0,0,0,0,0,0.998302013355029,0,0,0,0,0,0,0.320772528525874,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.546503097815971,0,-0.0777669664162948,0,0,0,0.0658139898663502,-1.23797806396138,0,0,0.279765745301065,0,0,0,0,0.0668892298998305,0,-0.701139940832794,1.18959503508911,0,-2.6050182308171,0,0,-3.63023196774683,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.219787081341574,0,0,0,0,0,0.0502135175416393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876777148175024,0,0,-0.0448509912241575,0,0,0,0,0,-0.0747566372248195,0,0,0.0638238632591006,-0.0704111613041337,0.0232094044689957,0,0,0,0,0,-0.0397430535551889,0.0218368445041602,0,0.20407196145952,0,0,0,0
MKreturn,0,0,0,-0.0143331923844784,0,0,0,-0.074094420582614,0,-0.0821051506248539,0,0,0,0,0,0,0,0,-0.0250073093088685,0,0,0,0,0,0,0,0,0,-0.0287277630857845,0,0,0,0,-0.0433742294300936,0,0,0,0,0,0,0,0,0.15534873530281,-0.125634753707482,0,0,0.0425102422590831,0,0,0,-0.0114058504781103,0.00712211543891312,0.0587210477288024,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00222250690028468,-0.000364673773235667,0,0,0.00301902086582597,0,0,0,0,-0.00156927031309313,0,0,-0.00303338542724006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000729096288169175,0,0,-0.00216822424295697,0,0.00211285685164425,-0.00308409392230111,0,-0.00109680122726732,0,0,0,0,0,0.00611125995624968
CarbonVol_Shenzhen,0,0,0,0,-0.00701835287875956,0.0441568596179878,0,0,0,0,0,0,0,0,-0.0751217467297582,0,0,0,-0.00598749478648643,0,0,0,0,0,0,-0.0512145259913517,0,0,-0.0340509949510797,0,0,0,0,0,0,0,0,0,0,0.009144838955129,0,0,0,0.0493417598384699,0,0.0028408222621584,-0.0152903538216993,0,0,0,0.00487481530821296,-0.0185542860811206,0,0,0,0,0,-0.785367164918784
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00346412659688142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116418365262535,0,0,0,0,0,0,0,0,0,0.000106426901225993,0,0,0,0.0150265603603582,-0.0106481242090089,-0.0116157109507896,0,0,-0.0508078072051752,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00490597540111191,0,0,0,0,0,0
