,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600104.SH,X600809.SH,X600031.SH,X600690.SH,X000725.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X300014.SZ,X000596.SZ,X002241.SZ,X000625.SZ,X000338.SZ,X600703.SH,X000100.SZ,X600741.SH,X002371.SZ,X002129.SZ,X002007.SZ,X601877.SH,X002179.SZ,X002049.SZ,X000157.SZ,X600584.SH,X002414.SZ,X300142.SZ,X600183.SH,X000800.SZ,X002236.SZ,X601799.SH,X300003.SZ,X000066.SZ,X002074.SZ,X002008.SZ,X000799.SZ,X300146.SZ,X000547.SZ,X002508.SZ,X002185.SZ,X002456.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.546888288519451,0,-0.250066944812728,0,0,0,0,0,0,0,0.0165572667862811,0,0,0,0,0,0,0.0889302472836372,0,0,0.00591941144422807,0,0.000768932419940387,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0527449014412811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100514110053007,0.0205641301339846,0,0,0,-0.0023522348383621,0,0
X000858.SZ,0.184595108033515,0,0,0,0,0,0.0752762804045763,0.332002074314124,0,0.0353184538349875,0,0,0,0,0.0135368075447899,0,0,0,0,0,0.0143664771936962,0,0,0,0,0,0,0,-0.0246882521312658,0,0.0366442874881212,0,0,0,0,0.0264483717459942,0,0,0,0,0,0,0,0.115246875580886,0,0,0,0,0,0,0,-0.00634542705601322,-0.0114427278053584,0,0,0,0.00146291066078224,0,0
X600276.SH,0,0,0,0,0,0,0.0192587177739143,0,0,0,0,0,0,0.0732954304796159,0,0,0,0,0.0613052407766963,0,0,0,0,0,0,0,0.0104812202058487,0,0.049498526832165,0,0.0127238179853863,0,0,0,0.0270647305246207,0.0190715732921399,0,0,0,0,0,0.12284546330065,0.00506218950301451,0,0,0,0,0,0,0,0,0.00845898237105067,0.00102347371898696,0,0,0,0.00253326185725453,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0430337124249399,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0864100461700681,0,0.10674762054789,0,0,0,0,-0.132284159206433,-0.00700634689712715,-4.33680868994202e-19,0,0,0,0.171973709013523,0,0,0,0,0,0.0375410426696777,0,0,0,0,0,0,0,0.0092111678381663,-0.0243782020627053,0,0,0,-0.0104458696142039,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140976429195866,0,0,0,0,0.0705663385603787,0.371687548161918,-0.0481251908345696,0,0,0,0,0,0,0,0.0324071435920232,0,0,0,0,8.67361737988404e-19,-0.070499823644258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409839332860616,0.0304083449429232,0,0.0178515297266423,0.0175725443252348,0,0,0,-0.00628325106777382,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.068301912277809,0,0,0.0824689936745655,0,-0.0129168690928034,0,0,0,0,0,-0.0955519185394218,0,0,0,0,0,0,0,0,0,0,0,0.25079460864881,0.036149961164845,0,0.0604605159693707,0,0,0,0,0,0,0.130320931090668,0,0,0,0,0,0,0,0,0,0,-0.00802590785686546,0,0,0,-0.0216171053500546,0,0
X002304.SZ,0,0.0325270639763317,0,0,0,0,0,0,0,0.353862279194114,0,0,0,0,0,0,0,0,0,0,-0.0079034446217165,0,0.0208306442295438,0,0,0,0,0,0,0.0674508944017666,0,0,0,0.125471324429249,0,0,-0.0999705741478341,0,0,0.195324186428263,0,0.0286820393939008,0,0.214033632837953,0,0,0,0,0.0247788342661357,0,0,0.0138986332346277,0,0,0,0,-0.00043977937806137,0,0
X000568.SZ,0,0.293462342124558,0,0,0.0495488130572221,0,0.0339597173500818,0,0,0.369331717311322,0.0576959524253601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974140455046965,0,0,0,0.0101883386359757,0,0,0,0,0,0,0,0,0,-0.114726064398357,0,0,0,0,0,0,0,0,-0.00930927662307951,0,0.0152192053836665,0,0,0,0,0.00435895354042182,0,0
X600104.SH,0,0,0,0,0.0257569774531535,0,-0.00537824847881055,0,0,-0.0793198884518031,0,0,0,0,0.0458141269683238,0,0,0,0,0,0.161343515296518,0.135804381119688,0,0,0.220772965821016,0.013390188779559,0,0,0,0,0.107103779988062,0,0,0,0,0,0,0,0,0,0,0,0.156391000904159,0,0,0,0,-2.16840434497101e-19,0,0.0458494659799613,0,0.0139547433059093,0,0,0,0,-0.023374303394496,0,0
X600809.SH,0,0,0,0,0,0,0.240946265083214,0,0,0,0,0.397563942004939,0,-0.0650724990951786,0,0,0,0.0746842806195021,0.238274239195083,-0.106291582759667,-0.0795241845205368,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904096175620184,0,0,0,0,0,0,-0.088984419964723,0,0,0.0677146070788635,0,0,0,0,0,-0.00105974901293474,0,0.0176208014145593,0.0617659362826863,0,0,0,0.011486635819629,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.179913782289915,0,0,0,0.0474795577793595,0,0,0,0,0,0,0.022116443862577,0,0,0,0,0,0,0.130370522849577,-0.0578268855277753,0,0,0.29080970066795,0.137434074999853,0,0,0,0,0,0.334729482557578,0,-0.17806157226464,0.025442323298303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00122500225388244,0,0
X600690.SH,0,0,0,0,0,0.238045633577664,-0.171585752321945,0,0.220888806426381,0.427148197260113,0,0,0,0.0544342750442453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319866254744998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050221295222396,0,0,0,-6.79601752712842e-05,0,0
X000725.SZ,0,0,0,0.0109467202493791,0.158402588090285,0,0,0,0.0907521895489861,-0.0411915695274449,0,0.0138391908624936,0,0,0,0,0,0,-0.0682076045620596,0.0978989861761331,0,0,0,0.416588681132639,0,0.148161642361183,0,0,0.19174426529586,0,0.0407665276056364,-0.0400899571720998,0.0327618055352186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313217972974882,0,-0.00281548920626792,0,0,0,0.00340394972305956,0,0
X000661.SZ,0,0,0,0,0,0,0.00206916792960772,0,-0.111520912485901,0,0.228202403465885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745264787980394,0.0819771470816188,0.212719222984513,-0.237848317417464,0,0,0,0,0,0.381152504149538,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.114034448922041,0.375453491835078,0,0,0,-0.0203351074762853,0,-0.0409656868192335,0,0,0,0,-0.00546407198709172,0,0
X300124.SZ,0,0,0,0,0,0,-0.115217017450101,0,0.190624903754813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225241083474995,0,0.118005654538522,0,0,0,0,0,0,0,0,-0.00921167934073337,0,0.0540356432265135,0,0,0,0,0.130269143902542,0,0,0,0,0,0,0,0.0936849050751217,0,0.0446268826257701,1.73472347597681e-18,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.160597240503062,0,0,0,0,0,0.0328236698555296,-0.0544819592818274,0,0,0.0602142124833487,0,0,0,0,0,0,0,0,0,0,0,0,0.0845408091379627,0,0,0.0191036799500586,0.0456124647477543,0,0,0,0,0,0,0,0.084753209218744,0.108842785870548,0,0.154213360825857,0,0,0,0,0,0.0172701371343211,3.46944695195361e-18,0,0,0,-0.00528606475587448,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726938404694899,0,0.051917586113457,0,0,0,0,0.0304487922499842,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.00604491955857367,0,0,0,0,0,0,0,0.0275095036196115,0,0,0,0,0,0,0,0,0,0,-0.00154726623583849,0,0,0,-0.00217525367570654,0,0
X300014.SZ,0,0,0,0,0,0,0.0142815239120165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0703016346946071,0,0,0,0,0,-0.20316540638736,0,0,0,0,0,0,0.142364708849934,0,0.119014301728905,0.273802353550339,0,0.170927930875252,0,0.210011985953031,-0.238997198105324,0,0,0,0,0,-0.0191688631986812,0,0,0,0.00921740147529749,0,0
X000596.SZ,0,0,0,0,0.320505593293932,0,0,0.105284838820676,0,0.104404424227141,0,0.0198012411101896,0,0,0,0,0,0,0,0,-0.0466880221826524,0,0,0,0,-0.0833204413314879,0.028988440956156,0,0.156381384332734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225890460468428,0,0.0122786579401836,0,0,0,0,0,0,0,0,0,0,0.0125688569092071,0,0
X002241.SZ,0,0,0,0.13716086249553,0.655560979872624,0,0,0,0,0,0,0,0,0,0,0,0,-0.101114673171208,0,0,0,0,0,0,0,0,0,0,0,0,0.0108178408436326,0,-0.109718898657261,0,-0.0674335740949812,0,0.446178237278464,0,0,0,0,0,0,0.0725732315336386,0,-0.067771981725924,0,0,0,0,0,0,0.0271815310965325,0,0,0,-0.00294525262576399,0,0
X000625.SZ,-0.0722722458861782,0,0,-0.936448013531032,0,0,0,0,0,0,0,0,0.11770883617115,0,0.566907483396886,0,0,0,0,0,0,0,0,0.00162952549659579,0.119557518603148,0,0,0,0,0.337238955439665,0,0,0,0,0.0700989010651931,0,0.0108148356831486,0,0,0,-0.106067906195775,0,0,0,0,-0.108375584111513,0,0,0,0,0,0.0427960443859151,0.0329440307597887,0,0,0,-0.000934609210454104,0,0
