,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X600741.SH,X000100.SZ,X600031.SH,X600066.SH,X002292.SZ,X002506.SZ,X002241.SZ,X600118.SH,X002236.SZ,X002049.SZ,X002465.SZ,X000157.SZ,X000559.SZ,X002475.SZ,X600372.SH,X000338.SZ,X000568.SZ,X600089.SH,X600177.SH,X300124.SZ,X002074.SZ,X000869.SZ,X002294.SZ,X600867.SH,X300003.SZ,X601877.SH,X600498.SH,X002426.SZ,X002456.SZ,X300146.SZ,X002085.SZ,X600584.SH,X000977.SZ,X000623.SZ,X002008.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040415979692204,0.0750740996395725,0.107857202774405,0,0,0,0,0.159439418992498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570386443880379,0.0145992392727033,0.118057128411892,0.0867444412108709,0,0,0,0,0.0831237374883132,0,0,0,-0.0259494589077612,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.113930631886598,0,0,0,0,0,0,0,0,0.0229946233186911,0.109391538240528,0,0,0,0,0,0,0.0237034052637659,0,0,0,0,0,0.00767384543790118,0,0,0.0363918870305882,0,0,0,0,0.117764360737262,0,0,0,0,0.1028053499469,0.0495527636856971,0.0295083734553547,0,0,-0.00952208564840357,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0994755584324413,0,0,0,0,0.0893825766196546,0,0,0,0,0.131737938657008,0,0,0.0240182870557891,0.00923673578357615,0,0,0,0,0,0,0,0,0,0,0,0.0141035342720573,0,0,0,0,0.0024766909946049,0,0,0,0,0.177518193560396,0,0,0,0.00910150562356071,0,0.017211740516123,0.0375017515756295,0,0.00822603834261191,-0.0690704165703532,0,0,0,0,0,0
X600031.SH,0,0,0,0.100257193925354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550785989619666,0,0,0,0,0,0.0160829859491819,0,0,0.0617286759560774,0,0,0.0332871939687136,0,0,0,0,0.063735948058421,0,0,0,0,0.109387789175672,0,0,0,0.0116144632689027,0.00642209976881096,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360375224076657,0,0,0.118388437624489,0,-0.0180989887898236,0,0,0.165713129205684,0,0.0743441545753037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363241101772453,0,0.00497751121111262,0.331154246337689,0,6.93889390390723e-18,0,0,0.00879727563239974,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150212315593381,0,0.192800457823804,0,0,0,0,0.0601758774908103,0,0,0,0,0,0,6.93889390390723e-18,0.256361573614018,0,0,0,0.218948262021845,0,-0.360174019615832,0.115420106348062,0.360588033138943,0,-0.138159583592522,0,0,0,0,0.0641763414567006,0,-0.0623387270350757,-0.130332948608218,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258979531366954,0,0,0,0,0,0,0,0,0,-0.113684521982779,0,0,0.0603736575275767,0,0,0,0,0,0,0,0,0.00395961148414933,0,0.368015429867408,0,0,0,0,0,-0.0820522045012048,0.175797501383097,0,-0.03406029519631,0.00916222604726108,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176816967393581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920616684557244,0.0207806281422877,0.00715097186164044,0,0,0,0.200575985212909,0.292754344261412,3.46944695195361e-18,0.0171434038468163,0,0,0.0127751655086038,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116550622733313,0,0,0,0,-0.0647070009561176,0,0,0,0,0.263196734139571,0,0,0,0.0487264946380308,0,0,0,0,0,0,0,0.0763497754342257,0,0.112298281711694,0.120914813762901,0.0227510613105931,0,0.042757268449549,0.0406536478532783,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.163051512575303,0,0,0.113707834440542,0.012787246201123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164306780238846,0.00467225446665893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550296287219831,0,0.0380171601817089,-0.0148636332772339,0,0,0,0,0,0
X002049.SZ,0,0,0,0.104909231845463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558015344250181,0,0,0,0,0,0,0,-0.571230232809966,0,0.362236283151955,0,0,0,0,-0.0296886617926419,0,0,0.0874171368918093,0,0,0.416438443297118,0,0,0,0.0101650932638628,0,0,0.13705888764849,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600343604330164,0,0,0,0.0399901738130738,0,0,0,0,0.0836284756037213,0,0,0,0,0,0,0,0,0,0,0,0,-0.027674839954012,0.028104390154348,0.0460269019858177,0.0462038862236141,0.256272199083781,0,0.0720417763038155,0,0.044204415723772,0,-0.0127095193897397,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.15918533387936,0,0,0,0,0,0,0,0,0,0.433682807639473,0,-0.0765505920579242,0,0,0,0,0,0,0,0.0304222230425831,0,0,0,0,0.107389070546832,1.73472347597681e-18,0,0.0208400318067294,0.0184216543859655,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.125105704817236,0,0.0420727107819296,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245207473875093,0.0874074588927864,0.0523123759241649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350481620011691,0,0,0,0,0,0,0,0,0,0.115530616745325,0,0.0450988831931492,0,0.247993544351538,0.0205608571216223,0,0,-0.0169082237988536,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102143312812074,0,0.0874414839768368,0.0250285961184577,0,0,0,0,0,0,0,0,0,0,0.194932125668697,0,0,0,0,0,0,0,0.0162752728524246,0,0,0.0179925872550554,0,0,0,0,0.163043657283298,-6.93889390390723e-18,0,-0.0109395174010057,-0.0251346045497633,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.609076522111955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800874422342054,0,0,0.124841101381472,0,0.0177709332900331,-0.020259537843911,0,0.164982560664854,0.0587972464918756,-6.93889390390723e-18,0,0,0,0,0,-0.0235225580504211,0.00239471817921914,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983107635397926,0,0,0,0,0,0.127739248426457,0,0,0,0,0,0.158192874366232,0.0486172478249439,0,0,0,0,0,0,0.0955250120542601,0,0.0158854894236966,0.142038654777915,0,0,0,0,0,0.0167513293181143,0,0.00581323295692649,-0.00153432719735137,0,0,0,0,0,0
X000568.SZ,0,0,0,0.164248971800599,0,0,0,0,0,0.0955067645092061,0,0,0,0,0,0,0,0,0.0778681843795182,0,0,0,0,0,0,0,0,0,0,0.0063754923830702,0,0.0489071741399884,0,0,0,0,0,0,0,0,0.102747291157048,0,0,0,0,0,0.143999976837395,0,0,-0.0405409116346328,0,0,0,0,0,0
X600089.SH,0,0,0.137009145215174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786835561205159,0,0.0297525978466586,0,0.0483561336158754,0.00378860172129225,0,0,0,0,0,0,0.0179133571634385,0,0,0,0,0,0,0,0,0.146603067561128,0,0,0.0150345878464664,0,0.131762977646155,0,0.086677841217815,0,0,0.00478956059062651,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841828066213024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879748523135613,0,0,0,0.128112480665334,0,0,0,0.410271580232446,0.0900017649894108,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.21693666078246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22234468260611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548140207026764,0.153744987555675,3.46944695195361e-18,0.0299071987644839,0,0.0316045528452178,0.143589572869124,0,0.192370180989083,0,0,0,0.0719725477443651,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239516359349041,0,0.0311232254038697,0.02983311955338,0,0.0160991917009551,0.072511632453926,0,0.454723341251282,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0964566551224359,0,0,0,0.250986331742297,0,0,-0.0356549175498068,0.102665616373716,0,0,0,0,0,-0.0532853046716346,0.054397145541803,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133171409707712,0.0783926028654924,0,0,0,0,0,0,0,0.156033705519387,0,0,0,0.297902326485849,0,0,0,0,0,0,0,0,0,-0.0719764586883877,0,0.10508026542059,0,0,0,0,0.0896382598358437,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569593910082892,0.0828194295841579,0,0,0,0,0,0,0,0,0,0,0,0.130430776185736,0.0672015282253546,0,0,0,0,0,0,0,0.0514387103890354,0.063264581805549,0.0297285639971104,0,0,0.0294485522754313,0,0.00225545213349491,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.210370706678877,0.0945148627721396,0,0,0,0,0,0,0,0,0,0,0,0,0.0990493490896118,0.0462499731553828,0,0,0,0,0,0,0,0,0,0,0,0.120456549560839,0,0,0,0,0,0,0,0,0,0,0.163197513343558,0,0,0.0333405447591606,0,0.0773307014800219,8.67361737988404e-19,0,0,-0.0267845039343768,0,0,0,0,0,0
X300003.SZ,0,0,-0.103824818655402,0,0,0,0,0,0,0,0,0,0,0,0,0.0920956773722293,0,0,0,0,0,0.144703315139586,-0.0706239839686516,0,0,0.141272443663337,0,-2.77555756156289e-17,0,0,0,0,0.301480864336343,0,0,0,0,0,0,0.0913160810534668,0.299470977629508,0,0,0,0,0,0.0160391375699274,0,0.0315636097080037,0,0,0,0,-0.100835107359696,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257054349412161,0.0330606044375376,0,0.237662768653189,0,0.175878089146798,0,0,0,0,0.20728446871952,0,0,0,3.46944695195361e-18,0,0.0308723746226784,0,-0.0499940993574983,0,0,0,0,0.198567654226312,0,0,-0.191910054541758,-0.0803529389876234,0,0,0,0,0,0,0.101931237923426,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.297964694155861,0,0.208320338948811,0,0,0,0,0,0,0.0706777709890525,0,0,0,0,0,0,0,0,0.327686544370118,0,0,0,0,0,-0.0487787552690786,0,0,0,0,0,0,0,0,0.0151134929773531,0,0,0,0,0,0,0,0.145442875213128,-0.113622460266178,0,0.542849410146121,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0.291917407914221,0,0,0,0,0.102866908721003,0,0,0,0,3.46944695195361e-18,0,-0.101630946237812,0,0,0,0,0,0,0,0,0.0122312381210329,0,0,0,0,0.173892300671696,0,0,0.215302195487812,0,-0.0781959506990082,0,0.111199695306427,0,0,0,0,0,0.0180262205037828,-0.0132764835618461,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255197017321899,0.55165776097197,0.0678377351920607,0,0.0135546025239882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0170224752201759,0,0,0,0,0,0,0,0.00949131066554479,-1.73472347597681e-18,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613613786382633,0,0.231606210512409,0,0,0,0.118151331074595,0,0,0,0,0,0,0,0.0363143768013558,0.149455807675776,0,0.283982362499627,0,0,0.178129202974504,0,0,0,0,0,0,0,0,0,0.00211940439363025,3.46944695195361e-18,0,-0.0572862820745548,0.00263341456372906,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.129156402945709,0,0,0,0,0,0,0.0716835625300609,0.0797793092816037,0,0.0928882813880097,0,0,0,0,0.0760957624933535,0,0.147537059534562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096103463013773,0,0,0,0.0200522975371448,0,0,0.0830639703081262,0,-0.0474666436769429,-0.0313495978379838,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.128041933740844,0,0,0,0.10770597180852,0,0,-0.0044294782270266,0.130254639743392,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0824429721003216,0,0,0,0,0,-0.137839507866173,0.117373824547896,0,0,0,0,0,0.202945884258729,0,0,0.201203348365181,0,0.0270596392260211,-0.00819608969469581,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353641105642498,0.0265710102312009,0,0.169200017350185,0,0,0,0,0.10226728979538,0,0,0,0,0,0,0,0.0885964463502596,0,0,0,0,0,0,0.0883719423211833,0,0,0.039025332544782,0.0295225637820138,0,0,0.149337786476077,0.17306807780139,0,0.0636832575974643,-0.0355691841443916,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.116616020983658,0,0,0,0.164423667155143,0,0,0,0,-1.73472347597681e-18,0.109354384787181,0,0,0,0,0,0,0,0,0,0,0.440897053441056,0,0,0,0,0.0235461976702462,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0241350406468818,0,0.0369683132156115,0.0317982334558925,0,-0.00266669769775905,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.105889518947067,0,0,0,0,0.107996592296279,0,0,0,0,0,0,0,0.0793470630804002,0,0,0,0,0,0,0.0814415854896843,0,0,0,0,0,0,0.0332531955118336,0,0.140730519423434,3.46944695195361e-18,0.101618229010213,0,0,0.0979774110658665,0,0.111321199775726,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161400678184183,0.000372116047416013,0,0,0,0,0.155456802822302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042938142798827,0,0.215056383824241,0.159978165572153,1.38777878078145e-17,0,0.137125811350991,0,0.0842807290826863,0,0,0,-0.00840823594748314,0,0,0,0,0,0
Change_TY3M,0,0,0,0.000812273504107417,0,0,0,0.0690073513722904,0,0,0,0,0,0,0,-0.0734988682208432,0,0,0,0,-0.0126459374855358,0,0,0,0.0803365485755532,0,0,0,0,0,0,0,0,0,0,0,0,0.0960396995721318,0.0415940385295449,0,0,-0.09719127989514,0,0,0,0,-0.0429421674434688,0,0,0.01378982625176,0,0,0,0.0299945514401238,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460479221227138,0,0,8.67361737988404e-19,0,0.731031084730739,0,0,0,0,0,0,0,0.128226288736888,0,0,-0.439470873066212,-0.225284026857514,0,0,1.38777878078145e-17,0,0.0263992830610314,0,0,0,8.67361737988404e-19,0,0.135940321562116,0,0,0.0221739968229219,0,0,0.0180756547405846,0,0,0,1.33438174957338,0,0
TED,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.223549605604528,0,0,0,0,-0.0658518899875599,3.46944695195361e-18,-0.179028854811911,0,-0.59890676176695,0,0,0,0,0,0,0,-0.431488868061434,0,0,0,-0.0990822286691053,0,0,0,0,0,-0.0666476488965704,0,0,0.183692661471724,-0.0106668445007991,0,0.294159578912398,0,4.33680868994202e-19,0,0,1.58784140806781,0,0
RealEstate_excess,0,-0.0216905252260273,0,0.219917491540276,0,0,0,0,0,0,0,0,0,0,0,-0.013185493708991,0,0,0,-0.0666970057199391,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294309569499249,0,-0.102426799389101,0.102678028687218,-0.0125774624342393,0,0,-0.317509357799748,0,0,0,0,0,-0.0475174646724507,0,0.0379168153291835,-0.0112265256009491,0,0.171413136471957,0,-0.146209903356512,0,0
MKreturn,0,0,-0.106594083573404,0,0,0,0,0,0,0,0,0,0,0,0,0.067413545436469,0.0276608542965934,0,0,-0.156124738559732,-0.0523790574779241,0,0,0,-0.0711637427748743,0,0,0,0,0,0,0,0,0,0,0,0.0390489601543702,0,0,-0.125589893801423,0,-0.062902723583353,0.0852149430873432,0,0,0,0,0,0.143949378544202,-0.0643560274986856,0.552466791079626,0,0,0,0,0
MKvol,0,0,0,0.000102721774553237,0,0.000826017519039942,0,0,0,0,0,0,0,0,0,0,0.00191632248079421,-0.0105030332275401,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0.0118222942319976,-0.0106050632722013,-0.00133464030151359,0,0,0.065316995963955,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507913621580545,0,0,0,0,0,0,0,0,0,0,0.0106699880776963,-0.0169395840399215,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000458560170027631,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104840458967836,0,0.000756367633728171,0,0,0,0,0,0,0,0,0,-0.00119793407071492,0,0,0,0,0,0
