,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X600703.SH,X000338.SZ,X000568.SZ,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002007.SZ,X002008.SZ,X600487.SH,X000100.SZ,X600498.SH,X002456.SZ,X600566.SH,X000661.SZ,X002179.SZ,X000625.SZ,X300146.SZ,X600867.SH,X000596.SZ,X600809.SH,X000157.SZ,X002180.SZ,X300142.SZ,X600177.SH,X002294.SZ,X300136.SZ,X600089.SH,X600066.SH,X002506.SZ,X000977.SZ,X002241.SZ,X600372.SH,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.75858042850008,0.0186608931808177,0,0,0,0,0.0614441068285521,0,0,0,0,0,0,0,0,0,0.00150210608127242,0,0.059607601129819,0,0,0,0,0.037225484362649,0,0,0,0,0,0,0,0,0,0,0,-0.0113609268607659,0,0,0,0,0,0,0,0,0,0,0.0469474682442387,-0.0254604974904462,0,0,0,0,0,0
X600104.SH,0,0,0.180169392733997,0,0,0,0,0,0,0.0263701255169582,0,-6.93889390390723e-18,0,0,0,0,0.357487206766975,0,0,0,0,0,0,0,0,0.106629929563333,0,0,0.0156660936630797,0,0,0,0,0,0.187235301587176,0,0,0,0,0,0,0,0,0,0.0950377236290457,0,0,0,0,0,-0.161853465520378,0,0.00668153424495798,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.598115291559684,0,0.130881169821157,0.0190972937521159,0,0.118017157849255,0,0,-0.0458651020327384,-0.151543033314525,0.0519436592755574,0,0,0,0,0,0.0659075326309668,0,0,0,0,0,0,0,0.0168149664452867,0,-0.0411175773825048,0,0,0,0.215950341973679,1.73472347597681e-18,0.10849258931878,0,0,0,0.140087121617222,0,0
X600276.SH,0,0.0587882404952608,0.133177464845932,0,0,0,0,0,0,0.0107964830471207,0,0.0131396546532855,0,0,0.0316468150725606,0.395403208006426,0,0,0,0,0.0103094486284197,0,0,0,0,0,0,0.0442431413490009,0,0,0,0,0.0415632122894147,0,0,0,0.0248097937832732,0,0,0,0,0,0,0,0,0,0,0,0,0.089788386031734,0,0,0.0212409649867348,0,0,0,0,0,0
X000651.SZ,0.118620444022349,0,0,0,0,0.141309325316051,0,0,0,0,0,0.0404214808406996,0,0,0.231520796171772,0.131266267941091,0,0,0,0.0554429420529414,0,0,0,0,0,0,0,0,0,0,0,0,0.00484523164361282,0,0,0,0,0,0,0.0131984322379632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.177643952310946,0.0553576680622187,0,0,0,0,0.189600702875322,0,0,-0.0172245723221929,0,0,0,-2.16840434497101e-19,0.0976531502141186,0,0,0,-0.019575204281039,0,0,0,0,0,0,0,0,0,-0.0113024640723567,0,0,0.00373433924017645,-0.0301374331422978,0.08821175082819,0.245927045066988,0,0,0,0,0,-0.000940294787933866,0,0.119640365882397,0.0224286675970066,0,0,0,0,0,0,0,0.016850026051728,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.401812938573658,0,0,0,0,0,0,0,0,0.442850881052974,0,0,0,0,0.0386791218392774,0,0,0,0,0,0.00129714847408003,0,0,0.0216007465094798,0,0,0.107954587711075,0.0648462035303262,0.0600112301682684,0.125368420675436,0,-0.149450969864697,-0.00454544289551485,0,0,0,0,-0.0297780875378554,0,0,0,0,-0.0149284285153383,0,0,0,-0.00518892971844303,0.0391252868031419,0,0,0,0,0,0
X000725.SZ,0,0,0,8.67361737988404e-19,0,0,-0.0145178514338966,0,0,0,0,0,0,0,0,0.0400970141098114,0,0,0.0920730553400807,0,0,0,0,0.115725624318535,0.394615853620397,0.231585946710253,0,0.0644733212893273,0.0498760813656579,0,8.67361737988404e-19,0.0294519881385964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00416043358368001,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0728184947675024,0,0,0,-0.0187246790624887,0,0,0,0,0.23694147613327,0,0,0,0,0.272735189676562,0,0,0,0,0,-0.0467406459492211,-1.73472347597681e-18,0,0,0,0.018685812355344,0,0.0255271132922106,0,0,0,0,0,0,0,-0.11764283382691,0,0.222985486753621,0,0.219227431057907,0,0,0,0.0016456772807264,0,-0.0598988225834045,-0.0111584102757131,-0.0627029980249627,0,0,0,0,0,0
X000063.SZ,0,0,0.165263835472226,0,0,0,0,0,0,0,0,0.306012815726886,0.078558466557001,0,0,-0.020359335821356,0,0,-0.0274670152331454,0,0,-0.0654269883085228,0,0.375395289132756,0,0.143751769137336,0.192214489987949,0,0,0,0,0,0.0118571421328826,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.282739459432479,0,0,0,0,0,0,0.0157117901345488,0,0.0115088666477445,-0.0859853036642651,0,0,0,0,0,0
X600031.SH,0,0,0,0.0263777146853128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0420466310398858,0,0,0,0,0,0,0,0.127680332373649,0.0660214470823221,0.0720034443121538,0,0,0,0.304259177420052,0,0,0,0,0,0,0,0,0.255174958182522,0,0.0438369521789483,0,0,-0.0272052856612705,0.0399998551974426,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.0570443319717302,0,0,0,0,0,0,0,0,0.0984871552068973,0,0,0,0,0,0,0,0,0,0,0.520470857655289,0,0.301396609043454,0,0,0,0,0,0,0,0,0,0,0,0.121663707056957,0,0,0,0.142416791439464,0,0,0,0,0,0,0.0104007229707997,0.0730573453886979,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137404743504683,0.313592800566673,0.0139580127411646,0,0,0,0,0.0693466418220891,0,0,0.450344696624475,0,0.304334790914929,0,0,0,0,0,0,0,0,-0.0766436404648276,0,0,0,-0.21746774052116,0,0,0,0.151939058016151,0,0,-0.0592569419746063,0,0,0,0,0,0,0
X000338.SZ,0,0.105181128960284,0,0,0.105373483008759,3.46944695195361e-18,0,0.038644357947666,0,0,0,0,0,0,0,0,0,0,0.0018755339053053,0.0174726643568067,0,0,0,0,0,0.0773914395355563,0,0,0.0521559602307184,0,0,0.0932684193287398,-0.0706294651456037,-1.73472347597681e-18,0.072612519212693,0,0,0,0,0,0,0,0,0,0.0255097609435246,0,0,0,0,0,0,-0.00363814426163526,0,0,0,0,0,0,0
X000568.SZ,0,0.064810073994836,-0.0864724518235306,0,0,0.289801620818596,0.0601299964337958,0,0.158144457380078,0,0,0,0,0,0,0.0414173706537652,0,0,0,0,-0.0186217900794142,0.104156620354237,0,0,0,0,0,0,0,0,0,0,0,0,0.380901383123492,0,0.180795972002652,0,0,0,0,0,0,0,0,0,-0.0363957735487314,0,0,0,0.0864461631622385,0,0.0237299481417175,0,0,0,0,0,0
X300003.SZ,0,0,0,0.618743660688144,0,0,0,0,0,-0.118861702075385,0,0.109538734020164,0,0,0.0258536638514148,0,0.0985645835622017,-0.368753728067111,-0.0325556194458756,0,0,0.308638975483336,0,0,0,0,0,0,0,0,0,0,0.0669616238882641,0,0,0,0,0,0,0,0.0925660058528885,0,0,0,0,0,0,0,0,0,0,-0.00539177698159168,0,0,0,0,0.060623514563287,0,0
X600741.SH,0,0,0,0,0.0650433050728612,0,0.0349434286978551,0,0,0,0,0.0630352180798521,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.135454356126456,0,0.0204039066631132,0,0.209801657786956,0,0,0.080552955954596,0,0,0.104494681961692,0,0.140631755579804,0,0,0,0,0,0,0,0,0.0185133884230689,0,0,0,0,0,0,0
X601877.SH,0,0.0134184608532393,0,0,0,0,0,0,0.11863563926287,0.000525680936405191,0,0.0242283587724833,0,0,0,0,0,0,0,0.0545757073260361,0,0,0,0,0,0,0.196035794496351,0.0282691174452152,0,0,0,0,0,0,0,0,0,0.0145447779712954,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0197593369635316,0,0,0,0,0,0,0
X600271.SH,0,0,-0.187168899368505,0,0,0,-0.07544469941987,0,0,0,0,0,0,0,0,0.0129506448355361,0,0,0,0,0,0,0,0.168755576033981,0,0,0,0,0.116345508720517,0.470227591020327,0,-0.141284381386414,0,0,0,0,0.026318291124512,0,0,0,0,0,0.085145196530971,0,0.534578656499,0,0.282674218915299,0,0,0,0.124042059231265,-0.0152151628422706,-2.16840434497101e-19,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0925320529425066,0,0,0.0122818803434168,0,0.610906619711845,0,0,0,0,0,0,0,0.123501547367722,0,0,0,0.0363528518669133,-0.0105902754566992,0,0,0,0.0284639100374203,-0.0418626054510124,0,0.0869697137747509,0,0.0724044182457036,0,0.0520812369885721,0,0,0,0,0.0849700323603156,0,0,0.0695873167864596,0,0,0,0,0,0,0,0,0,0,-0.0328791147035382,0.0115847421040441,0,0,0,0,0,0
