,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X600031.SH,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002508.SZ,X002456.SZ,X601877.SH,X300124.SZ,X600271.SH,X600118.SH,X002085.SZ,X600089.SH,X600522.SH,X600177.SH,X000157.SZ,X300136.SZ,X300003.SZ,X002007.SZ,X600372.SH,X000981.SZ,X002008.SZ,X002294.SZ,X600867.SH,X600699.SH,X600487.SH,X600566.SH,X600809.SH,X000066.SZ,X000596.SZ,X002074.SZ,X300115.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.120215042057304,0,0,0,0,0,0,0.234055677800005,0,0,0,-0.034614007569291,0,0,0,0,0,0.0473940426927451,0,0,0,0,0,0.064234809601602,0,0,0,0,0,0,0.0194919801588423,0,0,0,0,0,0.145257972492297,0,0,0,0.155655331642736,0,0.0158901636802809,0,0,-0.00329138431600417,0,0,0,0,0,0,0
X600104.SH,0,0,-0.0539514900052531,-4.33680868994202e-19,0,0,0,0,0.0459347355086141,0,0,0.397978601628831,0,0.309851574852918,0,0,0,1.73472347597681e-18,0,0,0,0.00828748288139505,0,0,0,0,0,-0.198895555406445,0,0,0,0,-0.0172918237964495,-0.0320925501826856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755042019787668,-0.0108199635576372,-0.00128759191889545,0,0,0,0,0,0
X002415.SZ,0,0,0,0.142215094553823,0,0.116666686760302,0,0,0,0,0,0,0,0,0,0,0,0.311624899229888,0,0,0,0.021677849955906,0,0,0,0,0,0,0,0,0,0,0,0,-0.162581856256037,-0.188627971756674,0,0,0,0.0297348427322847,0,0,0,0,0,0,0,0.0794098813382995,0,-0.105484597144328,-0.0117720899663673,-0.0147914802468853,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0949023551009083,0,0,0,0.0866057615559772,0,0.193281567930585,0.0353987968299971,0,0,0,0,0.0250116333294038,0.0924590050335993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0845397355086319,0,0,0,-0.0893490208292039,0,0,0,0.112608701316795,-0.0190017728779406,0.0376588344679547,0,0,0,0,0.0168855684020063,-0.0108059678883571,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0624602502582908,0,0,0,0.133027085944099,0,0,0,0,0.28986316626064,0,0.0401628940371131,0,0,0.113645027662599,0,0.141769666023053,0,0,0,0.0496835951478919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768864790640218,0,0,0,0,0,0.000844990820689598,-0.0590668939054623,0,0,-0.034986790957306,0,0,-0.000982189206140025,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0844458844332894,0,0,0,0,0,0,0,0.123372692159995,0,0.168137391987924,-0.328902934923293,0,0.0824811737994409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358104852862781,0,0,0,0,0,0.272097813981908,0,0,0,0,0,0,0.0130865286382815,0,0.126482900853579,0.0733447553900782,-0.0541186728694545,0.0388732462088453,0,0,0,0,0,0
X600276.SH,0,0,0,0.126765720638676,0,0,0,0,0,0,0,0.123897127929803,0,0,0,0,0,-0.132333270492833,0,0,0.0228498882880656,0,0.0854180231468846,0,-0.0252766646939563,0,0,0,0,0.110470763399115,0,-0.173240140518397,0,0,0,-0.0552218638332204,0,0,0,0.201232991777508,0,0.0759841542641479,0,0.0600604696108714,0,0.0679851236711741,0,0,0,0,-0.00777517764146486,0.0184813214984596,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.203372556936016,0,0,0,0,0,0,0,0.318966146309174,0,0,0,0.114054076477054,0,0,0,0,0,8.67361737988404e-19,0.0291701515812255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145637771658535,0,0,0.0911668973608522,0,0.0421229990248648,0.0541304694830108,0,-0.0191737678923058,-0.0496447197411778,0.0495783075412828,0,0.0169266313565985,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.00971203318162651,0,0,0.173795169788635,0,0,0,0,0,0.0349572264433071,0,0,0,0,0,0.0338863995991032,0,0,0,0,0,0,0,0,0,0,0,0,0.0243385328855354,0,0,0,0,0.00925443332297101,0,0,0,0,0,0.10680041866552,-0.0137466251243178,0,0,0.0405767005083653,0,0,-0.00182597246158295,-0.0155788385972433,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.008073711484993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16002018752764,0,0,-0.197474723674649,-0.0565100299807677,0,0,0,0.0477376748905591,0,0,0.118019768840663,0,0,0,0,0,0,0,0,0,-0.132807658142907,0,0.0327727845659185,0,0,0.0054712985331771,-0.00581901688576823,0,0,0,0,0,0
