,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600690.SH,X600031.SH,X000100.SZ,X600276.SH,X000338.SZ,X000157.SZ,X002241.SZ,X600703.SH,X600372.SH,X600089.SH,X600741.SH,X600271.SH,X002236.SZ,X600066.SH,X601877.SH,X002129.SZ,X600582.SH,X600177.SH,X600118.SH,X000623.SZ,X000581.SZ,X000550.SZ,X000559.SZ,X000568.SZ,X002475.SZ,X300124.SZ,X000800.SZ,X000869.SZ,X300146.SZ,X000400.SZ,X000977.SZ,X002294.SZ,X000050.SZ,X600839.SH,X600060.SH,X300003.SZ,X600498.SH,X002292.SZ,X002465.SZ,X002456.SZ,X600166.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.172717742572894,0,0,0,0,0,0.110706590357324,0,0.0250697728175994,0,0,0,0,0,0,0,0,0.176278584179348,0,0,0.166070218003275,0,0,0,0.0452583448669999,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282771192971636,0,0,0,0,0,0.0376152386116612,0,0,0,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,-0.00448629389277524,-0.0473027957380443,0.228902066690886,0.247284512198598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365031563794369,0,0,0,0,0.212799870229196,0,-0.00498568687744687,0,0,0,0,0,0,0,0,0,0,0,0,0.0168770808619056,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.229127852505211,0,0,0.229733958993516,0,0,0,0,0,0,0,0,0.0697400329106026,0.088206394280577,0,0.0420717919352686,0,0,0.105629316511092,0.0432617095937147,0,0,0,0,0.106969265422626,0,0,0,0,0,0,-0.0433961194675105,0,0,0,0,0,0,0.0726070816343377,0.000661794273293261,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.108632112621281,0,0.0632071039990623,0,6.93889390390723e-18,0,0,0.20991910077119,0,0,0.098703638492121,0,0.130718842488415,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00995419898200113,0.131904059106453,-0.0685173940142644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318356700317672,0,0,0,0,0.024934562804221,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.326000833108525,0,0,0.0250239649968079,0,0,0.0824618810514829,0,0,0,0,0,0,0,0.0104208306095692,0,0.252015413112774,0,0,0,0,-0.182781780590967,0,0,0,0.0875171090390547,0,0,0,0.0109291081394616,0.200348067904353,0,0,0.178314869937858,0,0,0,0,0,0.0990736683060821,0,0.0354147217019596,0,0.0859290780145069,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0197379295648136,0,0,0,0,0,0.123092326878597,0,0,0,0,0,0,0,0,0,0,0.305591641724667,0,0,0,0,0.106416578968123,-0.0524863969105899,-0.022523679302833,0.0769762604912776,0,0,0.0974803841178118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.115104133482679,0.0010090643635921,0,0.12762048340405,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.399956251899763,0.0771606401639426,0,0,0.0334302321203706,0,0,0,0,0,0,0,0,-0.00955114414091418,0.0247315252119211,0.162665046469379,0,0,0,0.0912940008760596,0,0,0,0,0,0,0,-0.103609014683511,0,0.211171011933186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290252638191535,0,0,0,0,0,0
X000858.SZ,0,0,0.0462774231561368,0,0,0,0.083513658181555,0,0.0863464619914659,0,0.144715865318893,0,0,0,0.00643844894518924,0,0,0,0,0,0,0,0,0,0,0,0.0478925613306996,0,0.0690813953172274,0,0,0,0.064860980181418,0,0,0.120160736960111,0.121025631618649,0,0,-0.0325464439514668,0,1.0842021724855e-19,0.0892551374316919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0.0101443154043789,0,0.157669750070655,0,0,0,0,0.0461677252295401,0,0,0,0.0872092746397767,0,0.169377600488358,0,0,0,0,0,0,0,0,0,0,0,0,0.0300104297166024,0,0.0958292024018928,0,0,0,0,0,0.0640527333452737,0,0,0,0,0,0,0,0,0,0,0.211681674452195,0,0,0,0.0107704361660196,0,0,0,0,0,0,0,0,0
X600690.SH,0.185171618065954,0,0.230155450344006,0,0,0,0,0,0,0,0,0.0170422769827381,0,0,0,0,0,0,0,0.0454585064965488,0,0.0444612997573824,0,0,0,0,0.0856486669600545,0,0.0181744521267652,0.0792621617139934,0,0.0136155663596485,0,0.0565032559610187,0,0.104439890245287,0,0,0,0,0,0,0,0.0738569229744732,0,0.0357309553942046,0,0,0,0,0,-0.0417310613375016,0,0,0,0,0,0,0
X600031.SH,0.0428228346501084,0,0,0,0,0,0,0,0,0,0,0,-0.0186891242490192,0,0.730876309547353,0,0,0,0.0358846742280028,0,0,0,0.0483137321676773,0,0,0,0.0417943747186976,0,0.132428281086239,0,-0.0494207480609292,0,0,0,0.00395344524520165,0,0,0,0,0,0,0.0171121669524217,0,-0.0328053343760278,0,0,0,0,0,0,0,-0.00820189277312494,0,0,0,0,0,0,0
X000100.SZ,0.0682663218726621,0,0,0,0,0,0,0,0.0244985634560063,0,0.00884568630117527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11544817319881,0.090326852595155,0,0.0681090976141816,0,0,0.00161571955079591,0,0,0,0.0590944854710655,0,0,0,0,0,0.0474456015672231,0,0.273217220864589,0,0.114145653806516,0,0,0,0,0,-0.0348653456176969,0,0,0,0,0,0,0
X600276.SH,0,0,-0.0477532056371389,0,0.0254848197340312,0,0,0,0,0,0,0,0,0,0,0,0.0988700720780449,0,-0.0130204175424451,0,0,0.0403993120115779,0.226615902777181,-0.182121762435486,0,0,0,0.0804331324853118,0,0,0,0,0,0,0,0,0.12707789404102,0,0,0,0,0,0,-0.0195862685870035,0,0,0,0,0,0,0,0.0435126079405488,0,0,0.0254778511199649,0,0,0,0
