,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X000063.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X000977.SZ,X002241.SZ,X601877.SH,X600741.SH,X000661.SZ,X000157.SZ,X600584.SH,X600522.SH,X002180.SZ,X002074.SZ,X000733.SZ,X000066.SZ,X600460.SH,X600702.SH,X002463.SZ,X300142.SZ,X300003.SZ,X000800.SZ,X002007.SZ,X000988.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0,0.0419643199150787,0,0.123283798768334,0,0.111877335248001,0,0,0,-0.0241493531757683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208269477118833,0,0,0,0,0,0,0,0,0,-0.013455103505377,0,0,0.256776576436906,-8.67361737988404e-19,-0.0793928546432463,0,0,0,0,0,0.0594764568855116,0.0258621932767456,-0.0628911791050966,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.034028040374961,0,0.0848298378213863,0,0,0.0451777462612324,0,0,0,0,0,0.074219198256056,0,0.0851650563483858,0,0,0.140930892917864,0,0,0,0,0,-0.116003552017358,0,0,0.0173648988532404,0.133244423663661,-0.254603701682025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114927672174497,0,0,0.00860919727823579,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.011469744331493,0.0293157896224345,0,0,0,0,0.0527617249272488,0,-0.0142192730472403,0.19204602352296,0.0690326915284671,0,-0.0132906306863884,0,0,0,0,0,0,0.0951833159853609,0.0274192347748056,0,-0.0401996993355368,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00731301459177693,0,0,0,0,-0.0146076212184381,0,0,0.00494682467227086,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.119697087500474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760510640582061,0,0,0,0,-0.0132032768886413,0.00582805372366541,0.440564633901396,0.00201917135073588,0,0.0254961415374328,0,0,0,0,0.16034831696344,0,0.0275590156943226,0,0,0,0,0,0,0.152021641738475,0,0,0,0,0,0.0714880531681773,0.113911087035773,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0232815707593911,0,0,0,0,0,0.0589569292733228,0,0,0,0,0,0,0,0,0,0,0,0.1514117932449,0,0.0345090763518487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160584181843217,0,0,0,0,0,-0.00719336320113346,0,0,0,0,0.0499054195021293,0,0.229432675516008,0,0.0148177208860519,0.0444756513730103,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.177263651807927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187048863605038,0.277129126748868,0,-0.636760197767146,0.137200972103067,0,0,0,0,0,0,0,0,0,0,0.0289912111973869,0.0156622783775779,0,0,0,0,0,0,0.0469655738795497,-0.421557119765036,0,0,-0.0725240288885459,0,0,0,0,0,0
X600031.SH,0,0.0173501842775799,0,0,0,0,0.00256624083537044,0,0,0,0.135663333246587,0,0,0,0,0,0,0,0.0697839523916629,0.025602409101473,0,0,0,0,0,0,0.0451055595776849,0.0434948546686661,0.0237215391216467,-0.0469238777065641,0,0,0,0,0.148509848177366,0,0,0,0,0,0,0.119577909336186,0,-0.011056390481928,0,0,0,0,0,0,0,0.0186850921445329,-0.00482853856523881,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00295336755230906,0.0616681198115492,0.17749889894843,0.0123481602213416,0,0,0,0.0284096768623783,0,0,0,0,0,0,0,0,0,0,0,0,0.0714074150785519,0.056568463402948,0,0,0,0,0.386091962879279,0,-0.0260688731686372,0,0,0,-0.0241845050866958,0,0,0,0,0,0
X000596.SZ,0,0.20830193091412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692030161773604,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141140121587019,0,0,0,0,0,-0.0424462554318969,-0.0714689263516528,0,0,0.0990261866527162,0,0,0.177065428753842,-0.0753675422608936,0,0,0,0,0,0,0,0,-0.0112957314813772,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0674678738398339,0.12989945545203,0.291383842216293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28861587702356,0.0186584391758291,0,0,0,0.172977424828467,0,0,0,0,0,0,0,0,-0.0803394292027189,0.0956472865473691,0,0,0,0,0,0,0.0582853915917767,0,0,0.0424848392639547,0,0,0,0,0,0,0
X300014.SZ,0,0,0,-0.0138398631705173,0,0,0,0,0,0.0091938097582783,0,0,0,0,0,0,-0.144605177994459,0,0,0,0,0,0,0,0,0.149430464864776,0,-0.0270222104331491,0,-0.0379084867158709,0,0,0,0.0487208572482894,0,0,0,0,0.676481536785138,0.114433788146778,0,0,2.71050543121376e-20,-0.0140448055698383,0,0,0,-0.124897336783334,0,0,0,-0.0167384104230059,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0679713930191167,0.021842089938738,0,0,0,0,0,0,0.136566852423672,0,0.154780162743599,0,0,0,0,0,0,0,0,0.0457309171310312,0.0509366721476589,2.71050543121376e-20,0,0,0,0,0,0,0.0504221863593464,0,0.0947295793164412,0,0.0348094956508918,0,0,0,0,0,0,0,0.0106229174236875,0,0,0.0436912686110716,0,0.0553174434431458,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0454620927098681,0,-0.0322001255844536,0,0,0,0,0,0.0122546473616665,0.0307649372593747,0,0,0,0,0,0,0,0,-0.00903704023858772,0.0198336541093,0,0,0,0,0,0,-0.0750844281630052,0,0,0,0.273130080876917,0,0,0,-0.0502425701216072,0,0,0,0,-0.0236592882911034,-0.130356468007448,0,-0.00194481343491921,0,0,0,0,0,0,0
X600089.SH,0,0,1.73472347597681e-18,0,0.0757028941889965,0,0.0436216246223868,0,0,0.0901658985164442,0,0,0,0,0,0,0,0.211781264866725,0,0,0.0784761362398546,0.281113134785029,0,0,0,0.0395213589084459,0,-0.0476217944961453,0.0677853980468376,0,0,0,0,-0.025669078691152,0,0,0,0,0,0,0,0,-0.0222521958001752,0,0,0,0.103222405584364,0,0.0631980583796961,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0.0375856872884547,0,0,0,0.264300409078782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274286389189638,0,0,0,0,-0.0712183427514667,0,0,0,-0.264957046151547,0.137855863371475,0,0,0,0,0.256572799693056,0,0,0,0,0,0,-0.188458898783982,0,0,0,0,0,0.2798410422382,0.0644740586158201,0,-0.0867427086786736,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.215411846483532,0,0,0,0.235115152221996,0,0.00914335720655674,0,0,0,0,0.133892740228647,0,0,0,-0.174894089624846,0,0,0,0,0,0,0,-0.161605310327878,0,0,0,0,0,0,0,0.0159705459756399,0.55740837577885,0.190294108263352,0.0538516413713139,0,0,-0.0799823052363051,0,0,-0.158031064306529,0,0.0643726699460903,0,-0.30543954917272,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0902016908630421,0,0,0,0,0.388190424505227,0,0.0387535733425715,0.0495483253544394,0,0,0,0,0,0,0,0.0264731532580346,0,0,0.029366046876978,0,-0.0146274620473618,0,0,0,0,0,0,0,0.0138827070535233,0,0.0306330652742969,0,0.0273044716561456,0,0,0,0,0,0,0,0,0,0,-0.0204985949786533,0,0.184869286782541,0,0,0,0
X002236.SZ,0,0,0.642766067165344,0.3669927541013,0,0,0.204083558476759,0,-0.274405151858637,0.0456848943055848,0,0,0,0,0,-0.179223068288091,0,0,0.209704979404731,0,-0.0117479671337334,0,0,0,-0.122176614917841,0,0,0,0,0.254260492825899,0,0,0,0,0.144957781297283,0.0590106829712701,0,-0.0949422178208602,0,-0.0771487854359826,0,0,0,0.268512969554394,0,0,0,0,0,0.243979454640356,0,0.0324429548657454,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320306766395491,-1.0842021724855e-19,0,0,0.0022640285998744,0,0,0,0,0,0,0.0361362013784985,0.36220999889139,0,0,0.010577809561612,0,0,0.249710883346855,0,0,0.0495126838030571,-0.206974824722327,0,0,-0.237262307462089,0,0,0,0,0.0858639106356809,0,0,0.254260025520834,0,0,0,0,0,0,0
X000977.SZ,0,0,0.11244666856493,0,-0.394289707177608,0.16487914007732,-0.37127489862947,0,0.151658152740586,0,0,0,0,0,0,0,0,-0.300972054775396,0,-3.46944695195361e-18,0.0506562565712709,0,0,0,0,0,0,0.452320680981687,0,0,0,0,-0.124573994081463,0,0,0.332865099336562,0.423018018678451,0,0,0,-0.392396644920815,0,0,0.291486628602517,0,0,0,0,0,0,0,0.0507578102887258,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0321884717332394,0,0,0,0.214688998577791,0,0,-0.188064592847895,0,0.38652775708173,0,0,0,0,0,0,0,0,0,0,0,-0.161037337508823,0.289245203219632,0,0,0,0,0,0,0,0,0,0,0.376897112605731,0,0,0,0,0,0.28741679823494,0.070147083407908,0,0,0,0,0,-0.243586331321132,-0.259577087211702,0,-0.0344982858328873,0.172435571275508,0.596214637254569,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0103521394919338,0,0,0,0,0,0,0,0,0,0.0569796361720834,0.144338207802932,0,0,0.0582425269635235,0,0,0,0,0,0,0,0,0,0.0694276246553699,0,0,0,0,0.120700044290258,0.0490328085144062,0,0,0,-0.0521282502003611,0.0218131412068853,0.00670027755764806,0,0,-8.67361737988404e-19,0.0445015723891143,0,0.0224773194061416,0,0,0,0,0,0,0
X600741.SH,0,0,0.00997339076710318,0,0,0,0,0,0,0,0,-0.136724577561457,0,0,0,0,0,0,0,0,0.0040782428899803,0,0,0.0262820914092177,0.0589858522698267,0,0,-0.034663822841448,0,0.0183116508770467,0,0,0,0,-0.0594319157627575,0,0,0.0506455745345376,0.165330756585869,0,-0.00138106181646483,0,0,0.0135621497761517,0,0,0.00631612657530723,0,0,0.0434995932633492,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.300006759727225,0,0,0,0,0,0,0,0,0,0,0,0,0.207982715013146,0,0,0.159481506134593,0,0.14656973425157,0,0,0,0,0.0501681744344755,0.157527140148216,0.190826034007807,0,0,0,0,0,-0.00477498927708608,0.111190231310916,0,0,0,0,0,0,0,0,0,0,0,-0.420199344060931,0,0,-0.0733563533417195,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156624951191033,0,0,0.415342118073186,0,0,0,0,0,0,0.0544400192351517,0,0,0.0428765836225483,0.0292802195994993,0,-0.0829185358904381,0,0,0,0,0,0,0,0,0,0,0,0,-0.00783572563198996,-0.0302756844733305,0,0,0,0,0,0,0,0,0.0510206411152257,0,0,0,0,0,0
X600584.SH,0,0,0,-0.0206006649618065,0,0,0,0,0,0.112796209366486,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.343779154883133,0,-0.266535156558697,0,0,0,0,0,0.111377948485203,0.259634581870772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112737331282572,0,0.112902926415167,0,0,0,0,0,0.088939514218899,0,0,0,0,0,0,0
X600522.SH,0,-0.137844723862556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112458605926699,0,0,0,0,0.048611675751774,0.19549951644791,0,0,0,0,0,0.12745322615751,0,0,0,0.0370362789936613,0,0,0,0,0,0,0,0,0.0760973159136026,0,0,0,0,0,0,0,0.0309742815060086,0,0,0,-0.0670646379273247,0,0,0,0,0,0
X002180.SZ,0,0,0.0395544542613834,0,0,0.128620066058346,0,0,0,0.0147063359640337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621158160275778,0,0,0,0,0,0,0.159802522954066,0,0,0.277544817334259,0,0.0846631219132074,0,0,0,0.0912370239893131,0,0,0.0209952751499546,-0.0688908484846055,0,-0.0385826857806049,-0.0229109434837073,0,0,0,0,0,0
X002074.SZ,0,0,0.0913944648831957,0.109282783309354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486287977089653,0.0308182776847672,0,0.0234454676130991,0,0,0,0.00644314589996368,0,-0.0223932622674272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937616081335977,0,0,0,0,0.00983910195918804,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0.0290094406928895,0,0,0,0,0,0,0,0,-0.119322214045705,0,0,0.0100462164779438,0,0.0564637236266588,0,0.25857739475088,0.0310544626382002,0,0.0546244524363075,0,0,0,0,0,0,0,0,0,0,0,0.0518479821000112,0,0,0,0.286161885329265,0.0324007834053537,-0.0320908758131465,0,0.171513329303037,0,0,5.42101086242752e-20,0.0141699585366961,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.3274030246084,0,0,0,0,0,0,0,0,0.142149284270277,0,0,-0.176910430983895,0.0585715474274454,0,0,0,0.248514788046723,0,0.153817135283451,0,0,0,0,0,-0.0100085348382696,0,0,0.0258773561933405,0,0,0,0,0.293385257811275,0,0.0425064388091478,0,0,0,0,-0.042607590739454,0.0273182318575618,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.175925252015763,0,0,0,0,0,0,0,0,0.0780434146326817,0,0,0,0.0239364996578281,0,0,0,0,0,0.144130150029644,0,0.114107128398454,0,-0.0234270309528458,0,0,0,0,0,0.0279074090686461,0.206908333775962,0.146441407528607,0,0.111741711053013,0.00857407527008063,0,0,0,0,0,0,0,-0.153569657420271,0,0,0.0297278191720227,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.488829221079991,0,0,0,0,0.402795645232445,0,0,0,0,0,0,-0.160457730085259,0,0,0.360999596241286,0,0,0,0,0,0,0.362677150715316,0,0,0,0,0,-0.207078573770947,0,0,0,0,0,0,0,0,-0.1599527799388,0,0,-0.208470881686264,0.163280951773132,0,0,0,0.135796314741876,0,0,-0.0878589906477953,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,-0.124874314573998,0.178022633838895,0,0,0.0997286545681846,0,0,0,0,0,0,0,0,-0.0617555791596174,0,0,-0.0911697199382495,0,0,0,0,0.100287384372716,-0.0641112341703915,0.368424785651643,0,0.139265168787226,0,0,0,0,0,0,0,0,0,-0.362502754120947,0.105168626458365,0,0.12721157917904,0,0,0,0,0,0.278224818210576,0,0,-0.0432870205755587,0.146321424070646,0,0,0,0,0,0
X300142.SZ,0,0,0.0360635942334155,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101389831657225,0,0.0882945311422099,0,0,0.197953614473733,0,0,0.0341262753953696,0.107700613668356,0,0,0,0,0.017240446519693,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0629631770582553,0.0667347602684142,0,0,0.0334366976467277,0,0,0,0,0,-4.33680868994202e-19,0.0784964880151105,0,0.0351863494373647,0,0,0,0,0,0,0
X300003.SZ,0,-0.0243603605703399,-0.0751580316138824,0,0,0,-0.091733113080552,0,0,0.0305388034576331,0,0,0,0,0,0.02943349930294,0,0.0467509997280009,0,0,0,0,0,0,0.0233983010380152,0,0,0,0,-0.00693636872792714,0,0,0,0,0,0.162769597826185,0.0059799089181383,0.16520446796351,0,0.0539846000761725,-0.119056552764951,0,0,-0.0711429709164546,0,0,0,0.575258618906219,0,0.0525705323523848,0,0.00313680320156157,0,0,0,0,0,0,0
X000800.SZ,0,0,0.128008163957349,0,0,0.0581307924518852,0.00965323259509814,0,0,0,0,0,0,0,0,0,0,0.151496857224367,0,-0.0129467715957917,0,0.211710839397899,0,0.14608648895607,0.00207107735988543,0,0,0.00438246196960131,0,0,0,0.0485758659941743,0,0,0,0,-0.00619421693508865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696751170198599,-0.0630935477846781,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.112873543943092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787830388771483,0,0.0129001496664449,0.0195315507796065,0,0,0,0,0.0705343156129223,0,0,0,0.0472089636814922,-0.143541771558712,0,0,0,0.251020435234093,0.10392562528232,0,0,0.0133595317768869,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X000988.SZ,0,0,-0.0772702448578724,0,0,0,0.351131943854484,0,0,-0.0848960932573057,0,0,0,0,0,0.261211401921758,0,0,0,0,0.0798411630266986,0,0,0,0,0,0,-8.67361737988404e-19,0,0.100001293326292,0,0,0,0,0,0,0.114441019906337,0.426727336843463,0,0,0,0,0.0154740517139627,0.283885751194976,0,0,0,0,0,0,0,0,0.140989706797732,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,-0.247692893320611,0.0519002063036323,0,0,0.158484034744849,0,0,0,0,0,-0.161664713981952,0,0.153214630424847,0,0,-0.00180354634272435,0,0,-0.223030718672741,0.00429093728285489,0,0,0,0,0,0,0,0,0,0,0,0.251473443278979,0,0,0,0,0,0,-0.0861852609027478,0,0,0,0,0,0,0,0.0148525215920674,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.231992629037261,0.00851699184207562,0,0,0,0,0.415942868159841,3.46944695195361e-18,0,0,0,0,-0.309931265278784,0,0,0,0,-0.0224013789299994,0,0,0,0,0.110479127484683,0,0,0,0.0409291052802071,0,0,0.0422866969021836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371468570635824,0,0,0,0,0,0,0
Slope,0,0,0,0,0.302051179235341,0,0,0,0,0,0,0,0,0,0,0.30858740406683,0,0,0,0,0,-0.206560205583201,-0.23794928503001,-0.0655149654717797,0,0.204818604139285,0,-0.0715175361339206,0,0.187003990571276,-0.236139993631693,0,0,0,0,-0.27728609497056,0,0,0,0,0,0,0.0455131307860992,0,0,0,0,0,0.100291500992495,0,0,0,1.45061286929921,0,0,0,0,0,0
TED,0,0,-0.751497223690729,0,0,0.229541180556847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329220769676478,0,0,0,0,0,0,-0.0124963689193955,-0.119802520718906,-0.136713141401607,0.815494022092457,0,0,0.10909530760913,0,0,-0.158252195933516,0,0,-0.40048143330533,0.371755996018108,0,0,0.137438379408299,0,0,0,0,0.0240507462758368,0,0,0.370912173328649,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0634484808571474,0,0,0,0,0,-0.0266598731909042,0,0,0,0,-0.0213711808200481,0,0,0,0,0,0,0.0202343085198938,0,-0.00893995086724861,0,0,0,0,0,0.034347893896743,0.0874763623586762,0.0422781758428707,0,0,0.0248341705547764,0,0.0552490249248331,-0.0890011855925828,0,0,0,0,0,-3.46944695195361e-18,0,0.0775413321938944,0,0,0,0,0,0,0
MKreturn,0,0,0.0251992419035188,0,0,0,0,0,0,-0.127557988361146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124186574330032,0,0,0,0,0,0.0396002760228036,0,0,-0.102559206829377,0.0360275376620228,0,0.0624972192661569,0,0,-0.00560436910712835,0,0,0,0,0,0,0,0.0437904615352503,-4.33680868994202e-19,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000315530839276382,0,0,0,0,0,0,-0.00105325011611845,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00045155883951729,0.000955056798999594,0,0,0,0,0,0.00158247084440848,0,0,0,0,0,0,0,0,0,-0.000891310265838325,0,0.000247674005814328,0,-0.00365076507000397,0.00251915166312477,-0.0040548082474468,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00245983368657837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000345148982400748,0,0,0,0,0,0,0,0,0.000615333036774766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203301778549724,0,0,0.00390734669512762,-0.0056839242230614,0.00322382315831787,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00632166236372281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197594431090132,0,0,0.00166549716222132,0,-0.00202486541958517,0,0,0,0,0,0,0,0,0,0,0.00620668566668202,0,0,0.00098999194919826,0,0,0,0,0,0,0,0.0223530329369333,-0.0229844640179377,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00243615444163325,0,0,-0.000828611930194545,0,0,0,0,0,0,0,0,0,-0.000393364040244964,-0.00248565566646948,0,0,0,0,0,0,0,0,0,0,0,0.00298591005697221,0,0,0,0,0,0
