,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600271.SH,X000559.SZ,X600118.SH,X000100.SZ,X600372.SH,X600066.SH,X000157.SZ,X002236.SZ,X002241.SZ,X600741.SH,X002475.SZ,X002292.SZ,X600089.SH,X000338.SZ,X300124.SZ,X002465.SZ,X600839.SH,X000568.SZ,X600177.SH,X300003.SZ,X002294.SZ,X002129.SZ,X002074.SZ,X600867.SH,X000977.SZ,X000800.SZ,X002276.SZ,X600582.SH,X000869.SZ,X002498.SZ,X600498.SH,X002085.SZ,X002506.SZ,X000547.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0.226287212607664,0,0,0,0.0715730485093521,0,0.00677930920707668,0,0.164214987116246,0.0017419459054976,0,0,0,-1.73472347597681e-18,0.0834998516135328,0,0,0,0.153220338915732,0,0,0,0,0,0.0282605939268814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167260328265471,0,0,0,0,0,0
X600703.SH,0,0,0,0.379164761329688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168412203518111,0,0.125357745051694,0.0172638630806405,0,0,0,0,1.73472347597681e-18,0,0,0,0.109564758724428,0,0.00516090635834038,0,0,0,0,0,0,0,0,0,0.0817966128783445,0,0.0615995044703537,0,-0.00545016410992214,0,-0.0508481250753754,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10702990547901,0.151346050591475,0,0.048302957723516,0,0.425515543782804,0.0102649768990747,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0286872788606835,0.0192948207356647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,-0.0406585257879203,0,0,0,0,0,0,0,0.264641666140054,0,0,0,0,0.00195302049930813,0,0,0.186322482037014,0,0,0,0.255057703885628,0,-0.0894628483047829,0,0,0.106085905515032,0,0.0166888190473023,0,0,0,0,0,0,0,0,0.0922750958351569,0.109745228549981,0,0,0,0,0,0,0,0,0,0.00994596024549157,-0.00750893470240256,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634550855379372,0,0,0,0.046637520254578,0,0,0,-2.16840434497101e-19,0,0,0.0464352814252189,-8.67361737988404e-19,0,0.0943104962346861,0,0,0,0,0.00240981743368121,0,0,0,0.0859800580862115,0,0,0,0,0.0336070037180081,0,0.0679402595978147,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.106687914039836,0,0.0471571694938159,0,0,0.615441747228131,0,0,0,0,0,0,0,0,0,0,0.15672791835028,0.0161419052298572,0,0,0,0,0,0,0,0.102348746744063,0.00987256888879367,0,0.251536792797393,0,0,0,0.0140719447530474,0,0.0829505314234626,0,0.0230362450102631,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567804781785399,0,0,0,0,0.102423805248125,0,0,0.421697520720742,0,0,0,0,0,0,0,0,0,0,0,0,0.0245497917180276,0,0.00861033008312007,0.152409798508287,0,0,0,0.0614073728157163,0,0,0,0,0,-0.014005407090298,0.00593146171782559,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150965192972626,0.441089544849849,0,0,0,0,0,0,0.0972879946353058,0,0.178631489538467,1.73472347597681e-18,0,0.166084328178421,0,0,0,0,0,0,0.130723861558266,0,0,-2.16840434497101e-19,0,0,0,0,-0.125954075422164,0,0,0,0.0288141493434226,0,0,0,0,0,0,0,0,0
X600066.SH,0,0.221182769959268,0,0,0,0,0.0208091902770752,0.096297968384775,0.116013858116991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437461423958299,0,0.0689913737989018,0,0,0,0,0.1507329498045,0,0,0,0,0,0,0,0,0.0869677211915961,0,0,0,0,0,4.33680868994202e-19,0,-0.00132731950853974,0,-0.0251240653955159,-0.0643609998349477,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.10532445404537,0,0,0,0,0,0,0,0.134225419690207,0,0,0,0.283424524450637,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.0178406522711306,0,0,0.236011910262557,0.00169179942260071,0,0,0.0806568573679643,0,0,0,0,0,0,0.0114163659386493,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0254135561994461,0,0,0,0,0,0,0,0.118800500014331,0,0.0594069867864549,0,0,0,0,0,0,0,0,0,0.289746379414586,0,0,0,0.126846538674378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499988933382057,0,0,0,0,-0.0431087401756634,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264698169951569,0,0,-0.0277628756864043,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0747309853065505,0,0,0.125217118950715,0,0.388768639867151,0,0,0,0,0,0,0,0.00887048022847412,0,0,0,0,0,0,-0.00128419311987453,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.16498307384445,0.192159109711061,0,0,0,0,0,0,0.0350157906698343,0.0616687164822242,0.00430733442407701,0.191268645524733,0,0,0,0,0.0598724800717676,0.0184014133033958,0,0.333463910526237,0,0,0,0,0,0,0,0,0,0,-0.0416354720779193,0,0,0,0.0725171537349578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0.0342818146464567,0,0,0,0,0,0,0.200881545397211,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.034717237995641,0,0,0.525893397222914,0,0,0,0,0.0400452948114053,0,0,0,-0.269562219339302,0,0,0,0,0.22341832178445,-0.00946376229646123,0,0,0,0,0,-0.0365415346511811,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0.124755497849507,0,0,-0.239295518991408,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.193370863008794,0,0,0,0,0,0,0.156195414057072,0,0,0,0,0,0,0.0346030302996767,0.103619703929898,0.0876713710697334,0,0,0,0.274392652340184,0,0.407455375042625,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.439317776699142,0,0,0,0,0.170429529481586,0.0694584830376742,0,0.00726911684683155,0,0,0,0.00565991248764024,0,0,0,0,0.0389205789552391,0,0,0,0,0,0,0,0.0141714942115904,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00658642444189419,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699287589526246,0,0.018967169549673,0.145464263055152,0.134613371532577,0,0.289782531712355,0,0,0,0,0,0,0,0.0849510872902039,0,0.0422338158524915,0.065103711737862,0,0,0,0,0,0,0,0.0366789075330379,0,0,0,0,0,0,0,0,0,-0.0408770199933231,0.0325248352307285,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0569946501907428,0,0,0.223642783444273,0,0,0.0311643566161977,0,0,0,0,0,0,0,0,0.502574655084638,0,0.0263787397242886,0.161553672109326,0,0,0,0,0.0188161936357291,0,0,0.0404983881402494,0,0,0,0,0,0,0,0,0,0,-0.0643486032194899,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,-0.00432810675339885,0,0,0,0,0,0,0,0,0,0,0.0320867428944166,0,0.0284916619150891,0,0,0,0.112212015280348,0,0,0,0,0,0,0,0,0,0,0,0,0.0723792663313292,0,0,1.38777878078145e-17,0,0,0,0,0.498842492042226,0,0.0275288764036296,0.00493939642044658,0.205952727427967,0,0,0.0631420603991153,0,0,0,0,0,0
X600839.SH,0,-0.153066928514147,0,0,0,0,0.0331882320639209,0,0,-0.135784886535011,0,0,0,0,0,0.153017197256076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142435450853945,0,0,0,0.0324359725328939,0,0,0.0210317362579723,0.313750372750001,0,-0.0834715183330685,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.274996599229348,0.0539491044735105,0,0.127130458288101,0,0,0,0,0,0,0.0778154658157145,0,0.0198782787075056,0,0,0.0932913005561868,0,0,0.117580368057439,1.0842021724855e-19,0,0.120355099616183,0.0674997274792982,0,0,0,0,0.080328708062961,0,0,0,0,0,0,0,0.0317262090323875,0,0,0,0,-0.0353775808288332,0,0,0,0.0149989522232281,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0624732947889146,0,0,0,0,0,0,0,0,0,0,0.48047364354285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437221039003891,0,0,0,0,0,0,0.0303044045026322,0,0,0.0870421479947474,0,0,-0.0507485684097456,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.218652151825509,0.118663857420464,0,-1.73472347597681e-18,0,0,-0.00772457384469695,0,0,0,0.369011182339299,0,0,0,0,0,0.0225349776337389,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.0734111131272286,0.163530137423513,0,0,0,0.00539191243444008,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.117176878697612,0,0.122276514157196,0,0.0401365678093569,0,0,0,0.134430607466695,0,0,0.0996613545932068,0,0,0.0806245648224058,0.0866774991270108,0,0,0,0.14443811831948,0,0,0,0.000730666751044214,0.0062084252505023,0,0,0,0,0,0.0322699741700799,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.0897180477901206,0,0,0,0,0,0,0,0.0362573433896732,0,0.0796297369224455,0,0,0.148620269315273,0,0,-0.126534423006855,0.0297510259488986,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0298144204393333,0,0,0,0.0813222728268088,0,0,0.260383050335894,0,0,0,0,0,0,0,0.235256615030029,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390577528442901,0,0,0,0,0,0,0,0,0.0488916985618506,0,0,-0.117861210964351,0,0,0,0,0,0,0,0,0,0,0,0.0344884916410128,0.0236592464750111,0,0,0.304336980261733,0,0,0,0,0,-0.0592625586243115,0.0356968483535791,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308327366175426,0,0,0.0194141226950163,0,0,0,0,0,0,0.318235675013032,0,0,0,0.153615351622649,0,0,0,0,0,0,0.117783736565282,0,0.0912809443279097,0.0157199862579036,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019114234919254,0,0,0,0.0513727564517651,0,0,0,0,0,0,0,0,0,0.0100865432711924,0,0,0,0,0,0,0.00664893652891801,0,0,0,0,0,0.0939451989485796,0,0,0,0,0,0.519032442268386,0,0.0866884485095574,0.00843653029490108,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.20875451583376,0,0,0,0,0,0,0,0.0984641010395094,0,0,0,0,0.216845799834999,0,0,0,0,0,0,0,0,0,0.060011033928561,0,0,0,0,0.125517155686347,0.136446615901157,0,-4.33680868994202e-19,0,0.114463769562008,0,0,0.032135421311605,0,0,0,0,0,0,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106797866745111,0,0,0,0,0,-0.169105703306258,0,0.0572781289719359,0,0.170510624344972,0,0,0.0685981984995454,0,0,0,0,0,0.0284840452860324,0,0,0,0,0.0783465345943867,0,0,0,0.402966787505309,0,0,0.0483245710422029,0.119678408785044,-0.0390863410340563,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244660459276314,0,0,0,0,0,0,0,0.0725131124649595,0,0,0,0,0,0,0,0.20065945761827,0.010379904309295,0,0,0,0,0.309018151317952,0.17248040518554,0.151967019264445,0.000157585422338347,0,-0.00348797832754601,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.0116742721278324,0,0.122719427671618,0,0,0,0.0498957263020602,0,0,0,0,0,0,0,0.138946488280236,0.0150669028098382,0,0,0.0458299756485119,0.0667392219496009,0,0,0.141832535583584,0,0,0.245994720718598,0,0,0,0,0,0,0,0,0.0605127367289607,0,0,0,0,0,0,0.0307628976181323,0,0,0,0,0,0
X002498.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135911933082009,0,0,0,0,0.0361833659462059,0,0,0,0.100494456877032,0,0,0.0527775125049871,0,0,0,0,0,0,0,0,0.132274043452435,0.251472240994338,0.0939323903570956,0,0,0,0,-5.42101086242752e-20,0,0,0,0,-0.109656032956686,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234349168050423,0,0,0.0035505424426327,0,0,0,0.0799873285476345,0,0,0,0,0,0.0112663562915328,0,0,0,0,0,0,0,0,0,0.0722981869696568,0,0,0.353704994692603,0,0,0,0,0,0.151182624211356,0,-0.00890556688335371,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0.0827250670745419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128698162901697,0.323545523840552,0,0,0,0,0,0.140824075356417,0.0105755417968567,0.0608459368392534,0.199227897830321,-0.361474537691184,0,0,0,0,0,0,-0.111952858160273,0,0.0367386573331798,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608595926739144,0,0,0,0,0,0,0,8.67361737988404e-19,0.0745284365167651,0.227776751853792,0,0,0,0,0,0,0.16601724150777,0,0,0.167905323004399,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789598963787996,0,0.108434475574905,0,0,0,0,0,0,0,0,0,0,0.118352842533929,0.127712238515461,0,0,0,0,0.241000558232439,0,0,0.0232296800074196,0,0,0.244934035528642,0,0,0,0,0,0,0,-0.0208136883355219,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0259917179742723,0,0,0,0,0,0.145606081259604,0,0,0,0,0,0,-0.0607090813938552,0,0,0.0617620271278603,0,0,0,0,0,0,0.193422538785352,-0.063823543975766,0,-0.0629172995636101,-0.157822131196742,0.0189745402617086,0,0,0,0,0,0,-0.0355823618756093,0.0219147013146808,0.0543166430949879,0,0,-0.0818320260145083,-0.051072785307415,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.445958469199318,0,0,0,0,0,0,1.30464160187918,0,0,-0.21162600249944,0,0,-0.0452106176683479,0,0.0822055172128493,-0.020961788138743,0,0,0,0,0.494929052990491,0,0,0,0,0,0.234591520344259,0,0,0,-0.553600789212323,0,0,-0.319262050571797,0,0,-1.4237232813148,0,0,0,0.739620197593962,0,-0.524462856442529,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.312080253877687,0.101082139105196,0,0,0,0,0,0,0,0,0,0,0,0.0372653720940131,0,0,0,0.216670145954736,0,-0.174583981136936,-0.338398380801027,0,0,0,0,0,0.105748974029002,0,0,0.0799848011043154,0.328254760129173,0,0,0,0,0,0.0189008184059126,0,0,0.142410394564957,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106655745087079,0.122502033212372,0,0,0,0,-0.310036980388014,0.137694678166587,0,0,-0.156314432319958,0,0.114195732182225,0,0,0,0,0,0,0,-0.227059186080457,0.155185634683194,0,0,0,0,-0.0162411791130506,0.0364409683276159,0,0,0,-0.0413961394534269,0.0880223234085267,0,0.326255613750144,0,0,0,0
MKreturn,0,0,0,0,-0.174331405801742,0,-0.225498427537873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122193476319725,0,0,0,0.0749175586993238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255248290261018,0,0,0,-0.115424131334789,0.0634962650012303,0.0295635230154703,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00409845580302307,0,0,-0.000593890866928898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0093486098035654,0,0,-0.000875182491549915,0,0,0,0,0,0,0,0,0,0,-0.000271806877715193,0,0.00134766353872576,-0.00578391323578612,-0.0027078649860021,0,-0.00713368715917739,0,0,0,0,0.0151432056981684,0,0
CarbonVol_Shenzhen,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0892702686410989,0,0.0242922518475328,0,0,0,0,0,-2.16840434497101e-19,0,3.46944695195361e-18,0,0,0.0333592907218521,0,0,0,0.00171672653335558,0,0,0,0,0,-0.0243133837525011,0,0,0.0374318789134837,0,0,0.0235292808049568,0,0,0,0,0,0.00329075455542267,0,-0.0902746568312953,-0.178280919266207,0,-0.0671095589984036,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0184443902403995,0,0,0,0,0,0,0,0.00395675395602994,0.00236290103294302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307684101675317,0,0,0,0,0,0.00846312809453147,0.00430217257712456,0,0.036877590393687,0.00360206659891735,0,0.00401758199133634,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.00142714581194402,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00132860044528946,0,0,0,0,-0.0127447112534232,0,0,-0.00367263066448667,0,0,0.00254825264347718,0,0,0,0,0,-0.0055209243961795,0,0,0,0,0,0,-0.0225229373762761,-0.0318198892071377,0.014893642886509,-0.00282428535703946,0,0,0,0,0
