,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600276.SH,X000625.SZ,X600690.SH,X600703.SH,X000100.SZ,X600118.SH,X600271.SH,X600031.SH,X600372.SH,X002241.SZ,X000157.SZ,X000338.SZ,X600089.SH,X002236.SZ,X002475.SZ,X002292.SZ,X600741.SH,X000559.SZ,X600066.SH,X002129.SZ,X600839.SH,X300124.SZ,X000547.SZ,X600582.SH,X600177.SH,X601877.SH,X300003.SZ,X002456.SZ,X600435.SH,X002465.SZ,X000016.SZ,X000568.SZ,X002294.SZ,X002008.SZ,X600198.SH,X600060.SH,X000800.SZ,X600498.SH,X000977.SZ,X002498.SZ,X000550.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.149473296977499,0,-1.73472347597681e-18,0,0,0.0572125789700371,0.203199670168589,0,0.0923842661168114,0,0,0.0123604622772355,0,0,0,0,0,0,0,0,0,0.0445646919573535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156367660884579,0,0,0,0,0,0,0,0,0.0261328713137711,0,0.0055591549106391,0.0205258583975821,0,0,0,0,0,0
X600104.SH,0.011124767518553,0,0,0,0.138821037003536,0,0.221234629217465,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.305001802915505,0,0,0,-0.0498609003969233,0,0,0,0,-0.00723662544299383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266601062362797,0,0.00350030197428927,0.0274721613705666,0,-0.0178216128555561,0,0,0,0
X000725.SZ,0,0,0,0,0.134411406047484,0,0,0,0,0,0,0.191548905101172,0,0.155136659786619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441966091919095,0,0,0,0,0,0,0,0,0,0,0.0639491982490556,0,0,0.0947891708909868,0,0,0,0.0681434867136776,0,0,0,0,0,0.00885984734812409,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0523264804373305,0,0,0,0.0531183169091339,0,0,0,0,0,0.0977440037391838,0,0,0,0,0,0,0.0257964939072415,0,0,0,0,0,0,0.0148663221533236,0,0,0,0,0,0,0.446061841219532,0,0,0.00985308461970988,0,0,0.0451658883831341,0,0,0,0,0,-0.0228757167810917,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0264508731156916,0,0,0,0,0,0,0,0,0,0.10793877223341,0,0,0.134747509925633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176630270553988,0,0,0,0,0.0698189649900925,0,0,0,-0.0579938005837831,0,0,0,0,0.0790415263446354,0.0825695416463003,0,0.0718387902873864,0,-0.00682015462998768,0.00553469914537625,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.286224586448187,0,0.1532197883044,0.00520864558654995,0,0,0,0,0,0,0,0,0.0495958526057779,0.0698904270929045,0,0,0.038980322267836,0,0.00635474828786508,0,0.00473042835597974,0,0,0,0,0,0,0,0,0,0,0,0,0.518322458123594,0,0,0,0,0,0,0,0,0,0,0,-0.00361122726472584,0.009942206197677,0,0,0,0,0,0
X002304.SZ,0,0.0479186202386109,0,0,0,0.091509025544714,0,0,0,0,0,0,0,0,0,0,0,0.0367877372850843,0,0,0,0,0,0,0,0,0,0,0,0.255714730388083,0,0,0,0,0,0,0,0,0,0,0,0,0.132282788831014,0,0,0,0,0,0,0.186839827123039,0,0.00458468738028416,0.0292591776804253,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.00727813243135466,0,0,0,0,0.131720195381311,0,0,0,0,0.144962116174972,0,0,0,0,0,0.315073494351164,0,0,0,0.0618549513488166,0,0,0,0,0,0,0,0,0,0,0.00970302343881832,0,0,0,0,0,0,0,0,0,0,0.057874090135597,0,0.0785533200288522,0.139285147713464,0,-0.0119976115860349,-0.0258498909607056,0,0,0,0,0,0
X600276.SH,0,0,0,0.0159631944350086,0,0.0526783397393306,0,0,0,0.0173913910754232,0,0,0.0245060617604484,0.033626558062383,0,0,0.231717544640462,0,0,0,0,0,0,0,0.0885824327502855,0,0.049567247367356,0,-6.93889390390723e-18,0,0,0,0.232323436295577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587335498200485,0,0,0.000923836713829212,0.0261594381203238,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0387556705924399,0,0,0.0435610446550936,0,0,0,0.138085024897751,0,0,0,0.0628652137734008,0,0,0,0,0,0,0,0.141514936721166,0,0,0,0,0,0,0,0.0964681599512622,0,0,0,0,0,0,0.156958290697525,0,0,0,0,0,0,0,0,0,0,0,0,-0.00707718422694483,0,0,0,0,0,0
